time,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r
19.575,49.32632519,-4.70464348,-12.08839443,-81.53898406,8.77976172,3.71425113,-5.84870022,-0.31019473,-11.12780727,-0.15072838,-3.7538057,0.48176081
19.58,49.67704337,-4.68347144,-12.20216666,-80.93544903,8.82002185,3.7377406,-6.20626431,-0.24623015,-11.11297346,0.08610868,-3.72631245,0.50788959
19.585,49.8749533,-4.45653606,-12.60495533,-80.19055808,9.1928519,4.21758289,-6.75624602,-0.53191815,-10.67748053,0.62123985,-3.80504976,0.5054397
19.59,50.20764662,-4.38388538,-12.73315555,-79.5450624,9.23017829,4.30109783,-7.20749608,-0.5143577,-10.51687632,0.98780072,-3.76105693,0.54587132
19.595,50.50352879,-4.27542823,-12.91092004,-78.85243632,9.29031522,4.46012981,-7.67551034,-0.55725589,-10.27512631,1.36866425,-3.73688153,0.57904337
19.6,50.54349962,-4.15162652,-13.45192991,-78.00778822,9.47564294,5.09228618,-8.18476368,-0.9199672,-9.84880556,1.68765337,-3.79208417,0.38100703
19.605,50.84395948,-4.15643357,-13.51860029,-77.32984378,9.47446503,5.11665137,-8.51687951,-0.82580449,-9.84921404,1.81785758,-3.75245588,0.38324347
19.61,51.09662571,-3.97736242,-13.64634189,-76.63829824,9.41543961,5.30402055,-9.04455473,-0.90626648,-9.42366747,2.28580997,-3.67775029,0.42381164
19.615,51.00532762,-3.88047294,-14.20603522,-75.77305841,9.35400485,5.99713235,-9.55759932,-1.30476068,-8.85354043,2.54107786,-3.69772675,0.02020194
19.62,51.23955587,-3.86684063,-14.23055527,-75.12418616,9.34168638,6.02294425,-9.86205878,-1.21609534,-8.82326112,2.6275537,-3.66120718,0.01804362
19.625,51.16740366,-3.72490564,-14.61386543,-74.34916497,9.06331865,6.54238408,-10.40791255,-1.53335627,-8.09579894,2.9416987,-3.60990292,-0.40498231
19.63,51.34503546,-3.7033977,-14.6201753,-73.72670333,9.04640441,6.56415107,-10.67319266,-1.44374185,-8.06197455,2.97921582,-3.57689939,-0.40989312
19.635,51.24216934,-3.57522583,-14.95297497,-72.99273638,8.62687053,6.97777868,-11.11643394,-1.74190071,-7.29764112,3.15640027,-3.46340703,-0.88608675
19.64,51.34889305,-3.51255054,-14.93444872,-72.40907644,8.58844152,7.00913793,-11.35611952,-1.67807989,-7.2020477,3.14793628,-3.42614215,-0.90084108
19.645,51.24891625,-3.41680443,-15.15183289,-71.76668744,8.04929341,7.30310588,-11.70337444,-1.87402412,-6.50212035,3.19183381,-3.1965336,-1.32792842
19.65,51.10105071,-3.35004223,-15.36220999,-71.15403143,7.76496589,7.43040782,-11.99806437,-2.03632014,-5.96709569,3.14865681,-3.15598819,-1.86001724
19.655,51.09145539,-3.21326503,-15.30925647,-70.63577288,7.67192074,7.47261184,-12.17743264,-2.01835294,-5.75773975,3.01307221,-3.10210389,-1.91411734
19.66,50.94842794,-3.18518588,-15.45048962,-70.13132818,7.11079673,7.60001169,-12.40250673,-2.11964483,-5.14881854,2.89733703,-2.795329,-2.37310338
19.665,50.88689537,-3.06740172,-15.392551,-69.68082207,7.06244275,7.61346291,-12.52968504,-2.07699675,-5.00668173,2.71231679,-2.76646929,-2.41982348
19.67,50.57091868,-3.03805259,-15.68280446,-69.16935157,6.4796838,7.53139261,-12.70974324,-2.31922492,-4.18570108,2.45451394,-2.53435801,-3.24056363
19.675,50.43498986,-2.8762508,-15.59935856,-68.79374995,6.38092648,7.53762378,-12.81808184,-2.30176106,-3.94568684,2.17870615,-2.47518207,-3.3395615
19.68,50.08301521,-2.87087483,-15.81088123,-68.38634034,5.89003557,7.27052326,-12.99385567,-2.44879497,-3.18910567,1.90735353,-2.34580788,-4.22853566
19.685,49.9211416,-2.71979908,-15.69596017,-68.06203994,5.84950199,7.2760325,-13.0593727,-2.38974523,-3.0344575,1.62151257,-2.31116146,-4.26544865
