time,left,right
19.575,1,0
19.58,1,0
19.585,1,0
19.59,1,0
19.595,1,0
19.6,1,0
19.605,1,0
19.61,1,0
19.615,1,0
19.62,1,0
19.625,1,0
19.63,1,0
19.635,1,0
19.64,1,0
19.645,1,0
19.65,1,0
19.655,1,0
19.66,1,0
19.665,1,0
19.67,1,0
19.675,1,0
19.68,1,0
19.685,1,0
19.69,1,0
19.695,1,0
19.7,1,0
19.705,1,0
19.71,1,0
19.715,1,0
19.72,1,0
19.725,1,0
19.73,1,0
19.735,1,0
19.74,1,0
19.745,1,0
19.75,1,0
19.755,1,0
19.76,1,0
19.765,1,0
19.77,1,0
19.775,1,0
19.78,1,0
19.785,1,0
19.79,1,0
19.795,1,0
19.8,1,0
19.805,1,0
19.81,1,0
19.815,1,0
19.82,1,0
19.825,1,0
19.83,1,0
19.835,1,0
19.84,1,0
19.845,1,0
19.85,1,0
19.855,1,0
19.86,1,0
19.865,1,1
19.87,1,1
19.875,1,1
19.88,1,1
19.885,1,1
19.89,1,1
19.895,1,1
19.9,1,1
19.905,1,1
19.91,1,1
19.915,1,1
19.92,1,1
19.925,1,1
19.93,1,1
19.935,1,1
19.94,1,1
19.945,1,1
19.95,1,1
19.955,1,1
19.96,1,1
19.965,1,1
19.97,1,1
19.975,1,1
19.98,1,1
19.985,1,1
19.99,1,1
19.995,1,1
20,1,1
20.005,1,1
20.01,1,1
20.015,1,1
20.02,1,1
20.025,1,1
20.03,1,1
20.035,1,1
20.04,1,1
20.045,1,1
20.05,1,1
20.055,1,1
20.06,1,1
20.065,1,1
20.07,1,1
20.075,1,1
20.08,1,1
20.085,1,1
20.09,1,1
20.095,1,1
20.1,1,1
20.105,1,1
20.11,1,1
20.115,1,1
20.12,1,1
20.125,1,1
20.13,1,1
20.135,1,1
20.14,1,1
20.145,1,1
20.15,1,1
20.155,1,1
20.16,1,1
20.165,1,1
20.17,1,1
20.175,1,1
20.18,1,1
20.185,1,1
20.19,1,1
20.195,1,1
20.2,1,1
20.205,1,1
20.21,1,1
