time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
99.495,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.5,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.505,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.51,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.515,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.52,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.525,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.53,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.535,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.54,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.545,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.55,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.555,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.56,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.565,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.57,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.575,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.58,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.585,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.59,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.595,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.6,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.605,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.61,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.615,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.62,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.625,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.63,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.635,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.64,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
99.645,-3.6885,20.93421,-5.041273,-5.103445,0.1765736,-2.034329,NaN,NaN,NaN,NaN,NaN,NaN
99.65,-5.929691,33.6952,-6.0549,-5.105173,0.1766023,-2.033197,NaN,NaN,NaN,NaN,NaN,NaN
99.655,-8.426837,48.04812,-5.672947,-5.106604,0.176616,-2.032699,NaN,NaN,NaN,NaN,NaN,NaN
99.66,-11.04121,63.48972,-3.516605,-5.107944,0.1766166,-2.032762,NaN,NaN,NaN,NaN,NaN,NaN
99.665,-13.67481,80.01728,0.3514541,-5.109288,0.1766043,-2.033385,NaN,NaN,NaN,NaN,NaN,NaN
99.67,-16.26331,98.19469,5.362876,-5.110693,0.1765804,-2.034514,NaN,NaN,NaN,NaN,NaN,NaN
99.675,-18.73508,118.9784,10.5562,-5.112189,0.1765488,-2.035984,NaN,NaN,NaN,NaN,NaN,NaN
99.68,-20.96425,143.3901,14.84251,-5.113775,0.1765153,-2.037545,NaN,NaN,NaN,NaN,NaN,NaN
99.685,-22.7507,172.182,17.31792,-5.115426,0.1764858,-2.038936,NaN,NaN,NaN,NaN,NaN,NaN
99.69,-23.84747,205.6173,17.48633,-5.117107,0.1764648,-2.039963,0,0,0,0,0,0
99.695,-24.03529,243.4183,15.30365,-5.118786,0.1764544,-2.040526,0,0,0,0,0,0
99.7,-23.22171,284.8522,11.05059,-5.120439,0.1764551,-2.040605,0,0,0,0,0,0
99.705,-21.52474,328.8784,5.125663,-5.122041,0.176466,-2.040235,0,0,0,0,0,0
99.71,-19.29925,374.2938,-2.123188,-5.123561,0.1764855,-2.039488,0,0,0,0,0,0
99.715,-17.08418,419.8487,-10.45329,-5.124961,0.1765114,-2.038459,0,0,0,0,0,0
99.72,-15.48278,464.3473,-19.67286,-5.126195,0.1765409,-2.037257,0,0,0,0,0,0
99.725,-15.01952,506.7471,-29.54592,-5.127221,0.1765716,-2.035993,0,0,0,0,0,0
99.73,-16.02731,546.2619,-39.73409,-5.128004,0.1766009,-2.034771,0,0,0,0,0,0
99.735,-18.60154,582.4446,-49.81226,-5.12852,0.1766269,-2.033676,0,0,0,0,0,0
99.74,-22.62466,615.2172,-59.34273,-5.128766,0.1766482,-2.03277,0,0,0,0,0,0
99.745,-27.83335,644.8247,-67.96105,-5.128761,0.1766639,-2.032084,0,0,0,0,0,0
99.75,-33.8879,671.7128,-75.42849,-5.128546,0.1766742,-2.031624,0,0,0,0,0,0
99.755,-40.41268,696.3669,-81.63153,-5.128181,0.1766795,-2.03137,0,0,0,0,0,0
99.76,-47.00419,719.1679,-86.54055,-5.127736,0.1766808,-2.031284,0,0,0,0,0,0
99.765,-53.22934,740.3187,-90.15868,-5.127277,0.1766793,-2.03132,0,0,0,0,0,0
99.77,-58.64333,759.8588,-92.49101,-5.126859,0.176676,-2.031434,0,0,0,0,0,0
99.775,-62.8375,777.7471,-93.54655,-5.126524,0.1766719,-2.03159,0,0,0,0,0,0
99.78,-65.50235,793.9678,-93.36442,-5.126296,0.1766675,-2.031764,0,0,0,0,0,0
99.785,-66.48032,808.6102,-92.04378,-5.126181,0.1766632,-2.031945,0,0,0,0,0,0
99.79,-65.79019,821.8933,-89.75791,-5.126171,0.1766589,-2.03213,0,0,0,0,0,0
99.795,-63.62078,834.1282,-86.74346,-5.126242,0.1766546,-2.032321,0,0,0,0,0,0
99.8,-60.3033,845.641,-83.26918,-5.126361,0.1766503,-2.032519,0,0,0,0,0,0
99.805,-56.27193,856.6897,-79.59867,-5.126489,0.1766458,-2.032723,0,0,0,0,0,0
99.81,-52.01382,867.4096,-75.96326,-5.126592,0.1766413,-2.032925,0,0,0,0,0,0
99.815,-48.00501,877.7977,-72.55251,-5.126646,0.176637,-2.033115,0,0,0,0,0,0
99.82,-44.63692,887.7279,-69.51671,-5.126645,0.1766333,-2.033275,0,0,0,0,0,0
99.825,-42.15356,896.9816,-66.96963,-5.126594,0.1766306,-2.033388,0,0,0,0,0,0
99.83,-40.62527,905.2826,-64.9855,-5.126509,0.1766293,-2.033438,0,0,0,0,0,0
99.835,-39.97152,912.3372,-63.59235,-5.126403,0.1766296,-2.03342,0,0,0,0,0,0
99.84,-40.02053,917.8827,-62.76633,-5.126284,0.1766314,-2.033333,0,0,0,0,0,0
99.845,-40.5753,921.7369,-62.42873,-5.126156,0.1766345,-2.033189,0,0,0,0,0,0
99.85,-41.45715,923.8335,-62.44452,-5.126015,0.1766386,-2.033001,0,0,0,0,0,0
99.855,-42.51654,924.23,-62.62396,-5.125855,0.1766433,-2.032789,0,0,0,0,0,0
99.86,-43.62289,923.0904,-62.73453,-5.12567,0.176648,-2.032572,0,0,0,0,0,0
99.865,-44.65397,920.6564,-62.53129,-5.125455,0.1766523,-2.032371,0,0,0,0,0,0
99.87,-45.49749,917.2193,-61.80517,-5.125214,0.1766559,-2.032197,0,0,0,0,0,0
99.875,-46.06297,913.0947,-60.4358,-5.12496,0.1766588,-2.032055,0,0,0,0,0,0
99.88,-46.29312,908.5924,-58.42894,-5.124716,0.1766612,-2.031936,0,0,0,0,0,0
99.885,-46.1671,903.9844,-55.92202,-5.12451,0.1766636,-2.031819,0,0,0,0,0,0
99.89,-45.69693,899.475,-53.15411,-5.124365,0.1766665,-2.031679,0,0,0,0,0,0
99.895,-44.9233,895.1891,-50.40985,-5.124297,0.1766708,-2.031491,0,0,0,0,0,0
99.9,-43.91313,891.1813,-47.95396,-5.124306,0.1766767,-2.031236,0,0,0,0,0,0
99.905,-42.75456,887.4616,-45.97271,-5.124382,0.1766844,-2.030903,0,0,0,0,0,0
99.91,-41.54349,884.0235,-44.53466,-5.124509,0.176694,-2.030495,0,0,0,0,0,0
99.915,-40.36259,880.8644,-43.58083,-5.124668,0.1767051,-2.030023,0,0,0,0,0,0
99.92,-39.2614,877.9947,-42.95,-5.124848,0.1767174,-2.029504,0,0,0,0,0,0
99.925,-38.24839,875.44,-42.43506,-5.125039,0.1767303,-2.028956,0,0,0,0,0,0
99.93,-37.29913,873.2346,-41.8522,-5.125242,0.1767436,-2.02839,0,0,0,0,0,0
99.935,-36.37498,871.4053,-41.09526,-5.125464,0.1767574,-2.027805,0,0,0,0,0,0
99.94,-35.44203,869.943,-40.15184,-5.125711,0.1767719,-2.027194,0,0,0,0,0,0
99.945,-34.4825,868.7689,-39.07725,-5.12599,0.1767874,-2.026537,0,0,0,0,0,0
99.95,-33.49761,867.7116,-37.94415,-5.126304,0.1768044,-2.025821,0,0,0,0,0,0
99.955,-32.50496,866.5088,-36.79675,-5.126645,0.1768231,-2.02503,0,0,0,0,0,0
99.96,-31.53149,864.8427,-35.632,-5.127004,0.1768436,-2.024161,0,0,0,0,0,0
99.965,-30.60089,862.3965,-34.41209,-5.127373,0.176866,-2.023214,0,0,0,0,0,0
99.97,-29.71601,858.9124,-33.09422,-5.127744,0.1768901,-2.022194,0,0,0,0,0,0
99.975,-28.84265,854.2271,-31.65652,-5.12812,0.1769156,-2.021109,0,0,0,0,0,0
99.98,-27.90503,848.2762,-30.10537,-5.128508,0.1769425,-2.019969,0,0,0,0,0,0
99.985,-26.79943,841.0754,-28.46351,-5.128922,0.1769704,-2.018782,0,0,0,0,0,0
99.99,-25.42243,832.6908,-26.75048,-5.129372,0.1769993,-2.017556,0,0,0,0,0,0
99.995,-23.70026,823.21,-24.96861,-5.129864,0.1770289,-2.016302,0,0,0,0,0,0
100,-21.60532,812.716,-23.10084,-5.130397,0.1770591,-2.015027,0,0,0,0,0,0
100.005,-19.15488,801.2583,-21.11752,-5.130961,0.1770896,-2.013739,0,0,0,0,0,0
100.01,-16.39866,788.8256,-18.98583,-5.131542,0.1771203,-2.012446,0,0,0,0,0,0
100.015,-13.40587,775.3273,-16.67782,-5.132119,0.1771509,-2.011152,0,0,0,0,0,0
100.02,-10.25737,760.603,-14.17743,-5.132672,0.1771815,-2.009859,0,0,0,0,0,0
100.025,-7.040682,744.4652,-11.489,-5.133183,0.1772121,-2.008566,0,0,0,0,0,0
100.03,-3.842633,726.7614,-8.646261,-5.13364,0.1772426,-2.00727,0,0,0,0,0,0
100.035,-0.7391194,707.4274,-5.714865,-5.134038,0.1772733,-2.005965,0,0,0,0,0,0
100.04,2.211543,686.5025,-2.779531,-5.134377,0.1773042,-2.004645,0,0,0,0,0,0
