time,left,right
101.13,1,1
101.135,1,1
101.14,1,1
101.145,1,1
101.15,1,1
101.155,1,1
101.16,1,1
101.165,1,1
101.17,1,1
101.175,1,1
101.18,1,1
101.185,1,1
101.19,1,1
101.195,1,1
101.2,1,1
101.205,1,1
101.21,1,1
101.215,1,1
101.22,1,1
101.225,1,1
101.23,1,1
101.235,1,1
101.24,1,1
101.245,1,1
101.25,1,1
101.255,1,1
101.26,1,1
101.265,1,1
101.27,1,1
101.275,1,1
101.28,1,1
101.285,1,1
101.29,1,1
101.295,1,1
101.3,1,1
101.305,1,1
101.31,1,1
101.315,1,1
101.32,1,1
101.325,1,1
101.33,1,1
101.335,1,1
101.34,1,1
101.345,1,1
101.35,1,1
101.355,1,1
101.36,1,1
101.365,1,1
101.37,1,1
101.375,1,1
101.38,1,1
101.385,1,1
101.39,1,1
101.395,1,1
101.4,1,1
101.405,1,1
101.41,1,1
101.415,1,1
101.42,1,1
101.425,1,1
101.43,1,1
101.435,1,1
101.44,1,1
101.445,1,1
101.45,1,1
101.455,1,1
101.46,1,1
101.465,1,1
101.47,1,1
101.475,1,1
101.48,1,1
101.485,1,1
101.49,1,1
101.495,1,1
101.5,1,1
101.505,1,1
101.51,1,1
101.515,1,1
101.52,1,1
101.525,1,1
101.53,1,1
101.535,1,1
101.54,1,1
101.545,1,1
101.55,1,1
101.555,1,1
101.56,1,1
101.565,1,1
101.57,1,1
101.575,1,1
101.58,1,1
101.585,1,1
101.59,1,1
101.595,1,1
101.6,1,1
101.605,1,1
101.61,1,1
101.615,1,1
101.62,1,1
101.625,1,1
101.63,1,1
101.635,1,1
101.64,1,1
101.645,1,1
101.65,1,1
101.655,1,1
101.66,1,1
101.665,1,1
101.67,1,1
101.675,1,1
101.68,1,1
101.685,1,1
101.69,1,1
101.695,1,1
101.7,1,1
101.705,1,1
101.71,1,1
101.715,1,1
101.72,1,1
101.725,1,1
101.73,1,1
101.735,1,1
101.74,1,1
101.745,1,0
101.75,1,0
101.755,1,0
101.76,1,0
101.765,1,0
101.77,1,0
101.775,1,0
101.78,1,0
101.785,1,0
101.79,1,0
101.795,1,0
101.8,1,0
101.805,1,0
101.81,1,0
101.815,1,0
101.82,1,0
101.825,1,0
101.83,1,0
101.835,1,0
101.84,1,0
101.845,1,0
101.85,1,0
101.855,1,0
101.86,1,0
101.865,1,0
101.87,1,0
101.875,1,0
101.88,1,0
101.885,1,0
101.89,1,0
101.895,1,0
101.9,1,0
101.905,1,0
101.91,1,0
101.915,1,0
101.92,1,0
101.925,1,0
101.93,1,0
