time,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r
99.495,51.58883689,-7.92182427,-7.28875253,-96.90684098,10.43560698,0.96879689,10.27487965,2.13414098,-7.45139685,-26.90657032,7.82352899,-3.52845777
99.5,52.08885936,-7.82947627,-7.44613866,-95.81659866,10.69046571,0.93973945,9.67131637,2.16786221,-7.34769742,-26.11859775,7.72259033,-3.4517916
99.505,52.41386629,-7.62966043,-7.82887124,-94.60110621,11.1490169,1.12367657,9.01727214,1.965005,-7.25376223,-25.39956306,7.33673252,-3.48507797
99.51,52.8860413,-7.54052964,-7.9992948,-93.42685224,11.28346232,1.14020066,8.40012955,1.98561392,-7.15536991,-24.63656479,7.21718829,-3.40595344
99.515,53.29845124,-7.38984333,-8.20870589,-92.17975415,11.46480912,1.1990474,7.76392599,1.93429645,-7.07324677,-23.85752109,6.96098487,-3.32431315
99.52,53.50259604,-7.10708447,-8.6648186,-90.79688584,11.76161385,1.4887318,7.10603965,1.59466545,-7.06282771,-23.15190283,6.34588015,-3.37165922
99.525,53.84236019,-6.98764966,-8.84871889,-89.51809982,11.8068819,1.60747999,6.44177459,1.58166028,-6.90042448,-22.35042594,6.19738823,-3.33959575
99.53,54.17667289,-6.87804365,-9.04628591,-88.23725578,11.82484948,1.72750987,5.8392119,1.54849209,-6.80108062,-21.57717984,5.99458356,-3.28978067
99.535,54.11905588,-6.52559555,-9.55418397,-86.73995366,11.83185139,2.23004621,5.08954893,1.11696879,-6.66763559,-20.841361,5.18850703,-3.47682379
99.54,54.37822834,-6.46759735,-9.68190812,-85.49637997,11.78038597,2.3303087,4.48357682,1.15289195,-6.51664443,-20.07541698,5.08979588,-3.44260717
99.545,54.55003782,-6.34427254,-9.8195526,-84.21669135,11.65485001,2.49946969,3.8908783,1.12147693,-6.37171527,-19.33164981,4.80587267,-3.39650534
99.55,54.36733968,-6.06026185,-10.28802813,-82.78989596,11.30851927,3.01433548,3.1604093,0.73939786,-6.20694164,-18.6186119,3.84669933,-3.6146193
99.555,54.47214464,-6.00264324,-10.3867502,-81.60463858,11.19707133,3.11915357,2.58673724,0.76477178,-6.01608213,-17.87898101,3.72599887,-3.60428138
99.56,53.86354832,-5.80838596,-10.86663349,-80.2131359,10.8480939,3.58736917,1.56345225,0.42444915,-5.59018835,-17.10222704,2.72913984,-4.35003433
99.565,53.91306063,-5.72588427,-10.90805363,-79.0878405,10.61063149,3.71933931,1.04659378,0.45210918,-5.41994704,-16.40124061,2.45316649,-4.22608808
99.57,53.86347788,-5.61537012,-11.00341379,-77.95670132,10.24985019,3.91634877,0.5390578,0.40811872,-5.24939844,-15.72034921,1.96124136,-4.11665151
99.575,53.19066423,-5.45650458,-11.45004525,-76.69878327,9.69819731,4.23709131,-0.35162456,0.07507196,-4.86202064,-15.03604665,0.77263338,-4.82677304
99.58,53.10200655,-5.38650063,-11.47525172,-75.69409404,9.42513767,4.36433172,-0.79589917,0.08969197,-4.69836081,-14.42614284,0.42792738,-4.67786272
99.585,52.90840542,-5.29690082,-11.57271156,-74.68462512,9.02572185,4.53807955,-1.26743753,0.03399076,-4.51866082,-13.78492841,-0.16001514,-4.51178706
99.59,52.62037377,-5.18965953,-11.69339028,-73.69614598,8.56527098,4.72139824,-1.72071463,-0.07002889,-4.34318188,-13.21416729,-0.9267586,-4.37891974
99.595,51.5642819,-5.01549563,-12.17624005,-72.57720585,7.95648177,4.83586942,-2.70409865,-0.48431917,-3.91106572,-12.61953014,-2.40726089,-5.23652595
99.6,51.29869323,-4.95506838,-12.2002626,-71.74132966,7.67876229,4.94717727,-3.06695722,-0.50311146,-3.78495943,-12.11276957,-2.91552878,-5.02145198
99.605,50.52644454,-4.79197658,-12.5231027,-70.77857468,7.12427741,5.02900392,-3.72494841,-0.81060844,-3.5714338,-11.59299773,-4.2622493,-5.20877224
99.61,50.08497132,-4.69721703,-12.60289115,-69.96999428,6.75872621,5.13464703,-4.06872022,-0.91407564,-3.4776486,-11.20214905,-5.2089476,-4.94256125
99.615,49.54935113,-4.58849652,-12.73753863,-69.18514974,6.41644477,5.1872272,-4.43827904,-1.06860037,-3.3803412,-10.8163014,-6.20474719,-4.72381095
99.62,48.82203992,-4.46505757,-12.94146911,-68.39651173,6.09065011,5.16907584,-4.89137829,-1.27786609,-3.29368569,-10.50112386,-7.27750982,-4.63043272
99.625,48.22579093,-4.36955254,-13.05601629,-67.70521802,5.85064773,5.18122531,-5.20363486,-1.41869914,-3.23617102,-10.22627346,-8.28700811,-4.36225191
99.63,47.50316524,-4.26938681,-13.28306401,-67.00510418,5.6106168,5.14418348,-5.54583727,-1.62998403,-3.25194131,-9.97849592,-9.47559643,-4.10233916
99.635,46.77551498,-4.15350475,-13.37455018,-66.35771412,5.45738449,5.09551852,-5.82647623,-1.77685856,-3.22524209,-9.89462239,-10.50132622,-3.83727723
99.64,46.19913155,-4.13160634,-13.40681693,-65.8247183,5.40526472,5.08453659,-5.92729184,-1.80134319,-3.27210527,-9.94647882,-11.05081346,-3.63919794
99.645,45.37004715,-3.9873453,-13.62124122,-65.17242471,5.30232253,4.97830066,-6.15293682,-2.05880605,-3.3232537,-9.9052038,-12.73178001,-3.08334136
99.65,44.63412491,-3.93618482,-13.73888584,-64.62897495,5.31759071,4.89197675,-6.23553222,-2.17664854,-3.42204965,-10.08260597,-13.78311548,-2.72679408
99.655,43.86310602,-3.85691208,-13.82907452,-64.09592605,5.38155038,4.78888999,-6.29419826,-2.28935228,-3.49390909,-10.3348693,-14.88839619,-2.3309002
99.66,43.04830115,-3.80606886,-13.95811725,-63.59930271,5.48808663,4.67776367,-6.33502404,-2.4221482,-3.61768917,-10.661958,-15.88777113,-1.97896721
99.665,42.32451161,-3.81480582,-14.03412294,-63.15015136,5.65921461,4.58287176,-6.18727633,-2.4742663,-3.80120676,-11.2100046,-16.77491528,-1.66192212
99.67,41.60306238,-3.83039335,-14.10758702,-62.72152086,5.86481042,4.48787423,-5.98615425,-2.52230252,-3.97923962,-11.84336071,-17.60050364,-1.36943028
99.675,40.84723402,-3.83232615,-14.18051023,-62.29522126,6.170975,4.360831,-5.7576221,-2.57621109,-4.11094979,-12.55816925,-18.57706238,-1.00271527
99.68,40.07459542,-3.85046792,-14.241454,-61.86784574,6.50716881,4.24131064,-5.47399891,-2.61761252,-4.25092739,-13.38618098,-19.41282818,-0.71037955
99.685,39.35336197,-3.89706791,-14.26287886,-61.5194461,6.77083992,4.15906868,-5.0785142,-2.61764205,-4.450207,-14.44660979,-19.95067164,-0.5810122
99.69,38.59313592,-3.9464882,-14.33328589,-61.14626284,7.29261146,4.02283886,-4.64849746,-2.64659896,-4.53085144,-15.55248902,-20.75554866,-0.32834561
99.695,37.88212513,-4.01196136,-14.32258438,-60.81701304,7.57242292,3.95090486,-4.11701903,-2.62023377,-4.74622499,-16.87444742,-21.13072087,-0.299062
99.7,37.17861181,-4.0901177,-14.32058876,-60.50363903,7.98636061,3.84051194,-3.50886999,-2.60025688,-4.9226083,-18.32847804,-21.53348404,-0.26866492
99.705,36.48261552,-4.1717004,-14.3166395,-60.2071092,8.44743878,3.72616211,-2.83210543,-2.58084155,-5.0675295,-19.91352125,-21.86083856,-0.29031116
99.71,35.93076125,-4.31989196,-14.41218918,-59.92504652,9.19627713,3.66796306,-1.91679827,-2.56436571,-4.98767332,-21.64274299,-22.08723977,-0.49513972
99.715,35.25209549,-4.40619308,-14.34784253,-59.6442112,9.54529258,3.58769424,-1.11622655,-2.51696723,-5.20051558,-23.49191819,-22.1851195,-0.64749728
99.72,34.78272298,-4.54112505,-14.43565343,-59.42529061,10.24435043,3.50198366,-0.00398672,-2.51037986,-5.14068193,-25.54192409,-22.00080387,-1.12050344
99.725,34.1162301,-4.61197903,-14.33891634,-59.19664856,10.54988411,3.43640853,0.87801827,-2.47594636,-5.32965753,-27.63618029,-21.96973676,-1.34078212
99.73,33.63248026,-4.7114888,-14.42411173,-58.98198342,11.25783528,3.28489685,2.07394148,-2.4935926,-5.26768827,-29.92156839,-21.39724186,-1.99579799
99.735,33.40910326,-4.81458718,-14.45810267,-58.80832907,11.68509201,3.30041165,3.56948355,-2.49387058,-5.21754115,-32.34720815,-21.01632411,-2.65785007
99.74,32.84096336,-4.86373775,-14.43048592,-58.63127073,12.17083092,3.16854308,4.70840548,-2.51347008,-5.25670687,-34.80224649,-20.40322058,-3.24525873
99.745,32.34262201,-4.87386635,-14.45301211,-58.47116075,12.62032721,3.07154437,5.96492411,-2.58301663,-5.23625,-37.3534742,-19.6830248,-3.9201073
99.75,31.96392133,-4.8738823,-14.49712588,-58.30896772,13.00767755,3.00638707,7.39022922,-2.67897139,-5.19941573,-40.01297368,-18.92208074,-4.64223369
99.755,31.33953622,-4.89796617,-14.3557346,-58.18545676,13.22645633,2.96630447,8.48809583,-2.69185726,-5.33273775,-42.60386986,-18.53765887,-5.02011862
99.76,31.01002644,-4.79351486,-14.53724278,-58.01294886,13.81532714,2.81571931,10.07414987,-2.89719894,-5.1223399,-45.43610559,-16.99927514,-6.18563063
99.765,30.7094406,-4.68503716,-14.60575841,-57.8819214,14.12862845,2.75482431,11.65276522,-3.08227254,-5.00589868,-48.24757096,-15.9982772,-6.98558135
99.77,30.36861042,-4.58081697,-14.65154945,-57.76383276,14.43320442,2.6796199,13.16253774,-3.24806471,-4.91626417,-51.04786004,-14.93140932,-7.77141389
99.775,30.01574089,-4.44167431,-14.68697252,-57.63467852,14.71825796,2.61233203,14.67974767,-3.42859531,-4.81439147,-53.85107421,-13.79564021,-8.56210634
99.78,29.65681086,-4.28688118,-14.73722999,-57.50872233,14.97153069,2.55599608,16.18638879,-3.63547935,-4.71614297,-56.62786816,-12.64423404,-9.32077697
99.785,29.31493615,-4.09451727,-14.79730109,-57.38446622,15.19618952,2.50949799,17.72624865,-3.86360629,-4.58253009,-59.40959112,-11.44564716,-10.05513955
99.79,28.91165485,-3.95391452,-14.79534042,-57.27650419,15.40969251,2.4684713,19.15519976,-4.03409807,-4.52217858,-62.10779711,-10.25017593,-10.75161068
99.795,28.55491021,-3.7210898,-14.87190861,-57.11799783,15.58845187,2.45411142,20.67746629,-4.29254315,-4.37217098,-64.79380242,-9.00250891,-11.40275231
99.8,28.34163013,-3.44895348,-14.96789934,-56.98763369,15.70085994,2.44279355,22.35311034,-4.59900052,-4.17406357,-67.4767453,-7.79906922,-11.83676997
99.805,27.86358969,-3.31123957,-14.92736494,-56.83140316,15.86536538,2.4330518,23.6740706,-4.72800645,-4.1300361,-69.97403802,-6.53435077,-12.41248658
99.81,27.3812534,-3.18878553,-14.90834444,-56.689973,16.00090543,2.46086042,24.96791718,-4.86573774,-4.09864976,-72.40795526,-5.34250985,-12.93519442
99.815,27.16577505,-2.83825177,-15.0741031,-56.45325578,16.06953416,2.51692521,26.66906103,-5.23770212,-3.8424175,-74.88673485,-3.96989305,-12.95337119
99.82,26.61560521,-2.75338277,-14.99013895,-56.26847081,16.18691114,2.56545596,27.85722385,-5.31428731,-3.85049471,-77.11831156,-2.75944938,-13.42848956
99.825,26.03122856,-2.78885146,-14.90398493,-56.11437614,16.21042112,2.62167295,28.96871509,-5.32088544,-3.94037631,-79.23887959,-2.09581157,-13.6957669
99.83,25.70591737,-2.36781028,-15.13397303,-55.79263566,16.3535155,2.8716982,30.55410667,-5.75241463,-3.63931543,-81.47324718,-0.28227021,-13.54576943
99.835,25.16467647,-2.34410395,-15.07902424,-55.55512915,16.41828223,2.94776286,31.70362878,-5.79929663,-3.70695403,-83.40418261,0.97454457,-13.80308357
99.84,24.56323675,-2.41631482,-15.00693864,-55.34473307,16.40336709,3.0224905,32.76755165,-5.77775868,-3.82000407,-85.22523739,1.50402086,-13.92105776
99.845,24.05152443,-2.24894763,-15.09361941,-55.01076563,16.50935522,3.30245918,33.99288149,-5.9790119,-3.75249107,-87.02023718,3.18364458,-13.92510722
99.85,23.6999748,-2.01475171,-15.20240404,-54.66770958,16.56581464,3.63326187,35.41419735,-6.25964033,-3.6047874,-88.79587163,4.6173446,-12.73219349
