time,hip_angle_l,hip_angle_l_velocity,hip_angle_l_velocity_filt,hip_angle_l_torque_estimated,hip_angle_l_torque_desired,hip_angle_l_torque_measured,hip_angle_l_torque_interaction,knee_angle_l,knee_angle_l_velocity,knee_angle_l_velocity_filt,knee_angle_l_torque_estimated,knee_angle_l_torque_desired,knee_angle_l_torque_measured,knee_angle_l_torque_interaction,thigh_imu_l_accel_x,thigh_imu_l_accel_y,thigh_imu_l_accel_z,thigh_imu_l_gyro_x,thigh_imu_l_gyro_y,thigh_imu_l_gyro_z,shank_imu_l_accel_x,shank_imu_l_accel_y,shank_imu_l_accel_z,shank_imu_l_gyro_x,shank_imu_l_gyro_y,shank_imu_l_gyro_z,foot_imu_l_accel_x,foot_imu_l_accel_y,foot_imu_l_accel_z,foot_imu_l_gyro_x,foot_imu_l_gyro_y,foot_imu_l_gyro_z,insole_l_force_y,insole_l_cop_x,insole_l_cop_z,hip_angle_r,hip_angle_r_velocity,hip_angle_r_velocity_filt,hip_angle_r_torque_estimated,hip_angle_r_torque_desired,hip_angle_r_torque_measured,hip_angle_r_torque_interaction,knee_angle_r,knee_angle_r_velocity,knee_angle_r_velocity_filt,knee_angle_r_torque_estimated,knee_angle_r_torque_desired,knee_angle_r_torque_measured,knee_angle_r_torque_interaction,thigh_imu_r_accel_x,thigh_imu_r_accel_y,thigh_imu_r_accel_z,thigh_imu_r_gyro_x,thigh_imu_r_gyro_y,thigh_imu_r_gyro_z,shank_imu_r_accel_x,shank_imu_r_accel_y,shank_imu_r_accel_z,shank_imu_r_gyro_x,shank_imu_r_gyro_y,shank_imu_r_gyro_z,foot_imu_r_accel_x,foot_imu_r_accel_y,foot_imu_r_accel_z,foot_imu_r_gyro_x,foot_imu_r_gyro_y,foot_imu_r_gyro_z,insole_r_force_y,insole_r_cop_x,insole_r_cop_z
185,5.25266059875489,0.994614553938684,0.306783908820476,0.0775618085653234,1.50556220720198,1.58481301455726,1.59790551590254,-1.39047815717968,-0.883765319092837,-0.517994474549352,-0.353022632343351,-3.81595050452811,-3.66732927544459,-3.64208523649758,-0.495365134454553,9.54950823950004,1.82219080672729,3.09905988692484,2.87177732643072,-17.2956891845679,-0.907724775909088,9.83528071709091,0.164634865545448,4.6323525313692,-4.00112321307559,-18.0663586488776,-1.7102330644449,9.45935910441436,0.969572493649023,4.920499231432,0.9464256764757,-1.88488811306218,1239.61798207273,-0.0901031471610889,-0.132854781939024,-19.7259025416331,-6.81616878509521,-8.15743909816867,0.172563749357781,-1.7679513818303,-2.55577210465564,-2.49378252593296,2.47172500568443,60.2833664476776,99.1133162641493,-0.150370092976532,-0.818272294852407,0.169712270000312,0.844255597435157,5.38049176049997,8.45226048040917,-0.221067938363589,6.87247045505029,-3.07707822205342,-4.77983896156028,1.91075975627258,11.1003925994546,1.96227522409092,1.4601747431534,-74.7182429745221,176.182536541473,-12.7978235604007,15.0271454472732,-1.15921618570038,-1.31868322353847,-12.8199939911225,125.217523364815,8,0,0
185.005,5.25266059875489,1.97625876123173,0.248656990533131,0.0767267919627778,1.46102942899773,1.60886859951348,1.62392270111799,-1.39645874889749,-1.47275183857574,-0.687718008003619,-0.353387044020318,-3.83368049802291,-3.70341265287892,-3.67782464709471,-0.478947196743362,9.45920958208841,1.72368318046006,2.94704194515441,4.05751727224007,-17.1842093606029,-0.935088005427756,9.74771838263115,0.181052803256655,4.9262538854587,-2.14650432347634,-18.3670163559347,-2.02480333586609,9.57470143614831,0.934183340968346,5.1790817973556,1.01346557379148,-2.11473925015253,1241.80704043422,-0.0902024389153978,-0.134023575733284,-19.7677672055699,-6.81616878509521,-7.72488126179852,0.177042678831998,-1.63560955556384,-2.46917199881324,-2.4057838357637,3.08774369763275,48.8962947651895,91.7692629965847,-0.148542446418257,-0.894853851437917,0.148062243539713,0.844618678652879,5.4707904179116,8.08832952781075,-0.472809649935426,7.84200710589727,-5.20870758332324,-3.71571336916726,2.55105932700962,10.782979137038,1.93491199457225,3.11210304372542,-78.9679889911266,161.544897837223,-13.837216111325,15.7722839087918,-2.65670175982463,3.68057880430479,-20.1081901708127,106.762395387098,8,0,0
185.01,5.25266059875489,1.96736639975378,0.2400192057255,0.0762658681222151,1.41941508229817,1.620867431526,1.63749886547023,-1.41076306717409,-1.79372870922089,-0.839958034613553,-0.354002738284452,-3.85570015730286,-3.72307682037354,-3.69725593072411,-0.488949835167042,9.42894983516704,1.67505328937788,2.82208678604861,4.88774325512,-17.0641898159385,-0.88557056043213,9.71642319047807,0.191263322344464,5.18155884322536,-1.14516041242815,-18.5838925428542,-2.10394973357534,9.6079072902523,0.927907927612106,5.42611920763354,1.10748112441116,-2.4345516457656,1242.74733553111,-0.0882803596120877,-0.133633860314467,-19.8375233127452,-8.35708781026449,-7.65939465059308,0.180003224604499,-1.47336487493808,-2.34867753988983,-2.28543261515054,3.47315440623258,35.6206430674903,82.6565309483313,-0.147557011613988,-0.981214370013281,0.12071515950373,0.831698972750514,5.60716924176826,7.86094358607723,-0.598630098899799,9.46680939279123,-6.93496628234242,-1.34843530029612,3.50639472534454,10.4356615164635,2.03875230037999,4.94969966546318,-82.5784661060596,144.11637850929,-14.9192246037843,15.3000025727679,-3.21559560008358,11.0300232092925,-23.4167556928604,100.401483280842,8,0,0
185.015,5.25266059875489,0.772050716451763,0.290656485763271,0.0762529683073138,1.38129194701343,1.61842645735937,1.63615655510973,-1.43503868865325,-1.79372870922089,-0.971273018287283,-0.354919472622259,-3.88286010267774,-3.72307682037354,-3.69714745836461,-0.530598959367695,9.47059895936769,1.68615972249805,2.72953317671382,5.29223680702764,-16.9339291805785,-0.743963538149891,9.75251909811864,0.194039930624506,5.39066144209287,-1.16572788116922,-18.7004415323869,-1.90112376634475,9.54273705999465,0.956503049921935,5.65935421312591,1.23381681306907,-2.86214931030045,1242.1920138751,-0.0839369669680908,-0.13137738829204,-19.9406939096377,-11.7438153093056,-8.03356340993849,0.181145425503689,-1.27528682948805,-2.18757324489205,-2.12618099906851,3.5823931141008,20.0815396148609,71.4243959953888,-0.147580238798999,-1.07929676210579,0.0865415172919891,0.804342837472796,5.79875521309129,7.79708159563623,-0.573640624379395,11.8766311469528,-8.17587022972008,2.57995122924755,4.83916669976564,10.0524895738174,2.29975347870412,7.00987445102666,-85.4236326152405,123.343235080813,-16.0523900449228,13.369498312048,-2.65034292677029,21.1951858948071,-21.9590363458374,108.525839701398,8,0,0
185.02,5.25266059875489,-0.423207971061424,0.341291351282635,0.0762400691075095,1.34317062953983,1.61598559958479,1.63424832917575,-1.45931315260707,-1.79372870922089,-1.10258174051796,-0.355836163247766,-3.91001875299513,-3.72307682037354,-3.69717809501414,-0.5722460976288,9.5122460976288,1.69726562603433,2.63698398057802,5.69671107162116,-16.8036747563873,-0.602363268062115,9.7886132846116,0.196816406508577,5.59975407039967,-1.1862943691994,-18.8169849645579,-1.69830747038859,9.47756993722462,0.985096808741285,5.89257809736111,1.36014647770978,-3.28972658585644,1241.63671869828,-0.0795937814284541,-0.12912102386412,-20.0438595870853,-15.1303813202912,-8.40771432793546,0.182287571939742,-1.07721822891907,-2.02647663176985,-1.96878798368829,3.69162661318073,4.54317710746566,60.1927966201192,-0.147603464876477,-1.17737447737244,0.0523695045691958,0.769486542719822,5.99033204909241,7.73322265030254,-0.548652341422719,14.2863379944887,-9.41671500754084,6.50815044301163,6.17187512412121,9.66933590181517,2.56074221180709,9.06995100204953,-88.2686634594152,102.571082170333,-17.1855014537591,11.4390861028377,-2.08511720618794,31.3598638786869,-20.5013865066985,116.649808731318,8,0,0
185.025,5.25266059875489,-1.61852365436344,0.391928631320407,0.0762271692926082,1.30504749425508,1.61354462541816,1.63169642688247,-1.48358877408623,-1.79372870922089,-1.23389672419169,-0.356752897585573,-3.93717869837001,-3.72307682037354,-3.69736263170635,-0.613895221829453,9.55389522182945,1.7083720591545,2.54443037124323,6.1012046235288,-16.6734141210272,-0.460756245779876,9.82470919225217,0.199593014788619,5.80885666926717,-1.20686183794046,-18.9335339540907,-1.495481503158,9.41239970696697,1.01369193105111,6.12581310285348,1.48648216636769,-3.71732425039129,1241.08139704227,-0.0752503887844572,-0.126864551841693,-20.1470301839777,-18.5171088193323,-8.78188308728086,0.183429772838931,-0.87914018346904,-1.86537233677207,-1.81334681014891,3.80086532104895,-10.9959263451638,48.9606616671768,-0.147626692061487,-1.27545686946495,0.0181958623574548,0.727348665171004,6.18191802041544,7.66936065986154,-0.523662866902315,16.6961597486503,-10.6576189549185,10.4365369725553,7.50464709854231,9.2861639591691,2.82174339013122,11.130125787613,-91.113829968596,81.7979387418558,-18.3186668948976,9.50858184211776,-1.51986453287466,41.5250265642016,-19.0436671596754,124.774165151875,8,0,0
185.03,5.24263171984091,-1.62913074590317,0.255414369808212,0.0755831460726461,1.30794082561043,1.57486821608722,1.59220058800972,-1.52725989728345,-2.94591434305485,-1.56989016674662,-0.357630310423662,-3.94937704429978,-3.72106005089167,-3.69569778105972,-0.68882226267081,9.55770592457765,1.67558886866458,2.59883680263784,6.77224727312319,-16.1615196006288,-0.451470377111801,9.79788294408695,0.128883661906825,5.88198905103135,-2.11051356087717,-19.2763193500882,-1.46575200557709,9.40284729003906,1.01788330078125,6.15999984741211,1.50499999523163,-3.77999997138977,1241,-0.0746137499809265,-0.126533806324005,-20.362717883968,-21.4824926336149,-10.5064273630414,0.183871767406526,-0.647384138647705,-1.75907070243368,-1.71473776119632,3.52605671257156,-21.6680878783151,36.2001926617959,-0.147527181378787,-1.36664115960835,-0.0957187457391518,0.598504619857454,6.21688222626707,7.76323339400623,-0.354826569590062,17.6583039701326,-9.24498214470526,16.6285821759754,8.06246391673288,9.42270233547826,2.72464955008076,14.1000235158805,-79.7177918683162,60.8932844278978,-19.9006574318379,7.16907820012571,-0.706811959148416,47.928908524286,-19.1993462067253,122.954029975438,8,0,0
185.035,5.23087971399726,-1.43625213570598,0.0867472137893335,0.0748306847138686,1.31787933279318,1.52996582451879,1.54572053470774,-1.57426484421674,-4.29606448625013,-1.94105808413217,-0.35850101840187,-3.95900625806503,-3.71869676712491,-3.69386448092689,-0.769469326018417,9.55501768913273,1.63526533699079,2.67848822322806,7.48911005843522,-15.5840468013497,-0.464911554336405,9.76024764785807,0.0455483631143003,5.93177118890025,-3.16589488369767,-19.657982407083,-1.46575200557709,9.40284729003906,1.01788330078125,6.15999984741211,1.50499999523163,-3.77999997138977,1241,-0.0746137499809265,-0.126533806324005,-20.5977436441149,-24.3756718827115,-12.4630093480123,0.184193518789858,-0.409830589992643,-1.66217606799655,-1.62759182653165,3.18526853997421,-31.5048967099555,23.1765030414403,-0.147406583602383,-1.4566457223616,-0.223336077406087,0.449378434178446,6.22494693260183,7.88420398902763,-0.16127361755582,18.3718479462534,-7.37649257002621,23.2097808022428,8.48720511703026,9.64851411285155,2.56604365883046,17.2263417740469,-65.875038731573,39.9648736678159,-21.5598268442899,4.75919384618905,0.148848311199779,53.6871083550743,-19.6321522774343,119.42572095398,8,0,0
185.04,5.21912826852009,-1.24338272246713,-0.0819118997368868,0.0740782592344236,1.32781736608182,1.48506557401424,1.49845228605053,-1.6212675498308,-5.64615025074317,-2.31220830325729,-0.359371684862436,-3.9686350126841,-3.71633359604572,-3.69221570066836,-0.85011254390239,9.55232958186993,1.59494372804881,2.7581358458295,8.20593866184827,-15.0066015374892,-0.478352090650403,9.72261414617889,-0.0377829620324688,5.98155095302617,-4.2212258831669,-20.0396272653816,-1.46575200557709,9.40284729003906,1.01788330078125,6.15999984741211,1.50499999523163,-3.77999997138977,1241,-0.0746137499809265,-0.126533806324005,-20.8327581976167,-27.2687131774286,-14.4194980380191,0.184515254831239,-0.172288368514228,-1.56528605374987,-1.54248667321641,2.84449661705132,-41.3412364967345,10.1534344247859,-0.147285991576397,-1.54664599346109,-0.350947323943723,0.294114171582622,6.23301125439024,8.00516881585358,0.0322701053656991,19.0853578987247,-5.50809208983384,29.7906656196878,8.91192606455249,9.87431512292665,2.40744533032532,20.3525109611538,-52.0329456536291,19.0374608292845,-23.2189171431899,2.34942440186302,1.00446778142064,59.4450336197826,-20.064937710814,115.897580171556,8,0,0
185.045,5.20365278993341,-1.17549266848073,-0.275728002670528,0.0730039804696206,1.33975968038738,1.43946506753586,1.4496810961782,-1.67182802704455,-6.81616878509521,-2.71624282476193,-0.360095382333242,-3.97599976224506,-3.72006231305932,-3.6968436629864,-0.908933056461996,9.55034584198557,1.55619573815881,2.91639626541071,8.94542991358144,-14.4276112032795,-0.495533471769018,9.68965415801443,-0.117608523682402,6.06098341823813,-5.12598226460746,-20.4894937209532,-1.46475804991365,9.40276443909953,1.01514991858404,6.21568041170526,1.52799849007505,-3.80662981186401,1239.16703747652,-0.0742887256750453,-0.126481843085455,-21.0674198211214,-29.5277573765532,-16.3955053128447,0.184430466381284,0.0622839405730505,-1.46094823839149,-1.45190138327189,2.46300187690197,-50.7837708886342,-2.6338819950198,-0.146706009639724,-1.63001707744634,-0.485557381411806,0.126171748274813,6.24276673588451,8.10896247404332,0.199654158014426,19.5337714688221,-3.49351891526982,36.0053317267958,9.2281237021655,10.0665415801444,2.27345841985561,23.1317507230029,-38.3641865439057,0.0946969003348372,-24.4990188204357,0.165057363966788,1.83186383620103,63.1688701602668,-20.872130124043,109.122721248914,8,0,0
