time,hip_angle_l,hip_angle_l_velocity,hip_angle_l_velocity_filt,knee_angle_l,knee_angle_l_velocity,knee_angle_l_velocity_filt,hip_angle_r,hip_angle_r_velocity,hip_angle_r_velocity_filt,knee_angle_r,knee_angle_r_velocity,knee_angle_r_velocity_filt,thigh_imu_l_accel_x,thigh_imu_l_accel_y,thigh_imu_l_accel_z,thigh_imu_l_gyro_x,thigh_imu_l_gyro_y,thigh_imu_l_gyro_z,shank_imu_l_accel_x,shank_imu_l_accel_y,shank_imu_l_accel_z,shank_imu_l_gyro_x,shank_imu_l_gyro_y,shank_imu_l_gyro_z,foot_imu_l_accel_x,foot_imu_l_accel_y,foot_imu_l_accel_z,foot_imu_l_gyro_x,foot_imu_l_gyro_y,foot_imu_l_gyro_z,thigh_imu_r_accel_x,thigh_imu_r_accel_y,thigh_imu_r_accel_z,thigh_imu_r_gyro_x,thigh_imu_r_gyro_y,thigh_imu_r_gyro_z,shank_imu_r_accel_x,shank_imu_r_accel_y,shank_imu_r_accel_z,shank_imu_r_gyro_x,shank_imu_r_gyro_y,shank_imu_r_gyro_z,foot_imu_r_accel_x,foot_imu_r_accel_y,foot_imu_r_accel_z,foot_imu_r_gyro_x,foot_imu_r_gyro_y,foot_imu_r_gyro_z,insole_l_force_y,insole_l_cop_x,insole_l_cop_z,insole_r_force_y,insole_r_cop_x,insole_r_cop_z
185,0.0312208828055157,2.27622283106154,0.387452602544266,-2.75418010924802,-3.25299438495315,-1.65050754279658,-20.7296430963173,-35.7621684822204,-26.7637408860815,-0.0428181360739928,89.2985993473479,160.552003714905,-0.196164017822386,9.79220896751834,0.488399846464643,8.46112862740686,-2.76432124839636,-14.4769090461306,-0.689395315018018,9.80671111198119,0.485044501589361,8.58418251876622,-2.35454701763496,-17.8264501647231,-0.23640750119762,9.84351053375632,0.825032393698845,13.9803334563413,2.68331109779726,-3.97624591167278,6.01891278519552,9.33324662419684,-0.0958475294458874,25.440687644336,-32.5849148737342,17.3890952575609,4.76379529192789,8.71766469547725,0.892890013846279,25.4794891221064,-32.5393291133729,98.2257702237158,-15.6926255074072,7.68296869351104,0.160018798628311,6.51465825142052,-34.4189148036848,38.474739067622,962.895166571449,0.115757667518259,-0.00913546218708849,0,0,0
185.005,0.0457552840753025,2.90688025396001,0.675247990428453,-2.77141050584085,-3.44607931856776,-2.07528813715423,-20.9179967885862,-37.6707384538109,-28.5784912370076,0.318943096805089,72.3522465758822,146.07671710451,-0.152345639702804,9.77908161653251,0.431814837880054,8.44812177415676,-3.10601980107195,-14.4815332221156,-0.735422346034931,9.79536173297659,0.447462605925922,8.58842058027872,-2.69389678032834,-17.9962671814319,-0.277340976655098,9.84263309021081,0.795641454824395,14.7663868175232,2.96204589108281,-4.18369270227677,6.21426868511342,9.2121618112006,-0.220190900415888,24.9794393085008,-27.1199933788382,20.1506678473562,4.82543805713137,8.4547177175448,0.900464231703275,24.8407991856537,-27.2349613135401,83.9843647452298,-16.0060406941512,6.96310101611704,-0.0151363129824784,4.37651848299273,-31.8464210772516,30.0892905643758,957.878733992361,0.116271626305379,-0.00901626306649517,0,0,0
185.01,0.0637858188889607,3.60610696273491,1.04047785334215,-2.78932741495788,-3.58338182341018,-2.45672192740753,-21.1153302277216,-39.4666878271071,-30.4705340637399,0.595419603963477,55.2953014317278,130.868206735442,-0.110902554960775,9.76539881892685,0.377992532822993,8.42601223222029,-3.42155125953597,-14.5505192925024,-0.788267239371725,9.78338932602715,0.40483271719231,8.58253446723473,-3.00744809594388,-18.17436692738,-0.323457595085131,9.84141539621283,0.758795304659262,15.5314233332886,3.25756314255162,-4.38560225836973,6.39240578278565,9.07945428837895,-0.33895807193776,24.3964025210515,-20.9815158359888,22.8239223154233,4.82675311317645,8.21739534892033,0.923006837928696,24.1875266523187,-21.2134672791954,69.6212140807702,-16.2408996672856,6.32695265896871,-0.130520353723625,2.26326042393765,-28.4643147036696,21.491140231268,952.386688731399,0.116757713920291,-0.00888353244266105,0,0,0
185.015,0.0856427881316232,4.37139384853648,1.48215116757534,-2.80764896279665,-3.66430956775799,-2.79073137076182,-21.3208499752982,-41.1039495153656,-32.4035038367525,0.786838512684913,38.2837817443221,115.044084378873,-0.0721583797326683,9.75111819174682,0.32827300649648,8.39992242057658,-3.6900356410755,-14.6860959289298,-0.846999362242618,9.77076191643352,0.357685461240741,8.57058864385785,-3.27414711006148,-18.3627841262996,-0.373607040501683,9.83975244312261,0.714585561809286,16.2538158747222,3.56954195188083,-4.57926793066866,6.55016560680242,8.93640821737264,-0.450357243606121,23.6882608797362,-14.2138604203568,25.3560468170951,4.76568813307474,8.00857666419602,0.962906490172681,23.4986781018803,-14.5208419875536,55.2407626897857,-16.3964084546594,5.78341752015767,-0.170589899237864,0.138659088196926,-24.3108178170079,12.7064548094468,946.588440244255,0.117186463530991,-0.00874451897146789,0,0,0
185.02,0.111643406572328,5.20012368811619,1.99879604287283,-2.82609429736111,-3.6890669128726,-3.07399831143796,-21.5335322264998,-42.5364502401139,-34.3380416089501,0.894218163447949,21.4759301525045,98.732928633378,-0.0363246770440317,9.73619711656989,0.283953543457817,8.37541197609014,-3.89069647542344,-14.8895421863776,-0.910359218653147,9.7574619788455,0.306747548055333,8.55705525463495,-3.47301661271901,-18.5634162467377,-0.426286404282645,9.8375208288068,0.663385351367529,16.9119332442701,3.89718330142256,-4.76144051164711,6.68467032837689,8.78453701365293,-0.552739669072068,22.8535357881766,-6.87623716676621,27.694257515622,4.64131321455464,7.82987496927427,1.02157032382277,22.7483633937345,-7.21870039025936,40.9486581051956,-16.4716125571988,5.33834356908505,-0.122870398909028,-2.03223408934743,-19.4386469734375,3.77018256458817,940.680813913412,0.11752838720767,-0.00860469725596769,0,0,0
185.025,0.142091434016629,6.08960548886572,2.5885408656803,-2.8443877279588,-3.65868611954236,-3.30397523040926,-21.7521265564703,-43.7188659941348,-36.232344387028,0.919368226658969,5.03001264220868,82.072690491437,-0.0034923442675813,9.72059959602513,0.24626122178906,8.35832386572742,-4.00341604975601,-15.1610566395667,-0.976762535323638,9.74349269384754,0.252942415500131,8.54669022475549,-3.58371654552357,-18.7779271694996,-0.479667546052159,9.83458481623414,0.605860446593653,17.4847122361423,4.23923596976994,-4.92839836943932,6.79340666293278,8.62556512348542,-0.644622802709619,21.892971515226,0.958081938410458,29.7867418531007,4.45392453270423,7.68161726247539,1.09921516621552,21.907391027883,0.616361484020563,26.8504669396866,-16.4652053359442,4.99445583616119,0.0209440429646669,-4.28162612671725,-13.9145464589226,-5.27377732179135,934.858844283006,0.117771936574582,-0.00846727651787216,0,0,0
185.03,0.177276873553025,7.03708790728563,3.24919210522242,-2.86226305404434,-3.57506521711045,-3.47889719435974,-21.9751635177091,-44.6073922478015,-38.0427742979834,0.864878654844452,-10.8979143629133,65.2089190742048,0.0263718385082204,9.7043042193838,0.216325938432681,8.35461608744472,-4.00930682894695,-15.4996355986405,-1.04432233201699,9.72888427380298,0.197382353069678,8.54439887376413,-3.58712203621821,-19.0076664032095,-0.53164961420859,9.83080521145246,0.542968340685293,17.9522591128939,4.59403827065225,-5.07604364929975,6.87430124679746,8.46140953471094,-0.724704215222727,20.8099089761102,9.20294677476069,31.583632064979,4.20511945101329,7.56289930454881,1.194730932729,20.945272917316,8.89381996580978,13.0504034665486,-16.3754242196616,4.75143593914107,0.264101724288168,-6.6374556095543,-7.81848577775798,-14.3726792597113,929.281754297597,0.117939558283841,-0.00833422031663211,0,0,0
185.035,0.217475621323222,8.03974955404668,3.97830476288463,-2.87946811484284,-3.44101215970369,-3.59779632780084,-22.2009661075955,-45.1605179773294,-39.7245188228858,0.734097489480544,-26.1562330728054,48.2928358950809,0.0534229079866291,9.68731299862278,0.195154174263062,8.37018451988008,-3.89128620813943,-15.9029679146635,-1.11088984522159,9.71370004429318,0.14135148405284,8.55509562337967,-3.4659058924719,-19.2536107146188,-0.579936861129591,9.82605069518523,0.475944360815477,18.2964679354415,4.95957256823016,-5.20002472898702,6.92578450173081,8.29416235902522,-0.791866776913432,19.6106191653166,17.7609031937608,33.0379916711825,3.89783722174381,7.4717154677448,1.30563186534903,19.8325176223331,17.5107071247644,-0.349910102750613,-16.2000492714555,4.60615073768265,0.604194168409507,-9.12187662114334,-1.2425030400517,-23.4653261518823,924.043194673827,0.118086610806824,-0.00820588362859087,0,0,0
185.04,0.262948945267257,9.09466478881518,4.7732416370426,-2.89576958661997,-3.2602943554282,-3.66052026968637,-22.4276650685411,-45.3397921891508,-41.2322926967566,0.531097718937728,-40.5999541086002,31.4792883211279,0.0779293746178486,9.66966073638354,0.183603844665143,8.41068284868239,-3.63464075792152,-16.3673539694718,-1.17411400392121,9.6980419411399,0.0862794576993085,8.58356243287246,-3.20511140121519,-19.516334555353,-0.622140013279977,9.82021095365351,0.40627459261673,18.5016412497175,5.33352913977544,-5.29588498680427,6.9468402109263,8.12607529215613,-0.845176280890795,18.3045650329426,26.5251181897964,34.1067956532542,3.53635995371305,7.40515715176137,1.42810578281369,18.5430614435094,26.3535254204012,-13.2526342821248,-15.9365096354204,4.55301278522635,1.0329094441969,-11.749839000092,5.71081226845005,-32.4827610882714,919.159848737313,0.118278260135121,-0.00808106485505622,0,0,0
185.045,0.313942668001919,10.1987445469417,5.63121789669665,-2.91095804689267,-3.0376920545435,-3.66775565125355,-22.6532179250137,-45.1105712945788,-42.5210714886961,0.260633559616471,-54.0928318643005,14.924614756327,0.100258892511295,9.65142448940613,0.182360665634193,8.48134561068293,-3.22756549894362,-16.8876560534112,-1.23151789437225,9.68205507851955,0.033706233758452,8.6343104354228,-2.79270058010772,-19.7960146426622,-0.655897484719787,9.81321072026914,0.335656125753943,18.5550967821169,5.71337574518873,-5.35923767827607,6.93703837145282,7.95954610568955,-0.883873220300144,16.9045607607673,35.3816023887103,34.7518829397491,3.1262694997569,7.35966840613642,1.55716473908119,17.0566669403756,35.3005749765449,-25.5648390051207,-15.5820935703832,4.5844463177388,1.53617820630981,-14.5278585719733,12.9301881739433,-41.349250825967,914.582240257625,0.11856433819464,-0.00795665461373818,0,0,0
