time,pelvis_imu_accel_x,pelvis_imu_accel_y,pelvis_imu_accel_z,pelvis_imu_gyro_x,pelvis_imu_gyro_y,pelvis_imu_gyro_z,thigh_imu_l_accel_x,thigh_imu_l_accel_y,thigh_imu_l_accel_z,thigh_imu_l_gyro_x,thigh_imu_l_gyro_y,thigh_imu_l_gyro_z,shank_imu_l_accel_x,shank_imu_l_accel_y,shank_imu_l_accel_z,shank_imu_l_gyro_x,shank_imu_l_gyro_y,shank_imu_l_gyro_z,foot_imu_l_accel_x,foot_imu_l_accel_y,foot_imu_l_accel_z,foot_imu_l_gyro_x,foot_imu_l_gyro_y,foot_imu_l_gyro_z,thigh_imu_r_accel_x,thigh_imu_r_accel_y,thigh_imu_r_accel_z,thigh_imu_r_gyro_x,thigh_imu_r_gyro_y,thigh_imu_r_gyro_z,shank_imu_r_accel_x,shank_imu_r_accel_y,shank_imu_r_accel_z,shank_imu_r_gyro_x,shank_imu_r_gyro_y,shank_imu_r_gyro_z,foot_imu_r_accel_x,foot_imu_r_accel_y,foot_imu_r_accel_z,foot_imu_r_gyro_x,foot_imu_r_gyro_y,foot_imu_r_gyro_z
185,0.04719159192496,9.74878477796697,0.00643281367800035,-8.71271642345906,0.256506855931847,-13.5395355148265,-0.261242316448305,9.81944399085104,0.629039356649142,8.46112862740686,-2.76432124839636,-14.4769090461306,-0.847609242763129,9.80030530121059,0.518296623954984,8.58418251876622,-2.35454701763496,-17.8264501647231,-0.225754366607047,9.79439478945462,0.801759177637468,13.9803334563413,2.68331109779726,-3.97624591167278,6.64695978902317,10.4491137031218,-1.92065821807903,25.440687644336,-32.5849148737342,17.3890952575609,-3.26898200440896,7.26977730052781,0.770000806717685,25.4794891221064,-32.5393291133729,98.2257702237158,-15.3150139255144,5.73724980358856,-0.458676882532081,6.51465825142052,-34.4189148036848,38.474739067622
185.005,0.129200596541081,9.68560055832953,0.0373765408865398,-9.11059852331398,1.64337602748617,-12.9815810926156,-0.252723533229027,9.78224934719483,0.572466096060471,8.44812177415676,-3.10601980107195,-14.4815332221156,-0.893905771726376,9.79087184938578,0.484199624204884,8.58842058027872,-2.69389678032834,-17.9962671814319,-0.2669604958899,9.79458055503307,0.767780073101497,14.7663868175232,2.96204589108281,-4.18369270227677,6.65868630620509,10.286315607553,-2.26612922790498,24.9794393085008,-27.1199933788382,20.1506678473562,-3.41116084126961,6.85694875713455,0.638152080923269,24.8407991856537,-27.2349613135401,83.9843647452298,-15.6012249673525,4.9700199464584,-0.824441873189659,4.37651848299273,-31.8464210772516,30.0892905643758
185.01,0.218518127022039,9.62010160605486,0.0776309122202972,-9.31791029954271,3.16195374328158,-12.4230281861258,-0.243968103292808,9.74247607861303,0.506977400034029,8.42601223222029,-3.42155125953597,-14.5505192925024,-0.943668839154307,9.77976154254151,0.440567439477781,8.58253446723473,-3.00744809594388,-18.17436692738,-0.313479402060843,9.79500049216649,0.725241848088009,15.5314233332886,3.25756314255162,-4.38560225836973,6.62646213976369,10.0889684009922,-2.59041653686634,24.3964025210515,-20.9815158359888,22.8239223154233,-3.56083798136453,6.49754355759921,0.539673086173069,24.1875266523187,-21.2134672791954,69.6212140807702,-15.8120749297899,4.29080633191219,-1.12446098721652,2.26326042393765,-28.4643147036696,21.491140231268
185.015,0.314463645708419,9.5528173560464,0.127123936526518,-9.32388746728595,4.81643045176826,-11.8696620042199,-0.234728252032648,9.70035880987449,0.43354710528994,8.39992242057658,-3.6900356410755,-14.6860959289298,-0.99589492781158,9.76685781540869,0.387699403295294,8.57058864385785,-3.27414711006148,-18.3627841262996,-0.364190542340044,9.79568419398101,0.674338156317823,16.2538158747222,3.56954195188083,-4.57926793066866,6.54948329411689,9.85809486194243,-2.88621494199655,23.6882608797362,-14.2138604203568,25.3560468170951,-3.71635653460222,6.19508121815454,0.483688711715001,23.4986781018803,-14.5208419875536,55.2407626897857,-15.9478477039766,3.71037422069801,-1.33985623642628,0.138659088196926,-24.3108178170079,12.7064548094468
185.02,0.416186201937548,9.48432732257976,0.185493302854454,-9.1212079571452,6.60907822000579,-11.3265024049147,-0.224674393611965,9.65621705966113,0.353424808393535,8.37541197609014,-3.89069647542344,-14.8895421863776,-1.04931641656861,9.75209563482952,0.326218176413389,8.55705525463495,-3.47301661271901,-18.5634162467377,-0.417617721209323,9.79662923927846,0.615569837487767,16.9119332442701,3.89718330142256,-4.76144051164711,6.42773942236477,9.59539293961663,-3.14666338081939,22.8535357881766,-6.87623716676621,27.694257515622,-3.87550373892148,5.95133285024536,0.477453471381093,22.7483633937345,-7.21870039025936,40.9486581051956,-16.0087126853813,3.23651051716147,-1.45479384457656,-2.03223408934743,-19.4386469734375,3.77018256458817
185.025,0.522671320346729,9.41526290643765,0.252080540592172,-8.70640530480435,8.54003398044796,-10.7976278729756,-0.213395403647706,9.61046273994579,0.268128021584226,8.35832386572742,-4.00341604975601,-15.1610566395667,-1.10241655701365,9.7354686944354,0.257078788121242,8.54669022475549,-3.58371654552357,-18.7779271694996,-0.471955077791994,9.79780095399436,0.549753770553479,17.4847122361423,4.23923596976994,-4.92839836943932,6.2620746598978,9.30326082181605,-3.36555081516602,21.892971515226,0.958081938410458,29.7867418531007,-4.03546415777662,5.76635811412997,0.525766703402636,21.907391027883,0.616361484020563,26.8504669396866,-15.9944732934111,2.8738879942937,-1.45765170705907,-4.28162612671725,-13.9145464589226,-5.27377732179135
185.03,0.632751293316587,9.34630989006257,0.325934563849707,-8.08021945996586,10.6071167630521,-10.2860244686517,-0.20040634652328,9.56360466389399,0.17942611399393,8.35461608744472,-4.00930682894695,-15.4996355986405,-1.15346337614829,9.71703493369167,0.181565231608133,8.54439887376413,-3.58712203621821,-19.0076664032095,-0.525118226136332,9.7991349221717,0.478019624990108,17.9522591128939,4.59403827065225,-5.07604364929975,6.05422972052613,8.98481185472365,-3.537501268208,20.8099089761102,9.20294677476069,31.583632064979,-4.19280031742477,5.63862455446622,0.630515059862091,20.945272917316,8.89381996580978,13.0504034665486,-15.9043971050725,2.62408365260402,-1.34198676451324,-6.6374556095543,-7.81848577775798,-14.3726792597113
185.035,0.745118741806579,9.2782116004256,0.405824594647492,-7.2478686728192,12.8056842210156,-9.79346818790097,-0.185164054829514,9.51624961712203,0.0893155401007715,8.37018451988008,-3.89128620813943,-15.9029679146635,-1.20056296301956,9.69692008486049,0.101273796540761,8.55509562337967,-3.4659058924719,-19.2536107146188,-0.574820692533774,9.80054193251947,0.401793632929958,18.2964679354415,4.95957256823016,-5.20002472898702,5.80686058043534,8.64387729945559,-3.65812972294615,19.6106191653166,17.7609031937608,33.0379916711825,-4.34346821215138,5.56520277981613,0.790381810278549,19.8325176223331,17.5107071247644,-0.349910102750613,-15.7371459953079,2.48574619770278,-1.10722225105612,-9.12187662114334,-1.2425030400517,-23.4653261518823
185.04,0.858343270134137,9.21177251617175,0.49026213635056,-6.21922787705255,15.1285331607401,-9.32044862334618,-0.167090385746603,9.46909967980422,-1.37795818336908e-05,8.41068284868239,-3.63464075792152,-16.3673539694718,-1.2417312191301,9.67531903046079,0.0180829674068708,8.58356243287246,-3.20511140121519,-19.516334555353,-0.618673922650138,9.80191477779401,0.322769128378151,18.5016412497175,5.33352913977544,-5.29588498680427,5.52352953088868,8.28499451033316,-3.72416193695575,18.3045650329426,26.5251181897964,34.1067956532542,-4.48287348113387,5.54202563265607,1.00075343137645,18.5430614435094,26.3535254204012,-13.2526342821248,-15.4908163340596,2.4548977332122,-0.758989698701694,-11.749839000092,5.71081226845005,-32.4827610882714
185.045,0.970891017635359,9.147861891122,0.577531366694452,-5.00890138055754,17.5658480500174,-8.86614080679649,-0.14560237642524,9.4229456362476,-0.086220620591051,8.48134561068293,-3.22756549894362,-16.8876560534112,-1.27498169294361,9.65249485157846,-0.065889581892358,8.6343104354228,-2.79270058010772,-19.7960146426622,-0.654307168963526,9.80313613784348,0.242864318435366,18.5550967821169,5.71337574518873,-5.35923767827607,5.20866523160015,7.91337783236001,-3.73351305579251,16.9045607607673,35.3816023887103,34.7518829397491,-4.60597159008773,5.56419485732899,1.25384176067898,17.0566669403756,35.3005749765449,-25.5648390051207,-15.1630898309469,2.52534559779281,-0.309081667262149,-14.5278585719733,12.9301881739433,-41.349250825967
185.05,1.08114689483105,9.08741677111901,0.665727047552523,-3.63618067406875,20.1052006157856,-8.42843067834508,-0.120147914991874,9.37865648041541,-0.166862401356523,8.58682026125052,-2.66166355122016,-17.4572864440323,-1.29842566524253,9.62877556284036,-0.148341669792358,8.7114489062693,-2.22006277808896,-20.0924724863104,-0.679501657872062,9.80408669345807,0.16416850433315,18.4477421545854,6.09642922649154,-5.38596619023158,4.86748963623079,7.5348694304819,-3.68532209802608,15.4268001342122,44.2116634829671,34.9408577546293,-4.70741219104031,5.62631529962299,1.53902523434712,15.3611108373576,44.2246499778189,-37.1995545205016,-14.7514858964045,2.68917268567339,0.225002479567092,-17.4530727487938,20.297863009047,-49.9835443249289
185.055,1.18743926720572,9.03144359809676,0.752798822237617,-2.12488166031143,22.7316026582366,-8.00399776714354,-0.0902449730658027,9.33716522615216,-0.239451759427474,8.73101380273627,-1.93239170324166,-18.0682381040148,-1.31037931434799,9.60454866761574,-0.226851108806441,8.81856520582402,-1.48246868708065,-20.4052565968407,-0.692331738407227,9.80465263731193,0.0888786938383167,18.1745982973354,6.47992563467437,-5.37244809900178,4.50591124099179,7.15586746046116,-3.57994179268167,13.8907310885734,52.8945142191754,34.6479145050325,-4.78172424985047,5.72283474445823,1.84339634443507,13.453989451481,52.9960329502838,-48.0767382058216,-14.2536973216571,2.93726944638945,0.820905378385309,-20.512670750672,27.6920534273886,-58.3003785701993
