time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
56.395,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.4,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.405,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.41,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.415,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.42,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.425,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.43,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.435,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.44,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.445,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.45,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.455,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.46,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.465,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.47,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.475,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.48,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.485,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.49,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.495,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.5,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.505,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.51,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.515,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.52,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.525,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.53,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.535,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.54,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
56.545,-10.97988,0,-28.26393,-5.48171,0.8054967,-1.188595,NaN,NaN,NaN,NaN,NaN,NaN
56.55,-13.3176,44.11333,-31.75277,-5.400021,0.8080752,-1.06801,NaN,NaN,NaN,NaN,NaN,NaN
56.555,-12.6868,83.88219,-29.38261,-5.374158,0.808935,-1.02788,NaN,NaN,NaN,NaN,NaN,NaN
56.56,-8.078576,137.7326,-20.67744,-5.362325,0.809373,-1.007515,NaN,NaN,NaN,NaN,NaN,NaN
56.565,0.7288714,204.9486,-6.55214,-5.355928,0.8096478,-0.9947938,NaN,NaN,NaN,NaN,NaN,NaN
56.57,13.00062,282.5639,10.88546,-5.352057,0.8098442,-0.9857414,NaN,NaN,NaN,NaN,NaN,NaN
56.575,27.16373,365.99,28.8559,-5.349429,0.8099988,-0.9786404,NaN,NaN,NaN,NaN,NaN,NaN
56.58,41.18421,450.2319,44.6409,-5.347374,0.8101309,-0.972585,NaN,NaN,NaN,NaN,NaN,NaN
56.585,53.06677,531.2156,56.32844,-5.345493,0.8102521,-0.9670288,NaN,NaN,NaN,NaN,NaN,NaN
56.59,61.29971,606.7162,63.29921,-5.343534,0.8103696,-0.9616318,NaN,NaN,NaN,NaN,NaN,NaN
56.595,65.11081,676.572,66.24854,-5.341355,0.8104873,-0.9562145,NaN,NaN,NaN,NaN,NaN,NaN
56.6,64.50735,742.165,66.75883,-5.33891,0.8106058,-0.9507474,NaN,NaN,NaN,NaN,NaN,NaN
56.605,60.1714,805.4308,66.66431,-5.336259,0.8107229,-0.9453335,NaN,NaN,NaN,NaN,NaN,NaN
56.61,53.30019,867.8131,67.49959,-5.333542,0.8108345,-0.9401614,NaN,NaN,NaN,NaN,NaN,NaN
56.615,45.42799,929.5427,70.19901,-5.330944,0.8109362,-0.9354373,NaN,NaN,NaN,NaN,NaN,NaN
56.62,38.21707,989.4294,75.05912,-5.328642,0.8110249,-0.9313215,NaN,NaN,NaN,NaN,NaN,NaN
56.625,33.21029,1045.132,81.87323,-5.326764,0.8110987,-0.9278941,NaN,NaN,NaN,NaN,NaN,NaN
56.63,31.573,1093.738,90.1134,-5.32538,0.8111579,-0.925154,NaN,NaN,NaN,NaN,NaN,NaN
56.635,33.87647,1132.448,99.07648,-5.324499,0.8112038,-0.9230389,NaN,NaN,NaN,NaN,NaN,NaN
56.64,39.98298,1159.203,107.9814,-5.324086,0.8112386,-0.9214501,NaN,NaN,NaN,NaN,NaN,NaN
56.645,49.08467,1173.121,116.0512,-5.324071,0.8112648,-0.9202719,NaN,NaN,NaN,NaN,NaN,NaN
56.65,59.908,1174.662,122.6072,-5.324365,0.811285,-0.9193835,NaN,NaN,NaN,NaN,NaN,NaN
56.655,71.02957,1165.508,127.1686,-5.324865,0.8113016,-0.9186654,NaN,NaN,NaN,NaN,NaN,NaN
56.66,81.19812,1148.209,129.5255,-5.325467,0.811317,-0.9180056,0,0,0,0,0,0
56.665,89.55899,1125.704,129.7576,-5.326073,0.8113333,-0.9173063,0,0,0,0,0,0
56.67,95.72647,1100.826,128.1838,-5.326603,0.8113521,-0.9164915,0,0,0,0,0,0
56.675,99.71226,1075.902,125.251,-5.326998,0.8113744,-0.9155107,0,0,0,0,0,0
56.68,101.7642,1052.534,121.3933,-5.327221,0.8114007,-0.9143393,0,0,0,0,0,0
56.685,102.1895,1031.568,116.9098,-5.327259,0.8114312,-0.9129721,0,0,0,0,0,0
56.69,101.2308,1013.238,111.9027,-5.327109,0.8114656,-0.9114145,0,0,0,0,0,0
56.695,99.02803,997.3703,106.2877,-5.326783,0.8115039,-0.9096755,0,0,0,0,0,0
56.7,95.65751,983.5892,99.8644,-5.326294,0.8115457,-0.9077662,0,0,0,0,0,0
56.705,91.20509,971.4518,92.41907,-5.325664,0.8115908,-0.9057056,0,0,0,0,0,0
56.71,85.83028,960.4963,83.82792,-5.324921,0.8116382,-0.9035282,0,0,0,0,0,0
56.715,79.793,950.2356,74.13236,-5.324097,0.811687,-0.9012891,0,0,0,0,0,0
56.72,73.43586,940.1453,63.56781,-5.32323,0.8117354,-0.8990625,0,0,0,0,0,0
56.725,67.1311,929.6804,52.5434,-5.322359,0.8117817,-0.8969339,0,0,0,0,0,0
56.73,61.21399,918.3268,41.58105,-5.321518,0.8118239,-0.8949886,0,0,0,0,0,0
56.735,55.92796,905.668,31.22913,-5.320739,0.8118604,-0.8933003,0,0,0,0,0,0
56.74,51.39744,891.4452,21.97134,-5.320048,0.8118901,-0.8919247,0,0,0,0,0,0
56.745,47.63071,875.5894,14.15172,-5.319464,0.8119123,-0.8908971,0,0,0,0,0,0
56.75,44.54653,858.2188,7.929698,-5.318998,0.8119264,-0.890235,0,0,0,0,0,0
56.755,42.01547,839.6027,3.268008,-5.318657,0.8119325,-0.8899411,0,0,0,0,0,0
56.76,39.90366,820.1031,-0.04924536,-5.318442,0.8119308,-0.8900064,0,0,0,0,0,0
56.765,38.10657,800.1047,-2.371421,-5.318355,0.8119216,-0.890414,0,0,0,0,0,0
56.77,36.56655,779.9523,-4.113457,-5.318399,0.8119055,-0.8911402,0,0,0,0,0,0
56.775,35.27374,759.9119,-5.674981,-5.318574,0.8118832,-0.8921549,0,0,0,0,0,0
56.78,34.25275,740.1668,-7.361122,-5.31888,0.8118554,-0.8934216,0,0,0,0,0,0
56.785,33.53802,720.8444,-9.322423,-5.319307,0.8118231,-0.8948988,0,0,0,0,0,0
56.79,33.14298,702.0616,-11.53009,-5.319833,0.8117872,-0.8965428,0,0,0,0,0,0
56.795,33.03364,683.9679,-13.79502,-5.320427,0.8117486,-0.8983127,0,0,0,0,0,0
56.8,33.11943,666.772,-15.82555,-5.321049,0.8117079,-0.9001753,0,0,0,0,0,0
56.805,33.2695,650.7433,-17.30728,-5.321662,0.8116657,-0.9021072,0,0,0,0,0,0
56.81,33.35234,636.187,-17.98506,-5.322235,0.8116223,-0.9040932,0,0,0,0,0,0
56.815,33.28414,623.3964,-17.73212,-5.322749,0.8115779,-0.9061197,0,0,0,0,0,0
56.82,33.06389,612.5925,-16.59341,-5.323199,0.8115329,-0.9081685,0,0,0,0,0,0
56.825,32.77748,603.8675,-14.79128,-5.32359,0.811488,-0.9102108,0,0,0,0,0,0
56.83,32.56835,597.1471,-12.68699,-5.323936,0.811444,-0.9122084,0,0,0,0,0,0
56.835,32.58632,592.1873,-10.70215,-5.324255,0.8114018,-0.9141213,0,0,0,0,0,0
56.84,32.93367,588.6117,-9.217811,-5.324566,0.8113622,-0.9159213,0,0,0,0,0,0
56.845,33.62921,585.9843,-8.480217,-5.324886,0.8113252,-0.9176051,0,0,0,0,0,0
56.85,34.60448,583.9022,-8.542824,-5.325223,0.8112901,-0.9192001,0,0,0,0,0,0
56.855,35.733,582.0803,-9.260932,-5.325582,0.8112558,-0.9207622,0,0,0,0,0,0
56.86,36.87892,580.4041,-10.33507,-5.32596,0.8112207,-0.9223655,0,0,0,0,0,0
56.865,37.9461,578.9357,-11.3845,-5.326351,0.8111828,-0.9240886,0,0,0,0,0,0
56.87,38.91178,577.8729,-12.02896,-5.326752,0.8111408,-0.925999,0,0,0,0,0,0
56.875,39.83637,577.4771,-11.96176,-5.327161,0.8110937,-0.9281409,0,0,0,0,0,0
56.88,40.84694,577.9913,-11.00377,-5.327578,0.8110412,-0.9305258,0,0,0,0,0,0
56.885,42.09833,579.5705,-9.132579,-5.328001,0.8109838,-0.9331309,0,0,0,0,0,0
