time,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r
56.395,14.13418621,-10.45097876,-8.70094413,-14.17949467,-18.72503751,-0.26545968,-3.51135365,6.51636686,-24.17648145,-30.11833159,21.49602303,9.06169345
56.4,18.65860723,-10.5579847,-11.0695867,-13.92383434,-19.9641405,-2.17855544,3.54908018,5.26549042,-20.39587312,-33.22539188,22.48973227,9.02071403
56.405,18.32165454,-10.635996,-10.64416414,-13.57307966,-20.3037358,-1.92664257,3.68586304,5.2690403,-20.3807845,-34.07622336,22.95405533,8.93972782
56.41,17.94385854,-10.60907083,-10.29438935,-13.20220674,-20.8920727,-1.60039205,3.77349513,5.15645809,-20.46756965,-34.9473859,23.81606185,9.2186138
56.415,18.21293671,-11.07895797,-11.21811883,-13.18437476,-21.48111495,-1.85423908,5.33632042,5.08958435,-18.69011468,-36.80624767,24.5556457,9.10288544
56.42,17.84324402,-11.15513891,-10.83687231,-12.89524806,-21.77962749,-1.65598336,5.45266774,5.08819552,-18.65993806,-37.69288949,24.97925169,9.04237677
56.425,17.4686429,-11.1779262,-10.48754723,-12.64688804,-22.32698268,-1.35765684,5.53650814,5.03148795,-18.6897971,-38.58940029,25.77382742,9.08684035
56.43,17.06520102,-11.15471348,-10.18470979,-12.40809665,-22.81745176,-1.08882686,5.59737324,4.92320601,-18.70662287,-39.47285204,26.53114895,9.29498798
56.435,16.59702397,-11.03988974,-9.9280561,-12.17386285,-23.24992462,-0.86529217,5.6201867,4.69724588,-18.72393069,-40.38016707,27.36771915,9.93593976
56.44,16.2003734,-11.0410848,-9.62551914,-12.02903782,-23.6575382,-0.61703265,5.64755624,4.62409809,-18.71885166,-41.21316174,28.03368693,10.0468044
56.445,15.84171791,-11.09679629,-9.33698655,-11.93767069,-23.88644025,-0.4541665,5.70792134,4.61041379,-18.68346879,-42.02570714,28.43490083,10.01716926
56.45,15.47540671,-11.09291916,-9.11786616,-11.93499302,-24.31280995,-0.15988112,5.71455714,4.53757783,-18.69773542,-42.828148,29.23409141,10.07299685
56.455,15.02499056,-10.99186682,-9.02028133,-11.91043692,-24.66719586,0.20820124,5.66150054,4.34542301,-18.70044,-43.61407804,30.05394898,10.46035043
56.46,14.68022629,-11.06574694,-8.85605654,-11.98784457,-24.7460048,0.28310249,5.65225695,4.35834516,-18.71148279,-44.31911399,30.21030426,10.44953497
56.465,14.2347388,-10.90193361,-8.82118688,-12.07103046,-25.04872904,0.84948017,5.61694077,4.09509744,-18.66963872,-45.15347287,31.33440884,10.98319029
56.47,13.91340461,-10.86278209,-8.62440411,-12.22599176,-25.18596947,1.00918617,5.63627826,4.00110569,-18.70608836,-45.89384251,31.88003476,10.97995971
56.475,13.57491239,-10.91045031,-8.53000281,-12.42418703,-25.236376,1.0674305,5.59217438,4.00391744,-18.73523732,-46.53030808,32.02426123,10.96582191
56.48,13.17564726,-10.70660844,-8.62642526,-12.64632012,-25.24215331,1.72850325,5.58233538,3.692295,-18.71645586,-47.35579858,33.15983812,11.4873491
56.485,12.86249276,-10.72242145,-8.5924623,-12.94481261,-25.22763948,1.86711927,5.57289499,3.65110583,-18.75279394,-48.0491686,33.57037508,11.46245253
56.49,12.52002827,-10.76882781,-8.54750374,-13.22385844,-25.23093062,1.91692821,5.51817564,3.65971704,-18.79891121,-48.65843233,33.69965451,11.44528489
56.495,12.1310272,-10.56787058,-8.79499187,-13.57697623,-24.73948101,2.74588483,5.52689182,3.33241567,-18.77080787,-49.5216344,34.77530111,11.91096779
56.5,11.81253879,-10.56339103,-8.83480929,-13.94472688,-24.52924776,2.91052659,5.52622932,3.26654781,-18.82154526,-50.25170235,35.17295123,11.90766518
56.505,12.18984856,-10.16985216,-10.28756844,-14.55973591,-24.09377483,3.30611377,7.05443721,2.58081161,-17.40607955,-52.02253165,35.98977317,11.91261992
56.51,11.84141998,-10.21189894,-10.27935657,-14.89155828,-24.036654,3.32586339,7.04553129,2.57273994,-17.49072213,-52.71571466,36.07511823,11.88544209
56.515,11.5611777,-10.02965728,-10.49300017,-15.34717801,-22.97343686,3.95610825,7.18515139,2.25781081,-17.54742206,-53.6619274,36.73020913,12.15958015
56.52,11.19810415,-10.06580061,-10.49518818,-15.67534786,-22.88256633,3.97256026,7.18535018,2.23360739,-17.64298523,-54.39650069,36.80271023,12.13129659
