time,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r
155,51.93149757,-8.69603604,-23.15487188,-92.28076923,6.25335492,5.94442821,0.06536215,-13.66028964,-18.6001147,-5.90712906,-24.09286781,1.64084165
155.005,51.90026266,-8.65061661,-22.98363559,-90.69881366,5.95389673,6.03688671,0.12173401,-13.50499342,-18.42352716,-6.34341638,-24.08514162,1.53623995
155.01,51.84202262,-8.5869623,-23.18359284,-88.97208209,4.99776673,6.25331584,0.40877566,-13.63561572,-17.77950456,-6.84739574,-23.99526069,0.89763802
155.015,51.75223004,-8.5416255,-23.0345224,-87.28213654,4.28782218,6.49397107,0.54630547,-13.48683884,-17.31684579,-7.3729416,-23.83794071,0.74514854
155.02,51.63955595,-8.49143221,-22.96504588,-85.52526522,3.54098302,6.76017469,0.76194212,-13.38855047,-16.65172654,-7.94602593,-23.59510435,0.56773948
155.025,51.52475817,-8.35148397,-22.79292492,-83.72633741,3.00147987,6.9732925,0.95279031,-13.25693619,-16.01118795,-8.50729288,-23.42099652,0.50311237
155.03,51.34259396,-8.35336058,-22.75336541,-81.87539171,2.03599672,7.34822271,1.23953647,-13.12863475,-15.09040107,-9.14927555,-23.05112701,0.41848797
155.035,51.16318061,-8.14624297,-22.47834067,-79.9928162,1.6524443,7.52366071,1.41913533,-12.94843572,-14.41308637,-9.73630144,-22.92062038,0.43754093
155.04,50.94082333,-8.19570021,-22.59176282,-78.02438402,0.49059514,8.03842826,1.84209678,-12.8698985,-13.19184178,-10.39431174,-22.41896832,0.52538342
155.045,50.7144781,-7.94287551,-22.24372497,-76.06088034,0.14318596,8.20637232,2.01934559,-12.64738685,-12.49264959,-10.96598035,-22.32147099,0.60335257
155.05,50.44540784,-8.002063,-22.36481188,-74.00416935,-1.16679978,8.81100042,2.47237034,-12.53493665,-11.17177241,-11.58960728,-21.82409765,0.93159701
155.055,50.15988461,-7.88053952,-22.22469591,-71.93480353,-2.0115136,9.21008005,2.77961444,-12.34735209,-10.16953441,-12.15388268,-21.56656039,1.23910721
155.06,49.87007479,-7.63423354,-21.88845684,-69.84327715,-2.44172622,9.41922676,2.99509898,-12.09707689,-9.42510668,-12.61538721,-21.45979992,1.40997459
155.065,49.50868967,-7.59469843,-21.92420662,-67.67272702,-3.72569716,10.02051096,3.38641919,-11.95456882,-8.22916276,-13.16021864,-21.12164524,1.97840114
155.07,49.13649155,-7.42011917,-21.79424193,-65.49314094,-4.61845858,10.44406189,3.67976153,-11.78945813,-7.30363582,-13.60924527,-20.91197963,2.45924231
155.075,48.71771721,-7.18604144,-21.71101073,-63.26596073,-5.46174616,10.86302134,3.95873825,-11.69154108,-6.41551715,-14.01262037,-20.66602339,3.04791192
155.08,48.29929621,-7.01730996,-21.45248148,-61.0645085,-6.42725945,11.22305137,4.16406169,-11.42161106,-5.66984325,-14.33089214,-20.61323788,3.39914668
155.085,47.89041317,-6.76743037,-21.07055308,-58.87510711,-6.92620112,11.42092549,4.31560368,-11.13834273,-5.06684818,-14.56362687,-20.57488933,3.57634514
155.09,47.37215214,-6.60994332,-21.01300594,-56.62102493,-8.3425245,11.94352129,4.51936087,-10.98493453,-4.34476679,-14.81114819,-20.50713471,4.11728518
155.095,46.83630712,-6.36928036,-20.85096969,-54.37689227,-9.3321366,12.29362599,4.64816382,-10.83907783,-3.79777092,-14.94066937,-20.40656404,4.52610621
155.1,46.33987659,-6.14773175,-20.50486825,-52.21282359,-9.91580254,12.48545008,4.71585719,-10.56861938,-3.35327498,-15.03569703,-20.35181117,4.67841613
155.105,45.69947667,-5.92321687,-20.40219723,-50.00435346,-11.25896528,12.88171377,4.75247467,-10.45607734,-2.98320195,-15.12360632,-20.26290385,5.05819003
155.11,45.19007875,-5.75655445,-20.08219061,-47.92961632,-11.68842677,13.01319082,4.79333651,-10.16406157,-2.71752465,-15.12110923,-20.16787299,5.12096807
155.115,44.5425684,-5.56593211,-19.91325124,-45.83863021,-13.16590123,13.39453098,4.72184692,-9.98648572,-2.54948824,-15.08225183,-20.01101662,5.30083845
155.12,43.86801175,-5.36739018,-19.73594447,-43.83305395,-14.10202285,13.62125635,4.59674398,-9.81656628,-2.45440233,-15.0075399,-19.77019303,5.38924248
155.125,43.20931095,-5.20649465,-19.54777295,-41.93831693,-14.93849167,13.82179958,4.4338444,-9.6092475,-2.43838516,-14.89670257,-19.46807842,5.40542724
155.13,42.53995514,-5.07238675,-19.36649428,-40.12294573,-15.80482804,14.0358302,4.23462955,-9.39259667,-2.51969707,-14.78348278,-19.06321677,5.35753594
155.135,41.86666983,-4.95811605,-19.20322894,-38.43246676,-16.55979509,14.23528804,3.99138203,-9.17320131,-2.67033416,-14.65837423,-18.56320915,5.27043682
155.14,41.20328662,-4.85959701,-19.07719435,-36.8663884,-17.24919752,14.43797549,3.7072839,-8.95183486,-2.88551983,-14.51833997,-17.93938545,5.14224544
155.145,40.63235549,-4.82962598,-19.00545933,-35.43561843,-17.53898146,14.53329749,3.50136391,-8.71137284,-3.06283907,-14.3695841,-17.50458288,5.02387827
155.15,39.89242429,-4.69375197,-18.9075999,-34.13837195,-18.41292291,14.88604658,3.03088031,-8.52956676,-3.51967607,-14.28830024,-16.22694659,4.79260784
155.155,39.21598916,-4.61236367,-18.8686817,-32.94989707,-18.77466199,15.09571174,2.61307501,-8.33977361,-3.86130782,-14.15314635,-15.21376493,4.62672806
155.16,38.39591127,-4.47575349,-18.93784551,-31.89236256,-19.02173111,15.39986405,2.01978978,-8.2466804,-4.28425599,-14.04596827,-13.96885126,4.71976793
155.165,37.87972629,-4.43858264,-19.00924008,-31.02960899,-19.15386091,15.52132283,1.65931426,-8.05742538,-4.65870876,-13.91200139,-12.95856357,4.43043623
155.17,37.13897985,-4.28175647,-19.05529206,-30.28379459,-19.17037396,15.94033927,1.06175052,-7.97221382,-5.14782263,-13.97249812,-11.13404695,4.43476678
155.175,36.46464738,-4.12814882,-19.19593011,-29.69005574,-19.02967424,16.24661929,0.4633765,-7.92366146,-5.62300644,-13.94391616,-9.46839448,4.45750551
155.18,35.96827101,-4.02144425,-19.28534055,-29.27864718,-18.77547423,16.40864983,-0.00037201,-7.80612603,-6.04755464,-14.00488497,-7.85254648,4.08402249
155.185,35.36446508,-3.86029772,-19.44108454,-28.99532859,-18.27246345,16.73648167,-0.58165863,-7.77959308,-6.50146094,-14.12316998,-5.95922908,4.017937
155.19,34.84207405,-3.68965362,-19.57375482,-28.87094696,-17.69199794,16.95015283,-1.15517609,-7.74550499,-6.87984804,-14.25148924,-4.17327768,3.80574915
155.195,34.07960095,-3.4109712,-19.78631048,-28.83443204,-16.85955188,17.45514021,-1.94373113,-7.87173365,-7.37319524,-14.49003773,-2.0734696,4.39194083
155.2,33.67885182,-3.23757953,-19.91659562,-28.98241815,-16.036057,17.51639628,-2.44764672,-7.84776146,-7.70389002,-14.71091498,-0.33705949,3.94560958
155.205,33.19332347,-3.01230574,-19.98538028,-29.27725623,-14.81897726,17.75138132,-3.02885441,-7.88577941,-8.01584784,-15.11616572,1.69225215,3.7715867
155.21,32.7075018,-2.77287412,-20.07251021,-29.67994116,-13.52765156,17.98303648,-3.64078123,-7.94490909,-8.32735554,-15.5361975,3.61689503,3.7008444
155.215,32.08221498,-2.45270165,-20.12413472,-30.1804923,-12.10601574,18.38984245,-4.39945391,-8.08500287,-8.73616685,-16.05733155,5.60279652,4.24487424
