time,hip_flexion_l_velocity,hip_adduction_l_velocity,hip_rotation_l_velocity,knee_angle_l_velocity,ankle_angle_l_velocity,subtalar_angle_l_velocity,hip_flexion_r_velocity,hip_adduction_r_velocity,hip_rotation_r_velocity,knee_angle_r_velocity,ankle_angle_r_velocity,subtalar_angle_r_velocity
155,-0.635449181895221,10.7063670498439,1.90400398668582,319.502388678513,-113.873475707076,25.3574196310784,23.2826948187382,8.25660730302152,45.3443231183691,-75.1869250925059,-30.6042320802534,-60.3742042179226
155.005,-6.20677885416123,11.8902963758578,6.58695628738825,329.985915972434,-118.271487311731,33.8604011170925,30.5479310243921,12.33635532767,66.6441853211283,-87.0580344828023,-11.9061113794243,-50.4457060281365
155.01,-11.8098240946487,13.2508648503178,10.9773744298942,340.519885268735,-122.940891231381,41.701199672922,37.1638536814505,16.1025896904076,87.1213376347381,-97.1823012017124,4.29265818448835,-40.0669291947707
155.015,-17.4459522571029,14.7564570561053,15.0881715071981,351.064836742067,-127.915504261325,48.7996065362003,43.0790592970011,19.5654338825048,106.411260171722,-105.494285937175,17.8865663090384,-29.4126127208311
155.02,-23.1154881680983,16.3730338746814,18.9300597746742,361.564874668645,-133.213803507795,55.0942114564307,48.2472176550603,22.737663825789,124.174141621371,-111.956315506375,28.8419245728448,-18.6642456108465
155.025,-28.8174587851358,18.0648828071544,22.5102245006136,371.94760217497,-138.837464928754,60.5429466586979,52.6273735104607,25.6336641280634,140.10225023367,-116.558633617503,37.1972340403279,-8.00593844751834
155.03,-34.5493119482059,19.7954266278375,25.8312465391434,382.12445828698,-144.770100027127,65.1232182075697,56.1842212745523,28.2684309161354,153.926466747972,-119.3190214657,43.0616847995457,2.37987148320388
155.035,-40.3066239255128,21.5280770720374,28.8903234929829,391.991476459518,-150.976236959116,68.831626600694,58.8883573112819,30.6566535797544,165.421821711636,-120.281912209632,46.6118164125882,12.3167544487666
155.04,-46.0828117882845,23.2271171070111,31.6788302261463,401.430472876382,-157.400596476496,71.6832842292092,60.7165128614995,32.8119042903557,174.411907658564,-119.517034944716,48.0864148599233,21.6385276989562
155.045,-51.8688672454093,24.8585922355566,34.1822485559868,410.310660904133,-163.967715046416,73.7107431682994,61.6517688883727,34.7459600989541,180.772067954328,-117.117634259981,47.7797662672427,30.1932634912309
155.05,-57.6531283820187,26.3911883525595,36.3804832101519,418.490675596187,-170.581966962361,74.9625528301456,61.6837525995589,36.4682777809337,184.431298072146,-113.198320650501,46.033429671246,37.8469319753632
155.055,-63.4211047463489,27.7970710623107,38.2485667197617,425.820979419209,-177.128034178907,75.5014735135341,60.8088142799221,37.9856364098695,185.372830760647,-107.892614723434,43.2267295088777,44.4865535376612
155.06,-69.1553694329489,29.0526592882026,39.7577402058814,432.146607897821,-183.471866950406,75.4023789322341,59.0301824863217,39.3019569969681,183.633412989219,-101.350254092419,39.7662026279874,50.0227491529387
155.065,-74.8355292924099,30.1393047666047,40.8768805956895,437.310202148763,-189.462170045485,74.7498883488209,56.3580956034173,40.4183025542514,179.301318542831,-93.7343359274957,36.0742636261981,54.3915967073912
155.07,-80.4382812683586,31.0438489461161,41.5742283980662,441.155264651835,-194.932438172839,73.6357767459175,52.8099081041346,41.3330557404086,172.513174389854,-85.2183701396688,32.5773754361811,57.5557256558117
155.075,-85.9375592944311,31.7590302156466,41.8193545434115,443.529565551987,-199.703550296196,72.1562192221385,48.4101704497725,42.0422649329848,163.44971032277,-75.9833180551173,29.6940285986995,59.5046109496392
155.08,-91.3047723811416,32.2837174588846,41.5852907251006,444.288619738144,-203.586915960234,70.4089331192301,43.1906822387526,42.5401432636743,152.330568899911,-66.2146891370229,27.8228420112009,60.2540587369157
155.085,-96.5091306565722,32.6229507344377,40.8507359796366,443.299150102957,-206.388147900685,68.4902877552321,37.1905187620673,42.8196990502999,139.408335495566,-56.0997637954748,27.3310995732938,59.8449092691763
155.09,-101.518052372998,32.7877763324144,39.6022437487792,440.442450015977,-207.911214589618,66.492456501135,30.4560313505179,42.8734704637088,124.961965605412,-45.8250036109756,28.5440306175275,58.3410148357
155.095,-106.2976414407,32.7948713260767,37.8362890539793,435.617558334363,-207.963004788198,64.5006888147281,23.0408216559893,42.6943324869004,109.28979801609,-35.5737014848892,31.7351270499544,55.8265804769
