time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
155,-0.342536363829149,0.0815171167388099,0.0417018623214882,0.0497968388718337,-0.00364440515773478,0.000735020350040774,0.316518322668472,0.292343540851197,0.0439519455403672,0.0214404547604623,0.00661235010574105,0.0156186133408436
155.005,-0.332026148012426,0.0813024890347958,0.0376837809933047,0.0450961499769449,-0.00301202738478164,0.000891566161830216,0.309024011242691,0.2515342830303,0.0421630646601165,0.031853469386677,0.00697425572963714,0.0143087444123062
155.01,-0.320267484982472,0.0804682376731674,0.0335301883350257,0.0398808107450941,-0.00233252254755895,0.00102984347977654,0.301322541446297,0.206347060268996,0.0398488935943663,0.0428291640774526,0.00742090227065811,0.0127399846853631
155.015,-0.307624095165253,0.0792561168018821,0.0291961919181767,0.0340019261885135,-0.00162369671888719,0.00116063501250358,0.293544803731174,0.159038750490923,0.0371005641665925,0.0539740750826384,0.00791329059126386,0.0109829801386728
155.02,-0.294507259733414,0.0779581146317922,0.0246305159049631,0.0272955932009714,-0.000906735882956948,0.0012959244513136,0.285726375673321,0.111877729774152,0.0339876147732839,0.0648825062051356,0.00841540412265381,0.00911036252691804
155.025,-0.28136770319621,0.0769089856651241,0.0197806545280427,0.0195903326142718,-0.000205259226943873,0.0014482982696075,0.277758210148868,0.067005078467,0.0305537096834998,0.0751474489550853,0.00889612029523576,0.00719267266207606
155.03,-0.268685747507354,0.0764757473553763,0.0145990724473456,0.0107152074413184,0.000455449617021011,0.00163031565992423,0.269357020917173,0.026304085059136,0.0268179165537377,0.0843718636027871,0.00933062175054215,0.00529462168582587
155.035,-0.25702029974655,0.0770683183939752,0.00905044709004406,0.000498853468386674,0.00104609568884546,0.00185414336606726,0.260062041300395,-0.00871410030178334,0.0227810899413795,0.0921808194746443,0.00970131660175644,0.00347193846398608
155.04,-0.247463312232575,0.0793090991513049,0.00312270334271072,-0.0113071632027674,0.00151210331181819,0.00213275041825739,0.248998651029369,-0.0369382051363225,0.0184366003887201,0.0981318867970652,0.0099913690167897,0.00177006333302943
155.045,-0.23999419551581,0.0833236824898837,-0.00316984894130633,-0.0247527539503393,0.00185373977591106,0.00247158288871856,0.235215477732965,-0.0578102100340465,0.0137830030513302,0.101852040495898,0.0101920526600818,0.000221256745217622
155.05,-0.235095525553095,0.0894068401014863,-0.00977835754765809,-0.0399270897077584,0.0020461595046657,0.00287579321596975,0.218631818478129,-0.0714999360698474,0.0088342469879523,0.103370256803302,0.0103249890724858,-0.00115897931408412
155.055,-0.233209808337833,0.0977649157835074,-0.0166131597585221,-0.0568747880123708,0.00206727947333536,0.00334659446123898,0.198616485229039,-0.0785232586163392,0.00363188115959025,0.102537965498717,0.0104015184501631,-0.00236548084843438
155.06,-0.234716958298949,0.108485613966858,-0.0235417638811945,-0.0755854164334901,0.00189929558748268,0.00388049498657268,0.174625010603749,-0.0798311436431102,-0.0017490670653674,0.099261186095227,0.0104357711342253,-0.00340472914505531
155.065,-0.239912118855993,0.121514412911798,-0.0303916962455229,-0.095987724231976,0.00152989251631945,0.00446893609834867,0.146261214636212,-0.0767199002408024,-0.00719808406053273,0.0935020885755893,0.0104428528086612,-0.00429307564454805
155.07,-0.248998975900702,0.136644877711185,-0.0369578361113818,-0.117963587253959,0.000953602633658253,0.0050983622278142,0.11332454769256,-0.0707215856933689,-0.0125719937189813,0.0852793233657146,0.0104372812652974,-0.00505454395724789
155.075,-0.262043369190262,0.153502854362983,-0.0430140932312183,-0.141322508967327,0.000172620382879392,0.00575042137253346,0.0758403339097157,-0.0634822407868897,-0.0177025963028497,0.0746673850241799,0.0104317040991605,-0.00571843633202698
155.08,-0.278958227896986,0.171558623081891,-0.0483298821586578,-0.165810155518875,-0.00080206889931179,0.00640270980144362,0.0340698591791639,-0.0566359268852853,-0.0224082282400232,0.0617945174468825,0.0104359016033857,-0.00631678529058664
155.085,-0.296520908572416,0.189027531104758,-0.052708162494984,-0.19026909323236,-0.00183305827941575,0.00702116829552645,-0.01150064001286,-0.0516859696309781,-0.0265075575978728,0.0468388653912472,0.0104561774272162,-0.0068816481364799
155.09,-0.315915356892591,0.205862364006081,-0.0559779668484757,-0.214723308441216,-0.00296575810578217,0.00758657248951623,-0.0601886338813449,-0.0499043825286588,-0.0298338213611811,0.0300231861540242,0.0104952105096457,-0.00744239657023891
155.095,-0.338020500170849,0.221861157191562,-0.058004701025801,-0.239198122054476,-0.00422509267369247,0.008078596995879,-0.111155765503189,-0.0522566101885813,-0.0322478895288774,0.0116084726177458,0.0105523169548674,-0.00802331847253345
155.1,-0.362211023774348,0.236316062049665,-0.0587239489767418,-0.263334741798521,-0.00557387743942806,0.00847532289154146,-0.163453671627986,-0.059354068789804,-0.0336488461317097,-0.00811307375786072,0.0106239711800387,-0.00864175853641564
