time,hip_angle_l,hip_angle_l_velocity,hip_angle_l_velocity_filt,knee_angle_l,knee_angle_l_velocity,knee_angle_l_velocity_filt,hip_angle_r,hip_angle_r_velocity,hip_angle_r_velocity_filt,knee_angle_r,knee_angle_r_velocity,knee_angle_r_velocity_filt,thigh_imu_l_accel_x,thigh_imu_l_accel_y,thigh_imu_l_accel_z,thigh_imu_l_gyro_x,thigh_imu_l_gyro_y,thigh_imu_l_gyro_z,shank_imu_l_accel_x,shank_imu_l_accel_y,shank_imu_l_accel_z,shank_imu_l_gyro_x,shank_imu_l_gyro_y,shank_imu_l_gyro_z,foot_imu_l_accel_x,foot_imu_l_accel_y,foot_imu_l_accel_z,foot_imu_l_gyro_x,foot_imu_l_gyro_y,foot_imu_l_gyro_z,thigh_imu_r_accel_x,thigh_imu_r_accel_y,thigh_imu_r_accel_z,thigh_imu_r_gyro_x,thigh_imu_r_gyro_y,thigh_imu_r_gyro_z,shank_imu_r_accel_x,shank_imu_r_accel_y,shank_imu_r_accel_z,shank_imu_r_gyro_x,shank_imu_r_gyro_y,shank_imu_r_gyro_z,foot_imu_r_accel_x,foot_imu_r_accel_y,foot_imu_r_accel_z,foot_imu_r_gyro_x,foot_imu_r_gyro_y,foot_imu_r_gyro_z,insole_l_force_y,insole_l_cop_x,insole_l_cop_z,insole_r_force_y,insole_r_cop_x,insole_r_cop_z
155,-51.946478815668,-2.14251537294156,-26.5059266675876,-92.4468379397998,314.277148901549,269.396736641531,0.0136925739546213,-19.4944809534757,21.4408285551649,-5.92329177002572,-68.8245618907317,8.84870387680833,-2.16067755751743,0.0191671658900323,-0.131330555860058,-15.0661669093458,-36.1793001550502,-24.032432670803,0.422938701997785,-9.87798711837973,-0.509174554635256,36.7829223707028,-13.50613416991,295.450772377915,3.42594216806187,-1.57480095598151,-2.76698061041984,9.70071345299168,-63.3653089231868,176.892475681704,4.22493576468711,0.49829841565799,-0.786332656769933,22.6466765517088,16.2016618061701,-11.8779965478103,9.71854513358491,1.27830362247991,-5.2600091976474,20.8420046184088,18.4437621014981,-87.0901508518932,-1.73531457622211,3.33308372079316,-10.0172880706153,-23.4854957289636,-11.2073225735177,-109.404105786925,0,0,0,0,0,0
155.005,-51.9294117469844,3.413413736732,-21.0706955480807,-90.8231997975239,324.727628455477,279.515401058393,-0.121661969465259,-27.0709086840008,11.8612384112132,-6.33103821149675,-81.5492882942801,-9.88482959756022,-2.02398810444077,-0.0569191182649891,-0.175526790447789,-15.7339855257231,-40.0255868704596,-31.4628792307299,0.124847717855246,-9.66424278679337,-0.484160098668954,40.2410526113401,-15.1556363365844,298.503272727657,3.22761621546608,-1.0929759557856,-2.57277173678329,6.66937421947799,-71.4213042018809,174.03640460993,4.05384386276644,0.469496804913668,-0.888649001492192,25.6537999389628,35.1944067832768,-6.25061518668402,9.25929104069112,1.3873035299327,-4.79179021965143,21.6019936348061,37.8015122425202,-93.3395149145516,-0.964428509397662,3.6914872590669,-8.65792680366383,-24.6586051299512,10.0621735655034,-99.9975879482376,0,0,0,0,0,0
155.01,-51.8844110271263,9.00014397162573,-15.617289850505,-89.146978780069,335.244203491266,289.638404228111,-0.29178673628989,-34.024953364957,2.60229891548291,-6.79387211485543,-92.5667806718193,-27.6223771874215,-1.8733391639763,-0.132165926394457,-0.215707031619568,-16.4140099553509,-43.8140758447013,-38.8750088829908,-0.190841252201896,-9.39620212563014,-0.476662274093755,43.558573805038,-17.0628094733814,301.624321655551,2.99235039134594,-0.555127689064914,-2.36011153624286,4.10867146603611,-79.3703093819711,170.964541674703,3.83166242351093,0.469292920091126,-0.988614026788788,28.3889546247649,53.5265018890166,-1.11619012298976,8.73133778185012,1.51954786896111,-4.27912850010531,21.841947365774,56.5032526567358,-98.332201835912,-0.153074403745696,4.06470031955044,-7.13858529497887,-25.3878082608644,31.0888884576486,-91.7058751166749,0,0,0,0,0,0
155.015,-51.8113135060377,14.6195042177387,-10.1414807074588,-87.4180009448299,345.795567048139,299.795178305158,-0.493300506280483,-40.3027539981553,-6.26474890310657,-7.30286122351575,-101.797821732158,-44.1797114467894,-1.71418706828499,-0.210362467265588,-0.252084533629453,-17.0872443955956,-47.5285880705406,-46.2469077554708,-0.520324805718513,-9.07808164654265,-0.483992930747274,46.7045101133201,-19.2093706258469,304.796345463659,2.70393859910704,0.0313198550375099,-2.11671267916404,2.04702814558805,-87.1309257138347,167.63067678403,3.56213759892991,0.490067747983898,-1.08394279901879,30.8186535561056,70.8664342212789,3.50731969857753,8.13102792717983,1.65592918809232,-3.74151533379268,21.5450625440344,74.2048397213932,-102.020627286702,0.684861868231496,4.42277312324163,-5.5350128623814,-25.6487815687991,51.5201862813884,-84.5773332810047,0,0,0,0,0,0
155.02,-51.7099515045554,20.2724002963519,-4.63975293114212,-85.6363304126516,356.334106433969,310.004353921545,-0.722577329259509,-45.8553645955863,-14.6714702005984,-7.84881497422622,-109.190750141571,-59.3905300397719,-1.55156074115588,-0.29497116293201,-0.284936267096174,-17.7359283635678,-51.1480559145164,-53.5557988215824,-0.860242219061675,-8.71484948463511,-0.502800328894808,49.6445585882507,-21.5746082126325,307.986203382182,2.34549027951151,0.656296910777902,-1.82946413802768,0.495019881645987,-94.6271477208213,163.988081379249,3.25017773805977,0.524141104384769,-1.17188818258348,32.9180974804163,86.9006059485664,7.60097609791902,7.45613267837387,1.77843101042944,-3.19789503367563,20.7285046645254,90.5791550243529,-104.386204096421,1.53232107128617,4.74030717883798,-3.92404365439637,-25.4225505804827,71.0062390054328,-78.6216600195725,0,0,0,0,0,0
155.025,-51.5801586243569,25.9585760397295,0.89073652888351,-83.8023521981468,366.795642901296,320.272307352478,-0.975772682830647,-50.6390707142736,-22.5528018484368,-8.42242437857849,-114.721880870559,-73.1092448780037,-1.38994137917569,-0.389026241854951,-0.314587190650056,-18.3439788127803,-54.6463199448391,-60.7781560984387,-1.20763548903524,-8.31203331829153,-0.529258884507904,52.3411837963404,-24.1348245820895,311.145010347303,1.90017000947446,1.3071008982736,-1.48519699891364,-0.554957555092321,-101.7884619956,159.991257929121,2.90172818767183,0.564013455766103,-1.249431819936,34.6714295705268,101.340865777904,11.144803670432,6.70622078344314,1.8708086719733,-2.66558886099479,19.4423514446501,105.325197308698,-105.439528383457,2.36937165401172,4.99717360427768,-2.37859637485821,-24.6963469352797,89.2076033569893,-73.8071106962699,0,0,0,0,0,0
155.03,-51.4217769167043,31.6763415305421,6.4521452179331,-81.9168543909053,377.099561448644,330.591890200177,-1.24885106436364,-54.6156763066478,-29.8475639476719,-9.01440131040018,-118.395386364447,-85.2133434959146,-1.23315937278683,-0.495032573273568,-0.34139580651368,-18.8973502134911,-57.9921536584624,-67.889766336584,-1.56001489389737,-7.87638955034005,-0.559309655029312,54.7539961239022,-26.8626371947863,314.208414773955,1.35180540974555,1.96764997083021,-1.07166895984931,-1.12844112170357,-108.549777079916,155.597961798309,2.52361884392835,0.602608512939582,-1.31352285990211,36.0716263334764,113.931354766858,14.1180670900342,5.88286673746612,1.91918130405516,-2.15939321437038,17.7663339461885,118.176474828146,-105.219677297862,3.17388364278133,5.17871601839223,-0.963145556786413,-23.4642968262994,105.803251867565,-70.0586933475148,0,0,0,0,0,0
155.035,-51.2346655048752,37.4222823658697,12.0458761126038,-79.9811076152804,387.149355125316,340.941389101877,-1.53761489557566,-57.7527662424568,-36.4989187593158,-9.61561459323441,-120.242656566954,-95.6052771987334,-1.08431153697387,-0.614868202543197,-0.365741358166578,-19.3842965573466,-61.1495310081305,-74.8657542373059,-1.91593190584979,-7.41838663081771,-0.588954898094551,56.8404529295253,-29.7261941437769,317.097334321219,0.684998117657312,2.61605107107108,-0.578840413723755,-1.26805723710003,-114.851231674468,150.771423770744,2.12339128153549,0.633509998325615,-1.36134201835317,37.120036280299,124.454482904005,16.4998401980123,4.98797936293239,1.91196655742218,-1.69086799307578,15.8046148046219,128.908298670506,-103.792691190023,3.92110814957546,5.27435784787259,0.269978846738435,-21.7280237450989,120.498793680634,-67.2576641603442,0,0,0,0,0,0
155.04,-51.0187106774484,43.1909654853849,17.6724553409491,-77.9969396263025,396.833597795947,351.283760540631,-1.83773463747759,-60.0239483804417,-42.4547802096812,-10.2172204324988,-120.321167852994,-104.213843216099,-0.945701270894853,-0.749694614693072,-0.388012933533712,-19.7955239435741,-64.0781419323874,-81.6805886904378,-2.27467289421755,-6.94813186614737,-0.614518129403993,58.5569051517297,-32.6883799611763,319.719140242799,-0.113692153721264,3.22878734898547,0.000394294328954256,-1.03208833885722,-120.637933069789,145.482682220078,1.70911296953707,0.651184815600222,-1.39056581455773,37.8255912988144,132.735884105625,18.2698049110102,4.0234899097175,1.84005188949657,-1.26791337061141,13.6789834265101,137.343639599233,-101.249345344564,4.5846238123273,5.27685078083641,1.28330618346846,-19.4972660417139,133.0345328529,-65.2426239952089,0,0,0,0,0,0
155.045,-50.7738373869914,48.9746580914461,23.3313622955953,-75.9668028865089,406.027347959099,361.566181761659,-2.14478002419183,-61.4090773429024,-47.6681782896274,-10.8107849426839,-118.712902037119,-110.99504126642,-0.818803668277763,-0.899879084092157,-0.408600553808891,-20.1242284775684,-66.7341507879568,-88.3080874402124,-2.63459238685446,-6.46909094839553,-0.632908317586126,59.8599899637329,-35.7061054914092,321.969269039019,-1.05359760371828,3.78729508622155,0.669796317387288,-0.492479605163154,-125.859678841034,139.712919124298,1.28918605474013,0.651184042926878,-1.39960548732333,38.203730476566,138.648232045358,19.4092072034863,2.99789329341113,1.69916060251801,-0.894721553906513,11.5209578839987,143.35730228735,-97.7023390681585,5.14283423119774,5.18616096013274,2.0559483545234,-16.7906019498157,143.192946603459,-63.8124492400105,0,0,0,0,0,0
