time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
120,0.533553940308673,0.00665674533530002,0.0261302215227801,-0.0402592457599466,0.0215037928001315,-0.00501896554824537,-1.2899466877935,0.333510486487306,0.0359373613169264,-0.691380220275125,-0.0111743552811407,0.00186405381598661
120.005,0.552478254515191,-0.0638265548363455,0.0297038797001916,-0.0290553071954054,0.0246774164964283,-0.00734807434367036,-1.3017985038256,0.369634083940362,0.0365917722385466,-0.709513546922681,-0.0161690454437676,0.00349000172661199
120.01,0.567464356802534,-0.130699960140626,0.0344818083164228,-0.0193602424925548,0.0280222128156632,-0.00968002565913515,-1.30357934497336,0.387518129941699,0.0373667359355022,-0.721049429227664,-0.020084464098656,0.00450014498792007
120.015,0.575949882528195,-0.189479912457812,0.0402316215964608,-0.0122585372399052,0.0313595821805453,-0.0118843730335788,-1.29771710559521,0.386641788687472,0.0377187765081652,-0.726180142288611,-0.0228120833954419,0.00486602966089491
120.02,0.610372943799163,-0.241191021507205,0.0464611851816172,0.00376856816988546,0.0354635739626531,-0.0139612137201503,-1.28641895205329,0.367576785201609,0.0372422083802305,-0.725251178334187,-0.0242802764939414,0.00459353289702948
120.025,0.659501025035628,-0.279533633546519,0.0524294188302332,0.0241292059094956,0.0399422720280618,-0.0157423917136658,-1.27150388382007,0.331879592202383,0.0357204820046724,-0.718710770256298,-0.0244567921049306,0.00371972792996058
120.03,0.717072932679631,-0.300657917278015,0.0572101009392638,0.046426885953489,0.044535429344675,-0.0171023237311462,-1.25429408827864,0.281935649196005,0.0331440027439923,-0.707065455355113,-0.0233499472469148,0.00230820884378321
120.035,0.781701447291841,-0.302850681739926,0.0597639190708248,0.0701458024850369,0.0491283389468967,-0.0179616058042427,-1.23556621470838,0.220772507939591,0.0296951228558813,-0.690844281286301,-0.0210085630007402,0.000443572966657999
120.04,0.850993002272317,-0.285806131169113,0.0590660952389267,0.0943324191983783,0.0536384286420017,-0.0182803939216982,-1.21556065009038,0.151856104690994,0.0257054803685269,-0.670573086247486,-0.0175206824132077,-0.00177430134204588
120.045,0.922131531270814,-0.250771419124498,0.0542548826174836,0.118052790049769,0.0579466609919981,-0.0180477522063853,-1.19404360139447,0.0788809898518549,0.0215939455322148,-0.646759052699983,-0.0130110952274149,-0.00423573470886401
