time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
120,0,0,0,0,0,0,0,0,0,0,0,0
120.005,0,0,0,0,0,0,0,0,0,0,0,0
120.01,0,0,0,0,0,0,0,0,0,0,0,0
120.015,0,0,0,0,0,0,0,0,0,0,0,0
120.02,0,0,0,0,0,0,0,0,0,0,0,0
120.025,0,0,0,0,0,0,0,0,0,0,0,0
120.03,0,0,0,0,0,0,0,0,0,0,0,0
120.035,0,0,0,0,0,0,0,0,0,0,0,0
120.04,0,0,0,0,0,0,0,0,0,0,0,0
120.045,0,0,0,0,0,0,0,0,0,0,0,0
120.05,0,0,0,0,0,0,0,0,0,0,0,0
120.055,0,0,0,0,0,0,0,0,0,0,0,0
120.06,0,0,0,0,0,0,20.01288,50.64376,12.33996,0.4360295,0,-1.56081
120.065,0,0,0,0,0,0,25.63578,185.9125,-0.1958573,0.3841243,0,-1.520897
120.07,0,0,0,0,0,0,27.08775,372.4442,-15.19672,0.3713972,0,-1.511821
120.075,0,0,0,0,0,0,22.39797,592.3206,-27.46305,0.3649663,0,-1.507712
120.08,0,0,0,0,0,0,11.25075,818.7381,-31.47293,0.3608137,0,-1.505351
120.085,0,0,0,0,0,0,-4.220486,1023.419,-23.37889,0.3578705,0,-1.503719
120.09,0,0,0,0,0,0,-19.62044,1184.937,-2.464752,0.3558067,0,-1.502231
120.095,0,0,0,0,0,0,-29.75149,1294.535,28.65571,0.3545652,0,-1.500384
120.1,0,0,0,0,0,0,-30.93318,1357.203,65.1367,0.3541907,0,-1.497717
120.105,0,0,0,0,0,0,-23.15427,1388.065,101.6507,0.3547071,0,-1.493918
120.11,0,0,0,0,0,0,-10.89958,1406.139,133.9203,0.3560043,0,-1.488966
120.115,0,0,0,0,0,0,-1.988282,1428.237,159.4354,0.3577875,0,-1.483167
120.12,0,0,0,0,0,0,-4.68239,1465.095,177.2643,0.3596522,0,-1.476939
120.125,0,0,0,0,0,0,-24.19703,1520.485,187.3241,0.3612534,0,-1.470474
120.13,0,0,0,0,0,0,-60.10545,1592.769,189.7064,0.3624349,0,-1.463555
120.135,0,0,0,0,0,0,-105.8188,1677.585,184.5586,0.3632216,0,-1.455719
120.14,0,0,0,0,0,0,-150.5008,1770.294,172.6189,0.363708,0,-1.446635
120.145,0,0,0,0,0,0,-182.7909,1867.319,155.9928,0.3639433,0,-1.436439
120.15,0,0,0,0,0,0,-194.9378,1966.198,138.4757,0.3638775,0,-1.425823
120.155,0,0,0,0,0,0,-185.7075,2064.768,124.8963,0.363386,0,-1.415825
120.16,0,0,0,0,0,0,-160.856,2160.11,119.5164,0.3623495,0,-1.407414
120.165,0,0,0,0,0,0,-130.9288,2247.813,124.1207,0.3607471,0,-1.401071
120.17,0,0,0,0,0,0,-107.252,2321.884,136.6996,0.3587174,0,-1.396561
120.175,0,0,0,0,0,0,-97.75009,2375.405,151.4405,0.3565607,0,-1.392975
120.18,0,0,0,0,0,0,-104.2706,2401.857,160.2403,0.3546808,0,-1.388989
120.185,0,0,0,0,0,0,-122.4302,2396.784,155.3423,0.3534904,0,-1.383228
120.19,0,0,0,0,0,0,-143.9102,2359.276,132.2107,0.3533039,0,-1.374638
120.195,0,0,0,0,0,0,-160.1242,2292.639,91.54341,0.3542393,0,-1.36282
120.2,0,0,0,0,0,0,-165.664,2203.825,39.51479,0.3561494,0,-1.348252
120.205,0,0,0,0,0,0,-160.1128,2101.684,-14.05222,0.3586139,0,-1.332329
120.21,0,0,0,0,0,0,-147.5787,1994.709,-59.00619,0.361022,0,-1.317059
120.215,0,0,0,0,0,0,-134.3092,1889.215,-88.33281,0.3627491,0,-1.304432
120.22,0,0,0,0,0,0,-125.5616,1788.582,-100.2778,0.3633708,0,-1.29566
120.225,0,0,0,0,0,0,-123.2055,1693.52,-98.33097,0.3628179,0,-1.290673
120.23,0,0,0,0,0,0,-125.1276,1602.95,-89.36828,0.3613946,0,-1.288155
120.235,0,0,0,0,0,0,-126.5478,1515.047,-80.99528,0.3596522,0,-1.286048
120.24,0,0,0,0,0,0,-122.3832,1428.14,-79.17032,0.3581844,0,-1.282262
120.245,0,0,0,0,0,0,-109.4265,1341.334,-86.7496,0.3574307,0,-1.275293
120.25,0,0,0,0,0,0,-87.47681,1254.766,-103.1248,0.3575479,0,-1.264602
120.255,0,0,0,0,0,0,-59.25046,1169.485,-124.8216,0.3583668,0,-1.25076
120.26,0,0,0,0,0,0,-29.40643,1086.959,-146.7599,0.3594349,0,-1.235348
120.265,0,0,0,0,0,0,-3.16812,1008.429,-163.7911,0.3601391,0,-1.220614
120.27,0,0,0,0,0,0,15.06174,934.4148,-172.114,0.3598861,0,-1.208891
120.275,0,0,0,0,0,0,22.81103,864.5816,-170.214,0.358287,0,-1.201889
120.28,0,0,0,0,0,0,20.16435,797.9665,-159.0947,0.3552852,0,-1.200113
120.285,0,0,0,0,0,0,9.757144,733.3334,-141.7782,0.3511889,0,-1.202619
120.29,0,0,0,0,0,0,-3.902132,669.4356,-122.2817,0.3466174,0,-1.207204
120.295,0,0,0,0,0,0,-15.65622,605.1104,-104.4471,0.3423944,0,-1.210894
120.3,0,0,0,0,0,0,-21.16447,539.3063,-91.02527,0.3394308,0,-1.210486
120.305,0,0,0,0,0,0,-18.18741,471.2036,-83.27523,0.3386412,0,-1.202852
120.31,0,0,0,0,0,0,-7.275623,400.5058,-81.08356,0.3409456,0,-1.184714
120.315,0,0,0,0,0,0,8.398251,327.8128,-83.39064,0.3474257,0,-1.151631
120.32,0,0,0,0,0,0,24.05963,254.8772,-88.6302,0.3597542,0,-1.095693
120.325,0,0,0,0,0,0,34.9021,184.5658,-94.9923,0.3812668,0,-1.000175
120.33,0,0,0,0,0,0,37.68384,120.4781,-100.5269,0.4201302,0,-0.8238624
120.335,0,0,0,0,0,0,31.78128,66.29969,-103.2559,0.5022764,0,-0.4365418
120.34,0,0,0,0,0,0,0,0,0,0,0,0
120.345,0,0,0,0,0,0,0,0,0,0,0,0
120.35,0,0,0,0,0,0,0,0,0,0,0,0
120.355,0,0,0,0,0,0,0,0,0,0,0,0
120.36,0,0,0,0,0,0,0,0,0,0,0,0
120.365,0,0,0,0,0,0,0,0,0,0,0,0
120.37,0,0,0,0,0,0,0,0,0,0,0,0
120.375,0,0,0,0,0,0,0,0,0,0,0,0
120.38,0,0,0,0,0,0,0,0,0,0,0,0
120.385,0,0,0,0,0,0,0,0,0,0,0,0
120.39,0,0,0,0,0,0,0,0,0,0,0,0
120.395,0,0,0,0,0,0,0,0,0,0,0,0
120.4,0,0,0,0,0,0,0,0,0,0,0,0
120.405,0,0,0,0,0,0,0,0,0,0,0,0
120.41,0,0,0,0,0,0,0,0,0,0,0,0
