time,hip_angle_l,hip_angle_l_velocity,hip_angle_l_velocity_filt,hip_angle_l_torque_estimated,hip_angle_l_torque_desired,hip_angle_l_torque_measured,hip_angle_l_torque_interaction,knee_angle_l,knee_angle_l_velocity,knee_angle_l_velocity_filt,knee_angle_l_torque_estimated,knee_angle_l_torque_desired,knee_angle_l_torque_measured,knee_angle_l_torque_interaction,thigh_imu_l_accel_x,thigh_imu_l_accel_y,thigh_imu_l_accel_z,thigh_imu_l_gyro_x,thigh_imu_l_gyro_y,thigh_imu_l_gyro_z,shank_imu_l_accel_x,shank_imu_l_accel_y,shank_imu_l_accel_z,shank_imu_l_gyro_x,shank_imu_l_gyro_y,shank_imu_l_gyro_z,foot_imu_l_accel_x,foot_imu_l_accel_y,foot_imu_l_accel_z,foot_imu_l_gyro_x,foot_imu_l_gyro_y,foot_imu_l_gyro_z,insole_l_force_y,insole_l_cop_x,insole_l_cop_z,hip_angle_r,hip_angle_r_velocity,hip_angle_r_velocity_filt,hip_angle_r_torque_estimated,hip_angle_r_torque_desired,hip_angle_r_torque_measured,hip_angle_r_torque_interaction,knee_angle_r,knee_angle_r_velocity,knee_angle_r_velocity_filt,knee_angle_r_torque_estimated,knee_angle_r_torque_desired,knee_angle_r_torque_measured,knee_angle_r_torque_interaction,thigh_imu_r_accel_x,thigh_imu_r_accel_y,thigh_imu_r_accel_z,thigh_imu_r_gyro_x,thigh_imu_r_gyro_y,thigh_imu_r_gyro_z,shank_imu_r_accel_x,shank_imu_r_accel_y,shank_imu_r_accel_z,shank_imu_r_gyro_x,shank_imu_r_gyro_y,shank_imu_r_gyro_z,foot_imu_r_accel_x,foot_imu_r_accel_y,foot_imu_r_accel_z,foot_imu_r_gyro_x,foot_imu_r_gyro_y,foot_imu_r_gyro_z,insole_r_force_y,insole_r_cop_x,insole_r_cop_z
120,14.6235234090419,-10.4509836046352,69.5638636491014,-0.564438258022531,3.08908707891489,5.76115792508131,6.51639048362869,-0.967438719539659,-104.635943153817,66.723669374525,0.0126058306066479,-6.21406631138976,3.94989677135564,5.90079255902675,-0.216873197907263,-4.86435672629067,-0.233601315119984,-0.750183742786183,-91.5927567248732,-118.075035995546,24.6299341135335,5.06156340104634,3.57993815804925,-17.8316729235052,-121.481091848521,-206.117093322007,-10.1252554600935,11.9415492418096,1.44598296397629,-87.3235422190863,48.699143144046,-220.78388135525,337.82591621329,0.284171940085597,-0.0690961836592746,-33.0743647861114,37.4190761639772,26.0464926715918,1.0066629770631,-2.25121115590884,-5.33560351147018,-5.50457522931664,-14.384299638222,273.911846597419,317.540020186419,-0.634518784355834,-2.26887636840667,1.57438804683464,2.89452108732515,-1.17107675447179,-0.46867992224092,1.82581666601431,31.5403400582468,-78.5825202825781,-71.4329600169576,-8.15962894829543,7.35683157853536,-2.58407582814721,-40.2445253669742,-149.470553557458,400,-49.4499702453613,32.3399505615234,5.13013219833374,134.434997558594,146.404998779297,485.065002441406,0,0,0
120.005,14.2826385994062,-21.4448247356735,52.0421303012011,-0.58610197413168,2.88002662598208,5.12612349422113,5.86633332359773,-2.91108595534696,-142.721751767446,33.1773413805169,0.0356501565318737,-5.90616465844811,2.34066207485239,4.1877700862571,1.25519172309421,-3.22264863595445,-1.19400054796667,1.45902837877737,-85.0799723665024,-93.1183706222869,23.9513614361945,5.79759586154709,3.35830756585386,-18.1627169417211,-135.925420643331,-247.220599583758,-11.9247656408905,9.86221726912115,-2.53771044184059,-88.2907829043285,83.9028363975198,-209.933559302209,289.121909533315,0.281967555150931,-0.0656508653866082,-32.6736740490972,33.1000669827932,28.6893236672506,1.04945683186518,-1.84008833435441,-5.10949281360442,-5.25126906600953,-11.5316239383942,252.316798603959,309.551713346907,-0.662108627449966,-2.55418744439507,1.38676427626517,2.87282437920955,-1.04794864769658,-0.162227745378158,2.76159027750595,16.3393392218004,-68.1580117089617,-68.510989856174,-6.8298453951231,7.94784649105639,-3.0328093728391,-37.694135226637,-167.661084558406,400,-49.4499702453613,32.3399505615234,5.13013219833374,134.434997558594,146.404998779297,485.065002441406,0,0,0
120.01,13.9417700440528,-32.4381416515139,34.5212324355319,-0.60776465725799,2.67097614160033,4.49111934346923,5.21083710992005,-4.85464051295305,-180.805744349766,-0.367387036531781,0.0586933836431607,-5.59827768706534,0.731504110882831,2.4518031683206,2.72718645217689,-1.58101882656857,-2.15435398645741,3.66813515930899,-78.5674985547822,-68.1628952483302,23.2728211149817,6.53359322608844,3.13668754158676,-18.4937451748895,-150.369060694635,-288.322145922456,-13.7241900163193,7.78298444443832,-6.52121389470088,-89.2579774689963,119.104851046509,-199.083754621,240.4202251882,0.279763275327123,-0.0622057113957592,-32.273002418069,28.7812637433021,31.3320286457915,1.09224864614396,-1.42898511621509,-4.88339289729015,-4.99766667975909,-8.67908426163054,230.722780319063,301.56378741083,-0.689697154987971,-2.83948491600257,1.1991494520895,2.83877505359338,-0.924826411992641,0.144209819040542,3.69731926885591,1.13906320896812,-57.7340002032728,-65.5891590225963,-5.50012524952052,8.5388332224353,-3.48152152073791,-35.1438666955952,-185.850748187095,400,-49.4499702453613,32.3399505615234,5.13013219833374,134.434997558594,146.404998779297,485.065002441406,0,0,0
120.015,13.5653025472164,-42.8912523705512,17.3221361159212,-0.628517962145223,2.43906518228441,3.88921835122164,4.58301380357539,-7.04091470890989,-219.130823108057,-34.3418555443063,0.0805398926857177,-5.27035037412425,-0.862877764244331,0.709712144707417,4.11693196614585,-0.120358072916678,-2.94396972656251,5.75904023598252,-72.3377600147891,-43.4510010770319,22.5987386067708,7.35068847656253,2.86753255208334,-18.4061113522377,-163.830373505015,-327.860036088606,-15.5685574683982,5.90916466286095,-10.0517020127445,-88.2216222366939,152.701949849725,-188.771100697418,193.290364583333,0.277643649445963,-0.0585423612853143,-31.8784880725543,24.6590984929353,33.7547461862576,1.13624848169105,-1.00696020134843,-4.63798776629847,-4.72472539504799,-5.88939648774452,206.844820348546,292.5985647009,-0.71516632764953,-3.12453613079385,1.00582222979453,2.78230637342314,-0.714326171875002,0.450055338541673,4.45903808593749,-12.947739840535,-47.627555941358,-62.2413495852623,-4.15281901041666,9.07849283854164,-3.69632324218748,-32.7323515464249,-197.319790059156,397.521191004372,-49.4884359786908,32.1101011869808,5.16599940958743,131.741171110111,145.643800043811,483.479315732916,0,0,0
120.02,12.6967080135856,-45.8650095480095,4.58626025892278,-0.636678358330367,1.89111938718123,3.74561543183102,4.40816605560384,-12.5828638784649,-260.763425452546,-74.2363256262728,0.0858183264119647,-4.66546332081198,-2.25175389152511,-0.845074400762345,4.36804954892115,-1.16383696056548,-1.37143729073662,6.21353807847407,-70.0231319295176,-22.1257215137695,21.98679187593,9.28892613002235,1.94107933407738,-12.5277385947145,-163.694927128114,-345.741967759085,-18.0332589556042,6.87787820295143,-7.31372874007918,-59.4735339252456,164.07660083792,-185.895439115841,167.934802827381,0.276696429106648,-0.0518635823510045,-31.5694183553401,23.2596828582297,33.1329538035217,1.19692616740088,-0.434168299439074,-4.1257325762334,-4.18516014729668,-3.97102922606215,151.392989425122,270.122022980856,-0.711303242994122,-3.40597960723526,0.733619650218749,2.62612642641959,0.704610072544639,0.747495582217261,2.81336460658481,-11.6233752663874,-41.9207485945767,-53.0039066805831,-2.56322033110119,8.90783040364581,-0.675598144531231,-32.2417346700929,-115.823210037294,360.758034393831,-50.0589203447813,28.7012106399274,5.69794515725447,91.7890958264248,134.354479901049,459.962034287552,0,0,0
120.025,11.828072061113,-48.838908528776,-8.15022290701926,-0.644839143643172,1.34314746333859,3.6020056647498,4.22817889351446,-18.1250773153019,-302.398013043439,-114.132698071984,0.0910970118397866,-4.06054742352215,-3.64069624722262,-2.41492602863615,4.61917910621281,-2.20736560639881,0.201170131138376,6.66805759364897,-67.7083934714414,-0.799425056722157,21.3748159644717,11.2272562081473,1.01458193824405,-6.64908552758487,-163.559474292466,-363.624752127655,-20.4980779718497,7.84663793604843,-4.5756249074371,-30.7240747641329,175.45179422519,-183.019640408634,142.578031994048,0.275749163599228,-0.0451844849398012,-31.2603339001678,21.8602004925321,32.5111317706794,1.25760674651998,0.138650915993811,-3.61345295933175,-3.64604740709459,-2.05257048723221,95.9385142867852,247.644409469208,-0.707439974127916,-3.6874365042802,0.461404090690675,2.44535050215432,2.12361397879464,1.04495000930059,1.16761265345981,-10.29894754005,-36.2136691192681,-43.7660232893794,-0.973545851934524,8.73715983072915,2.34527099609377,-31.7510943987452,-34.3227438593107,323.993124735909,-50.6294319143608,25.2921575402752,6.22991627070033,51.8351154320962,123.064621428205,436.443631423016,0,0,0
120.03,10.9594775274822,-51.8126657062343,-20.8860987640177,-0.652999539828315,0.795201668235406,3.45840274535918,4.04335016773438,-23.667026484857,-344.030615387928,-154.02716815395,0.0963754455660337,-3.45566037020988,-5.02957237450339,-3.99610273862153,4.8702966889881,-3.25084449404761,1.77370256696427,7.12255543614052,-65.3937653861699,20.5258545065403,20.7628692336309,13.1654938616072,0.0881287202380934,-0.770712770061717,-163.424027915564,-381.506683798133,-22.9627794590557,8.8153514761389,-1.83765163477178,-1.97598645268451,186.826445213386,-180.143978827056,117.222470238095,0.274801943259912,-0.0385057060054914,-30.9512641829536,20.4607848578266,31.8893393879436,1.31828443222981,0.711442817903168,-3.10119776926669,-3.10768376599638,-0.134203225549842,40.486683363361,225.167867749163,-0.703576889472508,-3.96887998072162,0.189201511114897,2.23679256469297,3.54255022321428,1.34239025297618,-0.478060825892864,-8.97458296590242,-30.5068617724868,-34.5285803847002,0.616052827380948,8.56649739583332,5.36599609375001,-31.2604775224133,47.1738361625515,287.229968125367,-51.1999162804513,21.8832669932218,6.76186201836736,11.8830401484101,111.775301285443,412.926349977652,0,0,0
120.035,10.0908415750095,-54.7865646870009,-33.6225819299597,-0.66116032514112,0.247229744392768,3.31479297827796,3.85405434466882,-29.209239921694,-385.665202978821,-193.923540599661,0.101654130993856,-2.85074447292005,-6.4185147302009,-5.58484138132494,5.12142624627976,-4.29437313988094,3.34630998883926,7.57707495131542,-63.0790269280938,41.8521509635876,20.1508933221726,15.1038239397322,-0.838368675595243,5.10794029706792,-163.288575079916,-399.389468166703,-25.4275984753012,9.78411120923591,0.900452197870306,26.7734727084282,198.201638600656,-177.268180119849,91.8656994047619,0.273854677752492,-0.031826608594288,-30.6421797277814,19.061302492129,31.2675173551013,1.3789650113489,1.28426203333605,-2.58891815236504,-2.57027140320291,1.7842555132801,-14.9677917749754,202.690254237515,-0.699713620606301,-4.25033687776655,-0.0830140484131767,1.99788359662447,4.96155412946428,1.6398446800595,-2.12381277901786,-7.65015523956499,-24.7997822971782,-25.2906969934965,2.20572730654761,8.39582682291665,8.38686523437501,-30.7698372510655,128.674302340535,250.465058467446,-51.7704278500307,18.4742138935697,7.29383313181322,-28.0709402459186,100.485442812599,389.407947113117,0,0,0
120.04,9.32748996039491,-63.9662270246758,-41.8679558884962,-0.662763044082632,-0.568897745694767,3.16006785813393,3.64968208274771,-32.8073208989942,-369.300914801461,-228.69171045209,0.0985049383297964,-2.21501590853459,-6.31838207427117,-5.68794641190171,4.38891932893092,-4.31967134953213,3.12112643736772,-1.6968171183175,-51.2941961364235,59.6288958957172,18.937040870962,13.9202332933888,-1.39417901124397,12.1689061132217,-156.774350538465,-400,-24.7714849587884,12.0218991591958,3.04713075746328,52.2377755662666,178.092790193631,-186.966723768123,74.9905917748145,0.203116957059398,-0.0234393121584471,-30.3663682175548,21.4220070521977,29.5478891080157,1.40992393367216,2.25954691347344,-2.18552293849439,-2.14297966236999,0.794359290870271,-57.0641988760254,159.853355223994,-0.709975884317223,-4.66798691708912,-0.505453717203264,1.57664655458015,6.17197317763442,1.88497679814384,-0.888918691517306,9.23968798524094,-17.6394749159637,-14.3948176225825,0.783002983095789,8.30220647102317,6.00079523724537,-16.516125620534,103.671445222876,173.944618041292,-57.8208633972477,12.0170323131238,1.87782405530387,-56.3398442521373,81.3831930799531,363.028685537205,1.03286504678616,0,0
120.045,8.56782238598234,-73.3657119358331,-49.9549793746286,-0.664134019118791,-1.39454463903688,3.00494217921858,3.44156192644401,-36.3368558007549,-350.88559925613,-263.280318473517,0.0950576706271566,-1.57816675179144,-6.16560672068747,-5.7377718704815,3.62160538996965,-4.30897707860585,2.83238112235791,-11.3150595501717,-39.1740224199621,77.2810443259013,17.7018525789755,12.6262265113077,-1.93691326075316,19.2720144568559,-150.03431929418,-400,-24.005016280243,14.30465684459,5.17300883238859,77.5872076460114,156.870010274727,-197.110240394435,58.4144718390658,0.129908700516705,-0.0149912180036195,-30.0917192655643,23.9157481239134,27.7893692846455,1.43983374479603,3.24910682203881,-1.78595679583364,-1.72102839391293,-0.298394105001421,-98.6904859915115,116.294654911122,-0.720737982320365,-5.09047190777727,-0.933224558637163,1.11706320299949,7.37507865684199,2.12827146171693,0.44786517426888,26.6805915576217,-10.4274434425247,-3.43979132494213,-0.746277759363599,8.21130516814972,3.4234759440096,-1.77519538695097,74.902536150796,96.0150697173126,-64.0653091149675,5.45178274088185,-3.74870932755376,-84.1970846794926,62.0038377244117,336.546992260532,2.10229213941511,0,0
