time,hip_flexion_l_velocity,hip_adduction_l_velocity,hip_rotation_l_velocity,knee_angle_l_velocity,ankle_angle_l_velocity,subtalar_angle_l_velocity,hip_flexion_r_velocity,hip_adduction_r_velocity,hip_rotation_r_velocity,knee_angle_r_velocity,ankle_angle_r_velocity,subtalar_angle_r_velocity
120,-14.0725243199456,30.673901696853,98.229457436063,-278.522852032258,40.6645853258295,-236.800410578464,-33.9785385576189,0.552027324902166,15.6515618427916,332.250246641657,-108.943622586725,55.9799366384531
120.005,-3.73592211141491,24.0280502548116,104.595085450227,-317.89568062478,68.3863892660844,-241.309884658485,-33.1903775735253,5.41388644453969,25.9031160366828,286.415728241473,-101.444037056264,40.2691535443038
120.01,6.47632902296505,16.0935558457991,109.444792468425,-356.641876565263,93.8119001404005,-243.023583706315,-31.7140036044208,11.1591785008386,35.5383128401081,238.642526001821,-92.4886583348662,23.4394126979314
120.015,16.5684791613538,6.98111906590236,112.778964746201,-394.430502834479,116.736829589463,-241.890734252956,-29.5798322151435,17.7239031630315,44.3958321519709,189.384297804348,-82.1466531420226,5.81590680829014
120.02,26.5452855400639,-3.167748953755,114.635634703566,-430.925653462059,137.017330890642,-237.91282245733,-26.8309839468807,25.0201666304024,52.3296156698902,139.126758759247,-70.5074957315026,-12.2448267241662
120.025,36.4118295536926,-14.183867012481,115.087842334639,-465.791791271517,154.569936879367,-231.14354895126,-23.5241402760558,32.9379889059738,59.2133584294608,88.3815161050014,-57.6793949639864,-30.3657920629948
120.03,46.1733996862577,-25.8743974260927,114.239914995806,-498.699331058046,169.369903759361,-221.687538072867,-19.7300583785508,41.3478687606259,64.9445706322632,37.6792229616746,-43.7873091931346,-48.161240164068
120.035,55.8354121590484,-38.0276088106457,112.222818277001,-529.330309844072,181.448066391852,-209.697858196298,-15.5336849617689,50.1040184441435,69.4480444618852,-12.4378511122749,-28.9706430390402,-65.2487540008453
120.04,65.4033383873542,-50.4182344862391,109.188764077414,-557.383981571532,190.886353361967,-195.372443884043,-11.0338220444153,59.0481518702506,72.6785743805783,-61.4237197142207,-13.3807300962747,-81.2612552789318
120.045,74.8826080730466,-62.8132486030051,105.305287411425,-582.582175200055,197.812146972963,-178.949540430737,-6.34231313090114,68.013686185128,74.6227999452803,-108.736921454143,2.82179018199755,-95.8584743600354
120.05,84.278458961991,-74.9778643973133,100.749019761151,-604.674262519729,202.391703112271,-160.702316213512,-1.58273617241943,76.8301986183325,75.3000669629343,-153.848962016631,19.4695946776993,-108.737445562556
120.055,93.5957088618202,-86.6815489996784,95.6993933354958,-623.441594795894,204.822867827925,-140.932807490262,3.11139070482119,85.3279694119827,74.7622350538922,-196.252801417467,36.3911979237654,-119.641630121445
120.06,102.838432208342,-97.7038477297837,90.3325072281824,-638.701285185888,205.327341044572,-119.965373292373,7.59886437959525,93.3424382457454,73.0923963791732,-235.471220473283,53.4132841153978,-128.3683271941
120.065,112.009531882239,-107.839818202488,84.8153734967054,-650.309235816178,204.142743056009,-98.1398443219628,11.7334663901044,100.718406326277,70.4025100949805,-271.064892356709,70.3627770018392,-134.774106520097
120.07,121.110206595885,-116.904890760541,79.3007394633858,-658.162333580649,201.514736517264,-75.8045491702825,15.3669817686681,107.313829161371,66.829998510695,-302.639980675332,87.0685937774039,-138.77808090401
