time_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_cmd_torque_nm,right_cmd_torque_nm,left_actual_torque_nm,right_actual_torque_nm
23.0400,12.5531,-9.6927,-15.3403,-43.7656,2.2682,-2.2682,0.6505,-0.5893
23.0500,12.5750,21.8625,-15.7523,-39.0048,2.3270,-2.3270,0.6505,-0.5893
23.0600,13.2452,101.0861,-16.2137,-50.9677,2.3979,-2.3979,1.1191,-1.1395
23.0700,15.2722,237.3166,-16.8069,-65.7382,2.5186,-2.5186,1.4138,-1.3817
23.0800,17.9419,263.5007,-17.4277,-73.5507,2.6908,-2.6908,1.4138,-1.3817
23.0900,19.7821,173.4128,-18.1198,-68.6069,2.8756,-2.8756,1.4138,-1.3817
23.1000,20.6390,61.4133,-18.6966,-52.9208,3.0380,-3.0380,1.9453,-1.9520
23.1100,20.7379,17.8342,-19.1196,-37.8452,3.1606,-3.1606,2.2363,-2.0746
23.1200,20.5621,31.3229,-19.5370,-42.1176,3.2491,-3.2491,2.2363,-2.0746
23.1300,19.7656,-36.1209,-20.1688,-68.2407,3.3039,-3.3039,2.2363,-2.0746
23.1400,19.0240,-34.4730,-21.0806,-92.8378,3.3451,-3.3451,2.2363,-2.0746
23.1500,18.8867,-14.7586,-22.0035,-85.6967,3.3938,-3.3938,2.4172,-2.3174
23.1600,18.7713,-69.6292,-22.5693,-40.8359,3.4383,-3.4383,2.4172,-2.3174
23.1700,18.0078,-153.6136,-22.5418,22.0303,3.4465,-3.4465,2.4515,-2.3784
23.1800,17.2168,-81.7752,-21.7618,104.0616,3.4094,-3.4094,2.8515,-2.8072
23.1900,17.5024,71.1789,-19.8611,210.8121,3.3414,-3.3414,2.8515,-2.8072
23.2000,17.4585,47.3752,-17.9660,167.4771,3.2434,-3.2434,2.9737,-2.8487
23.2100,16.8487,-32.4588,-16.6641,121.1514,3.1252,-3.1252,2.9737,-2.8487
23.2200,14.7888,-231.0672,-15.4611,117.3672,2.9561,-2.9561,2.9737,-2.8487
23.2300,12.1686,-209.7049,-14.4339,95.7608,2.7412,-2.7412,2.9737,-2.8487
23.2400,10.8337,-75.3055,-13.6923,70.6754,2.5386,-2.5386,3.3403,-3.3050
23.2500,10.6030,8.0685,-12.8519,95.5777,2.3723,-2.3723,3.3638,-3.4721
23.2600,10.5975,-4.3216,-11.5445,143.0630,2.2238,-2.2238,3.3638,-3.4721
23.2700,9.8559,-68.8968,-9.9570,163.6929,2.0585,-2.0585,3.3638,-3.4721
23.2800,8.5815,-91.2967,-8.3749,158.1387,1.8666,-1.8666,3.2905,-3.3373
23.2900,7.2632,-82.0804,-6.9028,147.7628,1.6585,-1.6585,3.2905,-3.3373
23.3000,6.3073,-49.8538,-5.2658,169.3082,1.4448,-1.4448,3.2905,-3.3373
23.3100,5.4229,-56.3235,-3.6124,163.8150,1.2287,-1.2287,3.2905,-3.3373
23.3200,4.4397,-66.2723,-2.1127,151.0587,1.0124,-1.0124,3.2905,-3.3373
23.3300,3.4839,-71.0330,-0.6900,146.2369,0.7990,-0.7990,3.3582,-3.3373
23.3400,2.5280,-77.1365,0.6448,137.0816,0.5899,-0.5899,3.3582,-3.3373
23.3500,1.5942,-79.0286,1.9357,135.9219,0.3857,-0.3857,3.3582,-3.3373
23.3600,0.7153,-79.2728,3.2651,140.4996,0.1853,-0.1853,2.8553,-2.7182
23.3700,-0.1471,-85.3763,4.6384,144.8941,-0.0134,0.0134,2.1878,-2.2253
23.3800,-1.0535,-94.3484,6.0611,148.6172,-0.2136,0.2136,2.1878,-2.2253
23.3900,-1.9763,-99.8416,7.5058,148.7393,-0.4156,0.4156,2.1878,-2.2253
23.4000,-2.7454,-82.6907,8.9890,150.7535,-0.6155,0.6155,2.1878,-2.2253
23.4100,-3.2727,-66.3943,10.3677,149.2276,-0.8038,0.8038,2.1878,-2.2253
23.4200,-3.7451,-75.1224,11.7795,145.6265,-0.9835,0.9835,2.1878,-2.2253
23.4300,-4.3494,-100.0858,13.2901,149.8990,-1.1639,1.1639,2.1878,-2.2253
23.4400,-5.2722,-136.2186,14.8776,157.4063,-1.3557,1.3557,1.6008,-1.5525
23.4500,-6.4698,-154.5291,16.5091,158.9932,-1.5639,1.5639,0.5029,-0.4343
23.4600,-7.5244,-125.4764,18.1241,150.5093,-1.7781,1.7781,0.5029,-0.4343
23.4700,-8.0463,-67.2488,19.6622,136.5323,-1.9785,1.9785,0.5029,-0.4343
23.4800,-8.1946,-35.3885,21.0959,120.5411,-2.1557,2.1557,0.1358,-0.2007
23.4900,-8.4363,-50.9525,22.3758,99.7281,-2.3155,2.3155,0.1358,-0.2007
23.5000,-9.0406,-83.3621,23.4964,81.3565,-2.4694,2.4694,-0.2848,0.3745
23.5100,-9.9195,-106.0672,24.3918,61.0928,-2.6209,2.6209,-0.2848,0.3745
23.5200,-11.1664,-143.3597,24.8752,37.2281,-2.7702,2.7702,-1.1962,1.1560
23.5300,-12.9187,-190.2957,25.1663,30.3311,-2.9272,2.9272,-1.1962,1.1560
23.5400,-14.8633,-198.9017,25.4245,46.5665,-3.0935,3.0935,-1.1962,1.1560
23.5500,-16.4948,-157.7029,25.9024,41.9278,-3.2628,3.2628,-1.1962,1.1560
23.5600,-17.6648,-110.4617,26.0068,6.2833,-3.4110,3.4110,-1.1962,1.1560
23.5700,-18.5547,-88.1839,25.6772,-33.9389,-3.5259,3.5259,-1.1962,1.1560
23.5800,-19.1809,-72.4979,25.0565,-66.0434,-3.6037,3.6037,-1.9627,1.9520
23.5900,-19.6424,-63.5257,23.9743,-119.8154,-3.6400,3.6400,-1.9627,1.9520
23.6000,-19.9884,-53.6380,22.8207,-98.8803,-3.6433,3.6433,-2.1488,2.1344
23.6100,-20.3125,-58.0325,22.5790,-2.0175,-3.6476,3.6476,-2.1488,2.1344
23.6200,-20.7794,-75.1834,22.2549,-56.0947,-3.6544,3.6544,-2.1488,2.1344
23.6300,-21.3562,-84.8270,21.0519,-141.8491,-3.6425,3.6425,-2.1488,2.1344
23.6400,-21.8946,-81.4090,19.9368,-125.4916,-3.6190,3.6190,-2.6080,2.6273
23.6500,-22.3011,-69.2020,19.3765,-89.2978,-3.5987,3.5987,-3.0245,3.1049
23.6600,-22.3999,-32.4588,18.5306,-118.2895,-3.5647,3.5647,-3.4977,3.5106
23.6700,-21.7078,55.4929,16.5421,-220.8896,-3.4692,3.4692,-3.4977,3.5106
23.6800,-19.7632,177.0139,14.4052,-174.4418,-3.2942,3.2942,-3.5438,3.6057
23.6900,-17.8900,119.6408,14.3118,38.6929,-3.1230,3.1230,-3.5438,3.6057
23.7000,-17.0056,40.3561,14.7733,47.7261,-2.9965,2.9965,-3.5438,3.6057
23.7100,-16.7035,-11.8289,14.6414,-52.9208,-2.8994,2.8994,-3.5438,3.6057
23.7200,-16.9672,-55.9573,13.9493,-86.1850,-2.8221,2.8221,-3.5946,3.6399
23.7300,-17.1595,-29.6512,13.4934,-29.3002,-2.7628,2.7628,-3.5946,3.6399
23.7400,-16.7914,29.9191,12.9715,-40.8969,-2.6983,2.6983,-3.5946,3.6399
23.7500,-16.0773,54.5773,12.3233,-53.8364,-2.6172,2.6172,-3.6091,3.6521
23.7600,-15.3302,56.1642,11.4499,-94.2416,-2.5177,2.5177,-3.6091,3.6521
23.7700,-14.6491,51.7087,10.3018,-119.0219,-2.3997,2.3997,-3.6091,3.6521
23.7800,-13.7757,89.3063,9.3295,-89.6030,-2.2687,2.2687,-3.0324,2.9176
23.7900,-12.1826,170.3610,8.8022,-53.4702,-2.1214,2.1214,-3.0324,2.9176
23.8000,-10.1007,208.5080,8.2309,-80.5087,-1.9478,1.9478,-3.0324,2.9176
23.8100,-7.8485,224.9265,7.1048,-135.0131,-1.7356,1.7356,-3.0324,2.9176
23.8200,-5.5030,226.2692,5.7205,-142.7646,-1.4868,1.4868,-3.0324,2.9176
23.8300,-3.2508,207.8976,4.5560,-111.5146,-1.2219,1.2219,-3.0324,2.9176
23.8400,-1.2018,189.6481,3.6221,-97.2324,-0.9585,0.9585,-2.7236,2.7273
23.8500,0.5780,165.5392,2.5180,-125.3696,-0.6987,0.6987,-2.7236,2.7273
23.8600,2.1270,150.3415,1.1282,-142.2153,-0.4398,0.4398,-2.3486,2.4034
23.8700,3.5278,143.6887,-0.1572,-123.7827,-0.1889,0.1889,-2.3486,2.4034
23.8800,4.8187,144.1159,-1.2228,-103.7021,0.0472,-0.0472,-2.3486,2.4034
23.8900,6.0602,148.3273,-2.1732,-93.2040,0.2684,-0.2684,-2.3486,2.4034
23.9000,7.2796,150.4025,-3.1015,-86.7953,0.4782,-0.4782,-2.3486,2.4034
23.9100,8.3947,139.1110,-4.0189,-88.0161,0.6771,-0.6771,-2.3486,2.4034
23.9200,9.2901,120.0681,-4.9966,-93.2651,0.8639,-0.8639,-1.9688,1.9673
23.9300,10.0537,113.3542,-6.0184,-100.0400,1.0400,-1.0400,-1.1994,1.2066
23.9400,10.7513,108.6545,-7.0511,-100.2841,1.2074,-1.2074,-0.7370,0.6832
23.9500,11.3391,100.5978,-8.0453,-96.1337,1.3645,-1.3645,-0.7370,0.6832
23.9600,11.8005,93.8229,-8.9627,-85.5746,1.5089,-1.5089,-0.7370,0.6832
23.9700,12.2070,96.2033,-9.7702,-73.2455,1.6400,-1.6400,-0.7370,0.6832
23.9800,12.5860,96.5695,-10.5502,-71.3535,1.7606,-1.7606,-0.7370,0.6832
23.9900,12.8827,93.4567,-11.3467,-80.2036,1.8723,-1.8723,0.2778,-0.4850
24.0000,13.0255,80.9445,-12.1982,-83.3774,1.9751,-1.9751,0.2778,-0.4850
24.0100,12.9925,70.0192,-13.0881,-90.5185,2.0681,-2.0681,0.2778,-0.4850
24.0200,12.8662,63.1833,-13.9999,-89.9692,2.1524,-2.1524,0.2778,-0.4850
24.0300,12.5476,45.1169,-14.7964,-76.6635,2.2221,-2.2221,0.2778,-0.4850
24.0400,12.1246,27.0505,-15.4556,-60.0620,2.2753,-2.2753,0.7121,-0.6985
24.0500,11.6852,12.4020,-15.9940,-47.7328,2.3134,-2.3134,1.0458,-1.0333
24.0600,11.4270,23.6325,-16.4004,-45.7797,2.3429,-2.3429,1.0458,-1.0333
24.0700,11.7566,74.2917,-16.8344,-45.5356,2.3839,-2.3839,1.5049,-1.5384
24.0800,12.9651,151.9284,-17.2903,-51.1508,2.4579,-2.4579,1.5049,-1.5384
24.0900,14.8822,208.5690,-17.9056,-65.6772,2.5781,-2.5781,1.7348,-1.7397
24.1000,16.5136,154.7360,-18.5373,-68.6069,2.7214,-2.7214,1.7348,-1.7397
24.1100,17.3651,80.8835,-19.0921,-58.5361,2.8560,-2.8560,2.1568,-2.1686
24.1200,17.8650,28.3932,-19.6085,-47.0615,2.9738,-2.9738,2.1568,-2.1686
24.1300,17.7221,-16.5286,-20.0699,-43.5825,3.0611,-3.0611,2.1568,-2.1686
24.1400,17.3871,4.4064,-20.6302,-55.4233,3.1255,-3.1255,2.1568,-2.1686
24.1500,17.4365,15.3928,-21.3113,-67.4472,3.1883,-3.1883,2.4882,-2.4864
24.1600,18.1231,45.3610,-22.0859,-75.9921,3.2700,-3.2700,2.4882,-2.4864
24.1700,19.1504,27.9660,-22.7780,-62.3203,3.3713,-3.3713,2.4882,-2.4864
24.1800,19.3976,-70.3006,-23.1131,-21.1215,3.4547,-3.4547,2.4882,-2.4864
24.1900,18.0078,-199.3900,-22.9977,26.1807,3.4694,-3.4694,2.9248,-2.9408
24.2000,16.1676,-178.3939,-22.2507,94.7842,3.4090,-3.4090,2.9248,-2.9408
24.2100,16.4093,102.9172,-20.5258,187.0084,3.3291,-3.3291,2.9248,-2.9408
24.2200,17.6013,158.6423,-18.8504,147.8848,3.2631,-3.2631,2.9248,-2.9408
24.2300,17.1454,-43.2010,-17.7188,104.9161,3.1755,-3.1755,2.9248,-2.9408
24.2400,14.5196,-260.7913,-16.7355,98.6295,3.0173,-3.0173,3.1913,-3.0854
24.2500,11.2677,-278.6136,-15.7852,91.6714,2.7946,-2.7946,3.1913,-3.0854
24.2600,9.8779,-58.5208,-15.0546,70.4922,2.5854,-2.5854,3.0907,-3.0482
24.2700,10.0482,46.7038,-14.2142,95.7608,2.4261,-2.4261,3.3285,-3.4520
24.2800,10.2240,-14.0262,-12.9013,142.4527,2.2874,-2.2874,3.3285,-3.4520
24.2900,9.7461,-107.5320,-11.4072,149.2886,2.1389,-2.1389,3.3285,-3.4520
24.3000,8.7298,-79.2117,-9.9680,142.3306,1.9700,-1.9700,3.3285,-3.4520
24.3100,7.4994,-97.7664,-8.5397,143.9175,1.7811,-1.7811,3.4150,-3.4264
24.3200,6.2030,-89.7708,-6.9797,157.6505,1.5730,-1.5730,3.4150,-3.4264
24.3300,5.3845,-50.8914,-5.4416,155.1480,1.3661,-1.3661,3.4150,-3.4264
24.3400,4.5331,-66.7606,-3.8925,159.6646,1.1584,-1.1584,2.7617,-2.8164
24.3500,3.5498,-77.7469,-2.4039,152.6456,0.9481,-0.9481,2.7711,-2.7962
24.3600,2.5500,-85.8646,-1.0416,142.5137,0.7391,-0.7391,2.7711,-2.7962
24.3700,1.5558,-90.6253,0.2493,140.9879,0.5332,-0.5332,2.3392,-2.2893
24.3800,0.5450,-93.8602,1.6061,142.6358,0.3270,-0.3270,2.3392,-2.2893
24.3900,-0.4822,-97.9495,3.0179,148.3121,0.1185,-0.1185,2.3392,-2.2893
24.4000,-1.5204,-101.7337,4.5560,159.6036,-0.0953,0.0953,1.9641,-1.9886
24.4100,-2.5366,-101.9778,6.1215,157.5284,-0.3129,0.3129,1.9641,-1.9886
24.4200,-3.4265,-85.9866,7.6926,159.9698,-0.5293,0.5293,1.1181,-1.1621
24.4300,-4.0033,-59.3753,9.3076,163.5098,-0.7369,0.7369,1.1181,-1.1621
24.4400,-4.5307,-71.5823,10.8621,163.8760,-0.9354,0.9354,1.1181,-1.1621
24.4500,-5.2777,-96.1185,12.4222,164.9747,-1.1339,1.1339,1.1181,-1.1621
24.4600,-6.1951,-109.9734,14.0646,163.9981,-1.3394,1.3394,0.7807,-0.7662
24.4700,-7.2772,-126.4529,15.7071,163.3267,-1.5539,1.5539,0.7807,-0.7662
24.4800,-8.5517,-146.5945,17.3605,160.1529,-1.7798,1.7798,0.2233,-0.1397
24.4900,-9.9744,-158.4964,18.9481,147.7017,-2.0152,2.0152,-0.3798,0.3148
24.5000,-11.3642,-149.1580,20.3928,128.2925,-2.2516,2.2516,-0.3798,0.3148
24.5100,-12.4793,-116.5652,21.7386,115.7193,-2.4775,2.4775,-0.3798,0.3148
24.5200,-13.3637,-102.3441,22.9581,99.6060,-2.6861,2.6861,-0.3798,0.3148
24.5300,-14.2481,-109.6072,23.9853,80.1358,-2.8776,2.8776,-0.9250,0.9394
24.5400,-15.0281,-98.6209,24.6445,57.7359,-3.0447,3.0447,-0.9250,0.9394
24.5500,-15.5719,-74.2068,24.9851,29.2325,-3.1804,3.1804,-0.9250,0.9394
24.5600,-16.0773,-76.1600,25.2377,12.6309,-3.2917,3.2917,-1.5924,1.5695
24.5700,-16.8573,-102.8323,25.3366,-1.5292,-3.3903,3.3903,-1.5924,1.5695
24.5800,-17.8736,-120.5936,25.2707,-13.9194,-3.4825,3.4825,-1.5924,1.5695
24.5900,-18.8459,-104.4193,25.0235,-14.8349,-3.5645,3.5645,-1.7865,1.7952
24.6000,-19.5435,-75.7327,24.6610,-35.4648,-3.6289,3.6289,-1.7865,1.7952
24.6100,-20.1752,-77.1976,23.7766,-95.5234,-3.6660,3.6660,-1.7592,1.7690
24.6200,-20.9168,-92.2733,23.2986,-12.6987,-3.6982,3.6982,-2.3392,2.4540
24.6300,-21.7462,-103.6258,23.4799,22.7628,-3.7468,3.7468,-2.3392,2.4540
24.6400,-22.5812,-102.0389,23.0350,-62.0761,-3.7900,3.7900,-2.3392,2.4540
24.6500,-23.2898,-88.0618,22.1396,-101.1386,-3.8139,3.8139,-3.1725,3.2415
24.6600,-23.7952,-70.0565,21.4310,-86.1240,-3.8244,3.8244,-3.1725,3.2415
24.6700,-24.0314,-41.0037,20.5631,-98.0258,-3.8143,3.8143,-3.4324,3.4892
24.6800,-23.6634,31.4450,19.3765,-117.0688,-3.7657,3.7657,-3.4324,3.4892
24.6900,-22.1033,155.7736,17.3441,-227.7255,-3.6367,3.6367,-3.4324,3.4892
24.7000,-19.8072,186.7184,14.3668,-308.9633,-3.4074,3.4074,-3.4324,3.4892
24.7100,-18.4778,63.3664,13.9877,18.1851,-3.2064,3.2064,-3.6373,3.6167
24.7200,-17.8845,20.3976,15.7236,160.3360,-3.1027,3.1027,-3.6373,3.6167
24.7300,-17.5714,-10.4861,16.6629,30.6973,-3.0504,3.0504,-3.6373,3.6167
24.7400,-17.7417,-54.6146,16.2674,-79.5932,-3.0089,3.0089,-3.6091,3.6777
24.7500,-17.8571,-9.4485,15.1633,-95.7675,-2.9537,2.9537,-3.6091,3.6777
24.7600,-17.4012,48.4128,13.8394,-83.1943,-2.8674,2.8674,-3.7534,3.7655
24.7700,-16.8079,49.4504,13.0759,-27.7744,-2.7720,2.7720,-3.7807,3.7332
24.7800,-16.4014,28.7595,12.6749,-44.9252,-2.6855,2.6855,-3.7807,3.7332
24.7900,-15.8850,57.8122,11.5158,-142.8256,-2.5807,2.5807,-3.4221,3.4044
24.8000,-14.6106,143.4445,9.7086,-186.7709,-2.4243,2.4243,-3.4221,3.4044
24.8100,-12.7649,188.3664,8.0386,-165.7748,-2.2207,2.2207,-2.9958,3.0128
24.8200,-10.6830,210.0949,7.0169,-101.0776,-1.9966,1.9966,-2.9958,3.0128
24.8300,-8.3979,224.6823,6.4566,-67.6303,-1.7656,1.7656,-2.9958,3.0128
24.8400,-6.0303,226.0251,5.6766,-89.8471,-1.5208,1.5208,-2.9958,3.0128
24.8500,-3.8111,208.3249,4.5175,-125.2475,-1.2598,1.2598,-2.9958,3.0128
24.8600,-1.9159,178.2956,3.1827,-132.3886,-0.9918,0.9918,-2.8280,2.8841
24.8700,-0.2295,163.4641,1.9632,-120.9750,-0.7284,0.7284,-2.6137,2.6907
24.8800,1.3580,156.3229,0.8096,-119.2050,-0.4727,0.4727,-2.6137,2.6907
24.8900,2.7588,142.8342,-0.4044,-127.5058,-0.2260,0.2260,-2.6137,2.6907
24.9000,3.9728,132.4582,-1.7337,-134.7079,0.0127,-0.0127,-2.6137,2.6907
24.9100,5.0879,129.2233,-3.0081,-130.4965,0.2414,-0.2414,-2.6137,2.6907
24.9200,6.1590,127.3312,-4.0958,-110.5991,0.4566,-0.4566,-2.6137,2.6907
24.9300,7.1863,123.5471,-5.0296,-98.4531,0.6571,-0.6571,-1.9510,1.9996
24.9400,8.0707,111.9504,-6.0239,-106.5707,0.8452,-0.8452,-1.9510,1.9996
24.9500,8.7848,102.2458,-7.0401,-98.7582,1.0207,-1.0207,-1.9510,1.9996
24.9600,9.4220,100.6589,-7.9190,-81.6074,1.1815,-1.1815,-1.9829,1.9807
24.9700,10.0152,100.9030,-8.7485,-79.4711,1.3297,-1.3297,-1.9829,1.9807
24.9800,10.5481,98.8278,-9.5999,-81.3022,1.4683,-1.4683,-1.4955,1.4006
24.9900,11.0315,98.1564,-10.4459,-78.6166,1.5988,-1.5988,-0.4836,0.4221
25.0000,11.4929,95.7150,-11.2149,-77.5180,1.7210,-1.7210,-0.4836,0.4221
25.0100,11.8115,80.4562,-12.0828,-88.3212,1.8364,-1.8364,-0.4836,0.4221
25.0200,11.9049,60.8640,-13.0496,-101.2607,1.9435,-1.9435,0.2909,-0.4435
25.0300,11.7785,43.4689,-14.0823,-104.3124,2.0406,-2.0406,0.2909,-0.4435
25.0400,11.4489,25.0363,-15.1096,-99.2465,2.1251,-2.1251,0.9856,-0.9980
25.0500,10.9930,15.5148,-16.0269,-83.2553,2.1943,-2.1943,1.4020,-1.3219
25.0600,10.7184,32.7267,-16.7410,-65.6161,2.2526,-2.2526,1.4020,-1.3219
25.0700,10.9546,86.6208,-17.3288,-67.1420,2.3144,-2.3144,1.4659,-1.4298
25.0800,12.2290,175.8542,-17.8067,-63.1747,2.4049,-2.4049,1.8861,-1.8520
25.0900,14.7668,273.8766,-18.2022,-55.9726,2.5477,-2.5477,1.8861,-1.8520
25.1000,17.3926,232.3117,-18.5318,-52.7377,2.7256,-2.7256,1.8861,-1.8520
25.1100,18.6505,83.6301,-18.9273,-50.7846,2.8899,-2.8899,2.1000,-2.0380
25.1200,19.1229,26.9894,-19.4382,-52.0053,3.0265,-3.0265,2.1000,-2.0380
25.1300,19.1778,6.1765,-20.0259,-57.4374,3.1351,-3.1351,2.3133,-2.2497
25.1400,18.6670,-15.4300,-20.6851,-62.9306,3.2116,-3.2116,2.3133,-2.2497
25.1500,18.2110,-7.8616,-21.3333,-63.0527,3.2678,-3.2678,2.3133,-2.2497
25.1600,18.8208,77.1603,-21.9540,-62.5644,3.3388,-3.3388,2.3133,-2.2497
25.1700,20.2929,96.7526,-22.5528,-58.7802,3.4424,-3.4424,2.3133,-2.2497
25.1800,21.7871,57.7512,-23.0691,-46.6342,3.5659,-3.5659,2.3133,-2.2497
25.1900,21.7871,-95.1419,-23.2944,-9.2197,3.6543,-3.6543,2.7843,-2.7029
25.2000,19.5459,-269.5804,-23.0252,42.6602,3.6459,-3.6459,2.7039,-2.7383
25.2100,17.4035,-180.8353,-21.8002,154.5377,3.5496,-3.5496,2.7039,-2.7383
25.2200,18.1067,170.0558,-19.8007,196.7130,3.4505,-3.4505,3.1048,-3.0189
25.2300,19.2657,120.3732,-18.2956,133.5416,3.3749,-3.3749,3.1048,-3.0189
25.2400,17.6562,-185.4739,-17.1365,109.1275,3.2486,-3.2486,3.1048,-3.0189
25.2500,13.8550,-366.5652,-16.1038,102.4136,3.0312,-3.0312,3.2872,-3.1665
25.2600,10.8172,-195.4837,-15.1480,93.7466,2.7741,-2.7741,3.4244,-3.4136
25.2700,11.3281,135.1437,-14.2746,87.5211,2.5907,-2.5907,3.4244,-3.4136
25.2800,12.2949,70.0192,-13.1924,118.4659,2.4643,-2.4643,3.4244,-3.4136
25.2900,12.3059,-82.5076,-11.8082,143.4903,2.3410,-2.3410,3.4244,-3.4136
25.3000,11.4544,-156.2991,-10.3470,144.7110,2.1932,-2.1932,3.6068,-3.6228
25.3100,10.7184,-46.9241,-8.9078,143.0630,2.0326,-2.0326,3.5212,-3.5703
25.3200,9.7186,-94.5316,-7.3257,163.1436,1.8516,-1.8516,3.2209,-3.2525
25.3300,8.4771,-96.5457,-5.6503,166.6837,1.6472,-1.6472,3.2209,-3.2525
25.3400,7.6587,-60.5350,-4.1013,155.2090,1.4423,-1.4423,3.2209,-3.2525
25.3500,6.6919,-82.4466,-2.5851,155.4532,1.2337,-1.2337,3.0268,-3.0561
25.3600,5.6317,-86.2308,-1.1624,142.8189,1.0226,-1.0226,3.0268,-3.0561
25.3700,4.6429,-83.4232,0.1340,133.5416,0.8153,-0.8153,3.0268,-3.0561
25.3800,3.6706,-84.7659,1.4249,133.9078,0.6112,-0.6112,2.4731,-2.4229
25.3900,2.6599,-92.7615,2.6993,132.1988,0.4087,-0.4087,2.4731,-2.4229
25.4000,1.5173,-109.8514,4.0012,135.0674,0.2026,-0.2026,2.1498,-2.1484
25.4100,0.3253,-112.0486,5.3470,136.9595,-0.0085,0.0085,2.0656,-2.0252
25.4200,-0.6635,-90.0150,6.7038,135.1285,-0.2174,0.2174,1.4575,-1.4372
25.4300,-1.3831,-67.7982,8.0716,136.0440,-0.4173,0.4173,1.4575,-1.4372
25.4400,-1.9434,-64.8685,9.3735,135.7999,-0.6044,0.6044,1.4575,-1.4372
25.4500,-2.5806,-82.3245,10.6424,143.4903,-0.7842,0.7842,1.4575,-1.4372
25.4600,-3.4485,-108.3865,12.1530,151.2418,-0.9724,0.9724,0.8258,-0.8180
25.4700,-4.5691,-133.1058,13.6417,145.6876,-1.1726,1.1726,0.4188,-0.4020
25.4800,-5.9424,-156.6043,15.0974,140.9268,-1.3868,1.3868,0.4188,-0.4020
25.4900,-7.3761,-154.5901,16.5201,132.8091,-1.6109,1.6109,0.4188,-0.4020
25.5000,-8.6670,-136.8900,17.8989,122.3111,-1.8359,1.8359,0.4188,-0.4020
25.5100,-9.9085,-133.9603,19.2282,111.3248,-2.0584,2.0584,0.0047,-0.0012
25.5200,-11.1719,-133.2889,20.4477,95.8829,-2.2762,2.2762,0.0047,-0.0012
25.5300,-12.3365,-116.8094,21.5244,81.5396,-2.4840,2.4840,0.0047,-0.0012
25.5400,-13.3472,-102.4051,22.4802,71.8350,-2.6770,2.6770,-0.0080,-0.0549
25.5500,-14.4019,-111.2552,23.2932,61.8253,-2.8573,2.8573,-0.5240,0.6185
25.5600,-15.5664,-122.2415,23.9963,58.1021,-3.0290,3.0290,-0.5240,0.6185
25.5700,-16.7090,-119.3729,24.6664,58.0411,-3.1932,3.1932,-0.5240,0.6185
25.5800,-17.8186,-120.2884,25.1444,35.5801,-3.3462,3.3462,-0.5240,0.6185
25.5900,-18.9777,-131.7630,25.3915,19.7720,-3.4867,3.4867,-0.5240,0.6185
25.6000,-20.1258,-123.5843,25.4684,-0.3696,-3.6140,3.6140,-1.7428,1.8349
25.6100,-20.9992,-87.8787,25.1444,-48.1601,-3.7142,3.7142,-3.0766,3.0116
25.6200,-21.5430,-55.4691,24.2764,-103.6411,-3.7732,3.7732,-3.0766,3.0116
25.6300,-21.9660,-53.2718,23.3865,-82.4008,-3.8005,3.8005,-3.0766,3.0116
25.6400,-22.5153,-73.6575,23.3646,11.1661,-3.8328,3.8328,-3.0766,3.0116
25.6500,-23.2349,-90.5032,23.7051,24.5328,-3.8825,3.8825,-3.0766,3.0116
25.6600,-24.0314,-90.5643,23.5678,-27.7133,-3.9332,3.9332,-3.0766,3.0116
25.6700,-24.7290,-73.1693,22.6395,-112.1860,-3.9610,3.9610,-3.4503,3.4862
25.6800,-25.1520,-46.1917,21.1398,-167.1786,-3.9508,3.9508,-3.6740,3.6563
25.6900,-25.3113,-22.1439,19.9149,-129.1537,-3.9151,3.9151,-3.6740,3.6563
25.7000,-25.0586,28.2712,19.1953,-73.0624,-3.8650,3.8650,-3.6740,3.6563
25.7100,-23.7952,142.1017,18.1461,-126.8344,-3.7697,3.7697,-3.5748,3.6380
25.7200,-21.6529,185.1926,15.1028,-352.1152,-3.5663,3.5663,-3.5748,3.6380
25.7300,-20.4114,60.4367,12.9990,-146.8539,-3.3382,3.3382,-3.5748,3.6380
25.7400,-19.8291,21.4963,14.4547,154.5377,-3.2089,3.2089,-3.6218,3.6399
25.7500,-19.4171,-5.0540,15.7730,57.3087,-3.1474,3.1474,-3.6218,3.6399
25.7600,-19.3677,-36.9144,15.7346,-70.4990,-3.1035,3.1035,-3.6218,3.6399
25.7700,-19.3842,-2.8568,14.8227,-76.4804,-3.0493,3.0493,-3.6218,3.6399
25.7800,-19.0821,35.1071,14.0482,-26.7368,-2.9832,2.9832,-3.9142,3.9327
25.7900,-18.7085,35.6564,13.7296,21.5421,-2.9198,2.9198,-3.8502,3.8436
25.8000,-18.3679,37.1823,13.7021,12.1426,-2.8672,2.8672,-3.8502,3.8436
25.8100,-17.6154,92.4802,13.0264,-94.3027,-2.7925,2.7925,-3.5899,3.5508
25.8200,-15.9564,185.1926,11.3345,-187.5034,-2.6496,2.6496,-3.5899,3.5508
25.8300,-13.7097,227.3679,9.3405,-203.9218,-2.4355,2.4355,-3.5899,3.5508
25.8400,-11.2653,240.6125,7.7750,-155.8871,-2.1791,2.1791,-3.5899,3.5508
25.8500,-8.7439,241.7111,6.9620,-84.6591,-1.9127,1.9127,-3.5899,3.5508
25.8600,-6.2995,230.2365,6.4017,-76.1142,-1.6482,1.6482,-3.1321,3.0927
