time,hip_flexion_l_velocity,hip_adduction_l_velocity,hip_rotation_l_velocity,knee_angle_l_velocity,ankle_angle_l_velocity,subtalar_angle_l_velocity,hip_flexion_r_velocity,hip_adduction_r_velocity,hip_rotation_r_velocity,knee_angle_r_velocity,ankle_angle_r_velocity,subtalar_angle_r_velocity
64.01,-82.4375070907725,-11.0445965903848,35.7567496354916,74.2671154056297,-9.93534006361034,-31.1809156409015,45.7657471953202,31.016626645518,-39.5822484720936,252.020539713302,-21.612502755387,-32.8950152918959
64.015,-82.3390762496486,-11.1000951879296,35.9481283957432,74.0893374773362,-9.97488545531266,-31.2380986918494,45.6247743816188,31.0009193764902,-39.535611018747,252.295561074437,-22.8415604382789,-32.9496416620566
64.02,-81.9016778062037,-11.1786929662992,36.352804785081,73.3787636884177,-9.9484616338071,-31.3509706388243,45.0983006035981,30.8686403641038,-39.3082627150493,252.153969051398,-25.6497401062405,-33.0887604893303
64.025,-80.9957841594544,-11.1912815828354,36.8089563186925,71.9602556266232,-9.70158306041836,-31.4667942986331,44.085837528075,30.5383609678086,-38.8179120629191,250.64452083114,-29.1351248553641,-33.3004094188431
64.03,-79.649816090219,-11.1356854661333,37.3296424722229,69.8439622985497,-9.21718549871228,-31.5957855511873,42.5979749181497,30.0189957969639,-38.0767649239919,247.804030158185,-33.2378384058933,-33.6085970880752
64.035,-77.8983599364658,-11.0103023447558,37.9232852558694,67.0517427616386,-8.48211881908814,-31.7446716147797,40.6539132613965,29.3222661418348,-37.1006724213124,243.68067645471,-37.8708589485983,-34.0338936808164
64.04,-75.7814011042346,-10.8142803956674,38.5933544505613,63.6166727386163,-7.48781022682503,-31.9164399960109,38.2807506961889,28.4624648482308,-35.9087238361095,238.332832944466,-42.9223659280317,-34.5929766989291
64.045,-73.3434794108632,-10.5477110024929,39.3382482299674,59.5822964285162,-6.23088373343375,-32.1102202205748,35.5125659541432,27.4561850409407,-34.5227839285916,231.827990605071,-48.2590675599864,-35.2983221181498
64.05,-70.6327739483026,-10.2118243318599,40.1513610043987,55.0016374858112,-4.71371882511058,-32.3212834436624,32.3893379602655,26.3220148321013,-32.966983115123,224.241781550622,-53.730368134165,-36.1580337450893
64.055,-67.7001254682218,-9.80917457528705,41.0213238459637,49.9359887556645,-2.94493174665279,-32.5411422572821,28.9557467221556,25.0802007396609,-31.2671702843373,215.657094018802,-59.1732011688842,-37.1757989560389
64.06,-64.598005578443,-9.34380230204447,41.9323980691274,44.4535058969192,-0.93976380839792,-32.7577325671516,25.2599017520157,23.7522835363782,-29.4503395131329,206.163262728694,-64.4173310113137,-38.3509560000989
64.065,-61.3794440518242,-8.82136264663499,42.8649992836466,38.6276352295827,1.27963748884879,-32.9556608665597,21.3520437413261,22.3607114140621,-27.5440432710409,195.855312952811,-69.2909119214364,-39.6786565072526
64.07,-58.0969279429526,-8.24920975900345,43.7963272262993,32.5354107123673,3.68405705766725,-33.1165030645361,17.283262881378,20.9284364468947,-25.575805665815,184.83323398824,-73.6260899459916,-41.1501065228279
64.075,-54.8012886675803,-7.63642993851745,44.7010756781356,26.2556586317348,6.2371812541388,-33.2191447686537,13.1042734085069,19.4785012327574,-23.5725498006154,173.201257519523,-77.2644385012534,-42.7528701286834
64.08,-51.5405954919997,-6.99381809015646,45.5521966608453,19.8671512035522,8.89570603401809,-33.240157170576,8.86427893152611,18.0336232400969,-21.5600533714146,161.067118290586,-80.0620327169673,-44.471221360292
64.085,-48.359075844299,-6.33379450228094,46.3216938171968,13.4467517927689,11.6095908318594,-33.1542069853314,4.60995716924792,16.6157847986703,-19.5624461946491,148.541278130526,-81.8939890818207,-46.2865324150991
64.09,-45.2960843615848,-5.67026131956033,46.9814213273744,7.06759485529375,14.3224626099461,-32.9345027305762,0.38458623643684,15.2458368604764,-17.6017623395845,135.7360992389,-82.6583242946243,-48.1776886348803
64.095,-42.3851434918701,-5.01840033266915,47.5038667453794,0.79734302912852,16.9721723803278,-32.5532824898785,-3.7726720676679,13.9431246231642,-15.6975578932068,122.76495825263,-82.2790187918356,-50.1215229654535
64.1,-39.6530786661181,-4.3944157435142,47.8628985967838,-5.3034379147362,19.4915043812643,-31.9823498240598,-7.82732307999511,12.7251428544329,-13.8666031527606,109.741298560879,-80.7082045150511,-52.0932642589754
64.105,-37.1192704987588,-3.81522738414262,48.034462340086,-11.1827482428113,21.8090359380232,-31.1936645465651,-11.7499215451865,11.6072283072779,-12.1226553787727,96.7776242577926,-77.9274315516541,-54.0669948768676
64.11,-34.7950451798909,-3.2981214930208,47.997211237565,-16.7984330993713,23.8501437444635,-30.1599937198763,-15.5162884301339,10.602296004659,-10.4763153616428,83.9844447361106,-73.948002880071,-56.0161137316287
64.115,-32.6832222240351,-2.86036757013595,47.733061606267,-22.1192408963081,25.53814973428,-28.8556255848457,-19.1075705162166,9.72062540588932,-8.93496814551198,71.4691839613376,-68.8103991676055,-57.9138012489324
64.12,-30.7778360616814,-2.51881097734368,47.227664553371,-27.1256361273619,26.7955967769364,-27.257145320168,-22.5101553994945,8.96970152947127,-7.50280543749742,59.3350726834558,-62.5828450971832,-59.7334826124372
