time,hip_flexion_l_power,hip_adduction_l_power,hip_rotation_l_power,knee_angle_l_power,ankle_angle_l_power,subtalar_angle_l_power,hip_flexion_r_power,hip_adduction_r_power,hip_rotation_r_power,knee_angle_r_power,ankle_angle_r_power,subtalar_angle_r_power
64.01,NaN,NaN,NaN,NaN,NaN,NaN,0.348400436047292,-0.0034592056384192,0.0196835366754268,-0.316690154204207,-0.0104477929346337,0.000141411104820267
64.015,NaN,NaN,NaN,NaN,NaN,NaN,0.278597612807661,0.00187709077717027,0.0175198602260277,-0.456808322693482,-0.00969324330133834,6.83126229426511e-05
64.02,NaN,NaN,NaN,NaN,NaN,NaN,0.208412305180018,0.00696183912857212,0.0151978680047302,-0.593541568997009,-0.00939646915944361,1.42761093580964e-05
64.025,NaN,NaN,NaN,NaN,NaN,NaN,0.139911849213884,0.0116273365680714,0.0127300991794478,-0.722056279535847,-0.00903402603262068,-1.56662590202058e-05
64.03,NaN,NaN,NaN,NaN,NaN,NaN,0.0757720467755878,0.0157189296127869,0.0101785160326959,-0.839060243951587,-0.00851932798674662,-1.62822623834571e-05
64.035,NaN,NaN,NaN,NaN,NaN,NaN,0.0183542788197318,0.0191129405815629,0.0076075721055374,-0.941698129176215,-0.00779259477950632,1.77897769424525e-05
64.04,NaN,NaN,NaN,NaN,NaN,NaN,-0.030417457523392,0.021722914709282,0.00508209981643704,-1.02764982393295,-0.00682857050844643,9.21123987474736e-05
64.045,NaN,NaN,NaN,NaN,NaN,NaN,-0.0691477173015939,0.0235034744340647,0.00266506681694222,-1.09520194605451,-0.0056402353884176,0.000212447968012318
64.05,NaN,NaN,NaN,NaN,NaN,NaN,-0.0970233774985571,0.0244514928232521,0.000415278803220476,-1.14328997787534,-0.00427795444363276,0.000384638724406518
64.055,NaN,NaN,NaN,NaN,NaN,NaN,-0.113827512926179,0.0246044961838537,-0.00161487301186024,-1.17151000261691,-0.00282402208299663,0.000614328810044862
64.06,NaN,NaN,NaN,NaN,NaN,NaN,-0.119914095618179,0.0240364214434357,-0.00338150434616188,-1.18010054971598,-0.00138310083147305,0.000906502404937292
