timestamp,left_angle_rad,left_angular_velocity_rad_s,right_angle_rad,right_angular_velocity_rad_s,left_raw_tcn_nm,right_raw_tcn_nm,left_cmd_nm,right_cmd_nm,left_actual_nm,right_actual_nm,teensy_seq
0.420000,-0.002849253,-0.000358318,-0.004877580,-0.000553938,nan,nan,0.000000,0.000000,-0.010340,-0.016470,24976
0.430000,-0.002966490,-0.003655574,-0.004883832,-0.000553938,nan,nan,0.000000,0.000000,0.009400,-0.016470,24977
0.440000,-0.003034885,-0.003546952,-0.004973453,-0.000553938,nan,nan,0.000000,0.000000,-0.005640,-0.003050,24978
0.450000,-0.003090376,-0.001051852,-0.005069327,-0.000553938,nan,nan,0.000000,0.000000,0.000940,-0.003050,24979
0.460000,-0.003130759,-0.000154463,-0.005069327,-0.000553938,nan,nan,0.000000,0.000000,0.000940,0.009150,24980
0.470000,-0.003130759,-0.000154463,-0.005069327,-0.000553938,nan,nan,0.000000,0.000000,0.016450,-0.016470,24981
0.480000,-0.003130759,-0.001759178,-0.005160202,-0.000553938,nan,nan,0.000000,0.000000,-0.010340,-0.022570,24982
0.490000,-0.003130759,-0.001731202,-0.005165201,-0.000553938,nan,nan,0.000000,0.000000,0.009400,-0.022570,24983
0.500000,-0.003108344,0.002792276,-0.005227675,-0.000553938,nan,nan,0.000000,0.000000,0.007050,-0.022570,24984
0.510000,-0.003054719,-0.001035952,-0.005261075,-0.000553938,nan,nan,0.000000,0.000000,-0.005640,-0.010370,24985
0.520000,-0.003110276,-0.003505177,-0.005268069,-0.000553938,nan,nan,0.000000,0.000000,0.000940,-0.010370,24986
0.530000,-0.003130759,-0.002152765,-0.005356949,-0.000553938,nan,nan,0.000000,0.000000,0.000000,-0.022570,24987
0.540000,-0.003130759,0.000574185,-0.005417064,-0.000553938,nan,nan,0.000000,0.000000,0.000940,-0.016470,24988
0.550000,-0.003130759,0.000910801,-0.005452822,-0.000553938,nan,nan,0.000000,0.000000,0.003290,0.003050,24989
0.560000,-0.003114460,0.002178480,-0.005452822,-0.000553938,nan,nan,0.000000,0.000000,-0.005640,0.018300,24990
0.570000,-0.003007295,0.010513546,-0.005496744,-0.000553938,nan,nan,0.000000,0.000000,0.030550,-0.003050,24991
0.580000,-0.002863378,0.012883209,-0.005548696,-0.000553938,nan,nan,0.000000,0.000000,0.000940,-0.022570,24992
0.590000,-0.002863378,0.012883209,-0.005548696,-0.000553938,nan,nan,0.000000,0.000000,-0.011750,-0.022570,24993
0.600000,-0.002781548,-0.001297259,-0.005548696,-0.000553938,nan,nan,0.000000,0.000000,0.003290,0.009150,24994
0.610000,-0.002835697,-0.003102234,-0.005548696,-0.000553938,nan,nan,0.000000,0.000000,0.000940,0.003050,24995
0.620000,-0.002843137,-0.001282939,-0.005644570,-0.000553938,nan,nan,0.000000,0.000000,-0.005640,0.003050,24996
0.630000,-0.002843137,-0.000154463,-0.005691108,-0.000553938,nan,nan,0.000000,0.000000,-0.017390,0.030500,24997
0.640000,-0.002908942,-0.000154463,-0.005740444,-0.000553938,nan,nan,0.000000,0.000000,0.007050,-0.022570,24998
