time,left,right
102.79,1,0
102.795,1,0
102.8,1,0
102.805,1,0
102.81,1,0
102.815,1,0
102.82,1,0
102.825,1,0
102.83,1,0
102.835,1,0
102.84,1,0
102.845,1,0
102.85,1,0
102.855,1,0
102.86,1,0
102.865,1,0
102.87,1,0
102.875,1,0
102.88,1,0
102.885,1,0
102.89,1,0
102.895,1,0
102.9,1,0
102.905,1,0
102.91,1,0
102.915,1,0
102.92,1,0
102.925,1,0
102.93,1,0
102.935,1,0
102.94,1,0
102.945,1,0
102.95,1,0
102.955,1,0
102.96,1,0
102.965,1,0
102.97,1,0
102.975,1,0
102.98,1,0
102.985,1,0
102.99,1,0
102.995,1,0
103,1,0
103.005,1,0
103.01,1,0
103.015,1,0
103.02,1,0
103.025,1,0
103.03,1,0
103.035,1,1
103.04,1,1
103.045,1,1
103.05,1,1
103.055,1,1
103.06,1,1
103.065,1,1
103.07,1,1
103.075,1,1
103.08,1,1
103.085,1,1
103.09,1,1
103.095,1,1
103.1,1,1
103.105,1,1
103.11,1,1
103.115,1,1
103.12,1,1
103.125,1,1
103.13,1,1
103.135,1,1
103.14,1,1
103.145,1,1
103.15,1,1
103.155,1,1
103.16,1,1
103.165,1,1
103.17,1,1
103.175,1,1
103.18,1,1
103.185,1,1
103.19,1,1
103.195,1,1
103.2,1,1
103.205,1,1
103.21,1,1
103.215,1,1
103.22,1,1
103.225,1,1
103.23,1,1
103.235,1,1
103.24,1,1
103.245,1,1
103.25,1,1
103.255,1,1
103.26,1,1
103.265,1,1
103.27,1,1
103.275,1,1
103.28,1,1
103.285,1,1
103.29,1,1
103.295,1,1
103.3,1,1
103.305,1,1
103.31,1,1
103.315,1,1
103.32,1,1
103.325,1,1
103.33,1,1
103.335,1,1
103.34,1,1
103.345,1,1
103.35,1,1
103.355,1,1
103.36,1,1
103.365,1,1
103.37,1,1
103.375,1,1
103.38,1,1
103.385,1,1
103.39,1,1
103.395,1,1
103.4,1,1
103.405,1,1
103.41,1,1
103.415,1,1
103.42,1,1
103.425,1,1
103.43,1,1
103.435,1,1
103.44,1,1
103.445,1,1
103.45,1,1
103.455,1,1
103.46,1,1
103.465,1,1
103.47,1,1
103.475,1,1
103.48,1,1
103.485,1,1
103.49,1,1
103.495,1,1
103.5,1,1
103.505,1,1
103.51,1,1
103.515,1,1
103.52,1,1
103.525,1,1
103.53,1,1
103.535,1,1
103.54,1,1
103.545,1,1
103.55,1,1
103.555,1,1
103.56,1,1
103.565,1,1
103.57,1,1
103.575,1,1
103.58,1,1
103.585,1,1
103.59,1,1
103.595,1,1
103.6,1,1
103.605,1,1
103.61,1,1
103.615,1,1
103.62,1,1
103.625,1,1
103.63,1,1
103.635,1,1
103.64,1,1
103.645,1,1
103.65,1,1
103.655,1,1
103.66,1,1
103.665,1,1
103.67,1,1
103.675,1,1
103.68,1,1
103.685,1,1
103.69,1,1
103.695,1,1
103.7,1,1
103.705,1,1
103.71,1,1
103.715,1,1
103.72,1,1
103.725,1,1
103.73,1,1
103.735,1,1
103.74,1,1
103.745,1,1
103.75,1,1
103.755,1,1
103.76,1,1
103.765,1,1
103.77,1,1
103.775,1,1
103.78,1,1
103.785,1,1
103.79,1,1
103.795,1,1
103.8,1,1
103.805,1,1
103.81,1,1
103.815,1,1
103.82,1,1
103.825,1,1
103.83,1,1
103.835,1,1
103.84,1,1
103.845,1,1
103.85,1,1
103.855,1,1
103.86,1,1
103.865,1,1
103.87,1,1
103.875,1,1
103.88,1,1
103.885,1,1
103.89,1,1
103.895,1,1
103.9,1,1
103.905,1,1
103.91,1,1
103.915,1,1
103.92,1,1
103.925,1,1
103.93,1,1
103.935,1,1
103.94,1,1
103.945,1,1
103.95,1,1
103.955,1,1
103.96,1,1
103.965,1,1
103.97,1,1
103.975,1,1
103.98,1,1
103.985,1,1
103.99,1,1
103.995,1,1
104,1,1
104.005,1,1
104.01,1,1
104.015,1,1
104.02,1,1
104.025,1,1
104.03,1,1
104.035,1,1
104.04,1,1
104.045,1,1
104.05,1,1
104.055,1,1
104.06,1,1
104.065,1,1
104.07,1,1
104.075,1,1
104.08,1,1
104.085,1,1
104.09,1,1
104.095,1,1
104.1,1,1
104.105,1,1
104.11,1,1
104.115,1,1
104.12,1,1
104.125,1,1
104.13,1,1
104.135,1,1
104.14,1,1
104.145,1,1
104.15,1,1
104.155,1,1
104.16,1,1
104.165,1,1
104.17,1,1
104.175,1,1
104.18,1,1
104.185,1,1
104.19,1,1
104.195,1,1
104.2,1,1
104.205,1,1
104.21,1,1
104.215,1,1
104.22,1,1
104.225,1,1
104.23,1,1
104.235,1,1
104.24,1,1
104.245,1,1
104.25,1,1
104.255,1,1
104.26,1,1
104.265,1,1
104.27,1,1
104.275,1,1
104.28,1,1
104.285,1,1
104.29,1,1
104.295,1,1
104.3,1,1
104.305,1,1
104.31,1,1
104.315,1,1
104.32,1,1
104.325,1,1
104.33,1,1
104.335,1,1
104.34,1,1
104.345,1,1
104.35,1,1
104.355,1,1
104.36,1,1
104.365,1,1
104.37,1,1
104.375,1,1
104.38,1,1
104.385,1,1
104.39,1,1
104.395,1,1
104.4,1,1
104.405,1,1
104.41,1,1
104.415,1,1
104.42,1,1
104.425,1,1
104.43,1,1
104.435,1,1
104.44,1,1
104.445,1,1
104.45,1,1
104.455,1,1
104.46,1,1
104.465,1,1
104.47,1,1
104.475,1,1
104.48,1,1
104.485,1,1
104.49,1,1
104.495,1,1
104.5,1,1
104.505,1,1
104.51,1,1
104.515,1,1
104.52,1,1
104.525,1,1
104.53,1,1
104.535,1,1
104.54,1,1
104.545,1,1
104.55,1,1
104.555,1,1
104.56,1,1
104.565,1,1
104.57,1,1
104.575,1,1
104.58,1,1
104.585,1,1
104.59,1,1
104.595,1,1
104.6,1,1
104.605,1,1
104.61,1,1
104.615,1,1
104.62,1,1
104.625,1,1
104.63,1,1
104.635,1,1
104.64,1,1
104.645,1,1
104.65,1,1
104.655,1,1
104.66,1,1
104.665,1,1
104.67,1,1
104.675,1,1
104.68,1,1
104.685,1,1
104.69,1,1
104.695,1,1
104.7,1,0
104.705,1,0
104.71,1,0
104.715,1,0
104.72,1,0
104.725,1,0
104.73,1,0
104.735,1,0
104.74,1,0
104.745,1,0
104.75,1,0
104.755,1,0
104.76,1,0
104.765,1,0
104.77,1,0
104.775,1,0
104.78,1,0
104.785,1,0
