time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
102.79,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.795,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.8,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.805,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.81,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.815,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.82,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.825,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.83,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.835,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.84,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.845,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.85,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.855,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.86,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.865,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.87,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.875,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.88,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.885,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.89,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.895,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.9,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.905,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.91,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.915,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.92,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.925,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.93,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.935,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.94,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
102.945,6.562103,28.36311,18.75428,-5.175439,0.1774313,-2.001845,NaN,NaN,NaN,NaN,NaN,NaN
102.95,8.12176,51.41254,20.29548,-5.178003,0.1774353,-2.001843,NaN,NaN,NaN,NaN,NaN,NaN
102.955,8.755784,84.10429,18.25349,-5.179336,0.1774375,-2.001836,NaN,NaN,NaN,NaN,NaN,NaN
102.96,8.211707,127.4267,12.29411,-5.180052,0.177438,-2.00186,NaN,NaN,NaN,NaN,NaN,NaN
102.965,6.461338,181.4745,2.74737,-5.180464,0.1774373,-2.001919,NaN,NaN,NaN,NaN,NaN,NaN
102.97,3.678737,245.2786,-9.575404,-5.180756,0.1774358,-2.002001,NaN,NaN,NaN,NaN,NaN,NaN
102.975,0.1579459,316.88,-23.66336,-5.181037,0.1774343,-2.002085,NaN,NaN,NaN,NaN,NaN,NaN
102.98,-3.788797,393.6467,-38.57738,-5.181369,0.1774333,-2.002153,NaN,NaN,NaN,NaN,NaN,NaN
102.985,-7.913147,472.7296,-53.62652,-5.181781,0.1774332,-2.002185,NaN,NaN,NaN,NaN,NaN,NaN
102.99,-12.07422,551.5134,-68.4076,-5.182273,0.1774341,-2.002175,NaN,NaN,NaN,NaN,NaN,NaN
102.995,-16.24456,627.948,-82.72606,-5.182821,0.1774361,-2.002128,NaN,NaN,NaN,NaN,NaN,NaN
103,-20.4891,700.7094,-96.46683,-5.183381,0.1774383,-2.002067,NaN,NaN,NaN,NaN,NaN,NaN
103.005,-24.93329,769.2068,-109.4916,-5.183893,0.17744,-2.002029,NaN,NaN,NaN,NaN,NaN,NaN
103.01,-29.7369,833.4793,-121.6049,-5.184294,0.1774399,-2.002061,NaN,NaN,NaN,NaN,NaN,NaN
103.015,-35.08033,894.0215,-132.5862,-5.184533,0.1774369,-2.002205,NaN,NaN,NaN,NaN,NaN,NaN
103.02,-41.15287,951.5703,-142.2508,-5.184585,0.1774303,-2.002495,NaN,NaN,NaN,NaN,NaN,NaN
103.025,-48.12195,1006.893,-150.5005,-5.184461,0.1774198,-2.002944,NaN,NaN,NaN,NaN,NaN,NaN
103.03,-56.07188,1060.616,-157.3348,-5.184204,0.1774055,-2.003547,NaN,NaN,NaN,NaN,NaN,NaN
103.035,-64.92691,1113.131,-162.8185,-5.183884,0.1773882,-2.004279,0,0,0,0,0,0
103.04,-74.39445,1164.574,-167.0258,-5.183582,0.1773687,-2.005106,0,0,0,0,0,0
103.045,-83.96226,1214.879,-169.9886,-5.183371,0.1773479,-2.005995,0,0,0,0,0,0
103.05,-92.96121,1263.875,-171.6722,-5.183307,0.1773265,-2.00692,0,0,0,0,0,0
103.055,-100.6806,1311.386,-171.9843,-5.183417,0.1773048,-2.007868,0,0,0,0,0,0
103.06,-106.5048,1357.312,-170.8119,-5.183704,0.177283,-2.008833,0,0,0,0,0,0
103.065,-110.0346,1401.646,-168.0711,-5.184144,0.1772611,-2.009815,0,0,0,0,0,0
103.07,-111.166,1444.401,-163.759,-5.184693,0.1772391,-2.010808,0,0,0,0,0,0
103.075,-110.1131,1485.505,-158.0004,-5.1853,0.1772173,-2.011793,0,0,0,0,0,0
103.08,-107.3687,1524.677,-151.0813,-5.185913,0.1771965,-2.012738,0,0,0,0,0,0
103.085,-103.6036,1561.389,-143.4603,-5.186492,0.1771777,-2.013596,0,0,0,0,0,0
103.09,-99.52169,1594.908,-135.7392,-5.187013,0.1771619,-2.014313,0,0,0,0,0,0
103.095,-95.70586,1624.43,-128.5745,-5.187471,0.1771505,-2.014839,0,0,0,0,0,0
103.1,-92.50144,1649.238,-122.5357,-5.187879,0.1771443,-2.015135,0,0,0,0,0,0
103.105,-89.97325,1668.824,-117.943,-5.188253,0.1771438,-2.015182,0,0,0,0,0,0
103.11,-87.9451,1682.942,-114.7488,-5.188613,0.1771488,-2.014988,0,0,0,0,0,0
103.115,-86.09703,1691.589,-112.5242,-5.188974,0.1771588,-2.014581,0,0,0,0,0,0
103.12,-84.07557,1694.941,-110.577,-5.189344,0.1771727,-2.014,0,0,0,0,0,0
103.125,-81.5746,1693.251,-108.1685,-5.189729,0.1771899,-2.01328,0,0,0,0,0,0
103.13,-78.36866,1686.75,-104.7433,-5.190131,0.1772097,-2.012444,0,0,0,0,0,0
103.135,-74.31063,1675.571,-100.0805,-5.190552,0.1772323,-2.011491,0,0,0,0,0,0
103.14,-69.32008,1659.709,-94.30633,-5.190994,0.177258,-2.010402,0,0,0,0,0,0
103.145,-63.3803,1639.039,-87.77228,-5.191463,0.1772876,-2.009151,0,0,0,0,0,0
103.15,-56.5424,1613.37,-80.8546,-5.191961,0.1773215,-2.00771,0,0,0,0,0,0
103.155,-48.92247,1582.502,-73.75708,-5.192492,0.17736,-2.006071,0,0,0,0,0,0
103.16,-40.68307,1546.261,-66.39311,-5.19306,0.1774028,-2.00425,0,0,0,0,0,0
103.165,-32.00661,1504.506,-58.39325,-5.193663,0.1774489,-2.00229,0,0,0,0,0,0
103.17,-23.0791,1457.13,-49.23839,-5.194299,0.1774966,-2.00026,0,0,0,0,0,0
103.175,-14.09574,1404.078,-38.46907,-5.19496,0.1775441,-1.998238,0,0,0,0,0,0
103.18,-5.280832,1345.371,-25.89006,-5.195635,0.1775898,-1.996297,0,0,0,0,0,0
103.185,3.100445,1281.132,-11.69372,-5.19631,0.1776324,-1.994493,0,0,0,0,0,0
103.19,10.75872,1211.607,3.53585,-5.19697,0.1776712,-1.99285,0,0,0,0,0,0
103.195,17.42757,1137.175,18.92646,-5.197595,0.1777066,-1.991354,0,0,0,0,0,0
103.2,22.92272,1058.37,33.48194,-5.19817,0.1777397,-1.989957,0,0,0,0,0,0
103.205,27.1862,975.9002,46.25174,-5.198682,0.1777722,-1.988576,0,0,0,0,0,0
103.21,30.29421,890.6416,56.46727,-5.199128,0.1778067,-1.987107,0,0,0,0,0,0
103.215,32.42237,803.5868,63.63004,-5.199519,0.1778458,-1.985436,0,0,0,0,0,0
103.22,33.77737,715.7602,67.5515,-5.199876,0.1778918,-1.983463,0,0,0,0,0,0
103.225,34.51632,628.1336,68.34689,-5.200231,0.1779463,-1.981118,0,0,0,0,0,0
103.23,34.68145,541.5882,66.38319,-5.200621,0.1780098,-1.978387,0,0,0,0,0,0
103.235,34.1772,456.9572,62.18829,-5.201075,0.1780812,-1.975312,0,0,0,0,0,0
103.24,32.80705,375.1491,56.34434,-5.201612,0.1781586,-1.97199,0,0,0,0,0,0
103.245,30.36758,297.3135,49.39672,-5.202233,0.1782387,-1.968547,0,0,0,0,0,0
103.25,26.77024,224.9663,41.80563,-5.202924,0.1783187,-1.96512,0,0,0,0,0,0
103.255,22.14088,159.9785,33.94895,-5.203662,0.1783957,-1.961823,0,0,0,0,0,0
103.26,16.84964,104.353,26.16305,-5.204425,0.1784681,-1.95873,0,0,0,0,0,0
103.265,11.45143,59.80053,18.78977,-5.205222,0.1785353,-1.955862,0,0,0,0,0,0
103.27,6.55401,27.23104,12.19381,-5.206196,0.1785988,-1.953169,0,0,0,0,0,0
103.275,0,0,0,0,0,0,0,0,0,0,0,0
103.28,0,0,0,0,0,0,0,0,0,0,0,0
103.285,0,0,0,0,0,0,0,0,0,0,0,0
103.29,0,0,0,0,0,0,0,0,0,0,0,0
103.295,0,0,0,0,0,0,0,0,0,0,0,0
103.3,0,0,0,0,0,0,0,0,0,0,0,0
103.305,0,0,0,0,0,0,0,0,0,0,0,0
103.31,0,0,0,0,0,0,4.966502,23.81473,-23.04522,-5.394758,0.3370621,-1.67798
103.315,0,0,0,0,0,0,11.55015,55.30927,-38.78292,-5.383187,0.3369707,-1.681027
103.32,0,0,0,0,0,0,19.9756,93.9904,-50.9862,-5.378109,0.3369073,-1.683303
103.325,0,0,0,0,0,0,29.53528,136.4482,-55.29889,-5.374688,0.336845,-1.685629
103.33,0,0,0,0,0,0,39.31531,179.7629,-49.02543,-5.371727,0.3367779,-1.688178
103.335,0,0,0,0,0,0,48.36491,222.8681,-32.40538,-5.368702,0.3367065,-1.690893
103.34,0,0,0,0,0,0,55.82435,267.0452,-8.944005,-5.365353,0.3366368,-1.693524
103.345,0,0,0,0,0,0,61.00704,315.2027,15.48504,-5.361672,0.3365776,-1.695708
103.35,0,0,0,0,0,0,63.4612,370.2879,34.5048,-5.357892,0.3365367,-1.697149
103.355,0,0,0,0,0,0,63.01637,433.6769,43.32801,-5.354352,0.3365163,-1.697778
103.36,0,0,0,0,0,0,59.81138,504.3633,40.21496,-5.35131,0.3365126,-1.697756
103.365,0,0,0,0,0,0,54.31165,579.2543,26.74723,-5.348861,0.3365192,-1.69735
103.37,0,0,0,0,0,0,47.30531,654.2742,6.933886,-5.346968,0.3365299,-1.69681
103.375,0,0,0,0,0,0,39.84202,725.6496,-14.33822,-5.345548,0.3365402,-1.696314
103.38,0,0,0,0,0,0,33.09564,790.841,-32.82703,-5.344528,0.3365473,-1.69597
103.385,0,0,0,0,0,0,28.17227,848.8862,-45.92462,-5.343862,0.3365497,-1.695834
103.39,0,0,0,0,0,0,25.91036,900.1997,-52.94489,-5.343516,0.3365471,-1.695918
103.395,0,0,0,0,0,0,26.72618,946.0241,-54.82113,-5.343458,0.3365401,-1.6962
103.4,0,0,0,0,0,0,30.54826,987.788,-53.46006,-5.34364,0.3365298,-1.696627
103.405,0,0,0,0,0,0,36.85456,1026.606,-51.01949,-5.343996,0.3365179,-1.69713
103.41,0,0,0,0,0,0,44.79438,1063.059,-49.32723,-5.344444,0.3365062,-1.697627
103.415,0,0,0,0,0,0,53.36265,1097.242,-49.55999,-5.344899,0.3364966,-1.698041
103.42,0,0,0,0,0,0,61.58801,1128.951,-52.18356,-5.345283,0.3364905,-1.698308
103.425,0,0,0,0,0,0,68.69205,1157.895,-57.07248,-5.345541,0.3364888,-1.698392
103.43,0,0,0,0,0,0,74.18534,1183.845,-63.70634,-5.345652,0.3364915,-1.698287
103.435,0,0,0,0,0,0,77.88592,1206.74,-71.3674,-5.345628,0.3364983,-1.698013
103.44,0,0,0,0,0,0,79.86851,1226.719,-79.30398,-5.345501,0.336508,-1.697611
103.445,0,0,0,0,0,0,80.37209,1244.085,-86.84936,-5.345312,0.3365197,-1.697129
103.45,0,0,0,0,0,0,79.70096,1259.209,-93.49699,-5.345101,0.3365322,-1.696612
103.455,0,0,0,0,0,0,78.14964,1272.442,-98.93847,-5.344899,0.3365447,-1.696094
103.46,0,0,0,0,0,0,75.96593,1284.054,-103.0698,-5.34472,0.3365569,-1.695592
103.465,0,0,0,0,0,0,73.34779,1294.213,-105.9634,-5.344563,0.3365687,-1.695105
103.47,0,0,0,0,0,0,70.45718,1302.978,-107.8013,-5.344412,0.3365805,-1.694621
103.475,0,0,0,0,0,0,67.43292,1310.289,-108.7797,-5.344251,0.3365927,-1.694117
