time,left,right
71.795,0,1
71.8,0,1
71.805,0,1
71.81,0,1
71.815,0,1
71.82,0,1
71.825,0,1
71.83,0,1
71.835,0,1
71.84,0,1
71.845,0,1
71.85,0,1
71.855,0,1
71.86,0,1
71.865,0,1
71.87,0,1
71.875,0,1
71.88,0,1
71.885,0,1
71.89,0,1
71.895,0,1
71.9,0,1
71.905,0,1
71.91,0,1
71.915,0,1
71.92,0,1
71.925,0,1
71.93,0,1
71.935,0,1
71.94,0,1
71.945,0,1
71.95,0,1
71.955,0,1
71.96,0,1
71.965,0,1
71.97,0,1
71.975,0,1
71.98,0,1
71.985,0,1
71.99,0,1
71.995,0,1
72,0,1
72.005,0,1
72.01,0,1
72.015,0,1
72.02,0,1
72.025,0,1
72.03,0,1
72.035,0,1
72.04,0,1
72.045,0,1
72.05,1,1
72.055,1,1
72.06,1,1
72.065,1,1
72.07,1,1
72.075,1,1
72.08,1,1
72.085,1,1
72.09,1,1
72.095,1,1
72.1,1,1
72.105,1,1
72.11,1,1
72.115,1,1
72.12,1,1
72.125,1,1
72.13,1,1
72.135,1,1
72.14,1,1
72.145,1,1
72.15,1,1
72.155,1,1
72.16,1,1
72.165,1,1
72.17,1,1
72.175,1,1
72.18,1,1
72.185,1,1
72.19,1,1
72.195,1,1
72.2,1,1
72.205,1,1
72.21,1,1
72.215,1,1
72.22,1,1
72.225,1,1
72.23,1,1
72.235,1,1
72.24,1,1
72.245,1,1
72.25,1,1
72.255,1,1
72.26,1,1
72.265,1,1
72.27,1,1
72.275,1,1
72.28,1,1
72.285,1,1
72.29,1,1
72.295,1,1
72.3,1,1
72.305,1,1
72.31,1,1
72.315,1,1
72.32,1,1
72.325,1,1
72.33,1,1
72.335,1,1
72.34,1,1
72.345,1,1
72.35,1,1
72.355,1,1
72.36,1,1
72.365,1,1
72.37,1,1
72.375,1,1
72.38,1,1
72.385,1,1
72.39,1,1
72.395,1,1
72.4,1,1
72.405,1,1
72.41,1,1
72.415,1,1
72.42,1,1
72.425,1,1
72.43,1,1
72.435,1,1
72.44,1,1
72.445,1,1
72.45,1,1
72.455,1,1
72.46,1,1
72.465,1,1
72.47,1,1
72.475,1,1
72.48,1,1
72.485,1,1
72.49,1,1
72.495,1,1
72.5,1,1
72.505,1,1
72.51,1,1
72.515,1,1
72.52,1,1
72.525,1,1
72.53,1,1
72.535,1,1
72.54,1,1
72.545,1,1
72.55,1,1
72.555,1,1
72.56,1,1
72.565,1,1
72.57,1,1
72.575,1,1
72.58,1,1
72.585,1,1
72.59,1,1
72.595,1,1
72.6,1,1
72.605,1,1
72.61,1,1
72.615,1,1
72.62,1,1
72.625,1,1
72.63,1,1
72.635,1,1
72.64,1,1
72.645,1,1
72.65,1,1
72.655,1,1
72.66,1,1
72.665,1,1
72.67,1,1
72.675,1,1
72.68,1,1
72.685,1,1
72.69,1,1
72.695,1,1
72.7,1,1
72.705,1,1
72.71,1,1
72.715,1,1
72.72,1,1
72.725,1,1
72.73,1,1
72.735,1,1
72.74,1,1
72.745,1,1
72.75,1,1
72.755,1,1
