elapsed_s,pc_unix_time_s,state_sequence,left_angle_deg,right_angle_deg,left_angular_velocity_rad_s,right_angular_velocity_rad_s,left_actual_torque_nm,right_actual_torque_nm
156.51500000000033,1786006494.140804,11624,-11.430663085474839,7.221784405697092,-0.7723166942596436,1.585113525390625,-3.417370080947876,3.3556103706359863
156.54600000000028,1786006494.1611722,11625,-10.941771805063667,5.7661003388381245,-0.754207193851471,1.374191164970398,-3.103879928588867,3.120760202407837
156.5619999999999,1786006494.1799483,11626,-10.667109407969944,4.953109752120676,-0.7531419396400452,1.4796522855758667,-2.8218801021575928,2.8407700061798096
156.5619999999999,1786006494.1846733,11627,-10.211180620493252,3.689681850019228,-0.7307714223861694,1.1249192953109741,-2.663490056991577,2.6181201934814453
156.57800000000043,1786006494.2009387,11628,-9.93651822339953,3.101909920993781,-0.7147924304008484,1.1110707521438599,-2.4078099727630615,2.3820502758026123
156.60900000000038,1786006494.2202744,11629,-9.326780406003321,1.9263728931320563,-0.6924218535423279,1.113201379776001,-2.313340187072754,2.158790111541748
156.625,1786006494.2405305,11630,-9.013670874071597,1.36058051285571,-0.7201187610626221,0.993891716003418,-1.9852800369262695,1.9684702157974243
156.625,1786006494.2426763,11631,-8.288571161593874,0.16307076643405444,-0.7297061085700989,0.9235842823982239,-1.7972800731658936,1.796450138092041
156.64000000000033,1786006494.2605252,11632,-7.909543473982356,-0.5235749810164975,-0.7286408543586731,1.0333064794540405,-1.557110071182251,1.6110100746154785
156.65599999999995,1786006494.2801652,11633,-7.217406254439114,-1.9078494201029816,-0.7009440064430237,1.0908308029174805,-1.4198700189590454,1.4097100496292114
156.6869999999999,1786006494.301888,11634,-6.887815476040148,-2.583512223368153,-0.6807039976119995,0.9661948084831238,-1.1533801555633545,1.1870601177215576
156.6869999999999,1786006494.306485,11635,-6.223142447149527,-3.901868506774844,-0.6604639291763306,1.0407633781433105,-1.0090900659561157,0.9394000768661499
156.71799999999985,1786006494.3400035,11636,-5.8880601966578725,-4.5335858729201535,-0.6562029123306274,1.0077401399612427,-0.736020028591156,0.7478600740432739
156.73400000000038,1786006494.3484666,11637,-5.283807021165184,-5.75306833790174,-0.6040049195289612,0.9076052904129028,-0.5889099836349487,0.5618100762367249
156.75,1786006494.360384,11638,-4.959714545048079,-6.318860718178087,-0.6157228350639343,0.8255799412727356,-0.3181900084018707,0.38979005813598633
156.75,1786006494.3667727,11639,-4.284051741782908,-7.450452308919949,-0.6540723443031311,0.8117315173149109,-0.15369001030921936,0.16714002192020416
156.76500000000033,1786006494.3802369,11640,-3.970942209851183,-8.054705484412636,-0.6348975896835327,0.8032093644142151,0.0220900010317564,-0.0567300021648407
156.78099999999995,1786006494.3997178,11641,-3.3721873366403554,-9.274187949394223,-0.629571259021759,0.69561767578125,0.21526001393795013,-0.22082000970840454
