elapsed_s,left_position_rad,right_position_rad,left_command_torque_nm,right_command_torque_nm,left_actual_torque_nm,right_actual_torque_nm
0.8300,0.6423545,0.6147428,-0.0001,0.0001,-0.0188,-0.0275
0.8400,0.6419710,0.6147428,-0.0002,0.0002,-0.0024,0.0092
0.8500,0.6423545,0.6147428,-0.0001,0.0001,0.0118,0.0275
0.8600,0.6423545,0.6147428,-0.0002,0.0002,-0.0056,0.0275
0.8700,0.6423545,0.6143593,-0.0001,0.0001,0.0127,0.0012
0.8800,0.6423545,0.6143593,-0.0001,0.0001,0.0127,0.0012
0.8900,0.6419710,0.6147428,-0.0001,0.0001,-0.0221,0.0366
0.9000,0.6419710,0.6147428,-0.0001,0.0001,-0.0221,0.0366
0.9100,0.6423545,0.6147428,-0.0001,0.0001,0.0150,-0.0275
0.9200,0.6423545,0.6143593,-0.0001,0.0001,0.0291,-0.0183
0.9300,0.6419710,0.6147428,-0.0000,0.0000,-0.0047,-0.0073
0.9400,0.6423545,0.6147428,-0.0001,0.0001,0.0291,-0.0183
0.9500,0.6423545,0.6143593,-0.0001,0.0001,-0.0071,0.0092
0.9600,0.6423545,0.6147428,-0.0002,0.0002,-0.0024,0.0092
0.9700,0.6423545,0.6147428,-0.0002,0.0002,0.0150,0.0275
0.9800,0.6423545,0.6147428,-0.0002,0.0002,0.0150,0.0275
0.9900,0.6423545,0.6147428,-0.0002,0.0002,-0.0056,0.0165
1.0000,0.6419710,0.6143593,-0.0002,0.0002,0.0150,0.0012
1.0100,0.6419710,0.6147428,-0.0001,0.0001,-0.0056,0.0012
1.0201,0.6423545,0.6147428,-0.0001,0.0001,-0.0221,-0.0519
1.0300,0.6423545,0.6143593,-0.0000,0.0000,-0.0056,0.0275
1.0400,0.6423545,0.6147428,0.0000,-0.0000,0.0118,0.0012
1.0500,0.6423545,0.6143593,-0.0000,0.0000,0.0282,0.0012
1.0600,0.6419710,0.6147428,-0.0001,0.0001,-0.0024,-0.0073
1.0700,0.6419710,0.6147428,-0.0001,0.0001,-0.0024,-0.0073
1.0800,0.6423545,0.6147428,-0.0002,0.0002,-0.0080,0.0012
1.0900,0.6423545,0.6147428,-0.0002,0.0002,0.0423,-0.0275
1.1000,0.6423545,0.6147428,-0.0002,0.0002,0.0423,-0.0275
1.1100,0.6423545,0.6147428,-0.0002,0.0002,0.0118,-0.0183
1.1200,0.6423545,0.6147428,-0.0003,0.0003,0.0118,0.0195
1.1300,0.6423545,0.6147428,-0.0001,0.0001,0.0174,0.0092
1.1400,0.6419710,0.6147428,-0.0001,0.0001,-0.0071,-0.0073
1.1500,0.6419710,0.6147428,-0.0001,0.0001,-0.0071,-0.0073
1.1600,0.6419710,0.6143593,-0.0002,0.0002,-0.0024,0.0012
1.1700,0.6419710,0.6143593,-0.0002,0.0002,-0.0024,0.0012
1.1800,0.6419710,0.6147428,-0.0001,0.0001,-0.0080,0.0012
1.1900,0.6419710,0.6147428,-0.0001,0.0001,-0.0080,0.0012
1.2000,0.6423545,0.6143593,-0.0001,0.0001,-0.0080,-0.0275
1.2100,0.6423545,0.6143593,-0.0002,0.0002,-0.0221,-0.0073
1.2200,0.6423545,0.6143593,-0.0002,0.0002,-0.0221,-0.0073
1.2300,0.6423545,0.6147428,-0.0003,0.0003,0.0118,-0.0348
1.2400,0.6423545,0.6147428,-0.0003,0.0003,0.0118,-0.0348
1.2500,0.6423545,0.6143593,-0.0003,0.0003,-0.0024,0.0012
1.2600,0.6423545,0.6147428,-0.0001,0.0001,-0.0024,0.0366
1.2700,0.6423545,0.6143593,-0.0001,0.0001,-0.0056,0.0012
1.2800,0.6423545,0.6143593,-0.0001,0.0001,-0.0056,0.0012
1.2900,0.6423545,0.6147428,-0.0001,0.0001,-0.0056,-0.0092
1.3000,0.6423545,0.6147428,-0.0001,0.0001,0.0009,0.0012
1.3100,0.6419710,0.6147428,-0.0000,0.0000,-0.0118,0.0092
1.3200,0.6419710,0.6147428,-0.0001,0.0001,-0.0056,0.0012
1.3300,0.6419710,0.6147428,-0.0001,0.0001,-0.0056,0.0012
1.3400,0.6419710,0.6147428,-0.0002,0.0002,-0.0080,-0.0073
1.3500,0.6423545,0.6147428,-0.0003,0.0003,0.0118,0.0275
1.3600,0.6423545,0.6147428,-0.0003,0.0003,0.0118,0.0275
1.3700,0.6419710,0.6143593,-0.0004,0.0004,-0.0024,-0.0275
1.3800,0.6419710,0.6143593,-0.0004,0.0004,-0.0259,0.0092
1.3900,0.6423545,0.6147428,-0.0005,0.0005,0.0174,0.0012
1.4000,0.6423545,0.6147428,-0.0004,0.0004,-0.0024,-0.0275
1.4100,0.6423545,0.6143593,-0.0002,0.0002,-0.0080,-0.0073
1.4200,0.6419710,0.6147428,0.0000,-0.0000,-0.0056,0.0012
1.4300,0.6419710,0.6143593,0.0001,-0.0001,-0.0009,0.0092
1.4400,0.6419710,0.6143593,0.0001,-0.0001,-0.0009,0.0092
1.4500,0.6419710,0.6147428,0.0002,-0.0002,0.0150,0.0012
1.4600,0.6419710,0.6143593,0.0002,-0.0002,-0.0009,0.0275
1.4700,0.6419710,0.6143593,0.0003,-0.0003,-0.0056,0.0012
1.4800,0.6419710,0.6147428,0.0001,-0.0001,-0.0009,0.0275
1.4900,0.6419710,0.6147428,0.0001,-0.0001,-0.0009,0.0275
1.5000,0.6419710,0.6147428,0.0002,-0.0002,-0.0009,0.0275
1.5100,0.6419710,0.6147428,0.0001,-0.0001,0.0118,0.0012
1.5201,0.6419710,0.6147428,0.0002,-0.0002,-0.0056,-0.0073
1.5300,0.6419710,0.6147428,0.0002,-0.0002,-0.0056,-0.0073
1.5422,0.6419710,0.6147428,-0.0000,0.0000,-0.0009,0.0012
1.5503,0.6419710,0.6147428,-0.0000,0.0000,-0.0009,0.0012
1.5600,0.6419710,0.6147428,-0.0001,0.0001,0.0118,0.0012
1.5700,0.6419710,0.6147428,-0.0000,0.0000,-0.0009,0.0012
1.5800,0.6419710,0.6147428,0.0001,-0.0001,-0.0174,-0.0275
1.5900,0.6419710,0.6147428,0.0001,-0.0001,-0.0056,0.0195
1.6000,0.6415875,0.6147428,0.0000,-0.0000,-0.0094,-0.0256
1.6136,0.6419710,0.6147428,-0.0000,0.0000,0.0118,0.0012
1.6200,0.6419710,0.6143593,0.0002,-0.0002,-0.0212,0.0012
1.6300,0.6419710,0.6147428,0.0004,-0.0004,-0.0056,-0.0256
1.6400,0.6419710,0.6147428,0.0003,-0.0003,0.0150,0.0275
1.6500,0.6419710,0.6147428,0.0002,-0.0002,-0.0056,0.0092
1.6600,0.6419710,0.6147428,0.0002,-0.0002,0.0400,0.0012
1.6700,0.6419710,0.6143593,0.0003,-0.0003,-0.0056,0.0092
1.6800,0.6419710,0.6147428,0.0007,-0.0007,-0.0009,0.0195
1.6900,0.6419710,0.6147428,0.0007,-0.0007,-0.0009,0.0195
1.7000,0.6419710,0.6147428,0.0008,-0.0008,-0.0009,0.0012
1.7100,0.6419710,0.6147428,0.0009,-0.0009,-0.0212,0.0012
1.7205,0.6419710,0.6147428,0.0011,-0.0011,-0.0094,0.0275
1.7300,0.6419710,0.6147428,0.0011,-0.0011,-0.0094,0.0275
1.7400,0.6415875,0.6143593,0.0011,-0.0011,-0.0094,-0.0165
1.7500,0.6415875,0.6143593,0.0011,-0.0011,-0.0056,0.0366
1.7600,0.6415875,0.6147428,0.0011,-0.0011,-0.0094,0.0012
1.7700,0.6415875,0.6147428,0.0011,-0.0011,-0.0056,-0.0275
1.7800,0.6419710,0.6147428,0.0011,-0.0011,0.0150,-0.0348
1.7900,0.6415875,0.6147428,0.0011,-0.0011,-0.0009,-0.0275
1.8000,0.6415875,0.6147428,0.0012,-0.0012,-0.0165,0.0427
1.8100,0.6415875,0.6147428,0.0012,-0.0012,-0.0009,0.0275
1.8200,0.6419710,0.6147428,0.0012,-0.0012,-0.0056,0.0195
1.8300,0.6415875,0.6147428,0.0012,-0.0012,0.0103,-0.0275
1.8400,0.6419710,0.6147428,0.0012,-0.0012,0.0150,0.0012
1.8500,0.6415875,0.6147428,0.0013,-0.0013,-0.0141,0.0195
1.8600,0.6415875,0.6147428,0.0013,-0.0013,-0.0056,0.0012
1.8700,0.6415875,0.6147428,0.0015,-0.0015,-0.0141,-0.0275
1.8800,0.6415875,0.6147428,0.0015,-0.0015,-0.0009,0.0012
1.8900,0.6415875,0.6147428,0.0015,-0.0015,0.0080,-0.0073
1.9000,0.6419710,0.6147428,0.0015,-0.0015,0.0150,-0.0092
1.9100,0.6415875,0.6143593,0.0015,-0.0015,-0.0056,-0.0275
1.9200,0.6415875,0.6147428,0.0016,-0.0016,-0.0009,0.0275
1.9300,0.6415875,0.6147428,0.0016,-0.0016,-0.0009,0.0366
1.9400,0.6415875,0.6147428,0.0016,-0.0016,0.0127,-0.0275
1.9500,0.6415875,0.6147428,0.0016,-0.0016,-0.0009,0.0195
1.9600,0.6415875,0.6147428,0.0016,-0.0016,-0.0127,0.0092
1.9700,0.6415875,0.6147428,0.0016,-0.0016,0.0000,0.0195
1.9800,0.6415875,0.6143593,0.0016,-0.0016,0.0150,-0.0183
1.9900,0.6415875,0.6147428,0.0018,-0.0018,-0.0056,0.0092
2.0000,0.6415875,0.6143593,0.0021,-0.0021,-0.0056,0.0092
2.0100,0.6415875,0.6147428,0.0022,-0.0022,-0.0094,-0.0165
2.0200,0.6415875,0.6147428,0.0023,-0.0023,0.0103,0.0012
2.0300,0.6415875,0.6147428,0.0023,-0.0023,-0.0009,0.0012
2.0400,0.6415875,0.6147428,0.0024,-0.0024,-0.0056,0.0012
2.0500,0.6415875,0.6143593,0.0025,-0.0025,-0.0141,0.0275
2.0600,0.6415875,0.6147428,0.0026,-0.0026,0.0056,-0.0092
2.0700,0.6415875,0.6143593,0.0025,-0.0025,-0.0009,0.0092
2.0800,0.6415875,0.6147428,0.0026,-0.0026,-0.0009,0.0012
2.0900,0.6415875,0.6147428,0.0026,-0.0026,-0.0009,-0.0165
2.1000,0.6415875,0.6143593,0.0026,-0.0026,0.0315,-0.0073
2.1100,0.6415875,0.6147428,0.0027,-0.0027,-0.0009,-0.0073
2.1200,0.6415875,0.6147428,0.0028,-0.0028,0.0150,-0.0183
2.1300,0.6415875,0.6147428,0.0029,-0.0029,0.0150,-0.0092
2.1400,0.6415875,0.6147428,0.0030,-0.0030,0.0150,0.0275
2.1500,0.6419710,0.6147428,0.0029,-0.0029,-0.0212,-0.0183
2.1600,0.6419710,0.6143593,0.0031,-0.0031,0.0315,-0.0073
2.1700,0.6415875,0.6147428,0.0032,-0.0032,-0.0009,0.0275
2.1800,0.6419710,0.6143593,0.0032,-0.0032,-0.0306,-0.0348
2.1900,0.6415875,0.6147428,0.0033,-0.0033,-0.0094,-0.0183
2.2000,0.6415875,0.6147428,0.0034,-0.0034,0.0150,-0.0275
2.2100,0.6415875,0.6147428,0.0034,-0.0034,0.0118,0.0195
2.2200,0.6415875,0.6147428,0.0035,-0.0035,0.0118,0.0012
2.2300,0.6419710,0.6147428,0.0036,-0.0036,0.0268,0.0012
2.2400,0.6419710,0.6147428,0.0037,-0.0037,-0.0056,-0.0348
2.2500,0.6419710,0.6143593,0.0039,-0.0039,-0.0009,0.0012
2.2600,0.6419710,0.6147428,0.0039,-0.0039,0.0150,0.0012
2.2700,0.6419710,0.6143593,0.0039,-0.0039,-0.0056,0.0012
2.2800,0.6419710,0.6147428,0.0039,-0.0039,0.0071,0.0122
2.2900,0.6419710,0.6143593,0.0040,-0.0040,0.0150,-0.0256
2.3000,0.6415875,0.6143593,0.0041,-0.0041,0.0188,0.0275
2.3100,0.6419710,0.6143593,0.0042,-0.0042,-0.0212,-0.0348
2.3200,0.6419710,0.6143593,0.0043,-0.0043,0.0447,0.0348
2.3300,0.6419710,0.6143593,0.0043,-0.0043,0.0118,0.0348
2.3400,0.6419710,0.6143593,0.0043,-0.0043,-0.0056,0.0012
2.3500,0.6419710,0.6143593,0.0045,-0.0045,0.0150,-0.0183
2.3600,0.6419710,0.6143593,0.0045,-0.0045,-0.0056,-0.0195
2.3700,0.6419710,0.6143593,0.0045,-0.0045,0.0024,0.0012
2.3800,0.6419710,0.6143593,0.0045,-0.0045,0.0282,0.0012
2.3900,0.6415875,0.6143593,0.0045,-0.0045,-0.0009,0.0092
2.4000,0.6419710,0.6143593,0.0043,-0.0043,0.0118,0.0012
2.4100,0.6419710,0.6143593,0.0043,-0.0043,0.0150,-0.0256
2.4200,0.6419710,0.6143593,0.0043,-0.0043,-0.0127,-0.0256
2.4300,0.6419710,0.6139758,0.0043,-0.0043,0.0315,0.0012
2.4400,0.6419710,0.6143593,0.0043,-0.0043,0.0118,0.0275
2.4500,0.6419710,0.6139758,0.0043,-0.0043,0.0150,-0.0195
2.4600,0.6419710,0.6143593,0.0043,-0.0043,-0.0056,0.0012
2.4700,0.6419710,0.6139758,0.0043,-0.0043,0.0315,0.0012
2.4800,0.6419710,0.6143593,0.0042,-0.0042,0.0414,0.0012
2.4900,0.6419710,0.6139758,0.0040,-0.0040,-0.0056,0.0275
2.5000,0.6419710,0.6143593,0.0041,-0.0041,-0.0009,-0.0256
2.5100,0.6419710,0.6139758,0.0039,-0.0039,0.0150,0.0012
2.5200,0.6419710,0.6139758,0.0039,-0.0039,0.0150,0.0012
2.5300,0.6419710,0.6139758,0.0038,-0.0038,-0.0024,-0.0061
2.5400,0.6419710,0.6139758,0.0038,-0.0038,-0.0056,0.0073
2.5500,0.6419710,0.6139758,0.0040,-0.0040,0.0221,-0.0256
2.5600,0.6419710,0.6139758,0.0040,-0.0040,0.0282,0.0012
2.5700,0.6419710,0.6139758,0.0041,-0.0041,-0.0056,0.0073
2.5800,0.6419710,0.6139758,0.0041,-0.0041,-0.0212,-0.0256
2.5900,0.6419710,0.6139758,0.0041,-0.0041,-0.0080,0.0214
2.6000,0.6419710,0.6139758,0.0041,-0.0041,0.0150,-0.0195
2.6100,0.6419710,0.6139758,0.0041,-0.0041,-0.0056,0.0012
2.6200,0.6419710,0.6139758,0.0041,-0.0041,-0.0056,0.0012
2.6300,0.6419710,0.6139758,0.0041,-0.0041,-0.0080,0.0275
2.6400,0.6419710,0.6139758,0.0043,-0.0043,-0.0080,0.0012
2.6500,0.6419710,0.6139758,0.0043,-0.0043,-0.0009,-0.0317
2.6600,0.6419710,0.6139758,0.0043,-0.0043,-0.0024,0.0397
2.6700,0.6419710,0.6139758,0.0043,-0.0043,-0.0056,-0.0061
2.6800,0.6419710,0.6139758,0.0045,-0.0045,-0.0009,0.0336
2.6900,0.6419710,0.6135923,0.0045,-0.0045,-0.0009,0.0073
2.7000,0.6419710,0.6135923,0.0046,-0.0046,-0.0080,-0.0256
2.7100,0.6419710,0.6139758,0.0046,-0.0046,-0.0009,0.0275
2.7200,0.6419710,0.6139758,0.0048,-0.0048,0.0080,0.0012
2.7300,0.6419710,0.6135923,0.0047,-0.0047,-0.0056,0.0073
2.7400,0.6415875,0.6135923,0.0049,-0.0049,-0.0056,-0.0195
2.7500,0.6415875,0.6135923,0.0048,-0.0048,-0.0056,-0.0256
2.7600,0.6419710,0.6135923,0.0050,-0.0050,-0.0009,-0.0256
2.7700,0.6419710,0.6135923,0.0051,-0.0051,0.0118,-0.0043
2.7800,0.6415875,0.6135923,0.0052,-0.0052,-0.0056,0.0012
2.7900,0.6419710,0.6135923,0.0053,-0.0053,-0.0080,-0.0043
2.8000,0.6415875,0.6135923,0.0054,-0.0054,-0.0009,-0.0043
2.8100,0.6415875,0.6135923,0.0055,-0.0055,-0.0141,0.0226
2.8200,0.6419710,0.6135923,0.0056,-0.0056,0.0150,0.0012
2.8300,0.6419710,0.6135923,0.0057,-0.0057,-0.0094,-0.0195
2.8400,0.6419710,0.6135923,0.0058,-0.0058,0.0315,-0.0043
2.8500,0.6415875,0.6135923,0.0059,-0.0059,-0.0056,0.0012
2.8600,0.6419710,0.6139758,0.0060,-0.0060,-0.0056,-0.0256
2.8700,0.6415875,0.6135923,0.0060,-0.0060,0.0118,-0.0256
2.8800,0.6419710,0.6135923,0.0061,-0.0061,0.0188,0.0336
2.8900,0.6415875,0.6135923,0.0062,-0.0062,-0.0009,0.0012
2.9000,0.6419710,0.6135923,0.0062,-0.0062,0.0150,0.0012
2.9100,0.6415875,0.6135923,0.0063,-0.0063,0.0150,0.0012
2.9200,0.6419710,0.6135923,0.0064,-0.0064,0.0188,0.0012
2.9300,0.6419710,0.6139758,0.0064,-0.0064,-0.0080,-0.0256
2.9400,0.6415875,0.6135923,0.0066,-0.0066,0.0118,0.0012
2.9500,0.6419710,0.6135923,0.0068,-0.0068,0.0150,0.0012
2.9600,0.6419710,0.6139758,0.0068,-0.0068,-0.0009,-0.0195
2.9700,0.6419710,0.6135923,0.0069,-0.0069,0.0315,0.0012
2.9800,0.6415875,0.6139758,0.0071,-0.0071,0.0315,-0.0195
2.9900,0.6419710,0.6135923,0.0074,-0.0074,0.0484,-0.0256
3.0000,0.6419710,0.6139758,0.0077,-0.0077,0.0118,0.0012
3.0100,0.6419710,0.6139758,0.0078,-0.0078,-0.0009,-0.0195
3.0200,0.6419710,0.6135923,0.0080,-0.0080,0.0080,-0.0195
3.0300,0.6419710,0.6139758,0.0083,-0.0083,-0.0056,-0.0195
3.0400,0.6419710,0.6139758,0.0084,-0.0084,0.0414,-0.0256
3.0500,0.6419710,0.6135923,0.0086,-0.0086,-0.0009,0.0012
3.0600,0.6419710,0.6139758,0.0089,-0.0089,0.0268,0.0336
3.0700,0.6415875,0.6139758,0.0090,-0.0090,-0.0009,-0.0195
3.0800,0.6419710,0.6135923,0.0090,-0.0090,-0.0009,0.0012
3.0900,0.6415875,0.6139758,0.0091,-0.0091,-0.0094,0.0012
3.1000,0.6419710,0.6135923,0.0093,-0.0093,-0.0009,0.0073
3.1100,0.6419710,0.6139758,0.0092,-0.0092,-0.0009,-0.0256
3.1200,0.6419710,0.6139758,0.0095,-0.0095,0.0649,0.0012
3.1300,0.6419710,0.6139758,0.0095,-0.0095,0.0367,-0.0195
3.1400,0.6419710,0.6139758,0.0097,-0.0097,0.0150,-0.0256
3.1500,0.6419710,0.6139758,0.0098,-0.0098,-0.0056,-0.0195
3.1600,0.6415875,0.6139758,0.0100,-0.0100,0.0033,0.0012
3.1700,0.6419710,0.6135923,0.0100,-0.0100,0.0188,0.0012
3.1800,0.6419710,0.6135923,0.0099,-0.0099,-0.0056,-0.0256
3.1900,0.6419710,0.6139758,0.0100,-0.0100,0.0268,-0.0195
3.2000,0.6419710,0.6135923,0.0101,-0.0101,0.0315,-0.0317
3.2100,0.6415875,0.6135923,0.0099,-0.0099,-0.0127,-0.0134
3.2200,0.6415875,0.6139758,0.0100,-0.0100,0.0150,-0.0317
3.2300,0.6419710,0.6139758,0.0100,-0.0100,-0.0056,-0.0061
3.2400,0.6419710,0.6139758,0.0100,-0.0100,0.0315,-0.0134
3.2500,0.6415875,0.6135923,0.0099,-0.0099,0.0024,-0.0195
3.2600,0.6419710,0.6135923,0.0098,-0.0098,0.0315,0.0012
3.2700,0.6419710,0.6139758,0.0098,-0.0098,0.0315,0.0012
3.2800,0.6419710,0.6139758,0.0097,-0.0097,0.0150,0.0012
3.2900,0.6419710,0.6135923,0.0096,-0.0096,0.0268,-0.0195
3.3000,0.6419710,0.6139758,0.0096,-0.0096,0.0315,0.0012
3.3100,0.6419710,0.6135923,0.0095,-0.0095,0.0150,-0.0317
3.3200,0.6419710,0.6139758,0.0096,-0.0096,0.0150,-0.0195
3.3300,0.6419710,0.6139758,0.0096,-0.0096,0.0315,-0.0256
3.3400,0.6415875,0.6135923,0.0097,-0.0097,-0.0009,0.0012
3.3500,0.6419710,0.6135923,0.0097,-0.0097,-0.0009,-0.0061
3.3600,0.6419710,0.6139758,0.0096,-0.0096,-0.0009,-0.0043
3.3700,0.6415875,0.6135923,0.0095,-0.0095,0.0150,0.0012
3.3800,0.6419710,0.6135923,0.0094,-0.0094,-0.0127,-0.0256
3.3900,0.6419710,0.6135923,0.0093,-0.0093,0.0315,-0.0256
3.4000,0.6419710,0.6135923,0.0092,-0.0092,-0.0009,-0.0195
3.4100,0.6419710,0.6135923,0.0093,-0.0093,-0.0009,-0.0195
3.4200,0.6419710,0.6135923,0.0093,-0.0093,0.0047,0.0012
3.4300,0.6419710,0.6135923,0.0094,-0.0094,0.0150,0.0336
3.4400,0.6415875,0.6135923,0.0093,-0.0093,0.0150,-0.0195
3.4500,0.6415875,0.6135923,0.0094,-0.0094,0.0118,0.0275
3.4600,0.6415875,0.6139758,0.0096,-0.0096,-0.0056,-0.0195
3.4700,0.6415875,0.6135923,0.0096,-0.0096,-0.0056,0.0073
3.4800,0.6419710,0.6135923,0.0095,-0.0095,-0.0009,0.0226
3.4900,0.6415875,0.6135923,0.0094,-0.0094,0.0315,0.0012
3.5000,0.6415875,0.6135923,0.0096,-0.0096,0.0268,0.0073
3.5100,0.6419710,0.6135923,0.0096,-0.0096,-0.0141,0.0012
3.5200,0.6415875,0.6135923,0.0095,-0.0095,0.0315,-0.0256
3.5300,0.6419710,0.6135923,0.0094,-0.0094,0.0150,0.0226
3.5400,0.6415875,0.6135923,0.0095,-0.0095,0.0033,-0.0256
3.5500,0.6419710,0.6135923,0.0094,-0.0094,-0.0009,0.0012
