elapsed_s,left_position_rad,right_position_rad,left_command_torque_nm,right_command_torque_nm,left_actual_torque_nm,right_actual_torque_nm
2.3400,0.7148350,0.6063059,-0.0020,0.0020,-0.0259,0.0031
2.3500,0.7148350,0.6063059,-0.0020,0.0020,0.0047,0.0031
2.3600,0.7148350,0.6063059,-0.0020,0.0020,0.0047,0.0031
2.3700,0.7148350,0.6063059,-0.0019,0.0019,-0.0080,0.0031
2.3800,0.7148350,0.6063059,-0.0019,0.0019,-0.0080,0.0031
2.3900,0.7148350,0.6063059,-0.0019,0.0019,-0.0047,-0.0134
2.4000,0.7148350,0.6063059,-0.0019,0.0019,-0.0047,0.0195
2.4100,0.7148350,0.6063059,-0.0019,0.0019,0.0080,-0.0244
2.4200,0.7148350,0.6063059,-0.0020,0.0020,-0.0033,0.0317
2.4300,0.7148350,0.6063059,-0.0020,0.0020,-0.0080,-0.0092
2.4400,0.7148350,0.6063059,-0.0021,0.0021,0.0127,-0.0122
2.4500,0.7148350,0.6063059,-0.0022,0.0022,-0.0174,-0.0073
2.4600,0.7148350,0.6063059,-0.0023,0.0023,0.0047,-0.0244
2.4700,0.7148350,0.6063059,-0.0023,0.0023,0.0080,0.0031
2.4800,0.7148350,0.6063059,-0.0022,0.0022,0.0047,0.0031
2.4900,0.7148350,0.6063059,-0.0022,0.0022,-0.0033,0.0195
2.5000,0.7148350,0.6063059,-0.0021,0.0021,-0.0047,0.0366
2.5100,0.7148350,0.6063059,-0.0021,0.0021,-0.0033,0.0153
2.5200,0.7148350,0.6063059,-0.0021,0.0021,-0.0033,0.0427
2.5300,0.7152185,0.6063059,-0.0020,0.0020,0.0047,-0.0244
2.5400,0.7148350,0.6063059,-0.0020,0.0020,0.0127,-0.0244
2.5500,0.7148350,0.6063059,-0.0020,0.0020,0.0127,0.0153
2.5600,0.7148350,0.6063059,-0.0020,0.0020,0.0127,0.0153
2.5700,0.7148350,0.6063059,-0.0019,0.0019,-0.0033,0.0031
2.5800,0.7148350,0.6063059,-0.0019,0.0019,0.0047,-0.0073
2.5900,0.7148350,0.6063059,-0.0019,0.0019,0.0174,0.0195
2.6000,0.7148350,0.6063059,-0.0019,0.0019,0.0174,0.0195
