time,insole_l_force_x,insole_l_force_y,insole_l_force_z,insole_l_cop_x,insole_l_cop_z,insole_r_force_x,insole_r_force_y,insole_r_force_z,insole_r_cop_x,insole_r_cop_z
65,-46.7215231233703,615.047097776653,93.2142530382507,0.189917314444018,0.00239760465234873,0,0,0,0,0
65.005,-46.8790113554979,642.414797752533,93.8664944113215,0.191105932262949,0.00286651511189351,0,0,0,0,0
65.01,-46.2381061242308,670.239244688516,94.4745111291469,0.192473984152053,0.00336231422405875,0,0,0,0,0
65.015,-44.6788119271948,698.184492532303,95.0048765902961,0.193947924877138,0.00385754834258711,0,0,0,0,0
65.02,-42.1549419396346,726.150241431348,95.4115720558787,0.195426152253317,0.00432214479802573,0,0,0,0,0
65.025,-38.7341681887247,754.260157082978,95.6461083383298,0.196824490125788,0.00473296771266252,0,0,0,0,0
65.03,-34.6167758327319,782.7995572401,95.6491743339119,0.198102249551104,0.00507297185093891,0,0,0,0,0
65.035,-30.1261579033562,812.121850535388,95.3421118282557,0.199263040375874,0.00532811141814848,0,0,0,0,0
65.04,-25.671109490938,842.54526918343,94.6374734048318,0.20033883220888,0.00548765095410964,0,0,0,0,0
65.045,-21.6859702954025,874.255022211774,93.4770755636967,0.201371262919962,0.00554738642863495,0,0,0,0,0
65.05,-18.5630783817969,907.2280071134,91.8875526388829,0.202397646291989,0.00551048426280354,0,0,0,0,0
65.055,-16.5923221254316,941.187019500665,90.0283485275604,0.203446543278548,0.00538509496025241,0,0,0,0,0
65.06,-15.9289419248365,975.594161527133,88.2035369041462,0.204544455381441,0.00518015355776447,0,0,0,0,0
65.065,-16.6002581650581,1009.69015777246,86.8225521066501,0.205728796437875,0.00490457830651936,0,0,0,0,0
65.07,-18.5508423110252,1042.56866749974,86.3156302027299,0.207056847276911,0.00456949625835812,0,0,0,0,0
65.075,-21.7036340044919,1073.27295534981,87.0266414880019,0.208598641486121,0.00419236556091851,0,0,0,0,0
65.08,-26.0078687823801,1100.87781330539,89.1081098407396,0.210417451623104,0.00379961409494745,0,0,0,0,0
65.085,-31.4562970480396,1124.55782929174,92.4393967852252,0.21254617145699,0.00342467376207445,0,0,0,0,0
65.09,-38.0715181138551,1143.64057260418,96.5875372692362,0.214971305171062,0.00310307351978556,0,0,0,0,0
65.095,-45.8784709719504,1157.64684987226,100.834439232894,0.217627241282806,0.00286867407822811,0,0,0,0,0
65.1,-54.886103361277,1166.31515136135,104.288889406384,0.220402677727855,0.00275150373505251,0,0,0,0,0
65.105,-65.0964638818248,1169.5969938525,106.072244307563,0.223163039554439,0.0027787252180832,0,0,0,0,0
65.11,-76.5369690163569,1167.6064960458,105.52532365412,0.22578291787542,0.00297666407715924,0,0,0,0,0
65.115,-89.2955856641011,1160.54009994008,102.358793120103,0.228181472565607,0.00337296974671564,93.4722194198414,78.999022258612,-12.3627545080698,-0.063646066617304,0.0147679594481703
65.12,-103.509938606611,1148.55739506008,96.6887082244373,0.230348114384254,0.00399853804311368,134.230852565994,152.972213667037,-11.9261951955984,-0.063511262671502,0.0137555238616555
65.125,-119.280197618313,1131.67047373641,88.9514399931059,0.232340694637694,0.00488691373864369,164.461534989997,240.725762797479,-7.59717066542309,-0.058495676707911,0.012473729529448
65.13,-136.502118592377,1109.68657234997,79.7406451409555,0.234253605918028,0.00606802364694758,176.985279062425,333.094651600194,-0.221685568621318,-0.0512451593895296,0.0107826192741894
65.135,-154.671404859158,1082.2198928483,69.6279180378251,0.236165886805365,0.00755321618560212,169.075397658002,421.010618245654,7.78652063290979,-0.042892679176713,0.00864429877340089
65.14,-172.763632503794,1048.77621977585,59.0243800912271,0.238094580468045,0.00931862171742504,143.284066133129,498.572536143909,13.1739721115384,-0.0341803480554357,0.00615503642767412
65.145,-189.287237263153,1008.83108335262,48.1259557455309,0.23998100872399,0.0112955792201855,106.244795012961,564.850751368768,13.165015999483,-0.0256349145183885,0.00359266043409456
65.15,-202.549071199905,961.86326570723,36.9656421722738,0.241714908046842,0.0133813106948997,66.0131459301813,623.562732661545,6.79990950081099,-0.0174830957660752,0.00140286901880138
65.155,-211.06791130664,907.356846359077,25.5579824860195,0.243178605659007,0.015465557661084,29.1996901946702,680.801068780127,-4.40253454502682,-0.00954952595871883,5.77446993381692e-05
65.16,-213.969509852074,844.853488972448,14.0664526339537,0.244296650622968,0.0174620732465994,-0.844431376361414,741.945372094187,-16.8777306270564,-0.00136810522120223,-0.000174301703227075
65.165,-211.178635588347,774.14633107887,2.89185356844085,0.245061183329998,0.0193282623290828,-24.1847635409623,809.18152488013,-26.4122352803675,0.00744738580390547,0.000622397617577763
65.17,-203.323467585234,695.612322874621,-7.38007793166579,0.245530060023354,0.0210640391913551,-43.0565090416014,880.6008600721,-29.8719647623559,0.0168437826506496,0.00207135413390314
65.175,-191.423417775195,610.556604332786,-16.132019756734,0.245815340592051,0.0226936840482059,-60.056844459379,951.04457186471,-26.4631089988033,0.0262573499193075,0.00370012654194229
65.18,-176.542545371668,521.379889468322,-22.859631728738,0.246081313929801,0.0242379725717102,-76.7093942273478,1014.12864355678,-17.9723797331772,0.0348268567460794,0.00510856998574427
