time,hip_flexion_l_velocity,hip_adduction_l_velocity,hip_rotation_l_velocity,knee_angle_l_velocity,ankle_angle_l_velocity,subtalar_angle_l_velocity,hip_flexion_r_velocity,hip_adduction_r_velocity,hip_rotation_r_velocity,knee_angle_r_velocity,ankle_angle_r_velocity,subtalar_angle_r_velocity
205,-16.3084406719084,20.3845731480235,-3.10032472576489,-6.57423254353298,27.8164167123511,-17.9594867598744,74.1911150414767,-35.1699732418149,-27.6891177683126,-161.597138389116,11.3536533379312,121.112723235834
205.005,-17.1889613970702,20.4823601527897,-3.52967405910196,-6.16020098396656,27.9108781935691,-16.9715400681096,77.0605266945486,-36.1803796149913,-28.8632156891464,-167.825071985076,9.53402501504295,124.472785504162
205.01,-18.1780377318472,20.7113531366997,-3.902199098403,-5.63182307076002,27.9021595672922,-16.0291784902517,79.8158484730325,-37.2842398945457,-29.9511487328521,-173.884598801273,7.4875547893107,127.047474023599
205.015,-19.2652807849174,21.060677001107,-4.21442850411423,-4.98975884894747,27.7932558030618,-15.1330633009783,82.4424285943911,-38.4582656194691,-30.9376865456563,-179.720120153628,5.23229768147383,128.758746785755
205.02,-20.4390002491441,21.5168550468666,-4.46358866307752,-4.23596658596063,27.5873927389748,-14.2836627514095,84.9258134301102,-39.6766635701642,-31.8090829478987,-185.274325678582,2.79152763485194,129.538282379618
205.025,-21.6863809318985,22.0640700315259,-4.64763761297814,-3.37372459754098,27.2880347008488,-13.4811886460144,87.2519289959735,-40.911605801216,-32.5534038419222,-190.488912543208,0.193338329297752,129.329047164447
205.03,-22.9936750456435,22.6844714329981,-4.76529905164902,-2.40763844279798,26.8988988388054,-12.7255333888283,89.4072720602372,-42.133746295609,-33.1607974611788,-195.305355086713,-2.52989243299834,128.086690348034
205.035,-24.3464063860792,23.3585234382051,-4.81609412479582,-1.34363255108017,26.4239751637398,-12.0162126563323,91.3791069445646,-43.312773934346,-33.623699038415,-199.665711689885,-5.3421624941554,125.78073599264
205.04,-25.7295824338202,24.0653871346898,-4.80036846688985,-0.188925523110751,25.8675509741557,-11.3523183759261,93.1556636169117,-44.4179904475528,-33.9369643953761,-203.513454537967,-8.20461266758569,122.395545201344
205.045,-27.1279104545948,24.7833294085192,-4.71931185721693,1.04801151433598,25.2342380355579,-10.7324859801325,94.726332344251,-45.4189011959524,-34.0979295974733,-206.794307132103,-11.0763811560429,117.931026356097
