time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
205,-0.470380837766093,-0.363534882857886,0.00271996260843746,-0.241779140190296,-0.227886270715187,0.0835160745021463,-0.0793079983726671,0.304361880128314,0.00705334150665019,-0.160859110191055,-0.497344507734893,0.190504297721017
205.005,-0.478392968677926,-0.37426715059908,0.00243928438937356,-0.246242023601205,-0.240111048522478,0.0873963572033947,-0.0789930014024302,0.310432092521595,0.00535487541987362,-0.156945835710788,-0.474989030011051,0.183612388172219
205.01,-0.486148469590013,-0.384790713089927,0.00214174456144479,-0.250659944698615,-0.252432602675449,0.0912893140712238,-0.078144567638637,0.314525626483926,0.00358884956084216,-0.152963415615724,-0.451917839936387,0.176395954491383
205.015,-0.493603137998074,-0.395133191321124,0.00182747011933332,-0.255031848864127,-0.264819685220636,0.0951768707305573,-0.0766334984179098,0.316520762249408,0.00179211559317023,-0.148823034665824,-0.428163423577039,0.168849552369596
205.02,-0.500712949672069,-0.405315262232306,0.00149588054196224,-0.259358616166747,-0.277239451109726,0.0990409927887262,-0.0743424713872148,0.316320156826395,1.72354789433396e-06,-0.144439013620881,-0.403775443854143,0.160974045087516
205.025,-0.507435072907766,-0.415350079677871,0.00114572460081438,-0.263643099074622,-0.289657651106643,0.102863883802745,-0.0711697803260362,0.313856054904803,-0.00174597838691977,-0.139731516189751,-0.378821931651831,0.152777667262032
205.03,-0.51372896104282,-0.425243166763257,0.000775143363402637,-0.267890129457442,-0.30203884635568,0.106628172305363,-0.0670326754732269,0.309094898288055,-0.0034162333189115,-0.134629131358409,-0.35338995296853,0.144276910980826
205.035,-0.519557485092238,-0.434992743849916,0.000381755971920426,-0.272106491562013,-0.314346648922446,0.110317087826336,-0.061870172646455,0.302041104792445,-0.00497672749348839,-0.129071240827052,-0.327585675577798,0.135497178249345
205.04,-0.524888060375828,-0.44459043561856,-3.72358743456576e-05,-0.276300856075689,-0.326543992861005,0.113914626434096,-0.0556452164901587,0.292739806869911,-0.00639837825445052,-0.123010086389869,-0.301533774615369,0.126473148914273
205.045,-0.52969371576556,-0.454022284259208,-0.000484929243753311,-0.280483669368217,-0.338593439901031,0.117405706665158,-0.048346105956201,0.281278371000901,-0.00765603341845826,-0.116412461059762,-0.275376137619948,0.117248821679188
205.05,-0.5339540522166,-0.463269984935276,-0.000964591832694054,-0.284666991704904,-0.350457522648461,0.12077631673998,-0.0399871178459122,0.26778656091738,-0.0087290599100432,-0.109260960358364,-0.249269855501119,0.107877197455218
205.055,-0.537656038827634,-0.472312254540777,-0.00147952908920622,-0.288864278748459,-0.362099126269445,0.124013653665827,-0.0306082958996146,0.252435260066737,-0.00960180299489635,-0.10155474606628,-0.223384516018167,0.0984195888667582
205.06,-0.54079459976147,-0.481126245360658,-0.00203295112621447,-0.293090102021331,-0.373481907079341,0.127106254236955,-0.0202744072397068,0.235433729801645,-0.0102639017793094,-0.0933097932913143,-0.197898849579535,0.0889445568155753
205.065,-0.543372953601337,-0.489688921027889,-0.00262784358173003,-0.297359806114097,-0.384570743475218,0.130044117150077,-0.00907310345420512,0.217025447158033,-0.0107104516541501,-0.084558612218413,-0.17299681205016,0.0795264939067471
205.07,-0.545402677518507,-0.497978322256155,-0.00326684608908365,-0.301689103161285,-0.395332211498373,0.132818814584205,0.00288764146644868,0.197482636483226,-0.0109420098368864,-0.0753494574279672,-0.148863223872551,0.070243894300397
205.075,-0.546903481194888,-0.505974663098239,-0.00395214144814855,-0.306093608276096,-0.405735074301176,0.135423590784341,0.0154827116699955,0.177099678435391,-0.0109644458379761,-0.0657450590952305,-0.125679116789655,0.061177368934351
205.08,-0.547902688901874,-0.51366121375325,-0.0046853579843481,-0.310588323019308,-0.415750772224794,0.137853444559143,0.0285735158999911,0.156185642966063,-0.0107886442404674,-0.0558209304058413,-0.103616965966911,0.0524074825371631
205.085,-0.548434441611365,-0.52102494209593,-0.00546748698535513,-0.315187077343798,-0.425353898326641,0.140105192242333,0.0420119861927846,0.135056244110469,-0.0104300723030161,-0.0456633226726889,-0.0828360031683918,0.0440125026523913
