time,insole_l_force_x,insole_l_force_y,insole_l_force_z,insole_l_cop_x,insole_l_cop_z,insole_r_force_x,insole_r_force_y,insole_r_force_z,insole_r_cop_x,insole_r_cop_z
205,-105.502184909427,546.902064353924,-9.41697608988289,0.0952390747060843,-0.000217576338419789,-48.5345084984825,203.719757919043,35.2722709991347,0.243224586635161,0.0193354086873362
205.005,-108.309137998445,560.704454849867,-10.3342012243883,0.0958710762165977,-0.000390753444816871,-46.5834781762975,191.363273836856,33.6080691778367,0.24690751307593,0.0205077925457725
205.01,-110.994481420264,574.31752596045,-11.1355309974305,0.0965975880519403,-0.000569329646735617,-44.6688410666005,179.316929671152,31.9292458232532,0.251083110419293,0.0217574756776193
205.015,-113.515320682799,587.674911785277,-11.8447934940829,0.0974088050287336,-0.00071876666715176,-42.7663038193721,167.577572441139,30.2782860509115,0.255589032589094,0.0231213763618795
205.02,-115.832309924612,600.749375473891,-12.4253765274035,0.0982315441203143,-0.000816335528985523,-40.8460878798338,156.175342185175,28.7144524599171,0.260236056114708,0.0246443786921859
205.025,-117.920701627025,613.540221893819,-12.809468138332,0.0989788326415364,-0.00085690847511799,-38.8978286996869,145.165362892689,27.2861325909145,0.264901139500114,0.0263577750313363
205.03,-119.781403739265,626.056049973049,-12.9570993931283,0.0995940792704126,-0.000855215228801276,-36.9435993814032,134.605139046692,26.0147316846062,0.269583403257491,0.0282668482662389
205.035,-121.4499787399,638.29568940764,-12.9078428165367,0.100079422765174,-0.000840979393601837,-35.0291437081162,124.529527798285,24.8947898522023,0.274408111210481,0.0303567422488735
205.04,-122.996905750689,650.234136846161,-12.7897581076577,0.100497092126789,-0.000845339717841176,-33.1969208781689,114.930400672516,23.9035751988794,0.279577796010816,0.0326138835398617
205.045,-124.512157332187,661.819379197592,-12.7745360603347,0.10093789582667,-0.000887815726391739,-31.4571121190094,105.751956591497,23.0113160424737,0.285296214096245,0.0350533795051176
205.05,-126.076954424585,672.980916403605,-13.0012082385972,0.101480306208942,-0.000968099145335577,-29.7725366445307,96.905356154592,22.1872045545075,0.291722806543065,0.0377373891342556
205.055,-127.735381862668,683.64324040661,-13.511533889911,0.102154747079524,-0.00106800487932346,-28.0703877421145,88.3038172926431,21.4043249280836,0.298977699882772,0.0407800951986383
205.06,-129.479304776388,693.736622573474,-14.2353419664496,0.102946757948706,-0.0011614519282267,-26.2792257160984,79.9021921992315,20.6464364870672,0.307167480191268,0.0443382441100122
205.065,-131.252765763618,703.199883512275,-15.0335843785398,0.103805614342082,-0.00122836052203612,-24.3789230789267,71.7267699713244,19.9151238867229,0.316418632600101,0.0485909736268556
205.07,-132.970371539121,711.978489309131,-15.7712763539081,0.104677353462404,-0.00126401492015626,-22.4400493481142,63.8791528822776,19.2335636945987,0.326890028720888,0.0537156737775668
205.075,-134.538617275579,720.02151184063,-16.3749465320791,0.105520754813443,-0.00127933934261315,-20.6283406953584,56.5101963158515,18.6412919023381,0.338743327418296,0.0598573856158618
205.08,-135.873186581663,727.282632836459,-16.8436942973277,0.106312402632148,-0.00129322964801049,0,0,0,0,0
205.085,-136.911536866864,733.723580382734,-17.2167769974819,0.107041280621286,-0.00132069786193012,0,0,0,0,0
205.09,-137.623377484211,739.320168400872,-17.5293200485974,0.107702565361932,-0.00136260372050034,0,0,0,0,0
205.095,-138.017089019167,744.069336432174,-17.7891491960322,0.108299458910075,-0.00140424356263846,0,0,0,0,0
205.1,-138.136172382988,747.997155505023,-17.9863259387386,0.108841035386068,-0.00142238542438722,0,0,0,0,0
205.105,-138.043067730084,751.167063671632,-18.1194439717481,0.109350664816063,-0.00139738145903157,0,0,0,0,0
205.11,-137.796451315543,753.683917954841,-18.2112073353043,0.109849554083749,-0.00132574634860949,0,0,0,0,0
205.115,-137.435227965802,755.685735645649,-18.2967414304318,0.110345338876107,-0.00122477544043997,0,0,0,0,0
205.12,-136.98008245367,757.317166205521,-18.3927696337242,0.110830300377369,-0.00112570665545342,0,0,0,0,0
205.125,-136.448183085792,758.6895869052,-18.4731061859906,0.111285906004226,-0.00106129432700475,0,0,0,0,0
205.13,-135.864592110323,759.844502160539,-18.4721616166307,0.111693254979401,-0.00105274855089721,0,0,0,0,0
205.135,-135.257084942379,760.738315727806,-18.3166798671893,0.112053348427909,-0.00110393168129785,0,0,0,0,0
205.14,-134.637502784523,761.255007430983,-17.9634137334802,0.11238953992385,-0.00120518389662472,0,0,0,0,0
205.145,-133.988893015205,761.240249392235,-17.4160220409046,0.112742268364858,-0.00133938157435987,0,0,0,0,0
205.15,-133.271945403631,760.544951796499,-16.7118884616437,0.113158716193929,-0.001487245270826,0,0,0,0,0
205.155,-132.445056695177,759.067853940859,-15.892814529094,0.113669263708184,-0.00163058604333577,0,0,0,0,0
205.16,-131.482901989103,756.792678418111,-14.9863416397788,0.114276680021519,-0.00175359929873031,0,0,0,0,0
205.165,-130.382643640813,753.809995616613,-14.0141164783778,0.114944741728791,-0.00184765769348549,0,0,0,0,0
205.17,-129.16073993753,750.314863986901,-13.0208677899318,0.115609688073332,-0.0019152382671217,0,0,0,0,0
205.175,-127.849592815118,746.570527851856,-12.0963977665201,0.116200210934231,-0.00197019466511184,0,0,0,0,0
205.18,-126.498450378863,742.848746597321,-11.3641784816601,0.116673523546778,-0.00203090922683102,0,0,0,0,0
205.185,-125.172652850407,739.366567609594,-10.9337879548069,0.117028125268615,-0.00211053008604689,0,0,0,0,0
205.19,-123.94423797801,736.248648027504,-10.8451047071492,0.117305780338732,-0.00220887130919689,0,0,0,0,0
205.195,-122.874015743156,733.526656310603,-11.0433823759312,0.117564667398727,-0.00231322458575123,0,0,0,0,0
205.2,-121.996176296983,731.167347249851,-11.4044108808366,0.11785509419511,-0.00240375279472582,0,0,0,0,0
205.205,-121.317769899993,729.111892061086,-11.7944694726645,0.118205482922068,-0.00246119805134393,0,0,0,0,0
205.21,-120.831031102068,727.312270749825,-12.1268929598782,0.118625115856268,-0.00247294272063636,0,0,0,0,0
205.215,-120.523906267672,725.755499899644,-12.3828820574109,0.119099576189591,-0.00243627382193501,0,0,0,0,0
205.22,-120.37934452648,724.474205974302,-12.5926394320499,0.119601896482315,-0.00235968324713065,0,0,0,0,0
205.225,-120.368882260557,723.539345169896,-12.7983228067523,0.120086510878781,-0.00226207119084876,0,0,0,0,0
205.23,-120.453467433215,723.0333557352,-13.0269641138404,0.120496947838432,-0.00217029833723037,0,0,0,0,0
205.235,-120.594473458702,723.011038589596,-13.2863646128611,0.12078375974166,-0.00211104054270894,0,0,0,0,0
205.24,-120.765926593842,723.467403389061,-13.5767102239993,0.120917612976087,-0.00210396436156046,0,0,0,0,0
205.245,-120.957904168712,724.327081531223,-13.9014455354926,0.120906098863196,-0.00215295404935334,0,0,0,0,0
205.25,-121.170810509083,725.460141260583,-14.2677038360029,0.120791394165486,-0.00224362263430666,0,0,0,0,0
205.255,-121.407969355544,726.718973435906,-14.6791433777045,0.120633482160778,-0.00234479551070699,0,0,0,0,0
205.26,-121.672434661733,727.97891553757,-15.1307255252659,0.120495055457661,-0.00241535001774018,0,0,0,0,0
205.265,-121.967213366165,729.170570395198,-15.6126941068317,0.120418192678048,-0.00241673558836875,0,0,0,0,0
205.27,-122.293656856865,730.295652791737,-16.1243169632742,0.120411078220575,-0.00232596567660037,0,0,0,0,0
