host_iso_time,elapsed_s,log_index,left_valid,left_new_sample,left_sequence,left_device_ms,left_report_tag,left_age_s,left_angle_x_deg,left_angle_y_deg,left_angle_z_deg,left_angle_y_raw_deg,left_angle_y_zero_offset_deg,left_gyro_x_dps,left_gyro_y_dps,left_gyro_z_dps,right_valid,right_new_sample,right_sequence,right_device_ms,right_report_tag,right_age_s,right_angle_x_deg,right_angle_y_deg,right_angle_z_deg,right_angle_y_raw_deg,right_angle_y_zero_offset_deg,right_gyro_x_dps,right_gyro_y_dps,right_gyro_z_dps
2026-08-06T18:02:24.771,0.0,0,1,1,201,1201767,0x0044,0.0,-286.54,0.07918715162230683,-258.84000000000003,-120.09,-120.16918715162231,-3.173828125,-3.2958984375,1.15966796875,1,1,201,1154028,0x0044,0.0,320.82,-0.03039709812847491,-171.20000000000002,-134.19,-134.15960290187152,-2.5634765625,2.3193359375,-0.1220703125
2026-08-06T18:02:24.784,0.014999999999417923,1,1,1,202,1201777,0x0044,0.014999999999417923,-286.76,0.10918715162230797,-258.7,-120.06,-120.16918715162231,-4.2724609375,-2.74658203125,-1.953125,1,0,201,1154028,0x0044,0.014999999999417923,320.82,-0.03039709812847491,-171.20000000000002,-134.19,-134.15960290187152,-2.5634765625,2.3193359375,-0.1220703125
2026-08-06T18:02:24.799,0.030999999999039574,2,1,1,203,1201787,0x0044,0.01599999999962165,-287.02,0.1291871516223182,-258.5,-120.04,-120.16918715162231,-3.84521484375,-3.47900390625,-4.150390625,1,1,203,1154048,0x0044,0.01599999999962165,320.64,-0.05039709812848514,-171.18,-134.21,-134.15960290187152,-4.0283203125,-0.18310546875,1.15966796875
2026-08-06T18:02:24.799,0.030999999999039574,3,1,0,203,1201787,0x0044,0.01599999999962165,-287.02,0.1291871516223182,-258.5,-120.04,-120.16918715162231,-3.84521484375,-3.47900390625,-4.150390625,1,0,203,1154048,0x0044,0.01599999999962165,320.64,-0.05039709812848514,-171.18,-134.21,-134.15960290187152,-4.0283203125,-0.18310546875,1.15966796875
2026-08-06T18:02:24.813,0.046999999998661224,4,1,1,204,1201797,0x0044,0.01599999999962165,-287.26,0.18918715162232047,-258.24,-119.98,-120.16918715162231,0.0,-6.16455078125,-5.615234375,1,1,204,1154058,0x0044,0.01599999999962165,320.68,-0.05039709812848514,-171.28,-134.21,-134.15960290187152,-3.23486328125,0.48828125,1.52587890625
2026-08-06T18:02:24.831,0.06199999999989814,5,1,1,206,1201817,0x0044,0.015000000001236913,-287.41,0.4791871516223125,-257.83,-119.69,-120.16918715162231,7.26318359375,-10.498046875,-1.0986328125,1,1,206,1154078,0x0044,0.015000000001236913,320.74,-0.060397098128476046,-171.46,-134.22,-134.15960290187152,-3.35693359375,-0.1220703125,0.8544921875
2026-08-06T18:02:24.831,0.06199999999989814,6,1,0,206,1201817,0x0044,0.015000000001236913,-287.41,0.4791871516223125,-257.83,-119.69,-120.16918715162231,7.26318359375,-10.498046875,-1.0986328125,1,0,206,1154078,0x0044,0.015000000001236913,320.74,-0.060397098128476046,-171.46,-134.22,-134.15960290187152,-3.35693359375,-0.1220703125,0.8544921875
2026-08-06T18:02:24.846,0.07799999999951979,7,1,1,208,1201837,0x0044,0.01599999999962165,-287.57,0.9291871516223011,-257.52,-119.24000000000001,-120.16918715162231,0.54931640625,-15.68603515625,1.8310546875,1,1,208,1154098,0x0044,0.01599999999962165,320.76,0.01960290187150804,-171.58,-134.14000000000001,-134.15960290187152,-1.64794921875,-0.732421875,0.48828125
2026-08-06T18:02:24.860,0.09399999999914144,8,1,1,209,1201847,0x0044,0.01599999999962165,-287.99,1.2291871516223125,-257.09000000000003,-118.94,-120.16918715162231,-1.15966796875,-19.95849609375,-1.953125,1,1,209,1154108,0x0044,0.01599999999962165,320.79,0.01960290187150804,-171.62,-134.14000000000001,-134.15960290187152,-0.6103515625,1.0986328125,0.1220703125
2026-08-06T18:02:24.860,0.09399999999914144,9,1,0,209,1201847,0x0044,0.01599999999962165,-287.99,1.2291871516223125,-257.09000000000003,-118.94,-120.16918715162231,-1.15966796875,-19.95849609375,-1.953125,1,0,209,1154108,0x0044,0.01599999999962165,320.79,0.01960290187150804,-171.62,-134.14000000000001,-134.15960290187152,-0.6103515625,1.0986328125,0.1220703125
