elapsed_s,left_position_rad,right_position_rad,left_command_torque_nm,right_command_torque_nm,left_actual_torque_nm,right_actual_torque_nm
1.2000,-0.2646117,0.8295001,0.0222,-0.0222,0.0235,0.0153
1.2100,-0.2646117,0.8295001,0.0223,-0.0223,-0.0188,-0.0317
1.2200,-0.2646117,0.8295001,0.0225,-0.0225,0.0235,-0.0317
1.2300,-0.2646117,0.8295001,0.0225,-0.0225,0.0447,-0.0317
1.2400,-0.2646117,0.8295001,0.0227,-0.0227,0.0470,-0.0397
1.2500,-0.2646117,0.8295001,0.0228,-0.0228,-0.0118,-0.0122
1.2600,-0.2646117,0.8295001,0.0230,-0.0230,0.0235,-0.0317
1.2700,-0.2646117,0.8295001,0.0232,-0.0232,0.0291,-0.0317
1.2800,-0.2646117,0.8295001,0.0236,-0.0236,0.0837,-0.0317
1.2900,-0.2646117,0.8295001,0.0240,-0.0240,0.0447,0.0153
1.3000,-0.2646117,0.8295001,0.0244,-0.0244,0.0291,-0.0598
1.3100,-0.2646117,0.8295001,0.0250,-0.0250,0.0235,-0.0195
1.3200,-0.2646117,0.8295001,0.0257,-0.0257,0.0094,-0.0397
1.3300,-0.2646117,0.8295001,0.0265,-0.0265,0.0508,-0.0317
1.3400,-0.2646117,0.8295001,0.0275,-0.0275,0.0150,-0.0226
1.3500,-0.2646117,0.8298836,0.0285,-0.0285,0.0447,-0.0043
1.3623,-0.2646117,0.8295001,0.0293,-0.0293,0.0291,-0.0122
1.3700,-0.2649952,0.8298836,0.0303,-0.0303,0.0353,-0.0409
1.3825,-0.2646117,0.8298836,0.0313,-0.0313,0.0447,-0.0317
1.3900,-0.2646117,0.8298836,0.0319,-0.0319,0.0235,-0.0409
1.4000,-0.2646117,0.8298836,0.0326,-0.0326,0.0150,-0.0226
1.4100,-0.2646117,0.8298836,0.0333,-0.0333,0.0033,-0.0226
1.4200,-0.2646117,0.8298836,0.0340,-0.0340,0.0235,-0.0226
1.4300,-0.2646117,0.8298836,0.0345,-0.0345,0.0235,-0.0134
1.4400,-0.2646117,0.8298836,0.0350,-0.0350,0.0235,-0.0134
1.4500,-0.2646117,0.8298836,0.0353,-0.0353,0.0353,-0.0134
1.4600,-0.2646117,0.8298836,0.0355,-0.0355,0.0141,-0.0506
1.4700,-0.2646117,0.8298836,0.0358,-0.0358,0.0564,-0.0781
1.4803,-0.2646117,0.8298836,0.0361,-0.0361,0.0291,-0.0409
1.4900,-0.2646117,0.8298836,0.0363,-0.0363,0.0447,-0.0214
1.5000,-0.2646117,0.8298836,0.0366,-0.0366,0.0367,-0.0317
1.5100,-0.2649952,0.8298836,0.0368,-0.0368,0.0235,-0.0317
1.5200,-0.2649952,0.8298836,0.0370,-0.0370,0.0578,-0.0317
1.5300,-0.2649952,0.8298836,0.0372,-0.0372,0.0508,-0.0409
1.5400,-0.2649952,0.8298836,0.0374,-0.0374,0.0658,-0.0397
1.5500,-0.2649952,0.8295001,0.0376,-0.0376,0.0508,-0.0397
1.5600,-0.2649952,0.8295001,0.0378,-0.0378,0.0945,-0.0317
1.5703,-0.2649952,0.8295001,0.0380,-0.0380,0.0150,-0.0519
1.5800,-0.2649952,0.8295001,0.0381,-0.0381,0.0508,-0.0043
1.5900,-0.2649952,0.8295001,0.0382,-0.0382,0.0080,-0.0397
1.6000,-0.2649952,0.8295001,0.0383,-0.0383,0.0447,-0.0122
1.6100,-0.2649952,0.8295001,0.0384,-0.0384,0.0235,-0.0397
1.6200,-0.2649952,0.8295001,0.0386,-0.0386,0.0508,-0.0122
1.6300,-0.2649952,0.8295001,0.0386,-0.0386,0.0658,-0.0195
1.6400,-0.2649952,0.8291166,0.0386,-0.0386,0.0447,-0.0122
1.6500,-0.2649952,0.8295001,0.0386,-0.0386,0.0390,-0.0397
1.6600,-0.2649952,0.8291166,0.0387,-0.0387,0.0719,-0.0317
1.6700,-0.2646117,0.8291166,0.0387,-0.0387,0.0508,-0.0317
1.6800,-0.2649952,0.8291166,0.0387,-0.0387,0.0447,-0.0598
1.6900,-0.2646117,0.8291166,0.0387,-0.0387,0.0390,-0.0183
1.7000,-0.2646117,0.8291166,0.0388,-0.0388,0.0508,-0.0317
1.7100,-0.2646117,0.8291166,0.0388,-0.0388,0.0024,-0.0317
1.7200,-0.2646117,0.8287331,0.0388,-0.0388,0.0578,-0.0256
1.7300,-0.2646117,0.8291166,0.0388,-0.0388,0.0578,-0.0811
1.7400,-0.2646117,0.8291166,0.0388,-0.0388,0.0291,-0.0378
1.7500,-0.2649952,0.8291166,0.0388,-0.0388,0.0235,-0.0061
1.7600,-0.2646117,0.8291166,0.0390,-0.0390,0.0625,-0.0317
1.7700,-0.2646117,0.8291166,0.0391,-0.0391,-0.0118,-0.0256
1.7800,-0.2646117,0.8287331,0.0392,-0.0392,0.0578,-0.0317
1.7900,-0.2646117,0.8287331,0.0393,-0.0393,0.0235,-0.0537
1.8000,-0.2646117,0.8287331,0.0394,-0.0394,0.0353,-0.0122
1.8100,-0.2646117,0.8287331,0.0396,-0.0396,0.0353,-0.0275
1.8200,-0.2646117,0.8287331,0.0398,-0.0398,0.0508,-0.0811
1.8300,-0.2646117,0.8283496,0.0400,-0.0400,0.0719,-0.0720
1.8400,-0.2646117,0.8283496,0.0401,-0.0401,0.0033,-0.0549
1.8500,-0.2646117,0.8283496,0.0403,-0.0403,0.0564,-0.0549
1.8600,-0.2646117,0.8283496,0.0404,-0.0404,0.0141,-0.0409
1.8700,-0.2646117,0.8283496,0.0405,-0.0405,0.0244,-0.0275
1.8800,-0.2646117,0.8283496,0.0406,-0.0406,0.0353,-0.0366
1.8900,-0.2646117,0.8283496,0.0409,-0.0409,0.0094,-0.0336
1.9000,-0.2646117,0.8283496,0.0410,-0.0410,0.0564,-0.0336
1.9100,-0.2646117,0.8283496,0.0412,-0.0412,0.0244,-0.0336
1.9200,-0.2646117,0.8283496,0.0413,-0.0413,0.0244,-0.0628
1.9300,-0.2646117,0.8283496,0.0414,-0.0414,0.0094,-0.0549
1.9400,-0.2646117,0.8283496,0.0415,-0.0415,0.0461,-0.0811
1.9500,-0.2646117,0.8283496,0.0416,-0.0416,0.0508,-0.0336
1.9600,-0.2646117,0.8283496,0.0417,-0.0417,0.0291,-0.0336
1.9700,-0.2646117,0.8283496,0.0418,-0.0418,0.0564,-0.0549
1.9800,-0.2646117,0.8283496,0.0419,-0.0419,0.0508,-0.0336
1.9900,-0.2646117,0.8283496,0.0419,-0.0419,0.0033,-0.0598
2.0000,-0.2646117,0.8283496,0.0421,-0.0421,0.0719,-0.0506
2.0100,-0.2646117,0.8283496,0.0421,-0.0421,0.0033,-0.0061
2.0200,-0.2646117,0.8283496,0.0422,-0.0422,0.0658,-0.0336
2.0300,-0.2646117,0.8283496,0.0423,-0.0423,0.0508,-0.0275
2.0400,-0.2646117,0.8283496,0.0424,-0.0424,0.0291,-0.0317
2.0500,-0.2642282,0.8283496,0.0426,-0.0426,0.0508,-0.0549
2.0600,-0.2646117,0.8283496,0.0427,-0.0427,0.0291,-0.0598
2.0700,-0.2646117,0.8283496,0.0428,-0.0428,0.0033,-0.0598
2.0800,-0.2646117,0.8283496,0.0430,-0.0430,0.0564,-0.0153
2.0900,-0.2646117,0.8283496,0.0432,-0.0432,-0.0118,-0.0409
2.1000,-0.2646117,0.8283496,0.0434,-0.0434,0.0508,-0.0366
2.1100,-0.2646117,0.8283496,0.0435,-0.0435,0.0291,-0.0598
2.1200,-0.2646117,0.8283496,0.0437,-0.0437,0.0353,-0.0317
2.1300,-0.2646117,0.8283496,0.0439,-0.0439,0.0353,-0.0598
2.1400,-0.2646117,0.8283496,0.0440,-0.0440,0.0244,-0.0598
2.1500,-0.2646117,0.8283496,0.0441,-0.0441,0.0353,-0.0366
2.1600,-0.2646117,0.8283496,0.0443,-0.0443,0.0564,-0.0317
2.1700,-0.2646117,0.8283496,0.0444,-0.0444,0.0461,-0.0366
2.1800,-0.2646117,0.8283496,0.0445,-0.0445,0.0244,-0.0061
