timestamp,left_angle_rad,left_angular_velocity_rad_s,right_angle_rad,right_angular_velocity_rad_s,left_raw_tcn_nm,right_raw_tcn_nm,left_cmd_nm,right_cmd_nm,left_actual_nm,right_actual_nm,teensy_seq
0.810000,-0.030897787,0.079000429,-0.054786964,0.209728241,nan,nan,0.000000,0.000000,0.012690,0.006100,61653
0.820000,-0.030037950,0.057444998,-0.053771513,0.225457411,nan,nan,0.000000,0.000000,0.036660,0.006100,61654
0.830000,-0.029848564,0.036402067,-0.051711199,0.202432826,nan,nan,0.000000,0.000000,-0.023500,-0.019520,61655
0.840000,-0.029706704,0.012625151,-0.049526040,0.141998153,nan,nan,0.000000,0.000000,0.023500,-0.018300,61656
0.850000,-0.029776676,0.005555354,-0.044533849,0.108071077,nan,nan,0.000000,0.000000,-0.004700,0.003050,61657
0.860000,-0.029776676,0.005555354,-0.044533849,0.108071077,nan,nan,0.000000,0.000000,-0.041360,0.010370,61658
0.870000,-0.029521470,0.021909574,-0.044105574,0.099405069,nan,nan,0.000000,0.000000,-0.007990,-0.007320,61659
0.880000,-0.028970318,0.067138881,-0.043843966,0.093267606,nan,nan,0.000000,0.000000,0.011750,-0.009150,61660
0.890000,-0.027374177,0.078173206,-0.042814198,0.069801450,nan,nan,0.000000,0.000000,0.011750,0.022570,61661
0.900000,-0.026161457,0.073062227,-0.041667241,0.114082999,nan,nan,0.000000,0.000000,0.005640,-0.025620,61662
0.910000,-0.025908514,0.049173200,-0.041023312,0.098343952,nan,nan,0.000000,0.000000,0.024440,-0.000000,61663
0.920000,-0.025841453,0.016179620,-0.040657916,0.084134107,nan,nan,0.000000,0.000000,0.035250,0.022570,61664
0.930000,-0.025841453,0.011411615,-0.039604785,0.083344906,nan,nan,0.000000,0.000000,-0.037600,-0.024400,61665
0.940000,-0.025851695,0.011946941,-0.039101344,0.082645682,nan,nan,0.000000,0.000000,-0.024440,-0.022570,61666
0.950000,-0.025841453,0.018163569,-0.038219462,0.082504731,nan,nan,0.000000,0.000000,-0.023500,-0.022570,61667
0.960000,-0.025841453,0.023629433,-0.037231982,0.099326675,nan,nan,0.000000,0.000000,-0.003290,0.024400,61668
0.970000,-0.024667794,0.070536485,-0.036192835,0.117658457,nan,nan,0.000000,0.000000,-0.004700,0.025620,61669
0.980000,-0.024501589,0.057911237,-0.035677717,0.125452268,nan,nan,0.000000,0.000000,0.011750,-0.018300,61670
0.990000,-0.024320421,0.045833368,-0.034855741,0.132918181,-3.902711,0.945262,-0.400000,0.400000,-0.004700,0.013420,61672
1.000000,-0.023845008,0.030306874,-0.034007325,0.128974070,-3.950553,0.857334,-0.800000,0.800000,0.051700,0.025620,61673
1.010000,-0.023715819,0.030680236,-0.033461652,0.114422774,-3.907965,0.822848,-1.200000,0.922876,-0.417360,0.397720,61674
1.020000,-0.023462732,0.022440523,-0.033072323,0.088183215,-3.822577,0.838366,-1.600000,0.913442,-0.910860,0.856440,61675
1.030000,-0.023444608,0.012663642,-0.032505841,0.069548632,-3.801279,0.778572,-2.000000,0.898386,-1.296730,0.991860,61676
1.040000,-0.023368992,0.029430979,-0.030816154,0.059804268,-3.775368,0.747340,-2.400000,0.881524,-1.660980,0.888770,61677
1.050000,-0.023202660,0.049144332,-0.030897671,-0.026375987,-3.755565,0.742697,-2.800000,0.866026,-2.021940,0.866200,61678
1.060000,-0.022761623,0.069493475,-0.031784660,-0.173699782,-3.696551,0.736663,-3.200000,0.851584,-2.446820,0.839970,61679
1.070000,-0.021589721,0.186493258,-0.032229659,-0.167809421,-3.577376,0.726245,-3.600000,0.837592,-2.852900,0.836920,61680
1.080000,-0.019511047,0.274001992,-0.032115440,-0.093567567,-3.465106,0.707979,-3.774726,0.823123,-3.288120,0.856440,61681
1.090000,-0.018264880,0.299346758,-0.031002493,0.079714012,-3.449358,0.865166,-3.738404,0.827816,-3.649080,0.805810,61682
1.100000,-0.016234531,0.291731513,-0.028508723,0.256326465,-3.454386,1.065427,-3.706697,0.854342,-3.723810,0.828990,61683
