time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
75,32.87333,463.3446,39.3258,0.4491155,0,-1.104965,0,0,0,0,0,0
75.005,30.64206,441.181,35.23666,0.4493083,0,-1.098169,0,0,0,0,0,0
75.01,28.3975,418.9305,31.04502,0.4495576,0,-1.091435,0,0,0,0,0,0
75.015,25.90235,396.7648,26.74281,0.4498084,0,-1.084632,0,0,0,0,0,0
75.02,23.15438,374.9279,22.42892,0.450019,0,-1.07761,0,0,0,0,0,0
75.025,20.37341,353.7088,18.2698,0.450163,0,-1.070249,0,0,0,0,0,0
75.03,17.87779,333.4094,14.44677,0.4502215,0,-1.062516,0,0,0,0,0,0
75.035,15.94801,314.3176,11.0926,0.4501793,0,-1.054499,0,0,0,0,0,0
75.04,14.75224,296.6918,8.232882,0.45003,0,-1.046386,0,0,0,0,0,0
75.045,14.34556,280.7568,5.756317,0.4497863,0,-1.038394,0,0,0,0,0,0
75.05,14.70331,266.7095,3.430332,0.449487,0,-1.03068,0,0,0,0,0,0
75.055,15.7427,254.7307,0.9592598,0.4491898,0,-1.02329,0,0,0,0,0,0
75.06,17.31933,245.002,-1.935305,0.4489489,0,-1.016158,0,0,0,0,0,0
75.065,19.2196,237.724,-5.43839,0.4487888,0,-1.009151,0,0,0,0,0,0
75.07,21.17963,233.1289,-9.589113,0.4486914,0,-1.002121,0,0,0,0,0,0
75.075,22.94197,231.4815,-14.26147,0.4486109,0,-0.9949216,0,0,0,0,0,0
75.08,24.3322,233.0671,-19.17868,0.4485094,0,-0.9874158,0,0,0,0,0,0
75.085,25.31798,238.171,-23.95465,0.4483894,0,-0.9794835,0,0,0,0,0,0
75.09,26.01759,247.0532,-28.15747,0.448302,0,-0.9710516,0,0,0,0,0,0
75.095,26.64959,259.9278,-31.39018,0.4483184,0,-0.9621301,0,0,0,0,0,0
75.1,27.44804,276.9565,-33.37969,0.448485,0,-0.9528207,0,0,0,0,0,0
75.105,28.58576,298.2579,-34.05592,0.4487928,0,-0.9432804,0,0,0,0,0,0
75.11,30.13811,323.9292,-33.59618,0.4491792,0,-0.9336633,0,0,0,0,0,0
75.115,32.09124,354.0634,-32.41406,0.4495561,0,-0.924079,0,0,0,0,0,0
75.12,34.37306,388.7456,-31.09148,0.4498429,0,-0.9145822,0,0,0,0,0,0
75.125,36.88407,428.0109,-30.27942,0.4499878,0,-0.9051886,0,0,0,0,0,0
75.13,39.52184,471.7657,-30.60011,0.4499749,0,-0.8958933,0,0,0,0,0,0
75.135,42.20556,519.686,-32.57149,0.4498198,0,-0.8866802,0,0,0,0,0,0
75.14,44.90003,571.128,-36.55671,0.4495608,0,-0.8775248,0,0,0,0,0,0
75.145,47.62202,625.0906,-42.73025,0.4492458,0,-0.8683987,0,0,0,0,0,0
75.15,50.4127,680.2566,-51.0599,0.4489188,0,-0.8592763,0,0,0,0,0,0
75.155,53.28533,735.1115,-61.31415,0.4486093,0,-0.8501437,0,0,0,0,0,0
75.16,56.18508,788.1128,-73.10186,0.4483276,0,-0.841003,0,0,0,0,0,0
75.165,58.99809,837.8672,-85.94019,0.4480684,0,-0.8318712,0,0,0,0,0,0
75.17,61.61417,883.278,-99.33817,0.4478197,0,-0.8227794,0,0,0,0,0,0
75.175,64.00577,923.6351,-112.8729,0.4475717,0,-0.8137762,0,0,0,0,0,0
75.18,66.26856,958.6288,-126.2367,0.4473221,0,-0.804928,0,0,0,0,0,0
75.185,68.58848,988.2823,-139.2486,0.4470777,0,-0.7963124,0,0,0,0,0,0
75.19,71.1457,1012.829,-151.8385,0.446852,0,-0.7880045,0,0,0,0,0,0
75.195,74.00629,1032.577,-164.0169,0.4466621,0,-0.7800591,0,0,0,0,0,0
75.2,77.06102,1047.797,-175.8366,0.446526,0,-0.7724971,0,0,0,0,0,0
75.205,80.04355,1058.667,-187.3506,0.4464619,0,-0.7652979,0,0,0,0,0,0
75.21,82.61446,1065.271,-198.5687,0.4464893,0,-0.7583983,0,0,0,0,0,0
75.215,84.46068,1067.634,-209.4254,0.4466279,0,-0.751702,0,0,0,0,0,0
75.22,85.35534,1065.778,-219.771,0.4468937,0,-0.7450968,0,0,0,0,0,0
75.225,85.15472,1059.767,-229.3942,0.4472914,0,-0.7384756,0,0,0,0,0,0
75.23,83.75687,1049.717,-238.0754,0.4478069,0,-0.7317538,0,0,0,0,0,0
75.235,81.07522,1035.778,-245.6555,0.4484058,0,-0.7248751,0,0,0,0,0,0
75.24,77.06643,1018.075,-252.0884,0.44904,0,-0.7178108,0,0,0,0,0,0
75.245,71.8017,996.6257,-257.4462,0.4496617,0,-0.7105551,9.095215,97.09082,-36.6585,0.6694171,0,-1.351423
75.25,65.52206,971.2597,-261.8657,0.4502381,0,-0.7031235,17.52096,176.5088,-41.67926,0.6640462,0,-1.345801
75.255,58.61415,941.5712,-265.4508,0.4507582,0,-0.6955501,27.75753,269.3419,-36.37428,0.6606945,0,-1.344593
75.26,51.4942,906.9281,-268.1694,0.4512274,0,-0.6878814,38.58679,366.5742,-18.87068,0.6581995,0,-1.345501
75.265,44.4592,866.5568,-269.7761,0.4516532,0,-0.6801591,48.4036,458.8249,9.824479,0.6562216,0,-1.347577
75.27,37.60189,819.6901,-269.7762,0.4520306,0,-0.6723966,55.4951,538.6505,46.01987,0.6546868,0,-1.350184
75.275,30.85614,765.7529,-267.4212,0.4523404,0,-0.6645607,58.36315,602.0759,84.52051,0.6536392,0,-1.352767
75.28,24.15488,704.5633,-261.7418,0.4525609,0,-0.6565739,56.00623,648.928,120.2942,0.6531694,0,-1.354816
75.285,17.60105,636.5237,-251.6628,0.4526903,0,-0.6483486,48.08219,682.0623,149.9023,0.6533517,0,-1.355915
75.29,11.53341,562.7676,-236.251,0.452766,0,-0.6398388,34.9119,705.9678,172.1447,0.6541896,0,-1.355796
75.295,6.431362,485.2107,-215.0759,0.4528727,0,-0.6310893,17.34937,725.341,187.8033,0.6555864,0,-1.354361
75.3,2.706742,406.4574,-188.5581,0.4531324,0,-0.6222736,-3.402564,744.0443,198.7913,0.6573586,0,-1.351663
75.305,0.5042408,329.536,-158.1166,0.453677,0,-0.6137285,-25.94527,764.5884,207.1961,0.6592854,0,-1.347861
75.31,-0.3748053,257.4931,-125.9875,0.454612,0,-0.6059973,-48.77018,788.0643,214.613,0.6611673,0,-1.343182
75.315,-0.3884963,192.95,-94.74975,0.4559823,0,-0.5999012,-70.31604,814.3537,221.9134,0.6628656,0,-1.337901
75.32,-0.06547582,137.7528,-66.74349,0.4577413,0,-0.5966718,-89.07299,842.4566,229.3602,0.6643109,0,-1.332319
75.325,0.1845624,92.80541,-43.59952,0.4597233,0,-0.5981928,-103.772,870.8321,236.8599,0.6654874,0,-1.326724
75.33,0.1726772,58.09213,-26.02251,0.4616109,0,-0.6074932,-113.6193,897.7201,244.1661,0.6664102,0,-1.321334
75.335,0,0,0,0,0,0,-118.4815,921.4452,250.9655,0.6671046,0,-1.316247
75.34,0,0,0,0,0,0,-118.9335,940.7062,256.8793,0.6675924,0,-1.311435
75.345,0,0,0,0,0,0,-116.1356,954.8211,261.4495,0.6678868,0,-1.306761
75.35,0,0,0,0,0,0,-111.5652,963.8626,264.1568,0.6679953,0,-1.302023
75.355,0,0,0,0,0,0,-106.6778,968.6105,264.4838,0.6679269,0,-1.296998
75.36,0,0,0,0,0,0,-102.593,970.2944,262.0162,0.6676979,0,-1.291487
75.365,0,0,0,0,0,0,-99.89101,970.1906,256.5587,0.6673328,0,-1.285356
75.37,0,0,0,0,0,0,-98.56327,969.2041,248.227,0.666859,0,-1.278577
75.375,0,0,0,0,0,0,-98.11435,967.5867,237.4764,0.6663009,0,-1.271247
75.38,0,0,0,0,0,0,-97.77129,964.8915,225.042,0.6656759,0,-1.263573
75.385,0,0,0,0,0,0,-96.7383,960.17,211.803,0.6649969,0,-1.255827
75.39,0,0,0,0,0,0,-94.42891,952.327,198.6087,0.6642767,0,-1.248277
75.395,0,0,0,0,0,0,-90.61429,940.4975,186.1295,0.663533,0,-1.241137
75.4,0,0,0,0,0,0,-85.44974,924.3165,174.7803,0.6627882,0,-1.234533
75.405,0,0,0,0,0,0,-79.37886,904.0106,164.7287,0.6620648,0,-1.228498
75.41,0,0,0,0,0,0,-72.95614,880.3195,155.958,0.6613804,0,-1.222981
75.415,0,0,0,0,0,0,-66.65709,854.3065,148.3355,0.6607439,0,-1.217861
75.42,0,0,0,0,0,0,-60.74748,827.1336,141.6478,0.6601575,0,-1.212969
75.425,0,0,0,0,0,0,-55.25447,799.8561,135.6065,0.6596205,0,-1.208096
75.43,0,0,0,0,0,0,-50.03516,773.2739,129.8543,0.6591342,0,-1.203022
75.435,0,0,0,0,0,0,-44.89706,747.8543,124.0009,0.6587053,0,-1.197544
75.44,0,0,0,0,0,0,-39.71146,723.7281,117.6999,0.6583457,0,-1.191511
75.445,0,0,0,0,0,0,-34.47504,700.748,110.746,0.6580697,0,-1.184848
75.45,0,0,0,0,0,0,-29.30453,678.5925,103.1476,0.657891,0,-1.177573
75.455,0,0,0,0,0,0,-24.38197,656.8905,95.13483,0.6578212,0,-1.169783
75.46,0,0,0,0,0,0,-19.89047,635.3335,87.09164,0.6578711,0,-1.161626
75.465,0,0,0,0,0,0,-15.97707,613.7434,79.43292,0.6580507,0,-1.153264
75.47,0,0,0,0,0,0,-12.75177,592.0838,72.47146,0.6583694,0,-1.144834
75.475,0,0,0,0,0,0,-10.30225,570.4225,66.32338,0.6588346,0,-1.136421
75.48,0,0,0,0,0,0,-8.695217,548.8652,60.89095,0.6594517,0,-1.128047
75.485,0,0,0,0,0,0,-7.950188,527.4796,55.93101,0.6602228,0,-1.11969
75.49,0,0,0,0,0,0,-7.996542,506.2397,51.17369,0.6611455,0,-1.111322
75.495,0,0,0,0,0,0,-8.644023,485.01,46.43357,0.6622104,0,-1.102946
75.5,0,0,0,0,0,0,-9.596521,463.5808,41.67029,0.6633971,0,-1.094623
75.505,0,0,0,0,0,0,-10.51707,441.7392,36.98771,0.6646717,0,-1.086462
75.51,0,0,0,0,0,0,-11.11931,419.3545,32.58485,0.6659875,0,-1.078596
75.515,0,0,0,0,0,0,-11.2427,396.4578,28.67646,0.6672947,0,-1.071147
75.52,0,0,0,0,0,0,-10.88285,373.2858,25.39847,0.6685561,0,-1.064182
75.525,0,0,0,0,0,0,-10.17879,350.2765,22.72326,0.6697608,0,-1.057677
75.53,0,0,0,0,0,0,-9.377122,328.0175,20.42014,0.6709317,0,-1.0515
75.535,0,0,0,0,0,0,-8.787042,307.1688,18.08446,0.6721197,0,-1.045425
75.54,0,0,0,0,0,0,-8.721391,288.3795,15.23508,0.6733838,0,-1.039213
