elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
1.5805,0.0437,1.2372,0.2402,0.4736,-0.0174,0.0244
1.5900,0.0547,1.0541,0.2402,0.4736,-0.0174,0.0244
1.6004,0.0602,0.6879,0.2457,0.7178,-0.0024,0.0244
1.6104,0.0547,-0.2887,0.2512,0.3516,-0.0024,0.0244
1.6201,0.0437,-0.1666,0.2512,0.1074,-0.0437,0.0458
1.6306,0.0382,-0.2277,0.2457,-0.3809,-0.0268,0.0043
1.6400,0.0272,-0.2277,0.2457,-0.3809,-0.0268,0.0043
1.6500,0.0272,0.3217,0.2402,0.4126,-0.0268,0.0043
1.6600,0.0272,0.5048,0.2457,0.2905,-0.0221,0.0366
1.6701,0.0382,0.8710,0.2457,0.4736,-0.0221,0.0366
1.6800,0.0382,0.8710,0.2567,0.9009,-0.0221,0.0366
1.6900,0.0547,0.9930,0.2677,0.1074,-0.0221,0.0366
1.7005,0.0602,0.3217,0.2677,0.1074,-0.0221,0.0043
1.7100,0.0492,-0.2887,0.2622,0.0464,-0.0221,0.0043
1.7200,0.0437,-0.0446,0.2622,0.0464,-0.0071,0.0244
1.7300,0.0327,-0.2887,0.2622,-0.0146,-0.0531,0.0104
1.7400,0.0217,-0.1666,0.2567,-0.2588,-0.0531,0.0104
1.7501,0.0162,0.0775,0.2402,-0.1978,-0.0531,0.0104
1.7600,0.0162,0.4437,0.2402,0.5347,-0.0268,0.0244
1.7706,0.0217,0.8710,0.2402,0.5347,-0.0268,0.0244
1.7800,0.0327,1.1761,0.2457,0.8398,-0.0268,0.0244
1.7900,0.0437,1.1761,0.2512,0.5957,-0.0268,0.0244
1.8000,0.0492,0.8710,0.2567,0.5347,-0.0268,0.0244
1.8101,0.0547,0.5048,0.2622,0.7178,-0.0268,0.0244
1.8200,0.0547,0.3217,0.2622,0.5347,-0.0268,0.0519
1.8303,0.0437,-0.0446,0.2622,0.0464,-0.0268,0.0519
1.8400,0.0382,0.1385,0.2622,0.0464,-0.0531,0.0244
1.8500,0.0327,0.2606,0.2512,-0.2588,-0.0531,0.0244
1.8600,0.0327,0.2606,0.2457,-0.1367,-0.0531,0.0244
1.8701,0.0327,0.2606,0.2457,-0.1367,-0.0531,0.0244
1.8800,0.0327,0.6879,0.2457,-0.1367,-0.0221,0.0519
1.8900,0.0437,1.5424,0.2457,0.1685,-0.0268,0.0305
1.9000,0.0656,1.9696,0.2512,0.6567,-0.0268,0.0305
1.9100,0.0821,1.3593,0.2512,0.6567,-0.0268,0.0305
1.9204,0.0931,1.1761,0.2567,0.7788,-0.0268,0.0305
1.9300,0.0931,0.5048,0.2732,0.6567,-0.0268,0.0305
1.9400,0.0931,0.3827,0.2732,0.6567,-0.0221,0.0104
1.9500,0.0931,0.6879,0.2787,0.5347,-0.0221,0.0104
1.9600,0.0986,0.7489,0.2787,0.4736,-0.0484,0.0244
1.9700,0.0986,0.8099,0.2842,0.7178,-0.0484,0.0244
1.9801,0.0986,0.8099,0.2842,0.7178,-0.0221,0.0244
1.9900,0.1206,1.4203,0.2897,0.8398,-0.0221,0.0244
2.0001,0.1316,1.4203,0.2897,0.8398,-0.0484,0.0092
2.0100,0.1425,1.2982,0.2951,0.5347,-0.0484,0.0092
2.0200,0.1535,1.2372,0.2951,0.5347,-0.0635,0.0244
2.0300,0.1645,0.9320,0.3061,1.0229,-0.0635,0.0244
2.0400,0.1645,0.6268,0.3171,0.4126,-0.0635,0.0244
2.0500,0.1645,0.4437,0.3171,0.4126,-0.0635,0.0244
2.0600,0.1590,0.2606,0.3116,-0.1367,-0.0329,0.0567
2.0700,0.1535,0.3217,0.3061,0.1685,-0.0329,0.0567
2.0800,0.1535,0.3827,0.3116,0.5957,-0.0437,0.0519
