time,insole_l_force_x,insole_l_force_y,insole_l_force_z,insole_l_cop_x,insole_l_cop_z,insole_r_force_x,insole_r_force_y,insole_r_force_z,insole_r_cop_x,insole_r_cop_z
170,0,0,0,0,0,0,0,0,0,0
170.005,0,0,0,0,0,0,0,0,0,0
170.01,0,0,0,0,0,0,0,0,0,0
170.015,0,0,0,0,0,0,0,0,0,0
170.02,-97.8206330139807,40.4492785454378,28.5902414944051,0.222640387166639,0.00487342704180144,0,0,0,0,0
170.025,-156.795726622506,89.4896121773464,38.340814125864,0.240333678111614,-0.00140799290698701,0,0,0,0,0
170.03,-215.227895757607,156.869317431864,48.0546213305522,0.248978143962512,-0.00549915886394747,0,0,0,0,0
170.035,-266.195180738075,240.650609481535,58.6224193209231,0.252203566034177,-0.00825602773825945,0,0,0,0,0
170.04,-305.938943592177,336.961713041465,71.5559584433843,0.251401668451999,-0.00987330390597907,0,0,0,0,0
170.045,-334.844970269998,440.831362145153,87.9645113442991,0.247632338319666,-0.0104563022584159,0,0,0,0,0
170.05,-356.634575254899,547.18900207778,107.48682835325,0.242080181886662,-0.0101910404606905,0,0,0,0,0
170.055,-376.31074888688,651.766582179719,127.94566249585,0.236012834234145,-0.00937099704023181,0,0,0,0,0
170.06,-397.976157239377,751.687467402544,146.084778510956,0.230542214221701,-0.00833186896885563,0,0,0,0,0
170.065,-423.484426129302,845.585402448586,158.985085673873,0.226396312676826,-0.00734569432684928,0,0,0,0,0
170.07,-452.255756833865,933.222928932704,165.263140314657,0.223842166218531,-0.00653954147476704,0,0,0,0,0
170.075,-481.980470747671,1014.79523411884,165.346300562391,0.222768536430727,-0.0058883665663379,0,0,0,0,0
170.08,-509.672004109965,1090.27345243176,160.78903974593,0.222841087665029,-0.00528690050648528,0,0,0,0,0
170.085,-532.613655391888,1159.08181975544,153.20865286754,0.223646636925021,-0.00464557896996265,0,0,0,0,0
170.09,-548.958421037911,1220.16248858081,143.55286383764,0.224783026997607,-0.0039470135746848,0,0,0,0,0
170.095,-557.939032630876,1272.26641615578,132.073384194528,0.225918192209638,-0.00323282472817304,0,0,0,0,0
170.1,-559.781952115257,1314.29442170407,118.869144872894,0.226829517593323,-0.00255159221957507,0,0,0,0,0
170.105,-555.457382352289,1345.57202988028,104.495554272481,0.227419177550233,-0.00191933875910522,0,0,0,0,0
170.11,-546.364268496262,1365.96196393144,90.1542395646698,0.227713449496218,-0.00132592241636437,0,0,0,0,0
170.115,-534.03545183342,1375.78144016462,77.3352748896817,0.227829838031372,-0.000769022196451918,0,0,0,0,0
170.12,-519.888160564422,1375.53989953151,67.2169505328192,0.227935991914541,-0.000278609051883316,0,0,0,0,0
170.125,-505.029512155241,1365.6507289581,60.2932611318242,0.22819697805235,9.66390489395286e-05,0,0,0,0,0
170.13,-490.141699397966,1346.30914907146,56.4743335513335,0.228721739567971,0.000327049615792718,0,0,0,0,0
170.135,-475.464872553433,1317.57507988767,55.4921933110161,0.229524557514041,0.000428689916615266,0,0,0,0,0
170.14,-460.896310803673,1279.56839770934,57.2019268340774,0.230523089145649,0.000456229352809978,0,0,0,0,0
170.145,-446.168941662056,1232.6264876917,61.5103496319351,0.231578468005013,0.000469288362468345,0,0,0,0,0
170.15,-431.022881040891,1177.35843382723,68.0546122842684,0.232559221037836,0.000500849034278827,0,0,0,0,0
170.155,-415.282360954127,1114.63550716027,76.005048375503,0.23339351590622,0.000551634807876566,0,0,0,0,0
170.16,-398.832292425384,1045.60518140673,84.2362346961518,0.234083554754535,0.00060630796339467,0,0,0,0,0
170.165,-381.541543172417,971.692112841757,91.7396035769214,0.234682944469814,0.000656173937692017,0,0,0,0,0
170.17,-363.227990796995,894.523130642651,97.9165868440516,0.235263317333271,0.000714353617419228,0,0,0,0,0
170.175,-343.693496988937,815.741658440696,102.507921253541,0.235901215664707,0.000816393750092459,0,0,0,0,0
170.18,-322.795050138754,736.809828667358,105.258214915499,0.236696240605621,0.00100500987902019,0,0,0,0,0
170.185,-300.474156588127,658.900332614647,105.6572229114,0.237794631356741,0.00130536935410508,0,0,0,0,0
170.19,-276.716833046259,582.909783667237,103.035013703054,0.23937767065379,0.00170653143048094,0,0,0,0,0
170.195,-251.502276265848,509.536965051133,96.9872015725782,0.241600440486098,0.00216179524291182,0,0,0,0,0
170.2,-224.828996387525,439.34673835779,87.8167116375992,0.244516980517185,0.00260956899912523,0,0,0,0,0
170.205,-196.833968714417,372.792339461361,76.63045758921,0.248037092798831,0.00300381657874549,0,0,0,0,0
170.21,-167.928307015468,310.2354658171,64.9673514941957,0.251939692600532,0.00332789149215973,35.9466074019133,88.8865563379783,-22.2114286629455,-0.0169053282729845,0.0364209587770197
170.215,-138.852956998406,252.014146491598,54.1767292818633,0.25592007898718,0.00356787800531033,45.1751829731248,172.594140468351,-33.5281883683851,0.00306209984712114,0.0169462406132665
170.22,-110.610176148132,198.550657959096,44.9425841127799,0.259638336965376,0.00363593227062164,47.0149584282392,277.170139362264,-40.7785184957634,0.0185286461076664,0.00856709542869361
170.225,-84.2992543396489,150.419552282469,37.2234501764636,0.262760085741025,0.00327219121796762,38.3301005222668,392.974799364642,-42.1182089914838,0.0322608984809185,0.00453245756033016
170.23,-60.9176598603958,108.304815199697,30.5680260983932,0.265004979564277,0.00198548251135811,17.909959939472,507.123014741334,-37.3992558750823,0.0451463378618742,0.00272834263859378
170.235,-41.189736252868,72.8543638970739,24.5310514443574,0.26623650530245,-0.000898603008165688,-13.0249351178911,606.637763104447,-28.7311965884976,0.0575281865006902,0.00224273750921644
170.24,0,0,0,0,0,-51.0713066997089,681.895714339316,-20.2316527080238,0.0694874771843343,0.00257924398532894
170.245,0,0,0,0,0,-91.5888755841066,729.164595888382,-16.866562131351,0.0808894363997603,0.00342851617384288
170.25,0,0,0,0,0,-130.00954027264,751.307450759852,-22.7303137976889,0.0913999517580568,0.00460129314386593
170.255,0,0,0,0,0,-163.031971779192,756.444919988786,-39.4817730187458,0.10054947455924,0.00600623851913407
170.26,0,0,0,0,0,-189.296712078014,755.211817081295,-65.6741057284333,0.107926835823799,0.00762633067833296
170.265,0,0,0,0,0,-209.398020976042,757.721705863092,-97.3133731708712,0.113435033505444,0.00946438252542858
170.27,0,0,0,0,0,-225.361045104738,771.24182068916,-129.355216769861,0.11745673419023,0.0114679496779679
170.275,0,0,0,0,0,-239.852698402555,799.078539577582,-157.375914798592,0.120750643472039,0.0134868402442042
170.28,0,0,0,0,0,-255.398498309687,840.674606262948,-178.636454530011,0.124136288601327,0.0153138711295973
170.285,0,0,0,0,0,-273.793802627345,892.587840420893,-192.202238841889,0.12820497390832,0.0167803763950461
