time,hip_angle_l,hip_angle_l_velocity,hip_angle_l_velocity_filt,knee_angle_l,knee_angle_l_velocity,knee_angle_l_velocity_filt,hip_angle_r,hip_angle_r_velocity,hip_angle_r_velocity_filt,knee_angle_r,knee_angle_r_velocity,knee_angle_r_velocity_filt,thigh_imu_l_accel_x,thigh_imu_l_accel_y,thigh_imu_l_accel_z,thigh_imu_l_gyro_x,thigh_imu_l_gyro_y,thigh_imu_l_gyro_z,shank_imu_l_accel_x,shank_imu_l_accel_y,shank_imu_l_accel_z,shank_imu_l_gyro_x,shank_imu_l_gyro_y,shank_imu_l_gyro_z,foot_imu_l_accel_x,foot_imu_l_accel_y,foot_imu_l_accel_z,foot_imu_l_gyro_x,foot_imu_l_gyro_y,foot_imu_l_gyro_z,thigh_imu_r_accel_x,thigh_imu_r_accel_y,thigh_imu_r_accel_z,thigh_imu_r_gyro_x,thigh_imu_r_gyro_y,thigh_imu_r_gyro_z,shank_imu_r_accel_x,shank_imu_r_accel_y,shank_imu_r_accel_z,shank_imu_r_gyro_x,shank_imu_r_gyro_y,shank_imu_r_gyro_z,foot_imu_r_accel_x,foot_imu_r_accel_y,foot_imu_r_accel_z,foot_imu_r_gyro_x,foot_imu_r_gyro_y,foot_imu_r_gyro_z,insole_l_force_y,insole_l_cop_x,insole_l_cop_z,insole_r_force_y,insole_r_cop_x,insole_r_cop_z
170,-2.14142049551177,13.6800623512633,-23.0293223017778,-19.7883958290818,-41.7206720269571,-82.3047777640381,-39.9791518942984,34.0042011880083,58.4153179075913,-33.2617112253647,315.103690128927,401.283240686274,-2.37900662287938,0.513013178514473,0.613922531063309,-0.057146055402555,-75.5087043000755,-38.9335759898619,-10.0843735456275,-2.36426950940794,-0.262520067631091,25.5097200459452,-71.0689790814774,-76.4064037857398,-5.56275971462134,-2.12662347093865,0.795805535157543,-3.80946563277217,-85.0898578148342,-3.00642535463759,2.97839711882586,0.97721661685048,0.915613406090747,-15.2639079336645,-82.9011804395424,-50.7903337851066,5.01088825443124,8.422092169322,1.81193987791254,32.701822883639,-77.6895562908356,253.185811434555,-15.5418102278443,12.2227798152136,8.23421399382688,51.5427571187904,-110.286612143317,215.465520162603,0,0,0,0,0,0
170.005,-2.02758219521437,22.7676600594998,-16.1016989564951,-19.9545302832386,-33.2268908313953,-74.0576456822358,-39.8387664524884,28.0770883620093,53.7696168350713,-31.7972003527835,292.9021745165,384.801416095182,-2.24712855714112,1.31027991518814,0.687220711426216,0.717129798959111,-67.3919652573857,-46.0713973806379,-10.4550452200483,-1.59174887186762,0.102240042445426,23.6734141746259,-63.1009113779003,-75.1914303038711,-6.62850206304413,-1.45463263022981,1.23994289636734,-7.30360871618,-77.3618161074692,1.3600369233323,3.89204579134705,1.34333286088481,0.790186449550314,-15.3358537673536,-84.0718197252018,-42.6625072842741,5.68636626555448,8.69035249412173,1.50281044113616,31.260859432461,-79.5318868156733,238.785087123783,-15.7513770137996,11.4914128422859,8.23953480767219,56.2936507871927,-106.082436929524,204.032182383303,0,0,0,0,0,0
170.01,-1.86747965197966,32.0205086469715,-8.53282808963795,-20.0796002801189,-25.0139993760755,-65.493900144616,-39.7281028944139,22.1327116149385,48.7257728228434,-30.4470116841346,270.037733730027,366.834874520284,-2.06865859424626,2.18238171298254,0.748222965958431,1.29761415223248,-59.6312751955958,-53.2474673538684,-10.7315847163268,-0.688058752996869,0.453359541543225,21.6918275849673,-55.5607041782311,-74.340052976923,-7.66583421556469,-0.647829157569184,1.62329282259425,-9.44284077915892,-69.0212494741307,6.19923494437174,4.82538225147635,1.74003427163436,0.63851796753225,-15.0855159480821,-83.6949709307598,-34.5199538258453,6.27888222493771,8.93912317557099,1.14552777668694,29.4027224957679,-79.7937640861594,223.849976321036,-15.9663836840767,10.815028873124,8.04153517219749,60.1698946665205,-100.419053539871,192.744727081488,0,0,0,0,0,0
170.015,-1.66081139855774,41.3336506844213,-0.419520276303435,-20.1654566930913,-17.1712825944858,-56.7570725452747,-39.6467548321791,16.2696124469568,43.3562153563724,-29.2133234399308,246.737648840996,347.527206791635,-1.85028148026814,3.12059651999803,0.794976919590556,1.67847762708185,-52.3226956572288,-60.3841245014337,-10.9156906423037,0.335648052517496,0.785891478023888,19.6130400320178,-48.5361604278093,-73.8572711511434,-8.65777083270103,0.283068758646024,1.95649313711953,-10.2451422928022,-60.2121557756444,11.4127335682824,5.7687397651638,2.16575308852281,0.464154557816667,-14.5265621841056,-81.7091861016223,-26.4981647383223,6.77321024969183,9.17619662177882,0.757955159929812,27.1964201978573,-78.4014838516814,208.475801786003,-16.1859221145894,10.2038594552852,7.68220605171172,63.1193816805774,-93.3294366828231,181.641997191085,0,0,0,0,0,0
170.02,-1.40779134919825,50.6040098716563,8.13727972836933,-20.2143300919663,-9.77467977496454,-47.9825906335578,-39.593813882926,10.5881898505692,37.7401295010748,-28.0971399879382,223.236690397454,327.043396031023,-1.59954641619409,4.11520845629526,0.82600563789852,1.85751274122255,-45.5380987191573,-67.4072196877029,-11.009552785455,1.46599664443661,1.09546006307839,17.4781078344815,-42.090742470967,-73.7384893840407,-9.58738100228285,1.32549631005829,2.25120822558772,-9.7782705240275,-51.0834300391105,16.8711370862503,6.71217059107558,2.61840446459235,0.271255095222573,-13.6846202588783,-78.0893130756428,-18.7322043775833,7.15757586290347,9.40736479608781,0.359694577270687,24.7018307334092,-75.3259171889441,192.763674405524,-16.404688402171,9.66309260375466,7.21194013199568,65.0998930828705,-84.879680510535,170.746285387838,40.4492785454378,0.222640387166639,0.00487342704180144,0,0,0
170.025,-1.10913454013063,59.7313618135781,17.0338239685686,-20.2287664219136,-2.88726598945722,-39.2959156284596,-39.5678688555033,5.18900548454912,31.9627031743591,-27.0982754688742,199.77290381298,305.567666961437,-1.32459160542536,5.15569971967404,0.840391177715348,1.83628779547348,-39.3237239880599,-74.246322498882,-11.0157312378117,2.68781835227689,1.37810706120814,15.320025420773,-36.2625276367956,-73.9704201836361,-10.4379569431215,2.46517223416172,2.51862712361929,-8.15795312691666,-41.7851464266432,22.419040846938,7.64561677190543,3.09525917664646,0.0644618065969232,-12.5964051659033,-72.8484259004772,-11.3537201778676,7.42346839347757,9.63685891574769,-0.0293437215177429,21.9664512235309,-70.5833334422772,176.819203977902,-16.6143366340112,9.19426405171418,6.6851575614914,66.0797420251011,-75.1674180335076,160.065278121805,89.4896121773464,0.240333678111614,-0.00140799290698701,0,0,0
170.03,-0.76603868511425,68.6191710033391,26.1648665206899,-20.2115672863999,3.43982710272954,-30.8111234970534,-39.567014138335,0.170943433659132,26.1141722996446,-26.2153594521158,176.583203351836,283.300820051203,-1.03385826072807,6.23094193251459,0.837831149486072,1.62037405592316,-33.6996703368167,-80.834739729277,-10.9370992153326,3.98455711320493,1.63015839434781,13.1634513861655,-31.0639204542526,-74.5322109851365,-11.1933453728268,3.68618060516763,2.76817141710838,-5.54383710180965,-32.4650052785189,27.880828485863,8.55907567033527,3.59284605515075,-0.151217691724563,-11.3080928825477,-66.0386389527846,-4.48802388847409,7.56534425981832,9.86810220522418,-0.390359853561858,19.0239711550339,-64.234757322371,160.750997582946,-16.8050323393141,8.79702391315347,6.15576127651628,66.0393627444004,-64.3191514286495,149.594649642509,156.869317431864,0.248978143962512,-0.00549915886394747,0,0,0
170.035,-0.380162233226265,77.1752903776671,35.4249145245422,-20.1657367371535,9.16610984930254,-22.6299578600143,-39.5888678313979,-4.37073861257857,20.2886659446239,-25.4458650732351,153.898875776277,260.457097492781,-0.735803702156638,7.32937957098695,0.818664126284365,1.21961519257116,-28.6603314266187,-87.1093808649196,-10.776741184927,5.33869345680792,1.84812268326759,11.0251363210065,-26.4821416452102,-75.3967645318768,-11.838348851928,4.97110265770389,3.00649735165009,-2.13330122075611,-23.2650415493772,33.0669594266165,9.44275544766328,4.10690058960501,-0.37051276793063,-9.87302288894287,-57.7507533125579,1.74863946772663,7.5811133128365,10.1028758976773,-0.706956261251914,15.8947323526257,-56.3839848156685,144.668926813644,-16.9660287155009,8.46934962600803,5.67246972313412,64.9737256157715,-52.4866344546083,139.321035557975,240.650609481535,0.252203566034177,-0.00825602773825945,0,0,0
170.04,0.0464003963884836,85.3125259230273,44.7094002000397,-20.0944361130616,14.260124818386,-14.8413645552629,-39.6305999476892,-8.34642325826897,14.5828602712985,-24.786159578118,131.941099023538,237.260641598333,-0.438622807870332,8.43920001092717,0.783862070437606,0.648400349010499,-24.1757480326094,-93.0105127681232,-10.5378365703255,6.73215498859904,2.02862976583616,8.91494700566699,-22.4804954648874,-76.532216917021,-12.3592003101042,6.30119339856046,3.23684909388573,1.84661325874176,-14.3186680287337,37.7804177963177,10.2872169756069,4.63237243920228,-0.587976267427721,-8.34886995374356,-48.1127289434382,7.25154227888084,7.47233914457309,10.3407470921292,-0.96619712625653,12.5879456917995,-47.1743904157055,128.682173048588,-17.0863829236054,8.20779518345323,5.27477706223142,62.8953357221028,-39.842475519126,129.225116621606,336.961713041465,0.251401668451999,-0.00987330390597907,0,0,0
170.045,0.511145769090324,92.9490745404527,53.9157535572641,-20.0009480563079,18.697611350764,-7.52150016233737,-39.6889707637438,-11.6741632109288,9.09445720399024,-24.2315766635259,110.91658291852,213.941618449358,-0.149986641670188,9.54848682602784,0.734990404287496,-0.0741018101922032,-20.1938159983724,-98.4814507206831,-10.2235495119463,8.14669248096163,2.16841262550715,6.83735037418377,-19.0003942282382,-77.9035335931695,-12.7440922591317,7.65661009984438,3.4587855763984,6.14876390969241,-5.74810565011507,41.8230466407341,11.0835000649963,5.16349916472829,-0.798058880080394,-6.79447411789414,-37.2870215788495,11.9295836514025,7.24403798582247,10.5791744106977,-1.15935551683282,9.10536137161488,-36.7846585401451,112.897093611932,-17.1558931009501,8.00809372371831,4.98993030089337,59.8374763770859,-26.5751522087647,119.284569441664,440.831362145153,0.247632338319666,-0.0104563022584159,0,0,0
