time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
49.24,0.419814050278323,-0.034359686182414,-0.0347683488456364,-0.0521673919867905,0.0256193006481392,3.99691915132653e-05,NaN,NaN,NaN,NaN,NaN,NaN
49.245,0.339911905018898,-0.0330119898805243,-0.0208699826139433,-0.0806767949576839,0.022987877726113,-0.000632231197037499,NaN,NaN,NaN,NaN,NaN,NaN
49.25,0.258462933125878,-0.030354249132493,-0.0075222468292577,-0.1094102875378,0.0202090247897714,-0.00124655159955619,NaN,NaN,NaN,NaN,NaN,NaN
49.255,0.176200606014914,-0.0263102186026261,0.00510213096530323,-0.138282851711709,0.0173317542687494,-0.00179804094684243,NaN,NaN,NaN,NaN,NaN,NaN
49.26,0.093958021564223,-0.0208687868482207,0.0168537872970206,-0.167157874470342,0.0144063332032546,-0.00228291120830097,NaN,NaN,NaN,NaN,NaN,NaN
49.265,0.0126624920940734,-0.0140836134429919,0.0276067797961725,-0.195840159985098,0.0114831994114822,-0.00269847470938439,NaN,NaN,NaN,NaN,NaN,NaN
49.27,-0.0666862384614898,-0.0060697910242957,0.0372590913215672,-0.224077877031233,0.00861191805956309,-0.00304315980223246,NaN,NaN,NaN,NaN,NaN,NaN
49.275,-0.143048410498005,0.00300139648242184,0.0457334325744438,-0.251570836603321,0.00584030773026371,-0.00331663836284641,NaN,NaN,NaN,NaN,NaN,NaN
49.28,-0.21538220121677,0.0129085048210985,0.0529781846820968,-0.277982840698845,0.00321379739375907,-0.00352005775919203,NaN,NaN,NaN,NaN,NaN,NaN
49.285,-0.282682699956693,0.0233872731783345,0.0589678325390249,-0.302956435532194,0.000774807577284208,-0.00365618305958643,NaN,NaN,NaN,NaN,NaN,NaN
49.29,-0.344018216639179,0.0341405779176399,0.0637023540784096,-0.326128717453172,-0.00143801674997141,-0.00372931089748325,NaN,NaN,NaN,NaN,NaN,NaN
49.295,-0.398561371890125,0.0448508941489873,0.0672055993736739,-0.347146944634867,-0.00339061358789924,-0.00374501469033004,NaN,NaN,NaN,NaN,NaN,NaN
49.3,-0.445613666576908,0.0551938846249686,0.0695228499630596,-0.365682903958411,-0.00505412678673373,-0.00370983165319386,NaN,NaN,NaN,NaN,NaN,NaN
49.305,-0.484616325997403,0.0648493321970806,0.0707177507090139,-0.381443315464671,-0.00640500508122873,-0.00363097774236988,NaN,NaN,NaN,NaN,NaN,NaN
49.31,-0.515179929967438,0.0735202897633823,0.0708690064913827,-0.394186020444467,-0.00742596396942318,-0.00351598307316056,NaN,NaN,NaN,NaN,NaN,NaN
49.315,-0.537089884752202,0.0809442075950432,0.0700670122737366,-0.403727026936689,-0.00810631969980425,-0.00337238191838489,NaN,NaN,NaN,NaN,NaN,NaN
49.32,-0.55027778961012,0.0868926789816127,0.0684102944824075,-0.409937949550927,-0.00844116992073735,-0.00320750365991786,NaN,NaN,NaN,NaN,NaN,NaN
49.325,-0.554834844677134,0.0911859968691071,0.0660023198460253,-0.412755056010285,-0.00843199630716038,-0.00302821800754785,NaN,NaN,NaN,NaN,NaN,NaN
49.33,-0.551003234353746,0.09369786986962,0.0629488067615446,-0.412180284570298,-0.00808628921146105,-0.00284086378818021,NaN,NaN,NaN,NaN,NaN,NaN
49.335,-0.539164799245035,0.0943570415607188,0.0593555606139582,-0.408280411023189,-0.00741734575741657,-0.00265117133886164,NaN,NaN,NaN,NaN,NaN,NaN
49.34,-0.519827478925597,0.0931465409598316,0.0553267443560147,-0.401184706203791,-0.00644429169380629,-0.0024641458831107,NaN,NaN,NaN,NaN,NaN,NaN
49.345,-0.493609791290623,0.0901007350582172,0.0509636567313659,-0.391080924945502,-0.00519198641114891,-0.0022839968531364,NaN,NaN,NaN,NaN,NaN,NaN
