time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
45,0,0,0,0,0,0,-13.14588,510.6663,-7.388498,0.6675275,0,-1.046539
45.005,0,0,0,0,0,0,-15.39496,513.8142,-12.34642,0.6679843,0,-1.040447
45.01,0,0,0,0,0,0,-17.60902,520.0069,-17.94851,0.6684675,0,-1.033887
45.015,0,0,0,0,0,0,-19.81547,529.1407,-23.97048,0.6689815,0,-1.026855
45.02,0,0,0,0,0,0,-22.05347,540.9679,-30.05601,0.6695182,0,-1.019441
45.025,0,0,0,0,0,0,-24.36108,555.1368,-35.78479,0.670057,0,-1.011792
45.03,0,0,0,0,0,0,-26.75328,571.2365,-40.77321,0.6705719,0,-1.004064
45.035,0,0,0,0,0,0,-29.19587,588.8304,-44.7741,0.6710415,0,-0.9963863
45.04,0,0,0,0,0,0,-31.59458,607.4725,-47.73567,0.6714559,0,-0.9888508
45.045,0,0,0,0,0,0,-33.81604,626.7158,-49.80284,0.6718178,0,-0.9815171
45.05,0,0,0,0,0,0,-35.73873,646.1275,-51.2657,0.6721391,0,-0.9744271
45.055,0,0,0,0,0,0,-37.3124,665.3164,-52.46963,0.6724347,0,-0.9676197
45.06,0,0,0,0,0,0,-38.59351,683.9666,-53.71229,0.6727153,0,-0.9611424
45.065,0,0,0,0,0,0,-39.7319,701.8631,-55.16099,0.6729831,0,-0.9550539
45.07,0,0,0,0,0,0,-40.9115,718.8955,-56.82126,0.6732301,0,-0.949409
45.075,0,0,0,0,0,0,-42.27581,735.0365,-58.56668,0.6734381,0,-0.9442317
45.08,0,0,0,0,0,0,-43.87792,750.31,-60.21301,0.6735842,0,-0.9394935
45.085,0,0,0,0,0,0,-45.67891,764.7636,-61.60405,0.6736501,0,-0.9351176
45.09,0,0,0,0,0,0,-47.58813,778.4459,-62.67397,0.6736312,0,-0.9310058
45.095,0,0,0,0,0,0,-49.51582,791.3825,-63.46189,0.6735393,0,-0.9270729
45.1,0,0,0,0,0,0,-51.40719,803.5477,-64.07643,0.6733977,0,-0.923271
45.105,0,0,0,0,0,0,-53.24583,814.8472,-64.63148,0.6732314,0,-0.9195972
45.11,0,0,0,0,0,0,-55.03491,825.1304,-65.18744,0.6730595,0,-0.9160853
45.115,0,0,0,0,0,0,-56.77531,834.2339,-65.72825,0.6728936,0,-0.9127888
45.12,0,0,0,0,0,0,-58.45395,842.0352,-66.18343,0.67274,0,-0.9097595
45.125,0,0,0,0,0,0,-60.04393,848.488,-66.47903,0.6726033,0,-0.9070295
45.13,0,0,0,0,0,0,-61.50932,853.6242,-66.58844,0.672487,0,-0.9046001
45.135,0,0,0,0,0,0,-62.80815,857.5252,-66.5572,0.6723918,0,-0.9024417
45.14,0,0,0,0,0,0,-63.89404,860.2831,-66.49125,0.6723132,0,-0.900501
45.145,0,0,0,0,0,0,-64.72091,861.9718,-66.5196,0.6722403,0,-0.8987125
45.15,0,0,0,0,0,0,-65.25333,862.6393,-66.75535,0.672159,0,-0.8970102
45.155,0,0,0,0,0,0,-65.47789,862.319,-67.27764,0.6720571,0,-0.8953351
45.16,0,0,0,0,0,0,-65.40627,861.0454,-68.14159,0.6719301,0,-0.8936356
