time,left,right
45,1,1
45.005,1,1
45.01,1,1
45.015,1,1
45.02,1,1
45.025,1,1
45.03,1,1
45.035,1,1
45.04,1,1
45.045,1,1
45.05,1,1
45.055,1,1
45.06,1,1
45.065,1,1
45.07,1,1
45.075,1,1
45.08,1,1
45.085,1,1
45.09,1,1
45.095,1,1
45.1,1,1
45.105,1,1
45.11,1,1
45.115,1,1
45.12,1,1
45.125,1,1
45.13,1,1
45.135,1,1
45.14,1,1
45.145,1,1
45.15,1,1
45.155,1,1
45.16,1,1
45.165,1,1
45.17,1,1
45.175,1,1
45.18,1,1
45.185,1,1
45.19,1,1
45.195,1,1
45.2,1,1
45.205,1,1
45.21,1,1
45.215,1,1
45.22,1,1
45.225,1,1
45.23,1,1
45.235,1,1
45.24,1,1
45.245,1,1
45.25,1,1
45.255,1,1
45.26,1,1
45.265,1,1
45.27,1,1
45.275,1,1
45.28,1,1
45.285,1,1
45.29,1,1
45.295,1,1
45.3,1,1
45.305,1,1
45.31,1,1
45.315,1,1
45.32,1,1
45.325,1,1
45.33,1,1
45.335,1,1
45.34,1,1
45.345,1,1
45.35,1,1
45.355,1,1
45.36,1,1
45.365,1,1
45.37,1,1
45.375,1,1
45.38,1,1
45.385,1,1
45.39,1,1
45.395,1,1
45.4,1,1
45.405,1,1
45.41,1,1
45.415,1,1
45.42,1,1
45.425,1,1
45.43,1,1
45.435,1,1
45.44,1,1
45.445,1,1
45.45,1,1
45.455,1,1
45.46,1,1
45.465,1,1
45.47,1,1
45.475,1,1
45.48,1,1
45.485,1,1
45.49,1,1
45.495,1,1
45.5,1,1
45.505,1,1
45.51,1,1
45.515,1,1
45.52,1,1
45.525,1,1
45.53,1,1
45.535,1,1
45.54,1,1
45.545,1,1
45.55,1,1
45.555,1,1
45.56,1,1
45.565,1,1
45.57,1,1
45.575,1,1
45.58,1,1
45.585,1,1
45.59,1,1
45.595,1,1
45.6,1,1
45.605,1,1
45.61,1,1
45.615,1,1
45.62,1,1
45.625,1,1
45.63,1,1
45.635,1,1
45.64,1,1
45.645,1,1
45.65,1,1
45.655,1,1
45.66,1,1
45.665,1,1
45.67,1,1
45.675,1,1
45.68,1,1
45.685,1,1
45.69,1,1
45.695,1,1
45.7,1,1
45.705,1,1
45.71,1,1
45.715,1,1
45.72,1,1
45.725,1,1
45.73,1,1
45.735,1,1
45.74,1,1
45.745,1,1
45.75,1,1
45.755,1,1
45.76,1,1
45.765,1,1
45.77,1,1
45.775,1,1
45.78,1,1
45.785,1,1
45.79,1,1
45.795,1,1
45.8,1,1
45.805,1,1
45.81,1,1
45.815,1,1
45.82,1,1
45.825,1,1
45.83,1,1
45.835,1,1
45.84,1,1
45.845,1,1
45.85,1,1
45.855,1,1
45.86,1,1
45.865,1,1
45.87,1,1
45.875,1,1
45.88,1,1
45.885,1,1
45.89,1,1
45.895,1,1
45.9,1,1
45.905,1,1
45.91,1,1
45.915,1,1
45.92,1,1
45.925,1,1
45.93,1,1
45.935,1,1
45.94,1,1
45.945,1,1
45.95,1,1
45.955,1,1
45.96,1,1
45.965,1,1
45.97,1,1
45.975,1,1
45.98,1,1
45.985,1,1
45.99,1,1
45.995,1,1
46,1,1
46.005,1,1
46.01,1,1
46.015,1,1
46.02,1,1
46.025,1,1
46.03,1,1
46.035,1,1
46.04,1,1
46.045,1,1
46.05,1,1
46.055,1,1
46.06,1,1
46.065,1,1
46.07,1,1
46.075,1,1
46.08,1,1
46.085,1,1
46.09,1,1
46.095,1,1
46.1,1,1
46.105,1,1
46.11,1,1
46.115,1,1
46.12,1,1
46.125,1,1
46.13,1,1
46.135,1,1
46.14,1,1
46.145,1,1
46.15,1,1
46.155,1,1
46.16,1,1
46.165,1,1
46.17,1,1
46.175,1,1
46.18,1,1
46.185,1,1
46.19,1,1
46.195,1,1
46.2,1,1
46.205,1,1
46.21,1,1
46.215,1,1
46.22,1,1
46.225,1,1
46.23,1,1
46.235,1,1
46.24,1,1
46.245,1,1
46.25,1,1
46.255,1,1
46.26,1,1
46.265,1,1
46.27,1,1
46.275,1,1
46.28,1,1
46.285,1,1
46.29,1,1
46.295,1,1
46.3,1,1
46.305,1,1
46.31,1,1
46.315,1,1
46.32,1,1
46.325,1,1
46.33,1,1
46.335,1,1
46.34,1,1
46.345,1,1
46.35,1,1
46.355,1,1
46.36,1,1
46.365,1,1
46.37,1,1
46.375,1,1
46.38,1,1
46.385,1,1
46.39,1,1
46.395,1,1
46.4,1,1
46.405,1,1
46.41,1,1
46.415,1,1
46.42,1,1
46.425,1,1
46.43,1,1
46.435,1,1
46.44,1,1
46.445,1,1
46.45,1,1
46.455,1,1
46.46,1,1
46.465,1,1
46.47,1,1
46.475,1,1
46.48,1,1
46.485,1,1
46.49,1,1
46.495,1,1
46.5,1,1
46.505,1,1
46.51,1,1
46.515,1,1
46.52,1,1
46.525,1,1
46.53,1,1
46.535,1,1
46.54,1,1
46.545,1,1
46.55,1,1
46.555,1,1
46.56,1,1
46.565,1,1
46.57,1,1
46.575,1,1
46.58,1,1
46.585,1,1
46.59,1,1
46.595,1,1
46.6,1,1
46.605,1,1
46.61,1,1
46.615,1,1
46.62,1,1
46.625,1,1
46.63,1,1
46.635,1,1
46.64,1,1
46.645,1,1
46.65,1,1
46.655,1,1
46.66,1,1
46.665,1,1
46.67,1,1
46.675,1,1
46.68,1,1
46.685,1,1
46.69,1,1
46.695,1,1
46.7,1,1
46.705,1,1
46.71,1,1
46.715,1,1
46.72,1,1
46.725,1,1
46.73,1,1
46.735,1,1
46.74,1,1
46.745,1,1
46.75,1,1
46.755,1,1
46.76,1,1
46.765,1,1
46.77,1,1
46.775,1,1
46.78,1,1
46.785,1,1
46.79,1,1
46.795,1,1
46.8,1,1
46.805,1,1
46.81,1,1
46.815,1,1
46.82,1,1
46.825,1,1
46.83,1,1
46.835,1,1
46.84,1,1
46.845,1,1
46.85,1,1
46.855,1,1
46.86,1,1
46.865,1,1
46.87,1,1
46.875,1,1
46.88,1,1
46.885,1,1
46.89,1,1
46.895,1,1
46.9,1,1
46.905,1,1
46.91,1,1
46.915,1,1
46.92,1,1
46.925,1,1
46.93,1,1
46.935,1,1
46.94,1,1
46.945,1,1
46.95,1,1
46.955,1,1
46.96,1,1
46.965,1,1
46.97,1,1
46.975,1,1
46.98,1,1
46.985,1,1
46.99,1,1
46.995,1,1
47,1,1
47.005,1,1
47.01,1,1
47.015,1,1
47.02,1,1
47.025,1,1
47.03,1,1
47.035,1,1
47.04,1,1
47.045,1,1
47.05,1,1
47.055,1,1
47.06,1,1
47.065,1,1
47.07,1,1
47.075,1,1
47.08,1,1
47.085,1,1
47.09,1,1
47.095,1,1
47.1,1,1
47.105,1,1
47.11,1,1
47.115,1,1
47.12,1,1
47.125,1,1
47.13,1,1
47.135,1,1
47.14,1,1
47.145,1,1
47.15,1,1
47.155,1,1
47.16,1,1
47.165,1,1
47.17,1,1
47.175,1,1
47.18,1,1
47.185,1,1
47.19,1,1
47.195,1,1
47.2,1,1
47.205,1,1
47.21,1,1
47.215,1,1
47.22,1,1
47.225,1,1
47.23,1,1
47.235,1,1
47.24,1,1
47.245,1,1
47.25,1,1
