elapsed_s,left_hip_angle_deg,left_hip_velocity_dps,right_hip_angle_deg,right_hip_velocity_dps,left_measured_torque_nm,right_measured_torque_nm,left_nn_torque_nm,right_nn_torque_nm
0.0,27.7882522390212,28.39871246643,-4.58976763856815,-111.74255835882,-2.76490343665538,3.33013686860926,-0.5,0.5
0.00999999999999801,28.0249572156717,18.825960535128,-5.64234520366348,-98.6313020231691,-2.38103224726023,2.9497678990919,-1.0,1.0
0.020000000000003126,28.1636196439942,8.79953807394888,-6.56177744942841,-85.2743518925681,-1.98009738536317,2.59713844224267,-1.1581265926361084,1.5
0.030000000000001137,28.2000291077225,-1.58789582141768,-7.3488251085638,-72.3122594555393,-1.73727166761237,2.2057802619469,-0.999997079372406,1.9052051305770874
0.03999999999999915,28.131435094092,-12.1408156887766,-8.01053340237375,-60.349240763186,-1.52184569664423,1.80771053298402,-0.8351321220397949,1.5196664333343506
0.04999999999999716,27.9574833691088,-22.5823898434874,-8.55963034284607,-49.9066237874897,-1.38828065860807,1.41319354976829,-0.7685049176216125,1.1412501335144043
0.060000000000002274,27.6808786804799,-32.5867529977914,-9.01348687495503,-41.3827238289815,-1.26421492477927,1.02352090403902,-0.6844586133956909,0.786948561668396
0.07000000000000028,27.3076866515329,-41.81764160222,-9.39272101420034,-35.0224542865123,-1.33855734302897,0.761135868802209,-0.8229745626449585,0.5938655734062195
0.0799999999999983,26.8472373903374,-49.9680046773019,-9.71955545714944,-30.8987665375142,-1.4109890460968,0.50549453496933,-0.9263514876365662,0.3869842290878296
0.09000000000000341,26.3116491493119,-56.795058066595,-10.0160523946744,-28.906678271099,-1.4109890460968,0.50549453496933,-0.948381245136261,0.43814918398857117
0.10000000000000142,25.7150428018625,-62.1460510974788,-10.3023505096187,-28.7694393381227,-1.3749358345306,0.462603645619964,-0.9369209408760071,0.4125891625881195
0.10999999999999943,25.0725581009381,-65.9716061586199,-10.5950196984914,-30.0555014708956,-1.11648773117716,0.155139524618351,-0.690335750579834,0.09660820662975311
0.11999999999999744,24.3993039765704,-68.3255906386384,-10.9056329759633,-32.2045210088385,-0.865959998452086,-0.13779954496632,-0.5135099291801453,-0.17636911571025848
0.13000000000000256,23.7093744740349,-69.3526483052384,-11.2396366322562,-34.5605582364617,-0.655051120236877,-0.358082178907143,-0.3570043444633484,-0.3570316433906555
0.14000000000000057,23.0150410364091,-69.2663020524068,-11.5955818290986,-36.4107561077903,-0.422257867258608,-0.554516794608529,-0.16022679209709167,-0.5275841355323792
0.14999999999999858,22.3261961862165,-68.3216602564043,-11.9647644018179,-37.0279200330249,-0.136117751383616,-0.692817834498314,0.07076932489871979,-0.6541138887405396
0.1599999999999966,21.6500805752475,-66.7871247851698,-12.3313042415476,-35.7154650471751,0.305711149440081,-0.825148999072302,0.46259942650794983,-0.7725925445556641
0.1700000000000017,20.9912822594811,-64.9191619830537,-12.6726799555428,-31.8530834509631,0.939768293771758,-0.950109185407263,0.9625993967056274,-0.8836922645568848
0.17999999999999972,20.3519604248473,-62.9432719127633,-12.960716737684,-24.9411757915817,1.48741286470081,-1.03218554347324,1.4526286125183105,-0.9490384459495544
0.18999999999999773,19.7322207490096,-61.0429597838668,-13.1630035812976,-14.6416187478951,1.96378894711837,-1.07888908096515,1.825699806213379,-0.9876019954681396
