time,hip_flexion_l_velocity,hip_adduction_l_velocity,hip_rotation_l_velocity,knee_angle_l_velocity,ankle_angle_l_velocity,subtalar_angle_l_velocity,hip_flexion_r_velocity,hip_adduction_r_velocity,hip_rotation_r_velocity,knee_angle_r_velocity,ankle_angle_r_velocity,subtalar_angle_r_velocity
45,28.39871246643,-15.8326727957399,0.473070510669432,328.895678471579,-5.45614198311279,-21.0618192708653,-111.74255835882,42.8679970724218,54.9818324765956,100.645039771836,7.14329729515315,-31.1539437843252
45.005,23.6704976650519,-17.8322890504225,3.01243259752535,341.938250100563,-4.55224355563645,-24.2382677196963,-105.257756509553,44.6396845049905,60.7294596683532,91.3630093266408,9.12161057668003,-36.4617491068461
45.01,18.825960535128,-19.8524628628229,5.1781736295074,354.543539816374,-2.95401982237005,-25.757956333399,-98.6313020231691,46.4625073437895,66.3150264466704,81.6316527101571,11.2012267356398,-41.8605092282687
45.015,13.8662428322564,-21.900092020552,6.89161589094999,366.584729618053,-0.735215583931006,-25.5262596027645,-91.9432245765108,48.3332451087115,71.6774784253486,71.5358492966338,13.3946131083586,-47.2679347849589
45.02,8.79953807394888,-23.9761593435169,8.08416868709553,377.921289317804,2.01691173349414,-23.4919315766309,-85.2743518925681,50.2441149937888,76.7615989915469,61.1647853470843,15.7129479066141,-52.602896909549
45.025,3.64094637282255,-26.0747571823617,8.69939345498024,388.401915344297,5.20361657670829,-19.6494301597413,-78.7047659134988,52.1820509937588,81.5185708866706,50.6105500282205,18.1654840906796,-57.7864412743067
45.03,-1.58789582141768,-28.1824233059792,8.69485018527531,397.867932733972,8.71684025032695,-14.040203606749,-72.3122594555393,54.1281787757467,85.9062486730365,39.9666302878255,20.7589931796245,-62.7425998069427
45.035,-6.85940136304838,-30.2778251236519,8.04366254697975,406.157075839439,12.4414978706946,-6.75286385096664,-66.1708293810089,56.0575217649606,89.8891563462344,29.3263295388042,23.4972933220728,-67.3990039272801
45.04,-12.1408156887766,-32.3318152388619,6.73574146434126,413.107549221394,16.2578400414116,2.07780351169267,-60.349240763186,57.9389643989272,93.4382358049191,18.7811380417362,26.3808616563463,-71.6873135838376
45.045,-17.3951724983254,-34.3078659612183,4.77861187562689,418.562258867273,20.0438535913835,12.2730144422178,-54.9096940472421,59.7354875223905,96.5303816347345,8.41908536878806,29.4065271518321,-75.5434854964704
45.05,-22.5823898434874,-36.1628742345982,2.19779538448685,422.373095798527,23.6776674817746,23.6133380955183,-49.9066237874897,61.4046790678815,99.1478047686618,-1.67689286184742,32.5672371758551,-78.9079106313317
45.055,-27.6604688628923,-37.848312156687,-0.963287490640599,424.405149681902,27.0399317802376,35.8431838639649,-45.385653210905,62.8995110459233,101.277271664363,-11.4305408253059,35.8518892536535,-81.7254544893385
45.06,-32.5867529977914,-39.3116826019286,-4.64391818292448,424.540729566404,30.0161392384451,48.6763496260796,-41.3827238289815,64.1693618989639,102.909267044486,-20.7737876211646,39.2452188035687,-83.9454347578332
45.065,-37.3192028946858,-40.4982251822741,-8.76719129419983,422.68307259622,32.49886032228,61.8025235084492,-37.9234139245118,65.1612518849889,104.03712775205,-29.6481390492139,42.7277336692806,-85.5215703765136
45.07,-41.81764160222,-41.3528056034775,-13.2416266940857,418.759629443561,34.389863412478,74.8945985667264,-35.0224542865123,65.821248828916,104.656193459149,-38.0059247160433,46.2756866666227,-86.4119349642468
45.075,-46.0449261195584,-41.8219120164933,-17.9632556108654,412.724827046328,35.6020922962188,87.6166286551738,-32.6834442949166,66.0959928853728,104.763016951872,-45.8113711668463,49.8610780465153,-86.5789458955922
45.08,-49.9680046773019,-41.8556757353127,-22.8181361503824,404.562224591069,36.061473132271,99.6322258597269,-30.8987665375142,65.934282477233,104.354672358751,-53.0414744137731,53.4516810162794,-85.989417545717
45.085,-53.5588241025614,-41.4098311346431,-27.6852364754284,394.285996871901,35.7085230865454,110.613176937274,-29.6496937525025,65.2886597644682,103.428194104089,-59.6866485201761,57.0110855862559,-84.6147029539018
45.09,-56.795058066595,-40.4475310312185,-32.4396082491374,381.941699502471,34.4997332217192,120.248040054499,-28.906678271099,64.1169331300905,101.980173194127,-65.7511306885507,60.4987590966183,-82.4309427569681
45.095,-59.6606347449036,-38.9409395550164,-36.9557600938727,367.606292120687,32.4086993418862,128.250475246466,-28.6298114944132,62.383576299674,100.006531423103,-71.2531274580506,63.8701255561219,-79.4194344770454
45.1,-62.1460510974788,-36.8725342197222,-41.1111315617247,351.387417855593,29.4269764527571,134.367063130722,-28.7694393381227,60.0609487291099,97.5024884697535,-76.2246910541852,67.0766699504463,-75.5671295154135
45.105,-64.2484700924591,-34.2360619821792,-44.7895626813576,333.421959173498,25.564635147143,138.384376343453,-29.2669188872739,57.130289561435,94.462731243725,-80.7113196269537,70.0660775718647,-70.8672592144986
45.11,-65.9716061586199,-31.0371096224658,-47.884652367547,313.873911019266,20.8505013176745,140.135086139657,-30.0555014708956,53.5824473694021,90.8817885348691,-84.7712800473688,72.7824218927262,-65.320084455581
45.115,-67.3254124367854,-27.2932657866218,-50.3029006413344,292.931631216117,15.3320640240892,139.502911746344,-31.0613277472011,49.4183195293382,86.7546065601702,-88.4746570480727,75.1664172932657,-58.9337550695138
45.12,-68.3255906386384,-23.0338695968766,-51.966534640725,270.804544821929,9.07504019468283,136.426251661124,-32.2045210088385,44.6489877942224,82.0773124432862,-91.9021377138432,77.1557548271359,-51.7252560149078
45.125,-68.9929502535576,-18.299358029697,-52.8159267653476,247.719392993196,2.1625892808604,130.900373369115,-33.4003656292975,39.2955497785465,76.8481434116363,-95.1435455574454,78.6855399738746,-43.7214073915337
45.13,-69.3526483052384,-13.1402405601608,-52.8115248288054,223.916127516596,-5.30582389412534,122.978079877507,-34.5605582364617,33.3886589882771,71.0685101507115,-98.2961436037678,79.6888509016829,-34.9598756650542
45.135,-69.4333437625499,-7.61574421304038,-51.9352284639419,199.643559312676,-13.2159140522085,112.768816746106,-35.5945196842151,26.9677981126359,64.7441539365073,-101.462731015583,80.0974341587924,-25.4901447356251
45.14,-69.2663020524068,-1.79218459165203,-50.1911628613451,175.154872775342,-21.4403976589094,100.436230603545,-36.4107561077903,20.080320967281,57.8863495028794,-104.749562757233,79.842552009141,-15.3743883748684
45.145,-68.8844850192711,4.25887173555082,-47.6058198627989,150.703117872853,-29.8411348347361,86.1942383009681,-36.9182572719391,12.7803072509734,50.5130997419586,-108.264126532755,78.855991971585,-4.68818072495822
45.15,-68.3216602564043,10.4625812246445,-44.2275569514668,126.536788660169,-38.2715657179324,70.3017134692291,-37.0279200330249,5.12728075134352,42.6502647662654,-112.112815630954,77.0712445721378,6.47902046387744
45.155,-67.6115610969088,16.7428577069229,-40.125465909127,102.89559055689,-46.5794078109071,53.0559424369781,-36.6539839729752,-2.81515444865799,34.332566762526,-116.39854021163,74.4248497771512,18.0236819909837
45.16,-66.7871247851698,23.0243905844132,-35.3876437141247,80.0064898890948,-54.6095722885269,34.7850420468694,-35.7154650471751,-10.9807039536599,25.6044133410593,-121.218322819209,70.8579058447633,29.8283542810748
45.165,-65.8798315766138,29.2345730634423,-30.1189175279115,58.0801282479188,-62.2072485703261,15.8395658267854,-34.1375713995077,-19.3017447821028,16.5204855195045,-126.660926335225,66.3177262895456,41.7622328595326
