time,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r
45,27.73389107,-5.67506919,-5.22000894,-52.20049175,-8.89548254,-2.69874481,-4.67056175,3.31286058,-5.19482802,-1.75565831,-2.71029331,-7.06534614
45.005,27.76154047,-5.7333524,-5.38109531,-50.52654863,-8.99419548,-2.97082342,-5.30491365,3.45340609,-4.60237543,-1.22468641,-2.87734919,-7.65952957
45.01,27.97222355,-5.82429367,-5.31940423,-48.88348406,-8.95911895,-3.00154554,-5.77199015,3.72362179,-4.39553898,-0.80066801,-2.75762474,-7.69100227
45.015,28.18344722,-5.93304805,-5.2512331,-47.17215047,-8.9164259,-3.02996775,-6.12164464,4.00958915,-4.25866197,-0.53304174,-2.64698346,-7.72868122
45.02,28.25986634,-5.96640322,-5.16163882,-45.35472361,-8.86319912,-3.13074581,-6.61640737,4.22568944,-3.82621348,-0.12253858,-2.48428917,-7.83104477
45.025,28.22159567,-6.02828706,-5.40716674,-43.43244619,-8.89560881,-3.57768051,-7.05638133,4.2955188,-3.00834026,0.2091271,-2.53989402,-8.67879439
45.03,28.22237562,-6.13303316,-5.36476548,-41.51528995,-8.86000005,-3.69045062,-7.4805497,4.54051366,-2.4824189,0.49032629,-2.62840296,-9.27098691
45.035,28.26902984,-6.21039399,-5.25641462,-39.5604346,-8.75449703,-3.74564894,-7.79514249,4.79234478,-2.10697198,0.66027837,-2.44434806,-9.44577565
45.04,28.26728501,-6.2994612,-5.1083245,-37.53447437,-8.67620605,-3.74951516,-8.04957262,5.06664459,-1.8585507,0.69674448,-2.28834022,-9.54521281
45.045,28.26089774,-6.38801676,-5.01977808,-35.4827335,-8.56098591,-3.79089185,-8.31293248,5.31974262,-1.46561695,0.81006275,-2.0547651,-9.74284979
45.05,28.18214037,-6.49087441,-4.90125179,-33.36277618,-8.4476826,-3.8050948,-8.53177736,5.58201542,-1.07821294,0.8008739,-1.82844611,-9.97101372
45.055,28.06435982,-6.60662997,-4.79780588,-31.2085325,-8.32891897,-3.79435747,-8.73055374,5.84785469,-0.65092495,0.75369754,-1.58200926,-10.24341679
45.06,27.75992177,-6.84521655,-5.09385986,-29.01307082,-8.15877961,-3.66421705,-9.03343528,6.02998823,0.43699477,0.74263724,-1.68849017,-11.5502553
45.065,27.61705842,-6.97306973,-4.91198293,-26.84397174,-8.06552537,-3.57669137,-9.16959292,6.36280116,0.64593291,0.56102087,-1.49071056,-11.66686291
45.07,27.44475452,-7.11305085,-4.76476509,-24.67271203,-7.96305406,-3.45010743,-9.3075416,6.69023484,0.9528607,0.37506552,-1.21233537,-11.83747191
45.075,27.22802144,-7.2814811,-4.641306,-22.49940552,-7.85899421,-3.27034266,-9.43368636,7.02349564,1.30881969,0.14571596,-0.88769867,-12.05488092
45.08,26.98074336,-7.48008101,-4.58271307,-20.35945547,-7.75383178,-3.00840035,-9.55398604,7.36600711,1.74767885,-0.12448823,-0.50730341,-12.3326047
45.085,26.53268252,-7.96073905,-5.13587245,-18.34246841,-7.27695659,-1.81289435,-9.86388368,7.72314091,2.87242866,-0.34789124,-0.29684867,-13.44047353
45.09,26.28413713,-8.11195279,-5.04648819,-16.29227544,-7.24324858,-1.59432467,-9.95105079,8.0692038,3.09754868,-0.68856142,-0.03401449,-13.60627441
45.095,25.90441918,-8.50187382,-5.40107762,-14.38664098,-6.97721511,-0.56874387,-10.16322153,8.46651698,3.82311948,-1.03303515,0.37436686,-14.14323775
45.1,25.59440963,-8.76795423,-5.55423923,-12.53860414,-6.90753394,0.04398259,-10.29779295,8.85084108,4.23970043,-1.43264337,0.7671851,-14.45136953
