time,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r
78.83,44.1165109,-10.54676597,-16.74700775,-65.91122306,12.12812547,8.61180243,-6.30757452,0.34854925,-4.08605071,-7.83269166,3.87720749,0.82682621
78.835,44.2657215,-10.56475058,-16.55929498,-65.32297544,12.08722658,8.63999366,-6.48046661,0.33345194,-4.03380206,-7.86781383,3.91688861,0.82230953
78.84,44.41634396,-10.45210214,-16.39071216,-64.66558866,11.55359346,8.88546307,-6.66399892,0.20494073,-3.80211149,-7.85760709,4.14749641,0.77370384
78.845,44.55943325,-10.39655101,-16.20173802,-63.99451602,11.30237067,8.99396468,-6.83647505,0.12284356,-3.63955141,-7.89779541,4.2537615,0.77131623
78.85,44.69154626,-10.42042355,-16.01239048,-63.3467354,11.18552219,9.04263352,-7.01550677,0.10192165,-3.58148277,-7.94082139,4.31550806,0.76642242
78.855,44.7678505,-10.30921796,-15.91133312,-62.61969381,10.25269024,9.36514107,-7.21117357,-0.09498635,-3.35178611,-7.97091498,4.63212153,0.7427824
78.86,44.8879981,-10.31727615,-15.70775999,-61.96101314,10.16401538,9.40141889,-7.38633823,-0.12613887,-3.27469524,-8.01557243,4.68221754,0.74900129
78.865,44.90633728,-10.20713957,-15.64510388,-61.2274419,9.27247927,9.666025,-7.58271217,-0.35744397,-3.05429153,-8.068108,4.96625689,0.79907935
78.87,45.00305853,-10.21526907,-15.42453306,-60.58381797,9.18150474,9.701249,-7.76383519,-0.38150294,-2.97227016,-8.10379558,5.01962076,0.80668892
78.875,45.03165425,-10.15484135,-15.27181717,-59.91234645,8.25061704,9.97761055,-7.98286713,-0.5053363,-2.75265501,-8.13344642,5.30535226,0.83693139
78.88,45.06508679,-10.10818068,-15.12064424,-59.27609689,7.71664912,10.12798842,-8.17062666,-0.62793858,-2.5947534,-8.17101059,5.47337979,0.89642453
78.885,45.08772465,-10.07710299,-14.95066456,-58.66551781,7.159211,10.2897857,-8.34996039,-0.71832924,-2.45039403,-8.21393104,5.6485628,0.94600512
78.89,45.11045363,-10.0582032,-14.79375092,-58.08206935,6.57843998,10.46087952,-8.52794601,-0.79941757,-2.30807546,-8.25900087,5.82394796,0.99771089
78.895,45.16032485,-10.07945274,-14.59617938,-57.57602992,6.50196975,10.491047,-8.67925868,-0.82917642,-2.27276711,-8.29964838,5.86414392,0.99853184
78.9,45.15815429,-10.0358257,-14.41972111,-57.03857187,5.5109131,10.79810093,-8.86559597,-0.89858582,-2.01531356,-8.32506988,6.13515837,1.03829353
78.905,45.14901774,-10.03717305,-14.29559156,-56.54991047,4.84422858,11.00075632,-9.00790577,-0.96781515,-1.89470765,-8.41251119,6.31496529,1.10145122
78.91,45.16093694,-10.0438802,-14.12751939,-56.11694755,4.74813362,11.03656199,-9.14132974,-0.99734838,-1.84831135,-8.45752902,6.3587468,1.10712144
78.915,45.13507862,-10.02528226,-14.01090202,-55.70508397,3.76015771,11.34414442,-9.29759766,-1.07051986,-1.63670978,-8.51065639,6.63597977,1.17808614
78.92,45.10804791,-10.02107428,-13.91500152,-55.32984302,3.21238925,11.51623226,-9.42067937,-1.13947725,-1.52779349,-8.58274713,6.80629894,1.26366189
78.925,45.08938128,-10.00457408,-13.78286065,-55.00159905,3.09422224,11.55829921,-9.54476429,-1.17506672,-1.46906332,-8.63685151,6.85635138,1.27552065
78.93,45.05987498,-10.00518508,-13.71811627,-54.72371904,2.2226745,11.82976637,-9.67681635,-1.24349725,-1.29787459,-8.68641208,7.13377843,1.36761808
78.935,45.03137204,-9.99163297,-13.60938455,-54.48207511,2.1432885,11.85844025,-9.7875342,-1.2825374,-1.26431791,-8.7497757,7.16967382,1.37779971
78.94,44.98666708,-9.98107396,-13.58391036,-54.26658708,1.3980189,12.08729791,-9.89969509,-1.35717794,-1.09610225,-8.81320297,7.44086952,1.4968526
78.945,44.95131082,-9.96096923,-13.50297611,-54.11026832,1.32751249,12.11118431,-10.00475714,-1.39941076,-1.06890944,-8.87864013,7.47588222,1.51011985
78.95,44.89102011,-9.92447716,-13.44772122,-53.96152498,1.13374359,12.17023713,-10.12201397,-1.44970995,-0.97907964,-8.94839054,7.56681356,1.5439348
78.955,44.86145449,-9.92619653,-13.48221911,-53.89791789,0.54319498,12.33507963,-10.2258775,-1.53498265,-0.83100238,-8.98796105,7.853338,1.66873794
78.96,44.84156959,-9.92023719,-13.54900327,-53.85300713,0.17420456,12.41815156,-10.24483545,-1.64605816,-0.77232434,-9.1147393,8.11699771,1.94340362
78.965,44.80390619,-9.88054173,-13.51635975,-53.86582237,0.15349411,12.42155946,-10.35158272,-1.70606701,-0.75269189,-9.1679889,8.14259068,1.95980262
78.97,44.76059833,-9.84242231,-13.52604404,-53.9122296,0.1073622,12.42557439,-10.46735231,-1.76657844,-0.70559356,-9.22114082,8.2047844,1.99254149
78.975,44.75219182,-9.85849339,-13.63833553,-53.97868615,-0.07591972,12.39980252,-10.49209631,-1.87197023,-0.57695591,-9.31054757,8.59094417,2.28770315
78.98,44.72201341,-9.8156033,-13.63855608,-54.09668132,-0.07344731,12.39345158,-10.59175383,-1.93767114,-0.56989726,-9.36485125,8.6010033,2.30561339
78.985,44.72827823,-9.80146321,-13.7664232,-54.23476719,0.09304436,12.22891833,-10.60287848,-2.06250811,-0.51751833,-9.46056001,8.907244,2.70417971
78.99,44.70739888,-9.75110736,-13.7801193,-54.42081995,0.0994338,12.22021397,-10.70812961,-2.13150757,-0.50566283,-9.50934592,8.91617851,2.71885122
78.995,44.68793576,-9.70496963,-13.80187426,-54.62996123,0.12395271,12.20377079,-10.81243216,-2.20438024,-0.49434031,-9.55324798,8.93074932,2.73289057
79,44.67715737,-9.66884222,-13.86005094,-54.89314182,0.19290749,12.16535575,-10.92488654,-2.28115828,-0.47579569,-9.59393399,8.96172984,2.75967115
79.005,44.70488434,-9.71851682,-14.00689026,-55.16862419,0.8818241,11.81491466,-10.94003895,-2.38236112,-0.34600852,-9.65238097,9.27000136,3.07076664
79.01,44.70445738,-9.66848222,-14.04195875,-55.45898698,0.9197794,11.79010747,-11.03488926,-2.46650237,-0.34125025,-9.70675943,9.27810232,3.09893334
79.015,44.76349382,-9.69416126,-14.15174523,-55.79226605,1.55347732,11.46753571,-11.04724651,-2.56242978,-0.28236291,-9.77054901,9.47862906,3.42601172
79.02,44.77348464,-9.64175979,-14.18324742,-56.12273908,1.59298388,11.44382402,-11.14303666,-2.65731973,-0.27703392,-9.82142466,9.48118342,3.45014631
79.025,44.84876282,-9.6714364,-14.28033322,-56.49165403,2.30767622,11.10417992,-11.15255225,-2.74311879,-0.21949516,-9.8838718,9.6406357,3.75738846
79.03,44.94960024,-9.67316606,-14.32943897,-56.86927779,2.71990232,10.87645936,-11.14789696,-2.82928607,-0.20880819,-9.95439719,9.77627632,4.0695511
79.035,44.96481649,-9.62419863,-14.35557353,-57.2294051,2.77575117,10.84933226,-11.24496807,-2.92800781,-0.20242419,-9.99741688,9.77074101,4.08800637
79.04,45.05228028,-9.66285251,-14.4336758,-57.62929362,3.57575326,10.50930346,-11.25254435,-3.01400821,-0.13263551,-10.04463961,9.84536853,4.32889653
79.045,45.07719782,-9.62004344,-14.45672953,-58.00587942,3.65590202,10.47264412,-11.34422471,-3.11426215,-0.12227437,-10.0892651,9.83809486,4.35403462
79.05,45.1769844,-9.66529475,-14.51400081,-58.40006162,4.47890209,10.13334881,-11.3295116,-3.19364047,-0.03934116,-10.14341612,9.87641076,4.58858927
79.055,45.19524144,-9.61401747,-14.51878281,-58.76151766,4.53740349,10.10791002,-11.41527679,-3.2993782,-0.02449035,-10.19123632,9.86316726,4.60509244
79.06,45.4444061,-9.72706647,-14.53413832,-59.18833686,5.36677432,9.7501581,-11.25475223,-3.31355516,0.07545678,-10.28893171,9.96264899,5.01411638
79.065,45.4616368,-9.67803712,-14.54094536,-59.54383328,5.45762717,9.71636106,-11.33930529,-3.42093765,0.09393564,-10.33253934,9.93114555,5.02379969
79.07,45.49860148,-9.69313496,-14.59088838,-59.88040375,6.24245949,9.43535564,-11.3533956,-3.52210132,0.18712628,-10.38011982,9.793113,5.11686499
79.075,45.51147091,-9.64057205,-14.59346819,-60.21742479,6.32464728,9.40560132,-11.427225,-3.63086521,0.21576627,-10.43214817,9.76587518,5.12738781
79.08,45.56954768,-9.67016358,-14.64300451,-60.52473738,7.13556236,9.12129743,-11.38964186,-3.72861486,0.32698088,-10.49368509,9.59700666,5.23267669
79.085,45.62213325,-9.67296145,-14.66908459,-60.81962059,7.61220503,8.96368395,-11.36063703,-3.8253636,0.43500137,-10.56581493,9.49249049,5.29544693
79.09,45.61319761,-9.61771664,-14.64872881,-61.0895277,7.67200886,8.94453509,-11.41504716,-3.91873362,0.46182022,-10.62660938,9.45841558,5.30252848
79.095,45.6608042,-9.63104255,-14.70243453,-61.33328426,8.41052451,8.70504045,-11.32664098,-4.02422699,0.57690355,-10.73107517,9.17039308,5.39134742
79.1,45.68072581,-9.6238156,-14.73209249,-61.55602003,8.84808317,8.57740861,-11.27810498,-4.12281305,0.69185599,-10.81084395,8.99004463,5.41623956
79.105,45.69571617,-9.61175402,-14.76376311,-61.75609157,9.24039984,8.46992218,-11.21508335,-4.21584334,0.78705043,-10.90773913,8.77291705,5.42943466
79.11,45.68856743,-9.58972133,-14.78679284,-61.92605745,9.61861571,8.36947646,-11.14744194,-4.31540121,0.87787079,-11.0088032,8.5299868,5.43645585
79.115,45.66367122,-9.55114888,-14.80669721,-62.06195214,9.95774611,8.28034874,-11.07295437,-4.41424495,0.95024571,-11.13597194,8.27444686,5.44800921
79.12,45.59136391,-9.49041705,-14.77141229,-62.20007762,10.00539378,8.26875638,-11.09263728,-4.48157596,0.97613979,-11.20838128,8.22558098,5.45040118
79.125,45.54612932,-9.4615979,-14.88811041,-62.25320653,10.71902994,8.07882717,-10.92883191,-4.63104132,1.10685604,-11.35689334,7.61986027,5.49481181
