time,left,right
108.345,1,0
108.35,1,0
108.355,1,0
108.36,1,0
108.365,1,0
108.37,1,0
108.375,1,0
108.38,1,0
108.385,1,0
108.39,1,0
108.395,1,0
108.4,1,0
108.405,1,0
108.41,1,0
108.415,1,0
108.42,1,0
108.425,1,0
108.43,1,0
108.435,1,0
108.44,1,0
108.445,1,0
108.45,1,0
108.455,1,0
108.46,1,0
108.465,1,0
108.47,1,0
108.475,1,0
108.48,1,0
108.485,1,0
108.49,1,0
108.495,1,0
108.5,1,0
108.505,1,1
108.51,1,1
108.515,1,1
108.52,1,1
108.525,1,1
108.53,1,1
108.535,1,1
108.54,1,1
108.545,1,1
108.55,1,1
108.555,1,1
108.56,1,1
108.565,1,1
108.57,1,1
108.575,1,1
108.58,1,1
108.585,1,1
108.59,1,1
108.595,1,1
108.6,1,1
108.605,1,1
108.61,1,1
108.615,1,1
108.62,1,1
108.625,1,1
108.63,1,1
108.635,1,1
108.64,1,1
108.645,1,1
108.65,1,1
108.655,1,1
108.66,1,1
108.665,1,1
108.67,1,1
108.675,1,1
108.68,1,1
108.685,1,1
108.69,1,1
108.695,1,1
108.7,1,1
108.705,1,1
108.71,1,1
108.715,1,1
108.72,1,1
108.725,1,1
108.73,1,1
108.735,1,1
108.74,1,1
108.745,1,1
108.75,1,1
108.755,1,1
108.76,1,1
108.765,1,1
108.77,1,1
108.775,1,1
108.78,1,1
108.785,1,1
108.79,1,1
108.795,1,1
108.8,1,1
108.805,1,1
108.81,1,1
108.815,1,1
108.82,1,1
108.825,1,1
108.83,1,1
108.835,1,1
108.84,1,1
108.845,1,1
108.85,1,1
108.855,1,1
108.86,1,1
108.865,1,1
108.87,1,1
108.875,1,1
108.88,1,1
108.885,1,1
108.89,1,1
108.895,1,1
108.9,1,1
108.905,1,1
108.91,1,1
108.915,1,1
108.92,1,1
108.925,1,1
108.93,1,1
108.935,1,1
108.94,1,1
108.945,1,1
108.95,1,1
108.955,1,1
108.96,1,1
108.965,1,1
108.97,1,1
108.975,1,1
108.98,1,1
108.985,1,1
108.99,1,1
108.995,1,1
109,1,1
109.005,1,1
109.01,1,1
109.015,1,1
109.02,1,1
109.025,1,1
109.03,1,1
109.035,1,1
109.04,1,1
109.045,1,1
109.05,1,1
109.055,1,1
109.06,1,1
109.065,1,1
109.07,1,1
109.075,1,1
109.08,1,1
109.085,1,1
109.09,1,1
109.095,1,1
109.1,1,1
109.105,1,1
109.11,1,1
109.115,1,1
109.12,1,1
109.125,1,1
109.13,1,1
109.135,1,1
109.14,1,1
109.145,1,1
109.15,1,1
109.155,1,1
109.16,1,1
109.165,1,1
109.17,1,1
109.175,1,1
109.18,1,1
109.185,1,1
109.19,1,1
109.195,1,1
109.2,1,1
109.205,1,1
109.21,1,1
109.215,1,1
109.22,1,1
109.225,1,1
109.23,1,1
109.235,1,1
109.24,1,1
109.245,1,1
109.25,1,1
109.255,1,1
109.26,1,1
109.265,1,1
109.27,1,1
109.275,1,1
109.28,1,1
109.285,1,1
109.29,1,1
109.295,1,1
109.3,1,1
109.305,1,1
109.31,1,1
109.315,1,1
109.32,1,1
109.325,1,1
109.33,1,1
109.335,1,1
109.34,1,1
109.345,1,1
109.35,1,1
109.355,1,1
109.36,1,1
109.365,1,1
109.37,1,1
109.375,1,1
109.38,1,1
109.385,1,1
109.39,1,1
109.395,1,1
109.4,1,1
109.405,1,1
109.41,1,1
109.415,1,1
109.42,1,1
109.425,1,1
109.43,1,1
109.435,1,1
109.44,1,1
109.445,1,1
109.45,1,1
109.455,1,1
109.46,1,1
109.465,1,1
109.47,1,1
109.475,1,1
109.48,1,1
109.485,1,1
109.49,1,1
109.495,1,1
109.5,1,1
109.505,1,1
109.51,1,1
109.515,1,1
109.52,1,1
109.525,1,1
109.53,1,1
109.535,1,1
109.54,1,1
109.545,1,1
109.55,1,1
109.555,1,1
109.56,1,1
109.565,1,1
109.57,1,1
109.575,1,1
109.58,1,1
109.585,1,1
109.59,1,1
109.595,1,1
109.6,1,1
109.605,1,1
109.61,1,1
109.615,1,1
109.62,1,1
109.625,1,1
109.63,1,1
109.635,1,1
109.64,1,1
109.645,1,1
109.65,1,1
109.655,1,1
109.66,1,1
109.665,1,1
109.67,1,1
109.675,1,1
109.68,1,1
109.685,1,1
109.69,1,1
109.695,1,1
109.7,1,1
109.705,1,1
109.71,1,1
109.715,1,1
109.72,1,1
109.725,1,1
109.73,1,1
109.735,1,1
109.74,1,1
109.745,1,1
109.75,1,1
109.755,1,1
109.76,1,1
109.765,1,1
109.77,1,1
109.775,1,1
109.78,1,1
109.785,1,1
109.79,1,1
109.795,1,1
109.8,1,1
109.805,1,1
109.81,1,1
109.815,1,1
109.82,1,1
109.825,1,1
109.83,1,1
109.835,1,1
109.84,1,1
109.845,1,1
109.85,1,1
109.855,1,1
109.86,1,1
109.865,1,1
109.87,1,1
109.875,1,1
109.88,1,1
109.885,1,1
109.89,1,1
109.895,1,1
109.9,1,1
109.905,1,1
109.91,1,1
109.915,1,1
109.92,1,1
109.925,1,1
109.93,1,1
109.935,1,1
109.94,1,1
109.945,1,1
109.95,1,1
109.955,1,1
109.96,1,1
109.965,1,0
109.97,1,0
109.975,1,0
109.98,1,0
109.985,1,0
109.99,1,0
109.995,1,0
110,1,0
110.005,1,0
110.01,1,0
110.015,1,0
110.02,1,0
110.025,1,0
110.03,1,0
110.035,1,0
110.04,1,0
110.045,1,0
110.05,1,0
110.055,1,0
110.06,1,0
110.065,1,0
110.07,1,0
110.075,1,0
110.08,1,0
110.085,1,0
110.09,1,0
110.095,1,0
110.1,1,0
110.105,1,0
110.11,1,0
110.115,1,0
110.12,1,0
110.125,1,0
110.13,1,0
110.135,1,0
110.14,1,0
110.145,1,0
110.15,1,0
110.155,1,0
110.16,1,0
110.165,1,0
110.17,1,0
110.175,1,0
110.18,1,0
110.185,1,0
110.19,1,0
110.195,1,0
110.2,1,0
110.205,1,0
110.21,1,0
110.215,1,0
110.22,1,0
110.225,1,0
