time,left,right
10,1,1
10.005,1,1
10.01,1,1
10.015,1,1
10.02,1,1
10.025,1,1
10.03,1,1
10.035,1,1
10.04,1,1
10.045,1,1
10.05,1,1
10.055,1,1
10.06,1,1
10.065,1,1
10.07,1,1
10.075,1,1
10.08,1,1
10.085,1,1
10.09,1,1
10.095,1,1
10.1,1,1
10.105,1,1
10.11,1,1
10.115,1,1
10.12,1,1
10.125,1,1
10.13,1,1
10.135,1,1
10.14,1,1
10.145,1,1
10.15,1,1
10.155,1,1
10.16,1,1
10.165,1,1
10.17,1,1
10.175,1,1
10.18,1,1
10.185,1,1
10.19,1,1
10.195,1,1
10.2,1,1
10.205,1,1
10.21,1,1
10.215,1,1
10.22,1,1
10.225,1,1
10.23,1,1
10.235,1,1
10.24,1,1
10.245,1,1
10.25,1,1
10.255,1,1
10.26,1,1
10.265,1,1
10.27,1,1
10.275,1,1
10.28,1,1
10.285,1,1
10.29,1,1
10.295,1,1
10.3,1,1
10.305,1,1
10.31,1,1
10.315,1,1
10.32,1,1
10.325,1,1
10.33,1,1
10.335,1,1
10.34,1,1
10.345,1,1
10.35,1,1
10.355,1,1
10.36,1,1
10.365,1,1
10.37,1,1
10.375,1,1
10.38,1,1
10.385,1,1
10.39,1,1
10.395,1,1
10.4,1,1
10.405,1,1
10.41,1,1
10.415,1,1
10.42,1,1
10.425,1,1
10.43,1,1
10.435,1,1
10.44,1,1
10.445,1,1
10.45,1,1
10.455,1,1
10.46,1,1
10.465,1,1
10.47,1,1
10.475,1,1
10.48,1,1
10.485,1,1
10.49,1,1
10.495,1,1
10.5,1,1
10.505,1,1
10.51,1,1
10.515,1,1
10.52,1,1
10.525,1,1
10.53,1,1
10.535,1,1
10.54,1,1
10.545,1,1
10.55,1,1
10.555,1,1
10.56,1,1
10.565,1,1
10.57,1,1
10.575,1,1
10.58,1,1
10.585,1,1
10.59,1,1
10.595,1,1
10.6,1,1
10.605,1,1
10.61,1,1
10.615,1,1
10.62,1,1
10.625,1,1
10.63,1,1
10.635,1,1
10.64,1,1
10.645,1,1
10.65,1,1
10.655,1,1
10.66,1,1
10.665,1,1
10.67,1,1
10.675,1,1
10.68,1,1
10.685,1,1
10.69,1,1
10.695,1,1
10.7,1,1
10.705,1,1
10.71,1,1
10.715,1,1
10.72,1,1
10.725,1,1
10.73,1,1
10.735,1,1
10.74,1,1
10.745,1,1
10.75,1,1
10.755,1,1
10.76,1,1
10.765,1,1
10.77,1,1
10.775,1,1
10.78,1,1
10.785,1,1
10.79,1,1
10.795,1,1
10.8,1,1
10.805,1,1
10.81,1,1
10.815,1,1
10.82,1,1
10.825,1,1
10.83,1,1
10.835,1,1
10.84,1,1
10.845,1,1
10.85,1,1
10.855,1,1
10.86,1,1
10.865,1,1
10.87,1,1
10.875,1,1
10.88,1,1
10.885,1,1
10.89,1,1
10.895,1,1
10.9,1,1
10.905,1,1
10.91,1,1
10.915,1,1
10.92,1,1
10.925,1,1
10.93,1,1
10.935,1,1
10.94,1,1
10.945,1,1
10.95,1,1
10.955,1,1
10.96,1,1
10.965,1,1
10.97,1,1
10.975,1,1
10.98,1,1
10.985,1,1
10.99,1,1
10.995,1,1
11,1,1
11.005,1,1
11.01,1,1
11.015,1,1
11.02,1,1
11.025,1,1
11.03,1,1
11.035,1,1
11.04,1,1
11.045,1,1
11.05,1,1
11.055,1,1
11.06,1,1
11.065,1,1
11.07,1,1
11.075,1,1
11.08,1,1
11.085,1,1
11.09,1,1
11.095,1,1
11.1,1,1
11.105,1,1
11.11,1,1
11.115,1,1
11.12,1,1
11.125,1,1
11.13,1,1
11.135,1,1
11.14,1,1
11.145,1,1
11.15,1,1
11.155,1,1
11.16,1,1
11.165,1,1
11.17,1,1
11.175,1,1
11.18,1,1
11.185,1,1
11.19,1,1
11.195,1,1
11.2,1,1
11.205,1,1
11.21,1,1
11.215,1,1
11.22,1,1
11.225,1,1
11.23,1,1
11.235,1,1
11.24,1,1
11.245,1,1
11.25,1,1
11.255,1,1
11.26,1,1
11.265,1,1
11.27,1,1
11.275,1,1
11.28,1,1
11.285,1,1
11.29,1,1
11.295,1,1
11.3,1,1
11.305,1,1
11.31,1,1
11.315,1,1
11.32,1,1
11.325,1,1
11.33,1,1
11.335,1,1
11.34,1,1
11.345,1,1
11.35,1,1
11.355,1,1
11.36,1,1
11.365,1,1
11.37,1,1
11.375,1,1
11.38,1,1
11.385,1,1
11.39,1,1
11.395,1,1
11.4,1,1
11.405,1,1
11.41,1,1
11.415,1,1
11.42,1,1
