time,insole_l_force_x,insole_l_force_y,insole_l_force_z,insole_l_cop_x,insole_l_cop_z,insole_r_force_x,insole_r_force_y,insole_r_force_z,insole_r_cop_x,insole_r_cop_z
56.175,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.18,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.185,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.19,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.195,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.2,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.205,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.21,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.215,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.22,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.225,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.23,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.235,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.24,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.245,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.25,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.255,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.26,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.265,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.27,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.275,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.28,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.285,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.29,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.295,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.3,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.305,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.31,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.315,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.32,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN
56.325,-7.98744052270591,22.8404530599212,0.0157003548491896,0.328115721400664,-0.0562858674721767,NaN,NaN,NaN,NaN,NaN
56.33,-16.7189402167538,38.5627344391322,2.5365196344109,0.300489267018749,-0.0501789283771652,NaN,NaN,NaN,NaN,NaN
56.335,-27.4915403608995,57.9872708776616,6.56199311027467,0.279377484922759,-0.0450810832487667,NaN,NaN,NaN,NaN,NaN
56.34,-39.3100659209752,80.2648760501605,11.92721841808,0.262655961337477,-0.0407719002895695,NaN,NaN,NaN,NaN,NaN
56.345,-51.057780221972,104.472671956669,18.2472848366401,0.249175796107214,-0.0370821152419554,NaN,NaN,NaN,NaN,NaN
56.35,-61.7991208928923,129.814272768061,25.0394175058741,0.238284971437914,-0.0339113000321687,NaN,NaN,NaN,NaN,NaN
56.355,-71.010981477992,155.740626118623,31.8621045157747,0.229581121802508,-0.0312016671616036,NaN,NaN,NaN,NaN,NaN
56.36,-78.6641896625262,181.986526769394,38.4115531731551,0.222766462442696,-0.0289089850024515,NaN,NaN,NaN,NaN,NaN
56.365,-85.1386292901404,208.532817261268,44.5422068879735,0.217561641314953,-0.0269814436324953,NaN,NaN,NaN,NaN,NaN
56.37,-91.0202098728104,235.517858350942,50.2194394141871,0.213665091218443,-0.025348751164354,NaN,NaN,NaN,NaN,NaN
56.375,-96.8659303574876,263.133445670423,55.4438121011106,0.210749994482508,-0.0239243440202372,NaN,NaN,NaN,NaN,NaN
56.38,-103.02450457014,291.547905007925,60.1919077838661,0.208488960769251,-0.0226208475355634,NaN,NaN,NaN,NaN,NaN
56.385,-109.564709492264,320.88364953178,64.4005685156854,0.206581347319388,-0.0213612183419816,NaN,NaN,NaN,NaN,NaN
56.39,-116.312578886996,351.247176709089,67.9953075530553,0.204770334450505,-0.0200863975977628,NaN,NaN,NaN,NaN,NaN
56.395,-122.956257015904,382.784240626651,70.9429501150957,0.202851021971802,-0.0187654186296458,NaN,NaN,NaN,NaN,NaN
56.4,-129.162397027646,415.710069610252,73.2991360692069,0.200670866220357,-0.0173910280603735,NaN,NaN,NaN,NaN,NaN
56.405,-134.662782300172,450.276758408085,75.2260628829931,0.19813475375169,-0.0159785371391834,NaN,NaN,NaN,NaN,NaN
56.41,-139.294007489211,486.665088786302,76.9675691648803,0.195211081023713,-0.0145560162162139,NaN,NaN,NaN,NaN,NaN
56.415,-142.994793842778,524.839796021403,78.7872759547501,0.191937822929561,-0.0131629778381264,NaN,NaN,NaN,NaN,NaN
56.42,-145.774291345998,564.429106598175,80.8896694580781,0.188406783380708,-0.0118323081269596,NaN,NaN,NaN,NaN,NaN
56.425,-147.669813559715,604.689249361077,83.35196612004,0.184740063966146,-0.0105918361489561,NaN,NaN,NaN,NaN,NaN
56.43,-148.709916612616,644.573476205587,86.089979573209,0.181052151469186,-0.00945446916985038,NaN,NaN,NaN,NaN,NaN
56.435,-148.89240499996,682.88574770695,88.8706347948132,0.177422290454184,-0.00842380858560876,NaN,NaN,NaN,NaN,NaN
56.44,-148.179427175423,718.468332139303,91.3686823020904,0.173877094014865,-0.00749242859739407,0,0,0,0,0
56.445,-146.507639020631,750.367336482669,93.2524358575501,0.170393091738354,-0.00665002636305356,0,0,0,0,0
56.45,-143.810737533195,777.936008305014,94.2738102273607,0.166910842864505,-0.00588621774532871,0,0,0,0,0
56.455,-140.049145432375,800.85573988197,94.3350214931203,0.163358156276089,-0.00519346263579479,0,0,0,0,0
56.46,-135.240939406341,819.085486708746,93.5113965258004,0.159677761223358,-0.00456988114154733,0,0,0,0,0
56.465,-129.487187479928,832.767925834838,92.0232388022921,0.15585081258645,-0.00401608570511769,0,0,0,0,0
56.47,-122.986305672926,842.134920884042,90.1676231670191,0.151912007471441,-0.00353267896397647,0,0,0,0,0
56.475,-116.032424843893,847.444216728901,88.2346523474621,0.147953536906671,-0.00311733292179373,0,0,0,0,0
56.48,-108.994506310941,848.966950440834,86.4363894249424,0.144114789791264,-0.00276433199689485,0,0,0,0,0
56.485,-102.277174106391,847.016283583474,84.8673863784356,0.14056155401392,-0.00246250975210049,0,0,0,0,0
56.49,-96.2698078574746,841.988849707295,83.503393876353,0.137458840700745,-0.00219396247190851,0,0,0,0,0
