time,insole_l_force_x,insole_l_force_y,insole_l_force_z,insole_l_cop_x,insole_l_cop_z,insole_r_force_x,insole_r_force_y,insole_r_force_z,insole_r_cop_x,insole_r_cop_z
33.6,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.605,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.61,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.615,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.62,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.625,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.63,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.635,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.64,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.645,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.65,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.655,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.66,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.665,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.67,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.675,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.68,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.685,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.69,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.695,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.7,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.705,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.71,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.715,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.72,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.725,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.73,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.735,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.74,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.745,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0
33.75,NaN,NaN,NaN,NaN,NaN,15.5994110758264,25.1836339204271,-0.381025854896377,0.149834482406911,0.0500198258094979
33.755,NaN,NaN,NaN,NaN,NaN,20.7286087112514,39.1503684278279,0.46636257975143,0.146943761937752,0.0426526909252214
33.76,NaN,NaN,NaN,NaN,NaN,24.230552678073,54.7528771216766,1.30993290007275,0.144771854675688,0.0374188683213825
33.765,NaN,NaN,NaN,NaN,NaN,25.3753973234322,71.3386930795563,1.80393212284323,0.142861354152509,0.0335017087449412
33.77,NaN,NaN,NaN,NaN,NaN,23.9665219019857,88.7166022534369,1.66376379465727,0.141067020246557,0.030549393973927
33.775,NaN,NaN,NaN,NaN,NaN,20.3669081683695,107.323189498227,0.799577618606852,0.139437372972566,0.0283370806093002
33.78,NaN,NaN,NaN,NaN,NaN,15.3274427432068,128.150726692701,-0.629760110439932,0.138140708813138,0.0266596171363478
33.785,NaN,NaN,NaN,NaN,NaN,9.68963002311673,152.436844197519,-2.28643950197793,0.137382522302351,0.0253226483766635
33.79,NaN,NaN,NaN,NaN,NaN,4.08446921996585,181.221346141206,-3.82151264708035,0.137291728300415,0.0241692708630552
33.795,NaN,NaN,NaN,NaN,NaN,-1.263802556309,214.930138361563,-5.05142365607026,0.13786952307504,0.0231009525781909
33.8,NaN,NaN,NaN,NaN,NaN,-6.57433073291098,253.141918501464,-6.04564306984957,0.139015988380543,0.0220745512571368
33.805,NaN,NaN,NaN,NaN,NaN,-12.3935862633691,294.609535123983,-7.08195943718633,0.140590297883253,0.0210785170283732
33.81,NaN,NaN,NaN,NaN,NaN,-19.3828574933759,337.51172002809,-8.50335875842377,0.142468195397053,0.0201157563558008
33.815,NaN,NaN,NaN,NaN,NaN,-28.0884138227007,379.83121679675,-10.5584876303523,0.144550148466031,0.019194746341987
33.82,NaN,NaN,NaN,NaN,NaN,-38.764914566994,419.738065909319,-13.3034183365145,0.146759320030722,0.0183368974852574
33.825,NaN,NaN,NaN,NaN,NaN,-51.2908389022047,455.884433733331,-16.5993307933524,0.14903028987215,0.017567354123166
33.83,NaN,NaN,NaN,NaN,NaN,-65.1800880144087,487.562282649149,-20.1895587519487,0.151288053991232,0.0169137262121772
33.835,NaN,NaN,NaN,NaN,NaN,-79.6716515264277,514.725972895798,-23.8074073892617,0.15344754214694,0.0163948625977346
33.84,NaN,NaN,NaN,NaN,NaN,-93.8704341081128,537.905624121994,-27.2633216529132,0.15541560686823,0.0160172981432742
33.845,NaN,NaN,NaN,NaN,NaN,-106.909814484608,558.056275491582,-30.4816256862375,0.157097184282259,0.0157719894271189
33.85,NaN,NaN,NaN,NaN,NaN,-118.103756858068,576.378015245343,-33.485548477599,0.158409673423331,0.0156367390722432
33.855,NaN,NaN,NaN,NaN,NaN,-127.054817647369,594.135531864065,-36.3500578806156,0.159304850761082,0.0155864450902987
33.86,NaN,NaN,NaN,NaN,NaN,-133.69174065045,612.489666271192,-39.1471002604957,0.159778311276839,0.0155905606748057
33.865,NaN,NaN,NaN,NaN,NaN,-138.228848333328,632.347918381408,-41.8995118638004,0.159875022576825,0.0156113133207514
33.87,NaN,NaN,NaN,NaN,NaN,-141.065602131881,654.237321970919,-44.5505429425633,0.159678917431763,0.0156089037734253
33.875,NaN,NaN,NaN,NaN,NaN,-142.662525694788,678.217077203446,-46.9541746200268,0.159293311336425,0.0155462768876626
33.88,NaN,NaN,NaN,NaN,NaN,-143.431503452159,703.854898182283,-48.8915753746453,0.158815439171796,0.0153948262402031
33.885,NaN,NaN,NaN,NaN,NaN,-143.667419669517,730.290861354463,-50.1150585393037,0.158317162425536,0.0151459688253759
33.89,NaN,NaN,NaN,NaN,NaN,-143.534342857985,756.389754914424,-50.4112209230822,0.1578398062784,0.0148048955648958
33.895,NaN,NaN,NaN,NaN,NaN,-143.096474511458,780.962065864913,-49.6659328722498,0.15739833464913,0.0143907634907041
33.9,NaN,NaN,NaN,NaN,NaN,-142.372426827885,803.003143133112,-47.9068582655739,0.156988290120708,0.0139293296631058
33.905,NaN,NaN,NaN,NaN,NaN,-141.37978071803,821.891942230273,-45.3053977725372,0.156602084821356,0.0134408956463608
33.91,NaN,NaN,NaN,NaN,NaN,-140.149915162274,837.497136560915,-42.1371346309802,0.156227461364187,0.0129477206602182
33.915,0,0,0,0,0,-138.711613654669,850.163971774741,-38.7201318893033,0.155861195960925,0.01246447274979
33.92,0,0,0,0,0,-137.061664419139,860.590855131093,-35.3552194728728,0.155501290846645,0.0120047003972488
33.925,0,0,0,0,0,-135.149728071399,869.636136818189,-32.283396515661,0.155151684613402,0.0115779288732671
33.93,0,0,0,0,0,-132.894056296548,878.105712432861,-29.6624814880449,0.154819789349252,0.0111920834687878
33.935,0,0,0,0,0,-130.221416937581,886.575482812392,-27.5585201914917,0.154518300007676,0.0108459763307991
33.94,0,0,0,0,0,-127.114770749835,895.28400806013,-25.9459566561235,0.154257470259116,0.0105367077499849
33.945,0,0,0,0,0,-123.642754482272,904.118265267932,-24.7180585757051,0.154051877828473,0.01025733683616
33.95,0,0,0,0,0,-119.958919138028,912.684072328524,-23.7116725500583,0.153913390203792,0.00999704660409417
33.955,0,0,0,0,0,-116.27157874684,920.438331965436,-22.7473841412991,0.153849146488221,0.00974653818966065
33.96,0,0,0,0,0,-112.79290818952,926.836557879675,-21.6775028729253,0.153862591656862,0.00949779512102378
33.965,0,0,0,0,0,-109.682677316566,931.451860750105,-20.4283392805514,0.153950528911065,0.00924971949383746
33.97,0,0,0,0,0,-107.004992258502,934.031867844303,-19.024284209748,0.15410070006672,0.00900556963273225
33.975,0,0,0,0,0,-104.71180214606,934.48941167156,-17.5880653030829,0.154295969697716,0.00877835868294419
33.98,0,0,0,0,0,-102.662732306273,932.844721221031,-16.3176064707871,0.154513330060341,0.00858501039234572
33.985,0,0,0,0,0,-100.673459994424,929.15279321855,-15.4461813862968,0.15473203464405,0.0084509646420452
33.99,0,0,0,0,0,-98.5769009449069,923.444270173856,-15.1937101173225,0.154932766377619,0.00839509347081169
33.995,0,0,0,0,0,-96.2759272278343,915.70065923706,-15.7174985469889,0.155101934761694,0.00843597294345244
34,0,0,0,0,0,-93.7691269215374,905.865658445541,-17.0721234148204,0.155233418524412,0.00858029378623115
34.005,0,0,0,0,0,-91.1411477866017,893.881790082242,-19.1904388290342,0.155325710185854,0.00882440528791584
34.01,0,0,0,0,0,-88.5227565085832,879.733370019231,-21.8958365762241,0.155382046577022,0.00916039712247319
34.015,0,0,0,0,0,-86.0372942901717,863.478082199741,-24.9460169953068,0.155405982615083,0.00956986926634951
34.02,0,0,0,0,0,-83.754905254712,845.258481781038,-28.09498170562,0.155402259465435,0.0100371123446932
34.025,0,0,0,0,0,-81.6700107981421,825.293569969625,-31.1510007143844,0.155371624073244,0.010544131095334
34.03,0,0,0,0,0,-79.7056607400392,803.85622999395,-34.0105265507407,0.155311789697518,0.0110766161586282
34.035,0,0,0,0,0,-77.7376232991395,781.246038018872,-36.6599880823006,0.155217048977004,0.0116271657422526
34.04,0,0,0,0,0,-75.6279979574645,757.764742905099,-39.1509143634165,0.155079345847895,0.012191021144087
34.045,0,0,0,0,0,-73.2595535283605,733.701405975538,-41.5635138086088,0.154891986757087,0.0127693807018572
34.05,0,0,0,0,0,-70.5649357878055,709.328226321963,-43.9730618330328,0.154648718273362,0.0133655097277208
34.055,0,0,0,0,0,-67.5449520356234,684.903792693742,-46.4273109887479,0.154349496355345,0.0139834741053129
34.06,0,0,0,0,0,-64.271251150748,660.672251740972,-48.9350999559221,0.154001705564785,0.0146247862906383
34.065,0,0,0,0,0,-60.8716175724031,636.851867398742,-51.4618922815275,0.153619555999296,0.0152813617124341
34.07,0,0,0,0,0,-57.5020115097241,613.614827973924,-53.9284726439429,0.153223909857355,0.0159396874219127
34.075,0,0,0,0,0,-54.3143971164415,591.066176192193,-56.2133860258274,0.152839011035068,0.0165754417172916
34.08,0,0,0,0,0,-51.4297450928965,569.233453664662,-58.1627147147163,0.15248846708494,0.0171585243779333
34.085,0,0,0,0,0,-48.9224011817558,548.072754673536,-59.6090191261681,0.152193335168899,0.0176535243866258
34.09,0,0,0,0,0,-46.8168794525315,527.494590539607,-60.3969290457357,0.151964330273729,0.01803068469387
34.095,0,0,0,0,0,-45.0942474421287,507.405628946785,-60.4091782695487,0.151803235432931,0.0182675929361586
34.1,0,0,0,0,0,-43.704310226673,487.755033196695,-59.58602258481,0.151701865075893,0.0183585696176385
34.105,0,0,0,0,0,-42.5810341304237,468.574335877283,-57.9329987135508,0.151644725491231,0.018312976254939
34.11,0,0,0,0,0,-41.6597212831407,449.995658878029,-55.515974394521,0.151618158656239,0.0181510980270705
34.115,0,0,0,0,0,-40.8936197785051,432.239309443982,-52.4475992454956,0.151607190921254,0.017894361034668
34.12,0,0,0,0,0,-40.2658093500124,415.57222170205,-48.8711740210359,0.151605972638893,0.0175632234362224
34.125,0,0,0,0,0,-39.7908452140522,400.247575111805,-44.9469737969775,0.151615518994719,0.0171727218871389
34.13,0,0,0,0,0,-39.5031712212838,386.446703074878,-40.8422423649326,0.151638538556749,0.0167315432185582
34.135,0,0,0,0,0,-39.4331517005438,374.241403711606,-36.7226663371036,0.151673681084372,0.0162482838310627
34.14,0,0,0,0,0,-39.5766178467029,363.587539250765,-32.7423074603483,0.151712732161649,0.0157319968458358
34.145,0,0,0,0,0,-39.8670572218888,354.349640791753,-29.0308578155055,0.151737123294475,0.0151947979399871
34.15,0,0,0,0,0,-40.1615106509246,346.348297954945,-25.6807763256121,0.151713666480179,0.014660741797635
34.155,0,0,0,0,0,-40.2485547808546,339.414235054662,-22.7385828193989,0.151606285657989,0.014158238012965
34.16,0,0,0,0,0,-39.8821185767214,333.440711537397,-20.2030352624833,0.151376614708134,0.01372294361044
34.165,0,0,0,0,0,-38.8376015212047,328.422095195359,-18.0291380572364,0.150993942230952,0.0133846642105935
34.17,0,0,0,0,0,-36.9790223285421,324.473390223636,-16.1349919694368,0.150447959392259,0.0131630669842817
34.175,0,0,0,0,0,-34.3184692983894,321.823771982478,-14.4099927284538,0.149758337956663,0.0130517976088207
34.18,0,0,0,0,0,-31.0451889144145,320.782873247464,-12.7261009545447,0.148976557033087,0.0130175086338751
34.185,0,0,0,0,0,-27.5070064746899,321.688130155138,-10.9551723139034,0.148178449003558,0.0130026632977494
34.19,0,0,0,0,0,-24.1422840026813,324.84544182778,-8.99053579510649,0.147453259887939,0.0129430699438995
34.195,0,0,0,0,0,-21.3799287460807,330.478374795591,-6.76548378153471,0.146879213035384,0.0127784796432966
34.2,0,0,0,0,0,-19.5383267901186,338.695271739603,-4.25940654205474,0.146503717595245,0.0124782876457639
34.205,0,0,0,0,0,-18.7548605914102,349.482625695339,-1.48774950004146,0.146333622752451,0.0120387982437569
34.21,0,0,0,0,0,-18.964797526478,362.724024512162,1.51892384703334,0.146332901766309,0.0114882862776131
34.215,0,0,0,0,0,-19.9300559874182,378.241856490447,4.73641740333099,0.14644435620524,0.0108676931419689
34.22,0,0,0,0,0,-21.3032655588735,395.851443875033,8.15976080004543,0.146605495919689,0.0102176426364391
34.225,0,0,0,0,0,-22.7065924674155,415.413754036831,11.8052551893494,0.146764067446497,0.00956374482842115
34.23,0,0,0,0,0,-23.80794799821,436.874740155492,15.7054750089015,0.146892710469784,0.00891933733097172
34.235,0,0,0,0,0,-24.3832081972773,460.286673489889,19.9033033900821,0.146985649472279,0.00828423298530545
34.24,0,0,0,0,0,-24.3559133486138,485.808238945156,24.4474768947938,0.147060232854053,0.00765367680923568
34.245,0,0,0,0,0,-23.8054474768569,513.681351915479,29.3882380373555,0.147148592688289,0.00702276216171782
34.25,0,0,0,0,0,-22.9361234721794,544.178288073785,34.7697955597299,0.147291667889637,0.00638743677342646
34.255,0,0,0,0,0,-22.00798578506,577.517625291374,40.6198852017703,0.147526757757222,0.00574842888339955
34.26,0,0,0,0,0,-21.2459854548677,613.761880331144,46.9396304617528,0.147877457401733,0.00511179571596188
34.265,0,0,0,0,0,-20.7591375466135,652.724250882446,53.6972797622402,0.148346575211276,0.00448892144506985
34.27,0,0,0,0,0,-20.5034700421091,693.917336303798,60.8269533873131,0.148916402100101,0.00389234715362452
34.275,0,0,0,0,0,-20.3074683331712,736.568232325758,68.2308911789968,0.149558721577188,0.00333503260886925
34.28,0,0,0,0,0,-19.9537065938514,779.703388718695,75.7830685063053,0.150247614632591,0.00282822893583123
34.285,0,0,0,0,0,-19.2867094959788,822.281998250302,83.3347414838992,0.150960159497771,0.00237318464702518
34.29,0,0,0,0,0,-18.3056662729951,863.338121669188,90.7235522645547,0.151690986119669,0.00196883398020287
34.295,0,0,0,0,0,-17.2066207703011,902.085255840682,97.7861651003039,0.152446456957293,0.00160669587797546
34.3,-16.8224798352492,-3.25568061198384,1.24290395388689,0.197137780287232,-0.033575316582529,-16.3583391976838,937.949007975296,104.369943691405,0.153243687082349,0.00127596716931677
34.305,-28.3795110862359,27.3897349441418,4.27609032278931,0.1984254596112,-0.0289591744431279,-16.2197919148293,970.520206756722,110.338465825035,0.154103778692201,0.000970648468850754
34.31,-32.7443090318229,40.4777051098653,5.36644201469554,0.198393192265621,-0.0253356783675596,-17.2264649198102,999.448410743036,115.567973295349,0.155042746819913,0.000688896130414562
34.315,-31.7381233831157,54.2355192359701,5.71141199173578,0.197437160544442,-0.0220310787942246,-19.6801052370966,1024.31658600176,119.936741004277,0.156070959422266,0.000435058175822789
34.32,-25.0487818851049,68.5536455517288,5.17443491758946,0.19553234457061,-0.0189622601998103,-23.6739439087158,1044.54828105382,123.315081558352,0.157183846970509,0.000223948145226416
34.325,-14.097208321834,84.2613859627734,3.89415996110154,0.19269631657991,-0.0163378049817942,-29.0749259798828,1059.38149101757,125.563508875153,0.158371511103131,7.12474572921451e-05
