time,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r
33.6,-7.13737792,-2.46544497,-11.98110678,-1.5143958,1.80146497,7.69990855,53.44322626,-0.34420409,-8.50430944,-70.47715627,5.57479648,6.30975007
33.605,-7.41871826,-2.53929688,-11.85446719,-1.47196967,1.98301637,7.61205928,53.52595731,-0.16027888,-8.63948292,-69.79644982,8.22877169,4.65407778
33.61,-7.65592343,-2.42826844,-11.81568907,-1.46405297,2.04067539,7.60206951,53.58357236,-0.21439717,-8.76451062,-69.26501796,8.14954528,4.60274587
33.615,-8.32517961,-2.42319561,-11.19468684,-1.4201477,2.52797029,7.27350475,53.18690514,-0.35924794,-9.09740433,-68.66659386,7.00826384,3.46120539
33.62,-8.57155086,-2.32063897,-11.16979995,-1.40889788,2.56033149,7.25870624,53.23096546,-0.39178066,-9.2271771,-68.12063491,6.96022152,3.40924925
33.625,-9.35802681,-2.45094347,-10.62348896,-1.36517473,2.86638845,6.78299351,52.67262852,-0.40159694,-9.63403836,-67.4639167,5.89522484,2.10645442
33.63,-9.60521021,-2.35661026,-10.57929171,-1.37398591,2.90900191,6.76943761,52.698237,-0.42848486,-9.75441385,-66.94624953,5.83707162,2.07379156
33.635,-9.87401919,-2.27687264,-10.45929644,-1.40081453,3.00480376,6.74006522,52.67180949,-0.45040939,-9.88220628,-66.42374942,5.69793266,2.0129908
33.64,-10.61773572,-2.38127593,-9.76594166,-1.46988933,3.57150036,6.22082064,52.07849608,-0.57580101,-10.32371421,-65.89146782,4.43155401,0.82187433
33.645,-10.83900368,-2.29887747,-9.70626184,-1.54512466,3.60449619,6.20553741,52.06323761,-0.57602069,-10.4261585,-65.45897773,4.37982316,0.78145111
33.65,-11.38902475,-2.35905311,-9.18514296,-1.64911962,4.05609883,5.85834231,51.6152846,-0.64176391,-10.72913945,-64.97002302,3.54176393,0.02750155
33.655,-11.89404557,-2.46320884,-8.90917963,-1.78471964,4.19569166,5.55452158,51.18621837,-0.60335441,-11.03186539,-64.52545382,3.01491308,-0.76598641
33.66,-12.06347916,-2.40225449,-8.82592304,-1.95492613,4.26545675,5.53055823,51.10673076,-0.58908945,-11.10976911,-64.1834757,2.94629786,-0.78567995
33.665,-12.22633221,-2.35520336,-8.67547944,-2.1854194,4.4212822,5.47719074,50.97278352,-0.58328841,-11.20162407,-63.87486499,2.80882669,-0.83606095
33.67,-12.74517328,-2.48306515,-8.12516477,-2.44863151,4.97365296,5.06331427,50.39193907,-0.66270115,-11.58882777,-63.58110961,1.98051058,-1.86090939
33.675,-12.85449684,-2.4230156,-8.03976098,-2.71606867,5.04427688,5.03888061,50.27327457,-0.63121961,-11.64619929,-63.38067381,1.94349984,-1.86887646
33.68,-13.02696791,-2.4210058,-7.59972711,-3.09769024,5.65028374,4.82647569,49.95331763,-0.75965385,-11.84836219,-63.2077481,1.62496128,-2.21289705
33.685,-13.18515821,-2.44467444,-7.34259271,-3.47753128,5.92775941,4.66841771,49.63425812,-0.77248937,-12.01559647,-63.05221011,1.44082164,-2.57112881
33.69,-13.25809724,-2.41752587,-7.11131526,-3.87736414,6.25664775,4.54954338,49.38939962,-0.79327562,-12.10986157,-62.95954227,1.39211475,-2.7204271
33.695,-13.27000725,-2.4031156,-6.95081124,-4.32533009,6.47510105,4.45855849,49.15373002,-0.77843712,-12.18550848,-62.88377378,1.4011311,-2.81934119
33.7,-13.29520702,-2.38129603,-6.66069809,-4.79878537,6.86857753,4.32184923,48.87190983,-0.82349042,-12.29599203,-62.86728074,1.4591914,-3.01128597
33.705,-13.2861648,-2.37134791,-6.48624213,-5.27455459,7.04621537,4.24441716,48.59940814,-0.7837999,-12.33579192,-62.84166218,1.52480533,-3.10676159
33.71,-13.29261987,-2.33476759,-6.34948947,-5.71272038,7.12250536,4.20933841,48.34963759,-0.70223013,-12.33332163,-62.87889676,1.57130492,-3.14670518
33.715,-13.25579876,-2.31028881,-6.20614734,-6.21912217,7.24239954,4.15256027,48.06922896,-0.62586497,-12.33495846,-62.90494303,1.66275243,-3.20475935
33.72,-13.1294613,-2.34001381,-5.67365501,-6.88493164,8.00628637,3.891741,47.66930328,-0.84426603,-12.57843626,-62.93168254,2.25816415,-3.54768904
33.725,-13.02971057,-2.33581569,-5.53516002,-7.46014041,8.10587119,3.81995165,47.34995399,-0.78894196,-12.58985344,-62.94862544,2.44039127,-3.60530347
33.73,-12.92677313,-2.34198063,-5.19416757,-8.03621913,8.40267779,3.69697309,47.00227286,-0.84117344,-12.70426832,-63.02345952,2.97618206,-3.72215893
33.735,-12.8786795,-2.31212599,-5.07198104,-8.52988817,8.40925468,3.67729705,46.70187872,-0.72570676,-12.647453,-63.10938003,3.0600016,-3.73494335
33.74,-12.64132013,-2.35281963,-4.73487232,-9.22644701,8.67353323,3.55304229,46.33933135,-0.82898527,-12.80030963,-63.13065005,3.93184946,-3.77521859
33.745,-12.44836398,-2.35665371,-4.49190688,-9.84374922,8.73583877,3.48495685,46.01652556,-0.85698773,-12.85548644,-63.18575197,4.53179957,-3.59053487
33.75,-12.26986072,-2.35688526,-4.41078396,-10.47704552,8.72610605,3.45019065,45.69437461,-0.79877908,-12.82750729,-63.23582942,4.91134894,-3.63305292
33.755,-12.07578516,-2.36652286,-4.25029316,-11.10470137,8.69986323,3.4496253,45.36764142,-0.7808033,-12.84869585,-63.28253057,5.54665684,-3.67512229
33.76,-11.86248415,-2.38034224,-4.12309856,-11.73299393,8.62304084,3.46974611,45.03941511,-0.75613055,-12.84679429,-63.30600954,6.1166588,-3.66353342
33.765,-11.53146923,-2.39326945,-3.87267212,-12.36430763,8.52512044,3.56735668,44.7766846,-0.86225035,-12.94585497,-63.32036359,7.09914964,-3.06722467
33.77,-11.32061792,-2.40597049,-3.83085906,-13.00599124,8.31748074,3.62117842,44.44972065,-0.7985595,-12.88428649,-63.33994636,7.59810495,-3.16146041
33.775,-11.13441123,-2.38500129,-3.79706914,-13.61522772,8.15575959,3.66490399,44.11271516,-0.73749286,-12.79801268,-63.31139171,7.91160395,-3.19998506
33.78,-10.81487723,-2.46798772,-3.79580286,-14.3123178,7.73112765,3.84602484,43.82075541,-0.72751717,-12.83990592,-63.31714086,8.72378263,-3.25797378
33.785,-10.48574714,-2.52967315,-3.71416674,-14.93444764,7.25034732,4.1594952,43.54279033,-0.72987402,-12.88539456,-63.2505415,9.61494137,-3.06678114
33.79,-10.14989963,-2.56613208,-3.7549588,-15.63100361,6.84691474,4.38076153,43.26855852,-0.72137108,-12.85678167,-63.20368135,10.18261163,-2.92640564
33.795,-9.79346153,-2.62627819,-3.83151642,-16.35778792,6.3461582,4.63076189,43.00170309,-0.70293477,-12.824402,-63.16846111,10.75188603,-2.84705929
33.8,-9.33282408,-2.69674752,-3.8930994,-17.05883144,5.71276771,5.1078647,42.80051258,-0.71538602,-12.81180826,-63.06781469,11.51524181,-2.52008143
33.805,-8.84449749,-2.74963774,-4.01247041,-17.8250568,5.13769302,5.53471868,42.62102401,-0.72825879,-12.75462635,-62.99320177,12.1072046,-2.26134678
33.81,-8.45297046,-2.80934891,-4.17537675,-18.60727729,4.47387619,5.79979765,42.33557164,-0.71478685,-12.68170435,-62.90229824,12.53136634,-2.30064423
33.815,-7.99419853,-2.89746802,-4.35945153,-19.39788063,3.61671932,6.21297435,42.07767181,-0.6967657,-12.6213924,-62.76485378,13.02771077,-2.28356593
33.82,-7.48060428,-2.99649395,-4.56475575,-20.22972426,2.72726116,6.68166953,41.850162,-0.67745797,-12.54882322,-62.6313572,13.49382795,-2.22061499
33.825,-6.92689617,-3.09175745,-4.79984248,-21.11495156,1.85349989,7.12762863,41.62609975,-0.67049613,-12.46278835,-62.48498404,13.89412697,-2.16351584
33.83,-6.3219134,-3.19646708,-5.04643929,-22.04202057,0.91916359,7.60867152,41.4197845,-0.65859467,-12.36493821,-62.33374861,14.26855218,-2.1000374
33.835,-5.5910065,-3.3011098,-5.3306743,-23.0072597,-0.08221617,8.17231608,41.28829911,-0.66478556,-12.26092076,-62.13517775,14.62968061,-2.00368081
33.84,-5.01653139,-3.38056007,-5.58156221,-24.08251129,-0.7065719,8.37119881,40.98452838,-0.67321278,-12.12423883,-62.01160155,14.81529547,-2.01067626
33.845,-3.9858797,-3.48799503,-5.85129476,-25.15583861,-1.98215681,9.08100897,41.06947489,-0.69044047,-11.99299512,-61.80609517,15.17989955,-1.94397342
33.85,-3.31714053,-3.60754277,-6.12681613,-26.26009765,-3.0756914,9.40280168,40.76051898,-0.67865427,-11.8609038,-61.57798783,15.39720971,-1.97956767
33.855,-2.52173854,-3.72944699,-6.39816358,-27.42837328,-4.14069453,9.72141018,40.5300174,-0.66992819,-11.717477,-61.33863611,15.58495231,-2.00676791
33.86,-1.6526429,-3.85611689,-6.65802782,-28.66868066,-5.20637063,9.9985313,40.3115834,-0.66319727,-11.57237017,-61.08072956,15.75202227,-2.04660241
33.865,-0.78438933,-3.98513324,-6.90949045,-29.9531092,-6.26129141,10.22393387,40.04472056,-0.65489253,-11.41926567,-60.79830621,15.9107863,-2.09695523
33.87,0.04391721,-4.10081341,-7.15384151,-31.29401136,-7.12340972,10.36715878,39.69759603,-0.6523754,-11.25558089,-60.50155739,16.04121905,-2.13720392
33.875,1.10087903,-4.25313818,-7.36001843,-32.69521177,-8.26136619,10.46741382,39.50610448,-0.63161707,-11.11259301,-60.16896025,16.15436636,-2.22411425
33.88,2.10783025,-4.39011101,-7.55850166,-34.15035905,-9.18419985,10.49147628,39.21369099,-0.61902324,-10.96159297,-59.81010063,16.27014804,-2.30738182
33.885,3.12500201,-4.5298234,-7.7339039,-35.65513619,-10.04109514,10.45344004,38.88858503,-0.59667032,-10.80990543,-59.43434335,16.37620175,-2.39229589
33.89,3.98587258,-4.60803396,-7.91920395,-37.21393489,-10.44005687,10.41112231,38.40077526,-0.60332127,-10.604868,-59.08032969,16.43646333,-2.40949293
33.895,5.18320039,-4.84660978,-8.03166147,-38.8111809,-11.53184516,10.21621316,38.10768122,-0.51412634,-10.52854713,-58.58971208,16.58807828,-2.56548054
33.9,6.51106018,-4.99308424,-8.0736691,-40.51391018,-12.13757318,9.75416801,37.91552921,-0.50168653,-10.43925011,-58.14616487,16.58830697,-2.74109341
33.905,7.4224286,-5.05868678,-8.21663825,-42.1593526,-12.43523821,9.63731232,37.36173722,-0.5002511,-10.21325344,-57.71144724,16.66901204,-2.77969513
