time,hip_flexion_l_velocity,hip_adduction_l_velocity,hip_rotation_l_velocity,knee_angle_l_velocity,ankle_angle_l_velocity,subtalar_angle_l_velocity,hip_flexion_r_velocity,hip_adduction_r_velocity,hip_rotation_r_velocity,knee_angle_r_velocity,ankle_angle_r_velocity,subtalar_angle_r_velocity
26.88,-93.3602642116361,-41.6956874766841,-48.5742555365299,-8.77938804260387,-77.916981270183,-27.4457168096797,-26.8587558876129,50.0463118175117,31.0278502583585,-154.312666101305,115.498346053087,14.1450642996878
26.885,-93.1528533359752,-41.3271580072494,-48.2891752265821,-8.99409558626482,-78.4279502311318,-27.3651817984113,-26.6905503734627,49.6213848294372,30.7369413025569,-154.402511116735,116.260127285695,14.4552938510725
26.89,-92.4378599031587,-40.2514052385344,-47.4492551688153,-9.5207003182222,-79.0842261411939,-27.0457155035092,-26.1406735565163,48.3566348139966,29.7745179565628,-154.400003741062,117.734477251104,15.3482886837149
26.895,-91.1464605932866,-38.5136588875698,-46.0791475890492,-10.2459771071072,-78.9750315487628,-26.39554963119,-25.1789555493565,46.2803680626911,28.0540284556389,-154.050888146971,119.112253872074,16.7814855641482
26.9,-89.3319509519587,-36.1534080300657,-44.2032626259678,-11.1755162494947,-78.0340091906732,-25.3885161118557,-23.8412164180531,43.4396744548429,25.5913710638774,-153.389318455372,120.390301427954,18.7356356703621
26.905,-87.0575148926899,-33.2264809191236,-41.8570484960047,-12.3087938497009,-76.1993928074998,-24.0024717510153,-22.173351871785,39.9013544841009,22.4209735209784,-152.447113601549,121.551460160716,21.1733352449071
26.91,-84.3941965919908,-29.8026393787309,-39.0859201179011,-13.6390293014235,-73.4155005556013,-22.2207676469067,-20.2287190706778,35.748840001157,18.5941238444775,-151.254990183892,122.564321547963,24.0411028415733
26.915,-81.4186695580097,-25.962689152667,-35.9438962712555,-15.1532545946424,-69.6343155460844,-20.0336781774692,-18.0651914815533,31.0785275891099,14.1767861064413,-149.844159162517,123.38362649798,27.2720633123396
26.92,-78.2108899247907,-21.7952646472332,-32.4919978032894,-16.8325952306939,-64.8171067073693,-17.4396947999597,-15.742058048392,25.9957309726006,9.24704656252004,-148.248100398575,123.951272684786,30.7890567671791
26.925,-74.8517236528131,-17.3934519429902,-28.7964664689632,-18.6527541842193,-58.9360358419029,-14.4465949772709,-13.3169435688621,20.6104643889549,3.89233845127422,-146.504325184624,124.197878532712,34.507984529379
26.93,-71.4206351101272,-12.8514094696987,-24.9268683076963,-20.5846824834653,-51.9756921838309,-11.0722083501231,-10.8429171074153,15.0332614500214,-1.79341298957111,-144.655947730774,124.044837728031,38.3412109577015
26.935,-67.9935176192317,-8.26113310007898,-20.9541470534439,-22.5954130640351,-43.9344940924136,-7.34481959238684,-8.36593523881087,9.37121610023457,-7.71259775761722,-142.752909264836,123.40678867289,42.2008569470866
26.94,-64.6407355589865,-3.7094934627311,-16.9486920680072,-24.649028889287,-34.8258986765799,-3.30316876472967,-5.92273904652031,3.72440631265492,-13.7665720260052,-140.852730011345,122.194417002029,46.001845053267
26.945,-61.4254336432707,0.724350012745918,-12.9784819218267,-26.7077320368928,-24.6793638755109,1.00396644430926,-3.53929084435386,-1.81717019898371,-19.8580662050547,-139.020701603117,120.317505092281,49.6645846066997
