time,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r
26.88,22.92218829,-3.58634927,-12.66934506,-17.48767646,-23.71471698,-1.67560594,13.56149814,4.67919863,-4.75608872,-43.39397228,15.83513659,-9.09384918
26.885,22.8148037,-5.06339341,-12.9023728,-17.68680467,-24.29563017,-1.54563996,12.54374814,6.69940418,-2.96573816,-41.92988734,16.39608405,-9.88363089
26.89,21.54728239,-5.37594005,-13.50117759,-17.62612246,-24.35398029,-1.22240921,11.77077468,6.99170947,-2.67370989,-42.75567784,16.11865528,-10.85943479
26.895,21.18763409,-5.47784593,-13.66374371,-17.64753015,-24.6398213,-1.29226209,11.84112673,7.08778342,-2.83498021,-43.71717495,16.69988671,-10.80080738
26.9,20.82480988,-5.55297129,-13.74837688,-17.64351453,-24.73910143,-1.30953339,11.89140893,7.17782504,-3.03174645,-44.62098215,16.87980909,-10.815162
26.905,20.24439769,-5.45772657,-14.16493455,-17.61138627,-25.42005009,-1.8767895,11.87899587,7.00759788,-3.01640749,-45.76808678,18.16708532,-9.79311263
26.91,19.83394358,-5.47847681,-14.32502107,-17.64042187,-25.7534929,-2.07390895,11.90880532,7.00531006,-3.18636362,-46.74917277,18.84176033,-9.42955064
26.915,19.49648334,-5.54736123,-14.3920449,-17.67903752,-25.86284113,-2.07238525,11.96182856,7.0869439,-3.38364939,-47.63875796,19.05482227,-9.47157137
26.92,19.02733138,-5.46588817,-14.70051466,-17.71220375,-26.43709048,-2.38772572,11.98329129,6.94996748,-3.42228329,-48.68603552,20.19487147,-8.80247799
26.925,18.71018981,-5.51360163,-14.77097565,-17.82717899,-26.64364371,-2.42428015,12.03698776,6.98725022,-3.6056066,-49.58283577,20.65653508,-8.72756898
26.93,18.85352211,-5.08764347,-14.85045574,-17.94789302,-27.16475616,-3.26710576,12.80544277,6.4521427,-3.6840226,-50.98750037,21.77183782,-7.56990893
26.935,18.56543204,-5.13089967,-14.90552737,-18.07553397,-27.2803176,-3.25026626,12.87174976,6.47859045,-3.8655741,-51.8327006,22.05380847,-7.6159955
26.94,18.25588599,-5.10867553,-14.98284102,-18.21791514,-27.53531557,-3.23884572,12.88744536,6.45021509,-3.99743946,-52.64325944,22.77604737,-7.4975151
26.945,17.94729207,-5.14776679,-14.97453827,-18.32442505,-27.5804939,-3.22905579,12.86414551,6.50791617,-4.1161916,-53.30586833,22.87971861,-7.49774416
26.95,17.53175679,-4.90667388,-15.10445598,-18.4025594,-27.84994982,-3.29569848,12.85589203,6.18481625,-4.28418116,-54.20523657,24.16953425,-6.24333435
26.955,17.24120712,-4.94690035,-15.08869992,-18.5707059,-27.88501927,-3.27782982,12.82378771,6.23727743,-4.41980849,-54.83760859,24.29010712,-6.28747593
26.96,17.00635947,-4.83980536,-15.08018429,-18.77650942,-27.91698316,-3.13988936,12.85949316,6.09541345,-4.6693949,-55.56605157,25.13749688,-6.24407909
26.965,16.71341569,-4.85958936,-15.06125006,-18.94405452,-27.92640157,-3.11606086,12.82450105,6.11751257,-4.79536037,-56.15699333,25.23205284,-6.23635406
26.97,16.4417221,-4.8445183,-15.07132926,-19.13183575,-27.90048945,-3.0711404,12.81855173,6.07771732,-4.97452985,-56.79098497,25.44006194,-6.21884991
26.975,16.24867371,-4.55751418,-14.97960229,-19.34738087,-27.40739168,-2.50353349,12.87430421,5.71456115,-5.30369426,-57.49914666,26.7804287,-4.97413926
26.98,16.02518408,-4.42824651,-14.84738385,-19.55334567,-27.13353912,-2.40328888,12.90324322,5.56105274,-5.56424512,-58.12647878,27.16528068,-4.82752127
26.985,15.79239358,-4.35185539,-14.82510417,-19.77977684,-26.84868073,-2.28336541,12.92634694,5.44624619,-5.80044901,-58.75477641,27.44906725,-4.68099877
26.99,15.50012288,-4.36631953,-14.79844716,-19.9487554,-26.78557829,-2.25679532,12.89576969,5.45474566,-5.94423203,-59.28610436,27.51442437,-4.66916093
26.995,15.34621784,-4.14720305,-14.65737629,-20.22446945,-25.78270392,-1.66484856,12.98031925,5.15702586,-6.32529226,-59.97146834,28.14936389,-3.97663336
27,15.04395005,-4.16773554,-14.65397692,-20.37409194,-25.70760764,-1.65026263,12.97297762,5.16181804,-6.48494743,-60.52571062,28.18430269,-3.97289656
27.005,14.83839622,-3.90830419,-14.53207564,-20.63884337,-24.65386087,-1.4910522,13.0760124,4.82148143,-6.85999574,-61.29191288,28.37963255,-3.70946693
27.01,14.68572261,-3.83209316,-14.45425845,-20.88088085,-23.61726176,-0.61048075,13.19672503,4.66144407,-7.19571833,-61.94857752,28.75607923,-2.97044635
27.015,14.41332984,-3.68005139,-14.39357869,-21.07093874,-22.8893442,-0.5812814,13.28000346,4.44915969,-7.46734631,-62.68480752,28.68944348,-2.84653626
27.02,14.23230699,-3.58064896,-14.32699996,-21.2899534,-21.849843,-0.02463144,13.44697829,4.26175003,-7.80313813,-63.43701532,28.76638206,-2.43290477
27.025,13.94832929,-3.41690157,-14.27376906,-21.46009845,-21.00701225,-0.01654186,13.57527606,4.0189515,-8.09363499,-64.25683314,28.58564789,-2.28278102
27.03,13.69208819,-3.25356862,-14.19230219,-21.63351584,-19.99313246,0.10889845,13.75278326,3.76816809,-8.40511091,-65.11979365,28.38404946,-2.04886263
27.035,13.43791411,-3.11375466,-14.16908464,-21.81919952,-19.13414342,0.18428581,13.96046887,3.51954981,-8.70839158,-66.03833587,28.13639921,-1.85300916
27.04,13.18694876,-2.92405256,-14.06644265,-21.95940421,-17.88940826,0.38181914,14.20930444,3.22510173,-9.03146186,-66.99217135,27.79984454,-1.55454785
27.045,12.96310592,-2.75108791,-13.9843866,-22.14880088,-16.75378934,0.55677775,14.49883861,2.93781604,-9.32518701,-68.02698713,27.4074186,-1.28306908
27.05,12.91699311,-2.64340418,-13.92431071,-22.35002253,-15.29669878,1.34544899,14.97929668,2.67197514,-9.68168015,-69.08417924,27.08311604,-0.90964092
27.055,12.62984128,-2.43477949,-13.85265978,-22.46653199,-14.19375943,1.29300272,15.29931284,2.33020084,-9.95078951,-70.20771365,26.49981814,-0.7091923
27.06,12.47194105,-2.26044179,-13.78703893,-22.62887748,-12.97893297,1.49857028,15.76102524,1.99620811,-10.23475998,-71.40167986,25.95738483,-0.49989218
27.065,12.19244861,-2.04297247,-13.69194061,-22.75323242,-11.84578507,1.44356888,16.14190064,1.63142564,-10.480995,-72.61006966,25.22862734,-0.26478674
27.07,11.95189856,-1.8385275,-13.60944146,-22.89030698,-10.73213164,1.43570214,16.5844401,1.26244339,-10.71550059,-73.87219148,24.53863514,-0.05971343
27.075,11.71120986,-1.65488632,-13.56502023,-23.02863933,-9.76406971,1.41915289,17.04675258,0.89990179,-10.9246091,-75.15602057,23.89135013,0.11833718
27.08,11.54487832,-1.38168497,-13.41986029,-23.10352214,-8.3173257,1.55670045,17.62680987,0.45679719,-11.12134123,-76.45249067,22.99263571,0.32083
27.085,11.39817599,-1.15873243,-13.30990586,-23.24850683,-7.13883151,1.64607784,18.2229111,0.05250583,-11.27885822,-77.78733531,22.15855921,0.48645542
27.09,11.23534235,-0.98685381,-13.21156507,-23.4125171,-6.1668469,1.64308116,18.80770984,-0.30692869,-11.42061094,-79.11123547,21.40310957,0.6373467
27.095,11.31533932,-0.72822823,-13.13182385,-23.57418792,-4.91167377,1.91551223,19.66577795,-0.76555659,-11.51389312,-80.46888793,20.52384694,0.64045553
27.1,11.0818082,-0.60317069,-13.02745407,-23.72638477,-4.20933848,1.81278661,20.19039641,-1.07543926,-11.59113725,-81.74260039,19.88310394,0.7870226
27.105,10.91754428,-0.28763351,-12.86373683,-23.78803137,-3.01679125,1.74481558,20.84503784,-1.56336822,-11.60545128,-83.01832222,18.89673674,0.89394533
27.11,10.7695138,-0.14221784,-12.75089643,-23.98328041,-2.27559554,1.6676892,21.45293975,-1.89276542,-11.62140964,-84.2413148,18.22888216,0.98556997
27.115,10.72885476,0.18403967,-12.60552822,-24.05370956,-1.2214641,1.66998246,22.24835557,-2.37969354,-11.5246599,-85.45022801,17.33290265,0.93777695
27.12,10.71512921,0.35587247,-12.47985965,-24.25345354,-0.47799572,1.62580769,22.99989256,-2.71936107,-11.46396127,-86.59105143,16.64970742,0.90926835
27.125,10.80846622,0.55123049,-12.37817923,-24.42026286,0.21743602,1.61107186,23.86424874,-3.06492768,-11.34469287,-87.66101542,15.99762297,0.74132162
27.13,10.61673229,0.69921479,-12.20157845,-24.5434088,0.89392066,1.45578718,24.41899599,-3.36283415,-11.24191641,-88.58351284,15.39341012,0.80699508
27.135,10.49875643,0.86934941,-12.06342114,-24.67356191,1.51132452,1.33247681,25.03945353,-3.65930029,-11.07527264,-89.44213156,14.84783936,0.7524947
27.14,10.43289094,1.0416588,-11.93736665,-24.76945978,2.09342478,1.2128925,25.7273163,-3.94582675,-10.87659713,-90.21524643,14.32653217,0.6122966
27.145,10.3891001,1.15594739,-11.79765139,-24.95051572,2.55689776,1.09830025,26.36507452,-4.15923812,-10.65197831,-90.85810646,13.90804134,0.4495411
27.15,10.32171492,1.23382808,-11.66975875,-25.12591061,2.97097464,0.97593863,26.95549491,-4.33478099,-10.43346425,-91.37792834,13.55909373,0.30485341
27.155,10.28419914,1.33814931,-11.55305395,-25.23440962,3.40343373,0.83506862,27.58527292,-4.51042756,-10.16964514,-91.78967536,13.1915384,0.05104873
27.16,10.41133992,1.411272,-11.46257179,-25.38974179,3.66561353,0.71703191,28.35160808,-4.62643422,-9.8679215,-92.06890092,12.83726196,-0.46007131
27.165,10.23992132,1.37772846,-11.28706696,-25.46658157,3.76516624,0.69023906,28.74277466,-4.64815651,-9.65469422,-92.11859352,12.79059086,-0.49970269
27.17,10.36778198,1.46038111,-11.24205801,-25.62201891,4.18709646,0.45800981,29.46689285,-4.74051182,-9.29176721,-92.16483604,12.32371075,-1.19141208
27.175,10.22197609,1.43185374,-11.09773202,-25.68488954,4.25726391,0.4372607,29.81055388,-4.76215745,-9.06242607,-91.9253542,12.3077782,-1.23026414
27.18,10.19568489,1.42432779,-11.05687106,-25.78059248,4.72805526,0.16563555,30.3249953,-4.72837755,-8.69029011,-91.65997155,12.03950588,-1.67987745
27.185,10.08203778,1.4147921,-10.94433213,-25.87387554,4.74664246,0.16286999,30.61472281,-4.77235823,-8.44822422,-91.1600376,12.03291994,-1.73043487
27.19,9.99035603,1.41742348,-10.81602815,-25.93995632,4.79163408,0.1447708,30.92132861,-4.78925971,-8.16935579,-90.54580925,12.01792544,-1.80421684
