time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
26.88,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.885,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.89,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.895,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.9,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.905,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.91,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.915,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.92,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.925,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.93,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.935,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.94,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.945,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.95,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.955,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.96,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.965,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.97,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.975,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.98,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.985,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.99,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
26.995,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
27,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
27.005,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
27.01,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
27.015,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
27.02,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
27.025,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN
27.03,2.955355,23.15639,4.116802,-5.451522,0.8088112,-1.037837,NaN,NaN,NaN,NaN,NaN,NaN
27.035,5.577103,43.98237,9.296631,-5.4267,0.8093553,-1.011962,NaN,NaN,NaN,NaN,NaN,NaN
27.04,8.798043,71.37812,15.97652,-5.408705,0.8097418,-0.9935605,NaN,NaN,NaN,NaN,NaN,NaN
27.045,12.37839,104.5447,23.61109,-5.394473,0.8100395,-0.9793677,NaN,NaN,NaN,NaN,NaN,NaN
27.05,16.03168,142.1056,31.50354,-5.382971,0.8102709,-0.9683083,NaN,NaN,NaN,NaN,NaN,NaN
27.055,19.49519,182.5124,38.99116,-5.373671,0.8104479,-0.959823,NaN,NaN,NaN,NaN,NaN,NaN
27.06,22.5927,224.4319,45.63152,-5.366215,0.8105788,-0.9535107,NaN,NaN,NaN,NaN,NaN,NaN
27.065,25.26943,267.0024,51.314,-5.360313,0.8106713,-0.9490199,NaN,NaN,NaN,NaN,NaN,NaN
27.07,27.58442,309.9097,56.25158,-5.355697,0.8107324,-0.9460072,NaN,NaN,NaN,NaN,NaN,NaN
27.075,29.66056,353.3,60.86402,-5.352104,0.8107697,-0.9441269,NaN,NaN,NaN,NaN,NaN,NaN
27.08,31.61503,397.5928,65.6101,-5.349274,0.8107903,-0.9430412,NaN,NaN,NaN,NaN,NaN,NaN
27.085,33.50674,443.2645,70.83801,-5.34697,0.8108007,-0.9424416,NaN,NaN,NaN,NaN,NaN,NaN
27.09,35.32643,490.6573,76.6987,-5.344997,0.8108064,-0.9420732,NaN,NaN,NaN,NaN,NaN,NaN
27.095,37.02572,539.8363,83.12962,-5.343217,0.8108114,-0.94175,NaN,NaN,NaN,NaN,NaN,NaN
27.1,38.55978,590.5061,89.89045,-5.341547,0.810818,-0.9413581,NaN,NaN,NaN,NaN,NaN,NaN
27.105,39.91701,641.9917,96.62501,-5.339953,0.8108274,-0.940845,NaN,NaN,NaN,NaN,NaN,NaN
27.11,41.12186,693.2952,102.9291,-5.338432,0.8108397,-0.9402019,NaN,NaN,NaN,NaN,NaN,NaN
27.115,42.21327,743.227,108.4127,-5.33699,0.8108548,-0.9394448,0,0,0,0,0,0
27.12,43.2135,790.5814,112.7522,-5.335632,0.8108718,-0.9385997,0,0,0,0,0,0
27.125,44.10553,834.3025,115.7276,-5.33436,0.8108903,-0.9376953,0,0,0,0,0,0
27.13,44.82942,873.5839,117.2462,-5.333167,0.8109096,-0.9367628,0,0,0,0,0,0
27.135,45.29676,907.875,117.3495,-5.332049,0.8109287,-0.9358391,0,0,0,0,0,0
27.14,45.41639,936.8065,116.2063,-5.331006,0.8109467,-0.9349703,0,0,0,0,0,0
27.145,45.12523,960.0773,114.0933,-5.33005,0.8109624,-0.9342116,0,0,0,0,0,0
27.15,44.41764,977.3504,111.3596,-5.329196,0.8109744,-0.9336214,0,0,0,0,0,0
27.155,43.36379,988.1918,108.3787,-5.328464,0.8109817,-0.9332527,0,0,0,0,0,0
27.16,42.10899,992.0699,105.4919,-5.327869,0.8109834,-0.9331424,0,0,0,0,0,0
27.165,40.85202,988.4173,102.954,-5.327419,0.8109793,-0.9333027,0,0,0,0,0,0
27.17,39.80707,976.7497,100.8875,-5.327111,0.8109697,-0.9337175,0,0,0,0,0,0
27.175,39.15752,956.8348,99.25253,-5.326936,0.8109555,-0.9343442,0,0,0,0,0,0
27.18,39.0121,928.8926,97.83532,-5.326882,0.8109382,-0.9351175,0,0,0,0,0,0
27.185,39.37536,893.7854,96.26532,-5.326936,0.8109197,-0.9359552,0,0,0,0,0,0
27.19,40.14214,853.1309,94.06868,-5.327086,0.8109019,-0.9367629,0,0,0,0,0,0
27.195,41.11812,809.2639,90.76203,-5.327317,0.8108871,-0.9374412,0,0,0,0,0,0
27.2,42.05953,765.0006,85.97597,-5.327602,0.8108773,-0.9378974,0,0,0,0,0,0
27.205,42.72057,723.2268,79.57985,-5.327906,0.810874,-0.9380651,0,0,0,0,0,0
27.21,42.89578,686.4012,71.76665,-5.328178,0.8108773,-0.9379292,0,0,0,0,0,0
27.215,42.44704,656.1151,63.05853,-5.328364,0.8108861,-0.9375448,0,0,0,0,0,0
27.22,41.31044,632.8415,54.2145,-5.328417,0.8108975,-0.9370349,0,0,0,0,0,0
27.225,39.48548,615.9518,46.05702,-5.328313,0.810908,-0.9365604,0,0,0,0,0,0
27.23,37.01547,603.9831,39.2685,-5.328055,0.810914,-0.9362718,0,0,0,0,0,0
27.235,33.96874,595.0654,34.22429,-5.327669,0.8109136,-0.9362697,0,0,0,0,0,0
27.24,30.42738,587.3772,30.91681,-5.32719,0.8109059,-0.9365888,0,0,0,0,0,0
27.245,26.48498,579.5134,28.99333,-5.326657,0.8108915,-0.9372073,0,0,0,0,0,0
27.25,22.24998,570.6889,27.88994,-5.326104,0.8108716,-0.9380688,0,0,0,0,0,0
27.255,17.85001,560.7582,27.01476,-5.325561,0.8108479,-0.9391048,0,0,0,0,0,0
27.26,13.43289,550.0782,25.92103,-5.325056,0.8108218,-0.9402511,0,0,0,0,0,0
27.265,9.161481,539.2746,24.41864,-5.324614,0.8107944,-0.9414571,0,0,0,0,0,0
27.27,5.20204,528.9847,22.59468,-5.324255,0.8107666,-0.9426884,0,0,0,0,0,0
27.275,1.707719,519.6422,20.74337,-5.323992,0.8107387,-0.9439257,0,0,0,0,0,0
27.28,-1.199307,511.3489,19.23386,-5.32383,0.810711,-0.9451604,0,0,0,0,0,0
27.285,-3.442151,503.8545,18.36262,-5.323765,0.8106836,-0.9463887,0,0,0,0,0,0
27.29,-4.99561,496.6414,18.23934,-5.323781,0.8106566,-0.9476053,0,0,0,0,0,0
27.295,-5.883276,489.0887,18.74054,-5.323862,0.8106302,-0.948797,0,0,0,0,0,0
27.3,-6.167777,480.6689,19.53947,-5.323987,0.810605,-0.9499392,0,0,0,0,0,0
27.305,-5.93834,471.1259,20.19542,-5.32414,0.8105817,-0.9509952,0,0,0,0,0,0
27.31,-5.299029,460.5824,20.27035,-5.32431,0.8105613,-0.9519193,0,0,0,0,0,0
27.315,-4.358828,449.5505,19.4399,-5.324496,0.810545,-0.9526645,0,0,0,0,0,0
27.32,-3.222715,438.8391,17.57322,-5.324702,0.8105335,-0.9531935,0,0,0,0,0,0
27.325,-1.982655,429.3834,14.76658,-5.324931,0.8105271,-0.9534931,0,0,0,0,0,0
27.33,-0.7091326,422.04,11.32633,-5.325184,0.8105253,-0.9535883,0,0,0,0,0,0
27.335,0.5544558,417.4006,7.706665,-5.325457,0.8105265,-0.9535492,0,0,0,0,0,0
27.34,1.79223,415.6744,4.415344,-5.32574,0.8105284,-0.9534828,0,0,0,0,0,0
27.345,3.010635,416.6673,1.906066,-5.326023,0.8105282,-0.9535092,0,0,0,0,0,0
27.35,4.229756,419.8647,0.4813986,-5.326298,0.8105236,-0.95373,0,0,0,0,0,0
27.355,5.47545,424.588,0.2321215,-5.326562,0.8105134,-0.9542027,0,0,0,0,0,0
27.36,6.77682,430.179,1.033045,-5.326813,0.8104975,-0.9549307,0,0,0,0,0,0
27.365,8.169918,436.1556,2.597857,-5.327052,0.8104769,-0.9558704,0,0,0,0,0,0
27.37,9.702246,442.2991,4.572325,-5.327277,0.8104532,-0.9569491,0,0,0,0,0,0
27.375,11.42934,448.6557,6.629609,-5.327487,0.8104282,-0.9580847,0,0,0,0,0,0
27.38,13.39922,455.4681,8.533664,-5.327676,0.8104036,-0.9592024,0,0,0,0,0,0
27.385,15.63032,463.0689,10.15491,-5.327835,0.8103807,-0.9602445,0,0,0,0,0,0
27.39,18.09462,471.7746,11.44544,-5.327952,0.8103601,-0.9611747,0,0,0,0,0,0
27.395,20.71611,481.8058,12.39695,-5.328017,0.8103423,-0.9619787,0,0,0,0,0,0
27.4,23.38617,493.2463,13.00745,-5.328028,0.8103271,-0.9626638,0,0,0,0,0,0
27.405,25.99072,506.0418,13.27337,-5.327993,0.8103139,-0.9632564,0,0,0,0,0,0
27.41,28.43949,520.0337,13.20798,-5.327933,0.8103018,-0.9637974,0,0,0,0,0,0
27.415,30.68726,535.0193,12.87139,-5.327873,0.8102898,-0.9643326,0,0,0,0,0,0
27.42,32.73908,550.8201,12.38789,-5.32784,0.8102771,-0.964901,0,0,0,0,0,0
27.425,34.63636,567.3353,11.93018,-5.327843,0.8102633,-0.9655217,0,0,0,0,0,0
27.43,36.42919,584.5589,11.66757,-5.327877,0.8102486,-0.9661871,0,0,0,0,0,0
27.435,38.14765,602.5529,11.69929,-5.327917,0.8102335,-0.9668642,0,0,0,0,0,0
27.44,39.78659,621.3878,12.00708,-5.327929,0.8102193,-0.9675051,0,0,0,0,0,0
27.445,41.31282,641.0783,12.45426,-5.327883,0.8102069,-0.9680617,0,0,0,0,0,0
27.45,42.69204,661.5379,12.83271,-5.327766,0.810197,-0.9685006,0,0,0,0,0,0
27.455,43.92152,682.5659,12.93309,-5.327585,0.8101898,-0.9688107,0,0,0,0,0,0
27.46,45.04963,703.8626,12.60256,-5.327366,0.8101853,-0.9690021,0,0,0,0,0,0
27.465,46.16853,725.0575,11.76445,-5.327141,0.8101828,-0.9691004,0,0,0,0,0,0
27.47,47.37939,745.7363,10.39908,-5.326942,0.8101818,-0.9691375,0,0,0,0,0,0
27.475,48.74443,765.4637,8.505708,-5.326792,0.8101814,-0.9691449,0,0,0,0,0,0
27.48,50.24853,783.8023,6.072025,-5.326697,0.8101812,-0.9691503,0,0,0,0,0,0
27.485,51.78942,800.331,3.067374,-5.326655,0.8101805,-0.9691761,0,0,0,0,0,0
27.49,53.20262,814.6645,-0.5398188,-5.326657,0.8101791,-0.9692394,0,0,0,0,0,0
27.495,54.31064,826.4723,-4.751261,-5.326689,0.8101767,-0.9693529,0,0,0,0,0,0
27.5,54.97686,835.495,-9.507247,-5.326739,0.8101729,-0.9695252,0,0,0,0,0,0
27.505,55.14374,841.5591,-14.66373,-5.326799,0.8101677,-0.9697619,0,0,0,0,0,0
27.51,54.84313,844.5843,-19.9863,-5.326863,0.810161,-0.9700673,0,0,0,0,0,0
27.515,54.17744,844.5768,-25.16997,-5.326928,0.8101526,-0.9704461,0,0,0,0,0,0
27.52,53.28085,841.6024,-29.88986,-5.326994,0.8101425,-0.9709049,0,0,0,0,0,0
27.525,52.27553,835.7382,-33.87598,-5.327063,0.8101305,-0.9714513,6.963224,22.32469,-13.44381,-5.132452,0.6500736,-1.241315
27.53,51.23613,827.0134,-36.9913,-5.327136,0.8101163,-0.9720918,7.974024,34.96242,-14.90278,-5.130285,0.6500373,-1.242671
27.535,50.17096,815.365,-39.28354,-5.327214,0.8101,-0.9728276,7.741655,53.91395,-14.67799,-5.130051,0.6501124,-1.239383
27.54,49.02303,800.6324,-40.98516,-5.3273,0.8100818,-0.973651,6.011838,80.65248,-12.72547,-5.131127,0.6502338,-1.23422
27.545,47.69026,782.6043,-42.45323,-5.327394,0.8100621,-0.974544,2.806898,115.8727,-9.332692,-5.132914,0.6503605,-1.228897
27.55,46.05926,761.1082,-44.06498,-5.327499,0.8100414,-0.9754812,-1.585688,159.1473,-4.981258,-5.135006,0.6504737,-1.224191
27.555,44.04205,736.1113,-46.10285,-5.32762,0.8100203,-0.9764361,-6.703512,208.8712,-0.1438439,-5.137172,0.6505675,-1.220337
27.56,41.6029,707.7907,-48.66791,-5.327765,0.8099993,-0.9773901,-12.03726,262.5375,4.896446,-5.139288,0.6506418,-1.217328
27.565,38.76575,676.5425,-51.64939,-5.327947,0.8099784,-0.9783407,-17.13927,317.2669,10.12019,-5.141298,0.6506985,-1.215068
27.57,35.60093,642.9251,-54.75678,-5.328178,0.8099572,-0.9793056,-21.67095,370.4239,15.7052,-5.143182,0.6507406,-1.213432
27.575,32.20075,607.5558,-57.59755,-5.328471,0.809935,-0.9803214,-25.39065,420.1336,21.85839,-5.144948,0.6507712,-1.212282
27.58,28.6582,570.9981,-59.7698,-5.328836,0.8099107,-0.9814361,-28.12359,465.5663,28.63562,-5.146619,0.6507938,-1.211473
27.585,25.05887,533.6759,-60.9399,-5.32928,0.8098831,-0.9827012,-29.75922,506.9433,35.84031,-5.148218,0.6508118,-1.210854
27.59,21.48526,495.8475,-60.88792,-5.32981,0.8098512,-0.9841661,-30.28973,545.2916,43.04648,-5.149762,0.6508286,-1.210283
27.595,18.02639,457.6511,-59.51854,-5.330441,0.8098138,-0.9858805,-29.86533,582.0287,49.72848,-5.151251,0.6508468,-1.209647
27.6,14.78518,419.2069,-56.84568,-5.331204,0.8097699,-0.9879017,-28.82428,618.4779,55.43231,-5.152668,0.6508678,-1.20888
27.605,11.87943,380.734,-52.96287,-5.332153,0.8097176,-0.9903052,-27.66479,655.4312,59.91372,-5.153981,0.6508915,-1.207982
27.61,9.43432,342.6301,-48.01188,-5.333366,0.8096549,-0.9931923,-26.9535,692.868,63.19274,-5.155155,0.6509167,-1.207008
27.615,7.566126,305.4745,-42.16028,-5.334942,0.8095792,-0.9966866,-27.19504,729.9014,65.51594,-5.156164,0.6509411,-1.206049
