time,left,right
26.88,1,0
26.885,1,0
26.89,1,0
26.895,1,0
26.9,1,0
26.905,1,0
26.91,1,0
26.915,1,0
26.92,1,0
26.925,1,0
26.93,1,0
26.935,1,0
26.94,1,0
26.945,1,0
26.95,1,0
26.955,1,0
26.96,1,0
26.965,1,0
26.97,1,0
26.975,1,0
26.98,1,0
26.985,1,0
26.99,1,0
26.995,1,0
27,1,0
27.005,1,0
27.01,1,0
27.015,1,0
27.02,1,0
27.025,1,0
27.03,1,0
27.035,1,0
27.04,1,0
27.045,1,0
27.05,1,0
27.055,1,0
27.06,1,0
27.065,1,0
27.07,1,0
27.075,1,0
27.08,1,0
27.085,1,0
27.09,1,0
27.095,1,0
27.1,1,0
27.105,1,0
27.11,1,0
27.115,1,1
27.12,1,1
27.125,1,1
27.13,1,1
27.135,1,1
27.14,1,1
27.145,1,1
27.15,1,1
27.155,1,1
27.16,1,1
27.165,1,1
27.17,1,1
27.175,1,1
27.18,1,1
27.185,1,1
27.19,1,1
27.195,1,1
27.2,1,1
27.205,1,1
27.21,1,1
27.215,1,1
27.22,1,1
27.225,1,1
27.23,1,1
27.235,1,1
27.24,1,1
27.245,1,1
27.25,1,1
27.255,1,1
27.26,1,1
27.265,1,1
27.27,1,1
27.275,1,1
27.28,1,1
27.285,1,1
27.29,1,1
27.295,1,1
27.3,1,1
27.305,1,1
27.31,1,1
27.315,1,1
27.32,1,1
27.325,1,1
27.33,1,1
27.335,1,1
27.34,1,1
27.345,1,1
27.35,1,1
27.355,1,1
27.36,1,1
27.365,1,1
27.37,1,1
27.375,1,1
27.38,1,1
27.385,1,1
27.39,1,1
27.395,1,1
27.4,1,1
27.405,1,1
27.41,1,1
27.415,1,1
27.42,1,1
27.425,1,1
27.43,1,1
27.435,1,1
27.44,1,1
27.445,1,1
27.45,1,1
27.455,1,1
27.46,1,1
27.465,1,1
27.47,1,1
27.475,1,1
27.48,1,1
27.485,1,1
27.49,1,1
27.495,1,1
27.5,1,1
27.505,1,1
27.51,1,1
27.515,1,1
27.52,1,1
27.525,1,1
27.53,1,1
27.535,1,1
27.54,1,1
27.545,1,1
27.55,1,1
27.555,1,1
27.56,1,1
27.565,1,1
27.57,1,1
27.575,1,1
27.58,1,1
27.585,1,1
27.59,1,1
27.595,1,1
27.6,1,1
27.605,1,1
27.61,1,1
27.615,1,1
27.62,1,1
27.625,1,1
27.63,1,1
27.635,1,1
27.64,1,1
27.645,1,1
27.65,1,1
27.655,1,1
27.66,1,1
27.665,1,1
27.67,1,1
27.675,1,1
27.68,1,1
27.685,1,1
27.69,1,1
27.695,1,1
27.7,1,1
27.705,1,1
27.71,1,1
27.715,1,1
27.72,1,1
27.725,1,1
27.73,1,1
27.735,1,1
27.74,1,1
27.745,1,1
27.75,1,1
27.755,1,1
27.76,1,1
27.765,1,1
27.77,1,1
27.775,1,1
27.78,1,1
27.785,1,1
27.79,1,1
27.795,1,1
27.8,1,1
27.805,1,1
27.81,1,1
27.815,1,1
27.82,1,1
27.825,1,1
27.83,1,1
27.835,1,1
27.84,1,1
27.845,1,1
27.85,1,1
27.855,1,1
27.86,1,1
27.865,1,1
27.87,1,1
27.875,1,1
27.88,1,1
27.885,1,1
27.89,1,1
27.895,1,1
27.9,1,1
27.905,1,1
27.91,1,1
27.915,1,1
27.92,1,1
27.925,1,1
27.93,1,1
27.935,1,1
27.94,1,1
27.945,1,1
27.95,1,1
27.955,1,1
27.96,1,1
27.965,1,1
27.97,1,1
27.975,1,1
27.98,1,1
27.985,1,1
27.99,1,1
27.995,1,1
28,1,1
28.005,1,1
28.01,1,1
28.015,1,1
28.02,1,1
28.025,1,1
28.03,1,1
28.035,1,1
28.04,1,1
28.045,1,1
28.05,1,1
28.055,1,1
28.06,1,1
28.065,1,1
28.07,1,1
28.075,1,1
28.08,1,1
28.085,1,1
28.09,1,1
28.095,1,1
28.1,1,1
28.105,1,1
28.11,1,1
28.115,1,1
28.12,1,1
28.125,1,1
28.13,1,1
28.135,1,1
28.14,1,1
28.145,1,1
28.15,1,1
28.155,1,1
28.16,1,1
28.165,1,1
28.17,1,1
28.175,1,1
28.18,1,1
28.185,1,1
28.19,1,1
28.195,1,1
28.2,1,1
28.205,1,1
28.21,1,1
28.215,1,1
28.22,1,1
28.225,1,1
28.23,1,1
28.235,1,1
28.24,1,1
28.245,1,1
28.25,1,1
28.255,1,1
28.26,1,1
28.265,1,1
28.27,1,1
28.275,1,1
28.28,1,1
28.285,1,1
28.29,1,1
28.295,1,1
28.3,1,1
28.305,1,1
28.31,1,1
28.315,1,1
28.32,1,1
28.325,1,1
28.33,1,1
28.335,1,1
28.34,1,1
28.345,1,1
28.35,1,1
28.355,1,1
28.36,1,1
28.365,1,1
28.37,1,1
28.375,1,1
28.38,1,1
28.385,1,1
28.39,1,1
28.395,1,1
28.4,1,1
28.405,1,1
28.41,1,1
28.415,1,1
28.42,1,1
28.425,1,1
28.43,1,1
28.435,1,1
28.44,1,1
28.445,1,1
28.45,1,1
28.455,1,1
28.46,1,1
28.465,1,1
28.47,1,1
28.475,1,1
28.48,1,1
28.485,1,1
28.49,1,1
28.495,1,1
28.5,1,1
28.505,1,1
28.51,1,1
28.515,1,1
28.52,1,1
28.525,1,1
28.53,1,1
28.535,1,1
28.54,1,1
28.545,1,1
28.55,1,1
28.555,1,1
28.56,1,1
28.565,1,1
28.57,1,1
28.575,1,1
28.58,1,1
28.585,1,1
28.59,1,1
28.595,1,1
28.6,1,1
28.605,1,1
28.61,1,1
28.615,1,1
28.62,1,1
28.625,1,1
28.63,1,1
28.635,1,1
28.64,1,1
28.645,1,1
28.65,1,1
28.655,1,1
28.66,1,1
28.665,1,1
28.67,1,1
28.675,1,1
28.68,1,1
