time,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r
91.62,18.91473285,3.70265333,-12.04084142,-52.59375944,24.92255103,-1.35456073,19.54199643,-4.04611864,-3.78743613,-10.18954362,-23.63689984,-19.58741838
91.625,18.99487474,3.74599082,-12.15410044,-53.22534856,24.97093313,-1.37701104,19.27401269,-4.16914126,-3.82095008,-10.20030533,-23.66477785,-19.59087279
91.63,19.14885461,3.75093355,-12.20371482,-53.97454902,25.26903861,-1.44129143,19.0433103,-4.26348964,-3.90609091,-10.2644945,-23.80949346,-19.59613331
91.635,19.22967504,3.78180764,-12.313832,-54.6397259,25.34410809,-1.46485808,18.75198621,-4.38423954,-3.95159848,-10.2721541,-23.84683606,-19.59701063
91.64,19.32708754,3.72722805,-12.29420297,-55.40339016,25.83680254,-1.44480814,18.41377273,-4.41309394,-4.15441518,-10.2781421,-24.12387206,-19.60297336
91.645,19.41218736,3.75621199,-12.41074529,-56.09466026,25.88118352,-1.45821915,18.11487052,-4.54345135,-4.19499585,-10.28624595,-24.14874176,-19.60493755
91.65,19.51623164,3.77973452,-12.50214904,-56.79498312,25.9600386,-1.48057531,17.82549261,-4.65164404,-4.25137817,-10.29830917,-24.18794051,-19.60252486
91.655,19.6515517,3.78298171,-12.5744533,-57.53751564,26.08914605,-1.51217385,17.55270867,-4.75445695,-4.326305,-10.33114093,-24.25190322,-19.59368842
91.66,19.65667119,3.62127041,-12.36302957,-58.33029551,26.65771215,-1.268702,17.04773748,-4.67193286,-4.83386336,-10.30053083,-24.64651867,-19.55780381
91.665,19.74631027,3.65877605,-12.48133957,-58.9893213,26.69697028,-1.29093121,16.75327718,-4.80170817,-4.86880535,-10.29583427,-24.66231845,-19.55633547
91.67,19.85741632,3.67202427,-12.58041188,-59.66697991,26.76407467,-1.31965448,16.46829701,-4.90343793,-4.92367,-10.30160967,-24.69496531,-19.54742367
91.675,19.96442508,3.6733448,-12.67760012,-60.33967581,26.84115216,-1.34696001,16.18720502,-4.99982204,-4.99276547,-10.31203689,-24.73609834,-19.53412069
91.68,20.10315617,3.61993301,-12.72807602,-61.0636003,27.02781232,-1.38004439,15.91190775,-5.04001263,-5.14022936,-10.34952777,-24.84811764,-19.48088394
91.685,20.18102835,3.63447517,-12.84794509,-61.67055058,27.07667771,-1.3898841,15.62512017,-5.13884936,-5.21425645,-10.34833272,-24.88051458,-19.46509831
91.69,20.30653442,3.54760897,-12.89476624,-62.36235951,27.21369073,-1.38608642,15.33169807,-5.15161388,-5.37487498,-10.36020243,-24.97334806,-19.38857974
91.695,20.38348323,3.56358628,-13.01748882,-62.94673861,27.24491658,-1.38838854,15.046949,-5.25410341,-5.44645322,-10.35132324,-24.9928264,-19.37182915
91.7,20.49049214,3.5230953,-13.12487764,-63.56761522,27.28997149,-1.38519175,14.7589422,-5.3104707,-5.54125157,-10.34897624,-25.01807037,-19.33397383
91.705,20.36163875,3.22709659,-12.91608226,-64.27127458,27.63185257,-0.96249874,14.11361599,-5.10601002,-6.08430575,-10.27770139,-24.99622067,-18.5665255
91.71,20.45192871,3.22411302,-13.05135988,-64.83736195,27.63772328,-0.97252202,13.83902085,-5.19831515,-6.14593248,-10.26669124,-24.9881278,-18.55397613
91.715,20.55463745,3.19325982,-13.17524942,-65.41339955,27.6396844,-0.97841371,13.57092068,-5.26819216,-6.21296073,-10.26098479,-24.97033261,-18.53312538
91.72,20.67821202,3.10647619,-13.28074252,-66.01075847,27.62861092,-0.97110799,13.31471801,-5.28186042,-6.29809223,-10.27059099,-24.91499583,-18.48120814
91.725,19.02724925,2.25174261,-13.1557261,-66.62097864,27.79432668,-0.55764744,11.16097736,-4.51641006,-6.6722834,-10.03997992,-24.56748645,-17.64288954
91.73,19.11895261,2.22136829,-13.28126651,-67.1540668,27.78145779,-0.55900974,10.90905653,-4.57497924,-6.70769346,-10.05123651,-24.53596392,-17.62348475
91.735,19.24111245,2.02194049,-13.4547092,-67.77161551,27.67843705,-0.49961881,10.68651427,-4.49557862,-6.71613772,-10.11222315,-24.27174254,-17.48987015
91.74,19.33019648,2.00119199,-13.57816002,-68.2861216,27.67182999,-0.49647922,10.44115368,-4.56609849,-6.74993413,-10.11710231,-24.22271599,-17.46704455
91.745,19.43872903,1.92968616,-13.69788229,-68.82374749,27.64693421,-0.48349553,10.20676445,-4.58842229,-6.78411244,-10.13375993,-24.12756041,-17.43104401
91.75,19.64746771,1.57076502,-13.9127581,-69.48875038,27.6903753,-0.07384489,10.16437945,-4.40258315,-6.9061017,-10.40953954,-22.42341647,-15.61008012
91.755,19.77818594,1.39565919,-14.02937992,-70.05747263,27.49521895,-0.03851408,9.96452764,-4.33021562,-6.90788457,-10.45618997,-22.18740015,-15.41845791
91.76,19.86997332,1.35483031,-14.1271293,-70.55157882,27.47667639,-0.03816611,9.74466784,-4.3728032,-6.93655472,-10.48169154,-22.11311358,-15.38878607
91.765,20.17148238,1.09761312,-14.25740293,-71.17325982,27.33345969,0.12163527,9.79847561,-4.26084127,-7.11096828,-10.75363325,-20.56601194,-13.47120818
91.77,20.29332966,0.88977293,-14.35484548,-71.73504697,27.17829838,0.16118109,9.63807214,-4.14929088,-7.10780436,-10.87663223,-20.05789425,-13.37199255
91.775,20.3744266,0.85991909,-14.42206134,-72.1988177,27.16388178,0.16212437,9.4410012,-4.18515547,-7.12785486,-10.91559136,-19.99423031,-13.35966378
91.78,20.5764366,0.47506186,-14.52143992,-72.8293182,26.91032241,0.28842491,9.39751825,-3.91509329,-7.06253854,-11.15028011,-18.75898321,-13.0402864
91.785,20.65408727,0.43999586,-14.57128937,-73.2762027,26.89642396,0.29066623,9.22470412,-3.94255448,-7.07537438,-11.21567783,-18.68445151,-13.01092346
91.79,20.95915589,0.12649766,-14.65193724,-73.8923292,26.72315675,0.40860754,9.34006235,-3.73812349,-7.08080499,-11.55996662,-17.05808582,-12.04649099
91.795,21.02452036,0.10097204,-14.68859626,-74.31985918,26.69266789,0.41307864,9.18313451,-3.76041705,-7.08932566,-11.64384118,-17.00094781,-12.02137161
91.8,21.2100969,-0.29711564,-14.77702864,-74.92830425,26.29177989,0.50646833,9.23400297,-3.4696438,-7.00901788,-12.0396273,-15.83335221,-11.70552873
91.805,21.37661636,-0.45585288,-14.78572786,-75.42613811,26.175626,0.50801028,9.2133401,-3.37190034,-6.986498,-12.25519356,-15.1533269,-11.44989816
91.81,21.69385557,-0.55701875,-14.83689954,-75.91546434,25.96630717,0.43421381,9.43208318,-3.35276998,-7.11475204,-12.64607506,-13.74096207,-9.70815018
91.815,21.78973567,-0.73042872,-14.85664784,-76.40699849,25.77778618,0.45092972,9.40235904,-3.23423168,-7.06774102,-12.94760163,-13.2710434,-9.71509684
91.82,21.90766545,-0.9508412,-14.84763156,-76.8855512,25.53076186,0.39669545,9.37857691,-3.05552738,-6.93977626,-13.21973797,-12.24451366,-9.62717577
91.825,22.04605959,-1.13168264,-14.86553991,-77.36261854,25.28051747,0.34770524,9.42856043,-2.92874147,-6.86312767,-13.57880115,-11.50210818,-9.50675731
91.83,22.32931937,-1.63385444,-14.83821955,-77.87453739,25.05907711,0.24745628,9.55061564,-2.36872564,-6.10913986,-13.79219356,-9.52604904,-13.25239649
91.835,22.42277992,-1.84307923,-14.80303703,-78.3476122,24.80071064,0.24942648,9.54892231,-2.19572135,-5.97425912,-14.12689269,-8.88438698,-13.44788465
91.84,22.53519029,-1.97594832,-14.77801286,-78.80912514,24.60993823,0.22503239,9.5972966,-2.09311342,-5.86833284,-14.52645666,-8.42711109,-13.58147586
91.845,22.65183527,-2.19965581,-14.77417961,-79.26876272,24.25848928,0.10234405,9.65869994,-1.90657952,-5.67986253,-14.91765862,-7.57771627,-13.73439661
91.85,22.81259419,-2.35386154,-14.76874319,-79.72971002,23.95771842,-0.06571241,9.76864021,-1.79550017,-5.53795759,-15.33649772,-6.94559415,-13.76466733
91.855,23.14697545,-2.46504077,-14.77459889,-80.19375648,23.49263079,-0.5719585,10.08587898,-1.72564059,-5.42807202,-15.84261498,-6.09773184,-13.41465759
91.86,23.23486934,-2.60674633,-14.75073911,-80.63660058,23.23269086,-0.60347344,10.14980999,-1.62388625,-5.30285019,-16.31070466,-5.61482514,-13.56706197
91.865,23.34790688,-2.72974881,-14.72030837,-81.08969061,22.9778389,-0.6714987,10.2352013,-1.53464768,-5.16571966,-16.79057967,-5.1911189,-13.69558925
91.87,23.55657165,-2.93954028,-14.72881788,-81.56810554,22.43745895,-1.07214901,10.38598891,-1.37387342,-4.91749701,-17.22454584,-4.38873752,-13.74929745
91.875,23.73425687,-3.07467974,-14.72218205,-82.02956988,22.02561042,-1.349169,10.55298144,-1.29134767,-4.78572661,-17.75699261,-3.87937248,-13.77973511
91.88,23.86383725,-3.1744289,-14.71215964,-82.48856975,21.76902857,-1.44837647,10.66587865,-1.2459987,-4.69003032,-18.28382061,-3.58212117,-13.85882897
91.885,24.02478287,-3.36617085,-14.69709138,-82.95869481,21.22532943,-1.76194882,10.78912724,-1.09890543,-4.47206035,-18.76274185,-2.95743712,-13.94945259
91.89,24.19924185,-3.48207204,-14.70197146,-83.43069548,20.90935397,-1.93021516,10.92451239,-1.06296899,-4.36379563,-19.2847708,-2.66547434,-14.00148276
91.895,24.62929431,-3.62704647,-14.71410105,-83.92192709,20.06010119,-2.88742217,11.30267752,-0.98364317,-4.2007711,-19.81969549,-2.01113478,-13.79617659
91.9,24.84289189,-3.77899384,-14.70446273,-84.40843843,19.57349329,-3.13079182,11.45371843,-0.9077381,-4.06618169,-20.32339199,-1.57864613,-13.79918967
91.905,24.94189799,-3.85999715,-14.66884072,-84.84537567,19.357544,-3.14116849,11.48647738,-0.88988362,-3.9591856,-20.79530897,-1.4177715,-13.86237163
91.91,25.30327821,-4.08284715,-14.6861023,-85.37624445,18.48729783,-3.7953815,11.74745831,-0.76623385,-3.81751269,-21.28127987,-0.83322925,-13.80637126
91.915,25.43319886,-4.20638128,-14.67884844,-85.84330603,18.19355533,-3.78065539,11.79115122,-0.73491806,-3.72986195,-21.74793871,-0.6343487,-13.87863332
91.92,25.72862872,-4.4354481,-14.65998249,-86.3386894,17.40487461,-4.26246829,11.95011427,-0.60241839,-3.60355383,-22.16316387,-0.16876121,-13.8217211
91.925,25.86492827,-4.52916533,-14.62916772,-86.78394152,17.13064831,-4.23777582,11.95627647,-0.5879049,-3.50963592,-22.57874293,-0.01752681,-13.86887826
91.93,26.23777463,-4.76574617,-14.58599363,-87.28942265,16.2426449,-4.71475191,12.1413295,-0.46330526,-3.44290474,-22.939862,0.46368753,-13.74668806
91.935,26.37008371,-4.88493257,-14.57578519,-87.71156104,15.91458393,-4.65189377,12.13710537,-0.44631649,-3.38661704,-23.32721234,0.62765626,-13.79524204
91.94,26.71297694,-5.10552146,-14.49577692,-88.1733833,15.08793144,-4.97056848,12.2474067,-0.32829065,-3.35748702,-23.62019347,1.05189669,-13.64339872
91.945,26.87311631,-5.23691854,-14.47470993,-88.57429861,14.72391827,-4.87442915,12.22229802,-0.30597997,-3.30984537,-23.9316031,1.21489088,-13.68278195
91.95,27.06092181,-5.43004762,-14.42469495,-88.96693523,14.14335486,-4.75534621,12.18483809,-0.22308896,-3.26404694,-24.18183687,1.47827649,-13.71291231
91.955,27.2742188,-5.62589109,-14.34012135,-89.32992521,13.52429464,-4.68514349,12.12958714,-0.12667637,-3.24699576,-24.355916,1.74669639,-13.68899743
91.96,27.39747386,-5.67938887,-14.32168902,-89.58637201,13.4026952,-4.66332893,12.00509793,-0.16415499,-3.22027697,-24.46088449,1.78683126,-13.68304763
91.965,27.68855785,-5.91797738,-14.1766836,-89.95312344,12.56021151,-4.43792039,12.00623229,-0.01975345,-3.24779427,-24.69504833,2.12735535,-13.68409028
91.97,27.93224761,-6.11012959,-14.02782521,-90.20824129,11.868754,-4.29455675,11.8916885,0.09108673,-3.3085153,-24.7019942,2.41711296,-13.60040928
91.975,28.20899281,-6.25891843,-13.86678912,-90.44374711,11.3421321,-4.17945488,11.83171986,0.16550461,-3.42744107,-24.76475024,2.64713829,-13.47612744
91.98,28.47422079,-6.38331816,-13.70570282,-90.61750774,10.86372895,-4.00111815,11.73808117,0.22605874,-3.52573646,-24.77175535,2.86682106,-13.36639758
91.985,28.703244,-6.48921426,-13.5660397,-90.72876752,10.43634656,-3.78213985,11.61153116,0.27032442,-3.58997817,-24.74045615,3.04880057,-13.31307531
91.99,28.93789284,-6.6087385,-13.38840657,-90.79279626,9.95284169,-3.47533216,11.46704425,0.33856362,-3.734679,-24.67449413,3.26406391,-13.23110855
91.995,29.16508088,-6.70506509,-13.2046989,-90.8021445,9.5601585,-3.17082144,11.30310074,0.39487715,-3.85482301,-24.56052026,3.44579037,-13.15786106
92,29.3834803,-6.79376138,-13.03085735,-90.76071621,9.20128623,-2.84353594,11.12368283,0.44398056,-3.9959032,-24.41788759,3.61355494,-13.0952731
92.005,29.58749734,-6.86283165,-12.83957172,-90.63923294,8.88437606,-2.51643237,10.92647319,0.49478489,-4.11925916,-24.23974785,3.76370031,-13.04301603
92.01,29.77257918,-6.92194951,-12.75696074,-90.4501867,8.7237609,-2.35205793,10.75677649,0.50715147,-4.19957377,-24.0643668,3.8424594,-13.0272364
92.015,29.96348445,-6.97283939,-12.49446216,-90.19871548,8.29000434,-1.88343881,10.49292322,0.57716354,-4.38006444,-23.77786787,4.0245973,-12.99511077
92.02,30.17051566,-7.0348883,-12.18955186,-89.93859474,8.1117432,-1.31634472,10.25549203,0.66078821,-4.6868441,-23.56459629,4.16455791,-12.89554327
92.025,30.32293207,-7.07236696,-12.0834378,-89.53809058,7.98178061,-1.13915257,10.02993205,0.6849273,-4.74953544,-23.26630794,4.24376321,-12.88179539
92.03,30.48793203,-7.13340359,-12.03865067,-89.10192372,7.92656525,-1.0727584,9.90936857,0.70692474,-4.82890995,-23.12487737,4.28334738,-12.88640465
92.035,30.62278265,-7.11367528,-11.81092825,-88.56450466,7.63621798,-0.74276383,9.56995688,0.74486317,-4.94977082,-22.6599228,4.39713977,-12.88800212
92.04,30.79112775,-7.18343537,-11.76451079,-88.01955006,7.57711766,-0.65468111,9.44878974,0.78013646,-5.06757983,-22.49158009,4.43760094,-12.89664893
92.045,30.90563696,-7.14148365,-11.52113078,-87.35266575,7.35294524,-0.34045677,9.10045463,0.81421566,-5.24467381,-22.00766798,4.51850773,-12.90580131
92.05,31.02513304,-7.0991717,-11.24957836,-86.68325513,7.21985247,0.01432523,8.82358945,0.84826901,-5.56843947,-21.70173504,4.55103346,-12.93258141
92.055,31.12372831,-7.12599349,-11.14499365,-85.92270809,7.18910551,0.11777734,8.58986713,0.89442341,-5.67526664,-21.36453724,4.58553825,-12.93961441
92.06,31.26319273,-7.20315263,-11.10777017,-85.14400803,7.1711332,0.14932164,8.47876688,0.95799739,-5.76866881,-21.18067222,4.61647666,-12.9519095
92.065,31.32014879,-7.15990137,-10.95827989,-84.23323116,7.09028543,0.22177961,8.16975992,0.98689637,-5.87930681,-20.71761708,4.63763222,-12.97768061
