time,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r
41.27,10.11801243,2.85607502,-10.46123555,-50.01332839,19.53383604,1.8646303,21.480835,-3.50506457,-12.41386202,-12.80472576,-26.41636815,-20.83143535
41.275,10.12572002,2.84985051,-10.60170041,-50.69762625,19.95545816,2.17322397,21.30396513,-3.5422624,-12.15779935,-12.99764146,-27.14449687,-20.92893896
41.28,10.098835,2.87141638,-10.70178889,-51.48167675,20.00449346,2.16760079,21.03201255,-3.64950714,-12.02475969,-13.23250311,-27.21522198,-20.91788555
41.285,10.01842933,2.9672489,-10.79619469,-52.22435771,20.08376491,2.18359703,20.73215833,-3.82720337,-11.8551582,-13.48721292,-27.34276236,-20.89496524
41.29,10.12517118,2.80219742,-10.90089218,-53.14579577,20.81469629,2.77999704,20.55015448,-3.7483446,-11.63009287,-13.66242001,-28.43812276,-20.91444191
41.295,10.091597,2.81566721,-11.00855405,-53.94664891,20.86004886,2.7930084,20.2718792,-3.85753983,-11.50472646,-13.89626736,-28.51060565,-20.91722998
41.3,10.02760808,2.69263893,-11.24821714,-54.84475011,21.45645982,3.58630779,19.97944828,-3.83489392,-11.14615508,-14.13671929,-29.37921442,-21.44599121
41.305,9.98935094,2.70700542,-11.3596002,-55.62753815,21.51206307,3.57504811,19.69483992,-3.94930643,-11.04912449,-14.35420977,-29.46109808,-21.44237223
41.31,10.00307318,2.69712571,-11.45779267,-56.48006466,21.68665313,3.60057024,19.47384882,-4.04581105,-10.93010246,-14.64692602,-29.6978717,-21.42379928
41.315,9.95295617,2.71558801,-11.60815706,-57.21302886,21.76491399,3.61358286,19.18933995,-4.16865494,-10.87076272,-14.82486387,-29.81344355,-21.41477039
41.32,9.94043376,2.69210876,-11.80660915,-58.0506631,22.32934459,3.8829491,18.98616554,-4.27056868,-10.82262651,-15.15067027,-30.58351131,-21.38708092
41.325,9.86217563,2.69609267,-11.93142429,-58.7196683,22.38593865,3.92268018,18.67437147,-4.37671732,-10.77124918,-15.29858669,-30.67973453,-21.3937532
41.33,9.80976369,2.69806985,-12.07931835,-59.39212058,22.45206813,3.95256104,18.38544757,-4.48727736,-10.75061109,-15.43420267,-30.77386977,-21.39639034
41.335,9.58606253,2.54542999,-12.20945666,-60.11569587,23.32056676,4.9962373,17.90523636,-4.48808437,-10.82162055,-15.53823149,-31.92264924,-21.76725805
41.34,9.53128892,2.54059523,-12.37573848,-60.73349576,23.35130398,4.99572316,17.61779194,-4.59566945,-10.83170688,-15.65771074,-31.94938671,-21.79115591
