time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
41.27,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.275,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.28,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.285,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.29,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.295,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.3,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.305,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.31,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.315,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.32,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.325,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.33,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.335,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.34,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.345,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.35,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.355,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.36,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.365,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.37,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.375,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.38,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.385,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.39,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.395,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.4,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.405,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.41,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.415,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
41.42,NaN,NaN,NaN,NaN,NaN,NaN,-9.444282,24.55926,10.96038,-5.06291,0.8079511,-1.054461
41.425,NaN,NaN,NaN,NaN,NaN,NaN,-15.09014,51.56326,17.39668,-5.095878,0.8089243,-1.012572
41.43,NaN,NaN,NaN,NaN,NaN,NaN,-19.94087,84.5609,23.80896,-5.110583,0.8093416,-0.9946407
41.435,NaN,NaN,NaN,NaN,NaN,NaN,-22.78221,122.4192,29.05895,-5.120709,0.8096219,-0.9826084
41.44,NaN,NaN,NaN,NaN,NaN,NaN,-22.80523,163.7767,32.438,-5.12907,0.8098487,-0.9728872
41.445,NaN,NaN,NaN,NaN,NaN,NaN,-19.89279,207.4478,33.96233,-5.136414,0.8100419,-0.964612
41.45,NaN,NaN,NaN,NaN,NaN,NaN,-14.67523,252.7073,34.41508,-5.142915,0.8102055,-0.9576251
41.455,NaN,NaN,NaN,NaN,NaN,NaN,-8.320927,299.3662,35.1019,-5.148591,0.8103395,-0.9519207
41.46,NaN,NaN,NaN,NaN,NaN,NaN,-2.145453,347.6533,37.40877,-5.153453,0.8104452,-0.9474467
41.465,NaN,NaN,NaN,NaN,NaN,NaN,2.795649,397.9851,42.34011,-5.15757,0.810526,-0.9440443
41.47,NaN,NaN,NaN,NaN,NaN,NaN,5.967436,450.7191,50.21869,-5.161069,0.8105879,-0.9414632
41.475,NaN,NaN,NaN,NaN,NaN,NaN,7.388819,505.9527,60.64302,-5.164108,0.8106371,-0.9394205
41.48,NaN,NaN,NaN,NaN,NaN,NaN,7.468428,563.3908,72.67705,-5.166829,0.8106795,-0.9376686
41.485,NaN,NaN,NaN,NaN,NaN,NaN,6.750072,622.2767,85.16224,-5.169326,0.8107188,-0.9360413
41.49,NaN,NaN,NaN,NaN,NaN,NaN,5.685255,681.3833,97.02243,-5.17164,0.8107568,-0.9344668
41.495,NaN,NaN,NaN,NaN,NaN,NaN,4.505616,739.0721,107.4693,-5.17376,0.8107932,-0.9329502
41.5,NaN,NaN,NaN,NaN,NaN,NaN,3.207025,793.4336,116.0765,-5.17565,0.8108269,-0.9315403
41.505,NaN,NaN,NaN,NaN,NaN,NaN,1.613796,842.5031,122.7443,-5.177264,0.8108566,-0.9302956
