elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
0.8500,0.5778,0.4892,0.7100,-0.9717,-0.0343,-0.0092
0.8601,0.5833,-0.4874,0.6935,-1.2769,-0.0343,-0.0092
0.8704,0.5833,-0.4874,0.6825,-0.7886,-0.0343,-0.0092
0.8800,0.5833,-0.4874,0.6715,-0.4224,-0.0343,-0.0092
0.8900,0.5668,-1.0367,0.6660,-0.7886,-0.0343,-0.0092
0.9000,0.5503,-1.0977,0.6495,-0.5444,-0.0494,0.0122
0.9101,0.5393,-1.2808,0.6495,-0.3613,-0.0494,0.0122
0.9201,0.5284,-0.9756,0.6495,-0.3613,-0.0555,0.0397
0.9303,0.5284,-0.9756,0.6495,-0.3613,-0.0555,0.0397
0.9403,0.5284,-0.9756,0.6495,-0.3613,-0.0494,0.0122
0.9500,0.5174,-1.0977,0.6495,-0.3613,-0.0494,0.0397
0.9600,0.5064,-1.2808,0.6495,-0.0562,-0.0494,0.0397
0.9700,0.4954,-1.0367,0.6495,-0.0562,-0.0494,0.0397
0.9803,0.4899,-0.6705,0.6495,-0.1172,-0.0212,0.0397
0.9906,0.4789,-0.9756,0.6331,-1.2158,-0.0710,0.0610
1.0000,0.4789,-0.9756,0.6331,-1.2158,-0.0710,0.0610
1.0100,0.4789,-0.9756,0.6166,-1.2158,-0.0710,0.0610
1.0201,0.4789,-0.9756,0.6056,-1.1548,-0.0710,0.0610
1.0305,0.4515,-0.6094,0.5946,-0.7886,0.0009,0.0122
1.0400,0.4460,-0.5484,0.5891,-0.1782,0.0009,0.0122
1.0501,0.4405,-0.5484,0.5891,-0.1782,-0.0235,0.0366
1.0600,0.4350,-0.5484,0.5891,-0.1782,-0.0235,0.0366
1.0700,0.4350,-0.5484,0.6056,0.0049,-0.0710,0.0165
1.0800,0.4350,-0.5484,0.6056,0.0049,-0.0710,0.0165
1.0900,0.4185,-0.7315,0.6056,-0.1782,-0.0268,0.0397
1.1000,0.4185,-0.7315,0.5946,-0.9717,-0.0268,0.0397
1.1100,0.4130,-0.9146,0.5946,-0.9717,-0.0268,0.0397
1.1200,0.3800,-1.2808,0.5891,-1.1548,-0.0268,0.0397
1.1300,0.3800,-1.2808,0.5891,-1.1548,-0.0268,0.0397
1.1400,0.3471,-0.9146,0.5891,-1.1548,-0.0259,-0.0092
1.1500,0.3471,-0.9146,0.5891,-1.1548,-0.0259,-0.0092
1.1600,0.3471,-0.9146,0.5891,-1.1548,-0.0009,0.0122
1.1700,0.3361,-0.7315,0.5781,-0.7275,-0.0009,0.0122
1.1801,0.3306,-0.4874,0.5781,-0.4834,-0.0009,0.0122
1.1901,0.3141,-0.6705,0.5726,-0.9717,-0.0009,0.0122
1.2000,0.2976,-0.7315,0.5726,-0.9717,-0.0009,0.0122
1.2100,0.2922,-0.8536,0.5726,-0.9717,-0.0009,0.0122
1.2200,0.2812,-0.9756,0.5616,-1.0938,-0.0009,0.0122
1.2300,0.2812,-0.9756,0.5616,-1.0938,-0.0009,0.0122
1.2400,0.2812,-0.9756,0.5177,-1.0327,0.0188,0.0397
1.2500,0.2592,-0.6705,0.5177,-1.0327,-0.0414,0.0134
1.2602,0.2537,-0.6094,0.5122,-0.5444,-0.0414,0.0134
1.2701,0.2537,-0.6094,0.5122,-0.4834,-0.0414,0.0134
1.2800,0.2427,-0.4874,0.5122,-0.4834,-0.0414,0.0134
1.2900,0.2427,-0.4874,0.5177,-0.4224,-0.0414,0.0134
1.3001,0.2372,-0.6094,0.5232,-0.0562,-0.0414,0.0134
1.3100,0.2317,-0.6705,0.5397,-0.1172,-0.0414,0.0134
1.3200,0.2207,-0.6094,0.5397,-0.3003,-0.0578,0.0628
1.3300,0.2098,-0.5484,0.5452,-0.0562,-0.0564,0.0366
1.3400,0.2098,-0.5484,0.5562,0.2490,-0.0564,0.0366
1.3500,0.2098,-0.5484,0.5562,0.2490,-0.0188,0.1055
1.3600,0.1988,-0.5484,0.5562,0.2490,-0.0188,0.1055
1.3700,0.1878,-0.3043,0.5671,0.1270,-0.0188,0.1055
1.3803,0.1878,-0.1212,0.5616,-0.4224,-0.0188,0.1055
1.3900,0.1823,-0.3653,0.5671,-0.1172,-0.0188,0.1055
1.4001,0.1768,-0.3653,0.5671,-0.1172,-0.0188,0.1055
1.4101,0.1768,-0.2432,0.5671,-0.0562,-0.0188,0.1055
1.4201,0.1768,-0.1822,0.5671,-0.1782,-0.0212,0.0134
1.4300,0.1768,-0.1822,0.5671,-0.4224,-0.0212,0.0134
1.4400,0.1768,-0.1822,0.5507,-0.6665,-0.0212,0.0134
1.4501,0.1658,-0.5484,0.5507,-0.6665,-0.0212,0.0134
1.4600,0.1603,-0.5484,0.5397,-0.6665,-0.0009,0.0366
1.4701,0.1548,-0.4263,0.5287,-0.6055,-0.0009,0.0366
1.4800,0.1493,0.1840,0.5287,-0.6055,-0.0009,0.0366
1.4900,0.1493,0.1840,0.5232,-0.4224,-0.0009,0.0366
1.5002,0.1548,0.3061,0.5177,-0.3613,-0.0212,0.0165
1.5102,0.1548,0.3061,0.5177,-0.2393,-0.0414,0.0366
1.5200,0.1548,0.3671,0.5177,-0.2393,-0.0414,0.0366
1.5300,0.1493,-0.2432,0.5122,-0.2393,-0.0414,0.0366
1.5400,0.1438,-0.3653,0.5122,-0.2393,0.0009,0.0397
1.5500,0.1383,-0.2432,0.5122,-0.2393,-0.0188,0.0366
1.5600,0.1329,-0.1212,0.5177,-0.0562,-0.0188,0.0366
1.5701,0.1329,0.1230,0.5177,-0.6665,-0.0188,0.0366
1.5813,0.1329,0.1230,0.5122,-0.6055,-0.0009,0.0628
1.5900,0.1383,0.1230,0.5122,0.1270,-0.0009,0.0628
