timestamp,loop_index,left_raw_angle_deg,right_raw_angle_deg,left_calibrated_angle_rad,right_calibrated_angle_rad,left_angular_velocity_rad_s,right_angular_velocity_rad_s,left_filtered_angle_rad,right_filtered_angle_rad,left_filtered_angular_velocity_rad_s,right_filtered_angular_velocity_rad_s,left_actual_torque_nm,right_actual_torque_nm,left_action_norm,right_action_norm,left_raw_tcn_command_nm,right_raw_tcn_command_nm,left_command_nm,right_command_nm,history_ready,inference_time_ms,loop_time_ms,overrun,enabled
0.100001,10,104.078979,100.612793,-0.000149563,0.003377155,-0.000399474,0.002902846,-0.000135924,0.003342406,-0.001607281,0.003228108,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.042211,0,0
0.110001,11,104.073486,100.612793,-0.000053690,0.003377155,0.003861584,0.002902846,-0.000097560,0.003358617,0.000944009,0.003076369,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.041952,0,0
0.120001,12,104.067993,100.607300,0.000042184,0.003473028,0.003861584,0.003968110,-0.000032368,0.003411991,0.002305093,0.003492377,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.087792,0,0
0.130001,13,104.062500,100.601807,0.000138058,0.003568902,0.008122641,0.006098639,0.000047138,0.003485192,0.005019048,0.004708229,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.093809,0,0
0.140001,14,104.051514,100.596313,0.000329806,0.003664776,0.012383699,0.009294432,0.000179006,0.003568970,0.008454746,0.006847747,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.047895,0,0
0.150001,15,104.040527,100.585327,0.000521553,0.003856524,0.012383699,0.010359697,0.000338808,0.003703117,0.010287649,0.008486114,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.075943,0,0
0.160001,16,104.029541,100.579834,0.000713301,0.003952397,0.008122641,0.011424961,0.000513513,0.003819409,0.009277647,0.009857121,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.045507,0,0
0.170001,17,104.024048,100.574341,0.000809175,0.004048271,0.004926848,0.011424961,0.000651443,0.003926176,0.007247948,0.010588537,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.043804,0,0
0.180001,18,104.018555,100.574341,0.000905048,0.004048271,0.002796319,0.011424961,0.000769753,0.003983135,0.005171210,0.010978739,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.076684,0,0
0.190001,19,104.013062,100.568848,0.001000922,0.004144145,0.002796319,0.011424961,0.000877596,0.004058248,0.004063295,0.011186907,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.065353,0,0
0.200001,20,104.013062,100.563354,0.001000922,0.004240019,0.002796319,0.008229168,0.000935129,0.004143046,0.003472236,0.009807086,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.041119,0,0
0.210001,21,104.007568,100.557861,0.001096796,0.004335893,0.001731055,0.002902846,0.001010549,0.004233011,0.002659954,0.006586176,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.037990,0,0
0.220001,22,104.007568,100.552368,0.001096796,0.004431766,0.002796319,0.001837581,0.001050784,0.004325733,0.002723570,0.004370900,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.058707,0,0
0.230001,23,104.002075,100.552368,0.001192670,0.004431766,0.004926848,0.002902846,0.001116975,0.004375199,0.003751425,0.003686035,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.088051,0,0
0.240001,24,103.991089,100.546875,0.001384417,0.004527640,0.005992112,0.005033374,0.001241740,0.004446315,0.004796733,0.004314585,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.070926,0,0
0.250001,25,103.985596,100.546875,0.001480291,0.004527640,0.008122641,0.005033374,0.001353027,0.004484254,0.006348309,0.004649909,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.082312,0,0
0.260001,26,103.980103,100.541382,0.001576165,0.004623514,0.009187906,0.007163903,0.001457124,0.004549220,0.007673015,0.005822717,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.046414,0,0
0.270001,27,103.969116,100.535889,0.001767913,0.004719388,0.009187906,0.007163903,0.001602110,0.004628606,0.008379729,0.006448396,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.041064,0,0
0.280001,28,103.963623,100.524902,0.001863786,0.004911135,0.007057377,0.007163903,0.001724185,0.004760409,0.007762836,0.006782189,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.037768,0,0
0.290001,29,103.958130,100.519409,0.001959660,0.005007009,0.005992112,0.005033374,0.001834037,0.004875451,0.006936772,0.005966346,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.062707,0,0
0.300001,30,103.952637,100.513916,0.002055534,0.005102883,0.005992112,0.002902846,0.001937368,0.004981551,0.006496077,0.004537187,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.048284,0,0
0.310001,31,103.947144,100.513916,0.002151408,0.005102883,0.002796319,0.002902846,0.002037220,0.005038154,0.004770096,0.003774747,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.038268,0,0
0.320001,32,103.941650,100.513916,0.002247282,0.005102883,0.002796319,0.002902846,0.002135216,0.005068351,0.003849306,0.003367995,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.035787,0,0
0.330001,33,103.936157,100.508423,0.002343155,0.005198757,0.002796319,0.001837581,0.002232222,0.005129187,0.003358075,0.002654039,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.039120,0,0
0.340001,34,103.936157,100.508423,0.002343155,0.005198757,0.002796319,0.001837581,0.002283974,0.005161642,0.003096009,0.002273151,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.101493,0,0
0.350001,35,103.930664,100.502930,0.002439029,0.005294631,0.002796319,0.003968110,0.002356309,0.005223683,0.002956200,0.003063870,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.056374,0,0
0.360001,36,103.925171,100.502930,0.002534903,0.005294631,0.002796319,0.005033374,0.002439625,0.005256781,0.002881614,0.003982667,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.070593,0,0
0.370002,37,103.919678,100.502930,0.002630777,0.005294631,0.002796319,0.005033374,0.002528800,0.005274438,0.002841823,0.004472835,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.092477,0,0
0.380001,38,103.919678,100.491943,0.002630777,0.005486378,0.002796319,0.005033374,0.002576373,0.005373311,0.002820595,0.004734333,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.122227,0,0
0.390001,39,103.914185,100.491943,0.002726651,0.005486378,0.002796319,0.005033374,0.002646479,0.005426058,0.002809270,0.004873839,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.064928,0,0
0.400002,40,103.908691,100.491943,0.002822524,0.005486378,0.002796319,0.003968110,0.002728607,0.005454198,0.002803228,0.004451306,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.045822,0,0
0.410002,41,103.908691,100.486450,0.002822524,0.005582252,0.002796319,0.005033374,0.002772420,0.005513937,0.002800005,0.004722848,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.070501,0,0
0.420001,42,103.903198,100.480957,0.002918398,0.005678126,0.002796319,0.003968110,0.002840521,0.005590533,0.002798286,0.004370754,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.067371,0,0
0.430001,43,103.897705,100.475464,0.003014272,0.005774000,0.002796319,0.003968110,0.002921578,0.005676122,0.002797368,0.004182916,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.058577,0,0
0.440001,44,103.897705,100.469971,0.003014272,0.005869873,0.002796319,0.005033374,0.002964821,0.005766510,0.002796879,0.004579665,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.044304,0,0
0.450001,45,103.892212,100.464478,0.003110146,0.005965747,0.002796319,0.005033374,0.003032617,0.005859456,0.002796618,0.004791326,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.079701,0,0
0.460001,46,103.892212,100.464478,0.003110146,0.005965747,0.002796319,0.005033374,0.003068785,0.005909042,0.002796478,0.004904244,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.059911,0,0
0.470001,47,103.886719,100.464478,0.003206020,0.005965747,0.002796319,0.003968110,0.003132807,0.005935496,0.002796404,0.004467527,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.064909,0,0
0.480001,48,103.881226,100.458984,0.003301893,0.006061621,0.002796319,0.001837581,0.003211688,0.005994335,0.002796364,0.003240626,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.062540,0,0
0.490001,49,103.881226,100.458984,0.003301893,0.006061621,0.002796319,-0.001358212,0.003253770,0.006025725,0.002796343,0.001095213,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.042397,0,0
0.500001,50,103.875732,100.458984,0.003397767,0.006061621,0.002796319,-0.000292948,0.003320946,0.006042471,0.002796332,0.000447620,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.037583,0,0
0.510001,51,103.875732,100.458984,0.003397767,0.006061621,0.002796319,-0.000292948,0.003356784,0.006051405,0.002796326,0.000102136,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.052005,0,0
0.520001,52,103.870239,100.458984,0.003493641,0.006061621,0.002796319,-0.001358212,0.003420630,0.006056171,0.002796323,-0.000579134,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.065724,0,0
0.530001,53,103.870239,100.458984,0.003493641,0.006061621,0.002796319,-0.001358212,0.003454690,0.006058713,0.002796321,-0.000942583,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.081609,0,0
0.540001,54,103.864746,100.458984,0.003589515,0.006061621,0.002796319,0.000772317,0.003517588,0.006060070,0.002796320,-0.000142562,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.043766,0,0
0.550001,55,103.859253,100.458984,0.003685389,0.006061621,0.002796319,-0.000292948,0.003595869,0.006060793,0.002796320,-0.000212719,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.055448,0,0
0.560001,56,103.859253,100.458984,0.003685389,0.006061621,0.002796319,-0.000292948,0.003637631,0.006061180,0.002796319,-0.000250146,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.042286,0,0
0.570001,57,103.853760,100.458984,0.003781262,0.006061621,0.002796319,-0.001358212,0.003704637,0.006061385,0.002796319,-0.000767072,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.045137,0,0
0.580001,58,103.853760,100.447998,0.003781262,0.006253369,0.002796319,0.003968110,0.003740383,0.006150948,0.002796319,0.001441947,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.042933,0,0
0.590001,59,103.848267,100.442505,0.003877136,0.006349242,0.002796319,0.006098639,0.003804180,0.006243455,0.002796319,0.003614349,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.068353,0,0
0.600001,60,103.848267,100.442505,0.003877136,0.006349242,0.002796319,0.006098639,0.003838215,0.006292806,0.002796319,0.004773300,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.044952,0,0
0.610001,61,103.842773,100.431519,0.003973010,0.006540990,0.002796319,0.007163903,0.003901099,0.006408587,0.002796319,0.005888545,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.040434,0,0
0.620001,62,103.842773,100.426025,0.003973010,0.006636864,0.002796319,0.006098639,0.003934646,0.006515081,0.002796319,0.005986556,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.040064,0,0
0.630001,63,103.842773,100.420532,0.003973010,0.006732738,0.003861584,-0.001358212,0.003952543,0.006616620,0.003293278,0.002560134,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.039379,0,0
0.640001,64,103.842773,100.420532,0.003973010,0.006732738,0.002796319,-0.002423477,0.003962091,0.006670790,0.003061441,0.000235220,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.108416,0,0
0.650002,65,103.848267,100.426025,0.003877136,0.006636864,0.004926848,-0.003488741,0.003922459,0.006654963,0.003931675,-0.001502052,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.106435,0,0
0.660001,66,103.848267,100.426025,0.003877136,0.006636864,0.004926848,-0.003488741,0.003901315,0.006646520,0.004395935,-0.002428866,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.085830,0,0
0.670001,67,103.848267,100.426025,0.003877136,0.006636864,0.009187906,-0.002423477,0.003890035,0.006642015,0.006631447,-0.002426352,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.100845,0,0
0.680001,68,103.842773,100.420532,0.003973010,0.006732738,0.011318435,0.002902846,0.003928744,0.006684338,0.008817982,0.000059782,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.070204,0,0
0.690001,69,103.837280,100.420532,0.004068884,0.006732738,0.013448964,0.007163903,0.003994121,0.006706917,0.010978390,0.003373939,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.097586,0,0
0.700001,70,103.831787,100.404053,0.004164758,0.007020359,0.014514228,0.009294432,0.004073725,0.006853142,0.012627901,0.006135920,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.090607,0,0
0.710001,71,103.826294,100.393066,0.004260631,0.007212107,0.017710021,0.011424961,0.004160919,0.007020603,0.014998770,0.008603321,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.099790,0,0
0.720001,72,103.809814,100.387573,0.004548253,0.007307980,0.027297401,0.005033374,0.004341615,0.007154668,0.020736228,0.006937898,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.092420,0,0
0.730001,73,103.793335,100.387573,0.004835874,0.007307980,0.034754252,-0.007749799,0.004572193,0.007226190,0.027275803,0.000085913,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.091346,0,0
0.740001,74,103.765869,100.387573,0.005315243,0.007307980,0.040080574,-0.007749799,0.004918835,0.007264346,0.033249382,-0.003569540,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.073907,0,0
0.750001,75,103.738403,100.387573,0.005794612,0.007307980,0.045406897,-0.012010857,0.005327395,0.007284702,0.038921007,-0.007507515,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.069056,0,0
0.760001,76,103.705444,100.398560,0.006369855,0.007116233,0.045406897,-0.019467708,0.005813715,0.007206109,0.041946752,-0.013087087,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.072870,0,0
0.770001,77,103.666992,100.398560,0.007040972,0.007116233,0.057124805,-0.015206650,0.006386245,0.007164181,0.049027495,-0.014075888,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.055116,0,0
0.780001,78,103.612061,100.387573,0.007999710,0.007307980,0.076299565,-0.016271914,0.007138945,0.007231265,0.061750240,-0.015100361,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.110768,0,0
0.791788,79,103.540649,100.376587,0.009246069,0.007499728,0.093343796,-0.012010857,0.008121944,0.007356506,0.076489010,-0.013659070,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.178213,0,0
0.800001,80,103.447266,100.360107,0.010875924,0.007787349,0.110388027,-0.000292948,0.009406708,0.007557500,0.092303305,-0.007423615,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.151776,0,0
0.810001,81,103.342896,100.360107,0.012697526,0.007787349,0.124236465,-0.000292948,0.010941914,0.007664727,0.107200505,-0.004097074,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.155035,0,0
0.820001,82,103.216553,100.343628,0.014902623,0.008074971,0.139150167,0.009294432,0.012789632,0.007856111,0.122105403,0.002150223,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.144037,0,0
0.830001,83,103.073730,100.310669,0.017395342,0.008650214,0.150868076,0.064688183,0.014938250,0.008226569,0.135523532,0.031324926,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.151239,0,0
0.840001,84,102.930908,100.123901,0.019888061,0.011909923,0.161520720,0.169084098,0.017247396,0.009944898,0.147651530,0.095591220,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.148944,0,0
0.850001,85,102.782593,99.997559,0.022476653,0.014115020,0.171108100,0.205303088,0.019686907,0.011890309,0.158594299,0.146773113,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.157867,0,0
0.860015,86,102.639771,99.860229,0.024969372,0.016511865,0.171108100,0.223412584,0.022151240,0.014046320,0.164432136,0.182526339,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.155479,0,0
0.870001,87,102.496948,99.860229,0.027462091,0.016511865,0.159390191,0.223412584,0.024628815,0.015196526,0.162080009,0.201600259,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.136094,0,0
0.880001,88,102.370605,99.860229,0.029667188,0.016511865,0.138084903,0.223412584,0.026979276,0.015810148,0.150886006,0.211775968,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.246177,0,0
0.890001,89,102.260742,99.607544,0.031584664,0.020922060,0.105061705,0.183997800,0.029127744,0.018194916,0.129508424,0.198817122,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.341579,0,0
0.900001,90,102.178345,99.503174,0.033022771,0.022743662,0.070973243,0.160561982,0.030944821,0.020316960,0.102201065,0.180970644,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.138279,0,0
0.910001,91,102.123413,99.316406,0.033981509,0.026003371,0.048602690,0.166953569,0.032361472,0.022969739,0.077196785,0.174431511,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.107824,0,0
0.920001,92,102.084961,99.206543,0.034652626,0.027920847,0.026232137,0.195715709,0.033430323,0.025279490,0.053421169,0.184360843,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.086052,0,0
0.930001,93,102.073975,99.080200,0.034844373,0.030125945,0.005992112,0.229804170,0.034089994,0.027540419,0.031294950,0.205560696,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.046266,0,0
0.940001,94,102.079468,98.937378,0.034748500,0.032618663,-0.000399474,0.247913666,0.034397195,0.029909480,0.016509123,0.225318861,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.033065,0,0
0.950001,95,102.101440,98.937378,0.034365004,0.032618663,-0.019574234,0.247913666,0.034382178,0.031173346,-0.000324193,0.235859607,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.029104,0,0
0.960001,96,102.139893,98.783569,0.033693888,0.035303130,-0.028096350,0.256435781,0.034061082,0.033099940,-0.013280234,0.245458637,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.057004,0,0
0.970001,97,102.189331,98.613281,0.032831024,0.038275218,-0.032357407,0.280936863,0.033487245,0.035514268,-0.022179963,0.262009652,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.061058,0,0
0.980002,98,102.244263,98.410034,0.031872286,0.041822548,-0.041944787,0.321416912,0.032733847,0.038457156,-0.031400489,0.289723846,nan,nan,0.000000000,0.000000000,0.000000,0.000000,0.000000,0.000000,0,nan,0.092828,0,0
0.990002,99,102.315674,97.910156,0.030625926,0.050547064,-0.057923754,0.415160182,0.031750477,0.044097242,-0.043773908,0.348241391,nan,nan,-0.115564972,0.051855732,-1.386780,0.622269,-0.373872,0.167762,1,117.499859,131.941410,1,0
1.122041,100,103.518677,87.423706,0.009629564,0.233570147,-0.029161614,3.075125479,0.021430808,0.132488608,-0.036957099,1.620365292,nan,nan,-0.158902183,0.080692850,-1.906826,0.968314,-0.787152,0.383589,1,8.488820,9.406733,0,0
1.132044,101,103.677979,85.567017,0.006849224,0.265975491,-0.035553201,3.332919473,0.014628325,0.194761829,-0.036302163,2.419292212,nan,nan,-0.324963033,0.210338742,-3.899556,2.524065,-1.287152,0.883589,1,6.949067,8.101511,0,0
1.142043,102,103.864746,85.567017,0.003589515,0.265975491,-0.041944787,3.332919473,0.009478589,0.227983850,-0.038934515,2.845510209,nan,nan,-0.284681648,0.258917958,-3.416180,3.107016,-1.787152,1.383589,1,4.337682,5.110595,0,0
1.152042,103,104.084473,81.936035,-0.000245437,0.329348072,-0.069641663,3.110279205,0.004942215,0.275271467,-0.053259765,2.969028099,nan,nan,-0.232587695,0.482352823,-2.791052,5.788234,-2.287152,1.883589,1,3.263995,3.906330,0,0
1.162042,104,104.359131,81.936035,-0.005039127,0.329348072,-0.106925918,3.110279205,0.000285800,0.300498847,-0.078295664,3.034923422,nan,nan,-0.177455753,0.479626656,-2.129469,5.755520,-2.248723,2.383589,1,3.531556,4.186610,0,0
1.172042,105,104.666748,79.046631,-0.010408060,0.379777690,-0.126100678,2.244219219,-0.004703013,0.337483372,-0.100597272,2.666050495,nan,nan,-0.095590994,0.522800982,-1.147092,6.273612,-1.951726,2.883589,1,3.626457,4.268256,0,0
1.182043,106,105.018311,77.980957,-0.016543983,0.398377208,-0.154862817,1.782959718,-0.010226967,0.365891071,-0.125912795,2.254078131,nan,nan,-0.179377824,0.368205518,-2.152534,4.418466,-2.005863,3.383589,1,5.849183,6.726014,0,0
1.192042,107,105.419312,77.041626,-0.023542770,0.414771627,-0.212387097,1.607191086,-0.016438948,0.388694433,-0.166254087,1.952297621,nan,nan,-0.146566838,0.384617865,-1.758802,4.615415,-1.939256,3.883589,1,5.249263,6.473097,0,0
1.202042,108,106.149902,76.036377,-0.036293986,0.432316532,-0.037683729,1.756328107,-0.025701559,0.409044662,-0.106274484,1.860875509,nan,nan,-0.190599829,0.280651450,-2.287198,3.367817,-2.033060,4.111082,1,3.303818,3.861249,0,0
1.212043,109,106.149902,74.948730,-0.036293986,0.451299545,-0.037683729,1.844745055,-0.030643052,0.428757068,-0.074276080,1.853350460,nan,nan,-0.237374440,0.287080109,-2.848493,3.444961,-2.252899,3.931498,1,3.040664,3.630049,0,0
1.222042,110,106.441040,73.877563,-0.041375297,0.469994936,0.015579492,1.746740727,-0.035649772,0.447995024,-0.032357385,1.803615750,nan,nan,-0.237880930,0.257398188,-2.854571,3.088778,-2.415108,3.704303,1,3.088928,3.694533,0,0
1.232042,111,106.644287,73.877563,-0.044922628,0.469994936,0.126366994,1.746740727,-0.039975670,0.458258245,0.041689428,1.777082875,nan,nan,-0.245492652,0.220505729,-2.945912,2.646069,-2.558211,3.419006,1,5.402002,6.237361,0,0
1.242042,112,106.721191,72.059326,-0.046264861,0.501729163,0.280830337,1.327026540,-0.042909652,0.478537946,0.153251510,1.567126235,nan,nan,-0.218958095,0.180134475,-2.627497,2.161614,-2.576891,3.080016,1,5.247430,5.921090,0,0
