elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_command_torque_nm,right_command_torque_nm,left_actual_torque_nm,right_actual_torque_nm,feedback_gain,delay_s
18.6300,11.3742,200.4138,10.5110,-64.1690,-2.5522,2.5522,-2.5028,2.5156,5.0000,0.2500
18.6400,12.9727,141.6370,10.5110,-64.1690,-2.5655,2.5655,-2.5225,2.6230,5.0000,0.2500
18.6500,13.7912,63.9392,9.8189,-67.8311,-2.5885,2.5885,-2.5784,2.5492,5.0000,0.2500
18.6600,14.3021,54.3567,8.0830,-51.7789,-2.5944,2.5944,-2.5714,2.6334,5.0000,0.2500
18.6700,14.9942,76.6956,8.0830,-51.7789,-2.5959,2.5959,-2.5676,2.6059,5.0000,0.2500
18.6800,17.2080,123.3875,8.0830,-51.7789,-2.5954,2.5954,-2.6019,2.6078,5.0000,0.2500
18.6900,18.4604,125.7068,6.9075,-34.5670,-2.5915,2.5915,-2.6104,2.5827,5.0000,0.2500
18.7000,18.4604,125.7068,6.5175,-40.3043,-2.5903,2.5903,-2.6019,2.6395,5.0000,0.2500
18.7100,19.6469,115.5750,6.1055,-41.5860,-2.5723,2.5723,-2.6184,2.5949,5.0000,0.2500
18.7200,20.6632,100.6824,6.1055,-41.5860,-2.5641,2.5641,-2.5559,2.5504,5.0000,0.2500
18.7300,21.5970,92.6868,5.6276,-49.0323,-2.5361,2.5361,-2.5855,2.5693,5.0000,0.2500
18.7400,22.4814,88.5974,4.5674,-52.0230,-2.5102,2.5102,-2.5747,2.5248,5.0000,0.2500
18.7500,24.3930,101.0486,4.0565,-52.6334,-2.4705,2.4705,-2.5662,2.5400,5.0000,0.2500
18.7600,24.3930,101.0486,3.5402,-53.6099,-2.4555,2.4555,-2.5239,2.4522,5.0000,0.2500
18.7700,24.3930,101.0486,3.0293,-51.3516,-2.4404,2.4404,-2.4398,2.4278,5.0000,0.2500
18.7800,26.1618,85.1184,3.0293,-51.3516,-2.3854,2.3854,-2.4586,2.4449,5.0000,0.2500
18.7900,26.8869,68.0896,2.1724,-40.4263,-2.3218,2.3218,-2.3820,2.4418,5.0000,0.2500
18.8000,27.4417,51.7932,1.8373,-33.9566,-2.2802,2.2802,-2.3627,2.3692,5.0000,0.2500
18.8100,27.8812,41.8445,1.5681,-26.4493,-2.2354,2.2354,-2.3274,2.3143,5.0000,0.2500
18.8201,28.5953,34.2151,1.3484,-25.0455,-2.1616,2.1616,-2.2978,2.2698,5.0000,0.2500
18.8300,28.9469,37.6941,1.1726,-19.6744,-2.1071,2.1071,-2.2457,2.1911,5.0000,0.2500
18.8400,28.9469,37.6941,1.0243,-17.8433,-2.0748,2.0748,-2.1512,2.1618,5.0000,0.2500
18.8500,29.3588,43.6145,1.0243,-17.8433,-2.0110,2.0110,-2.0812,2.0868,5.0000,0.2500
18.8600,29.7544,39.7083,0.7551,-15.5850,-1.8584,1.8584,-2.1418,2.0270,5.0000,0.2500
18.8700,30.0565,30.0037,0.6068,-18.6368,-1.7724,1.7724,-1.9867,2.0087,5.0000,0.2500
18.8800,30.2707,21.9470,0.4201,-22.6651,-1.6869,1.6869,-1.8542,1.8520,5.0000,0.2500
18.8900,30.4410,-0.6360,0.2168,-23.3365,-1.5585,1.5585,-1.7465,1.7721,5.0000,0.2500
18.9000,30.2817,-17.1765,0.0245,-21.9327,-1.4706,1.4706,-1.6732,1.6354,5.0000,0.2500
18.9100,30.2817,-17.1765,-0.0908,-14.1202,-1.4259,1.4259,-1.5844,1.5525,5.0000,0.2500
18.9201,30.0235,-24.5618,-0.2007,-16.4395,-1.2529,1.2529,-1.4683,1.4329,5.0000,0.2500
18.9300,29.7269,-27.8577,-0.2666,-8.5049,-1.1561,1.1561,-1.4011,1.4463,5.0000,0.2500
18.9400,29.3424,-39.8206,-0.2666,-8.5049,-1.1078,1.1078,-1.2779,1.2194,5.0000,0.2500
18.9500,28.8095,-53.8586,-0.1677,3.0917,-0.9496,0.9496,-1.1806,1.1236,5.0000,0.2500
18.9600,27.5406,-62.0374,-0.0798,4.9838,-0.8303,0.8303,-1.0364,1.0992,5.0000,0.2500
18.9700,26.8650,-66.0657,-0.0798,4.9838,-0.7838,0.7838,-0.9226,0.8918,5.0000,0.2500
18.9800,26.8650,-66.0657,0.0465,9.5004,-0.6903,0.6903,-0.7572,0.7601,5.0000,0.2500
18.9900,26.1399,-70.1550,0.3157,11.3925,-0.5040,0.5040,-0.7478,0.7692,5.0000,0.2500
19.0000,25.3598,-77.6624,0.4915,17.0078,-0.4041,0.4041,-0.6745,0.6783,5.0000,0.2500
19.0100,24.4864,-86.4514,0.4915,17.0078,-0.3551,0.3551,-0.4968,0.5356,5.0000,0.2500
19.0200,23.5086,-97.0715,0.7936,10.8432,-0.1936,0.1936,-0.3262,0.3837,5.0000,0.2500
19.0300,21.3498,-101.7102,0.9749,17.1298,-0.0710,0.0710,-0.3323,0.2855,5.0000,0.2500
19.0400,20.2237,-103.3582,1.2111,20.9140,0.0295,-0.0295,-0.1570,0.1976,5.0000,0.2500
19.0500,20.2237,-103.3582,1.4638,21.0361,0.0746,-0.0746,-0.0686,0.1013,5.0000,0.2500
19.0600,19.0921,-113.0627,1.4638,21.0361,0.1666,-0.1666,0.0555,-0.0012,5.0000,0.2500
19.0700,17.9056,-112.8186,2.0570,28.2382,0.3468,-0.3468,0.0780,-0.0793,5.0000,0.2500
19.0800,16.9553,-90.8459,2.3701,32.0224,0.4349,-0.4349,0.2139,-0.1519,5.0000,0.2500
19.0900,16.0764,-85.4138,2.7107,33.9755,0.5172,-0.5172,0.3986,-0.3501,5.0000,0.2500
19.1000,15.1535,-90.7239,2.7107,33.9755,0.5592,-0.5592,0.4686,-0.4545,5.0000,0.2500
19.1100,15.1535,-90.7239,3.5896,46.7929,0.6506,-0.6506,0.5692,-0.5283,5.0000,0.2500
19.1200,12.6047,-142.5427,4.1334,56.0703,0.8012,-0.8012,0.6035,-0.6082,5.0000,0.2500
19.1300,11.1490,-137.4768,4.1334,56.0703,0.8119,-0.8119,0.6980,-0.6063,5.0000,0.2500
19.1400,9.9515,-107.3865,5.8912,116.0068,0.9745,-0.9745,0.8366,-0.7997,5.0000,0.2500
19.1500,9.0067,-87.7332,7.4074,161.6000,1.0440,-1.0440,0.8991,-0.7997,5.0000,0.2500
19.1600,8.0564,-94.7522,9.2421,187.9062,1.1074,-1.1074,0.9701,-0.9656,5.0000,0.2500
19.1700,6.0239,-95.1794,11.1757,193.3994,1.1998,-1.1998,1.1501,-1.0608,5.0000,0.2500
19.1800,5.1670,-78.3948,13.0818,188.7607,1.2573,-1.2573,1.2375,-1.1236,5.0000,0.2500
19.1900,5.1670,-78.3948,14.9714,189.5541,1.2849,-1.2849,1.3428,-1.2115,5.0000,0.2500
19.2000,4.4089,-69.9719,14.9714,189.5541,1.3327,-1.3327,1.2826,-1.3024,5.0000,0.2500
19.2100,3.6618,-74.6106,18.9869,205.8505,1.4217,-1.4217,1.3202,-1.2895,5.0000,0.2500
19.2201,2.8379,-77.0520,21.0524,205.7285,1.4593,-1.4593,1.3498,-1.4036,5.0000,0.2500
19.2300,2.1018,-69.4836,23.0739,201.3339,1.4919,-1.4919,1.5679,-1.4451,5.0000,0.2500
19.2400,0.9317,-49.5251,25.0129,191.1411,1.5350,-1.5350,1.4316,-1.4878,5.0000,0.2500
19.2500,0.4868,-39.6985,26.7708,166.8491,1.5616,-1.5616,1.5252,-1.5201,5.0000,0.2500
19.2600,0.4868,-39.6985,28.2924,149.8203,1.5723,-1.5723,1.4706,-1.5445,5.0000,0.2500
19.2700,0.0968,-30.7263,28.2924,149.8203,1.5875,-1.5875,1.5510,-1.5848,5.0000,0.2500
19.2800,-0.2493,-24.3787,29.6602,131.0214,1.6033,-1.6033,1.4941,-1.5525,5.0000,0.2500
19.2900,-0.5185,-20.0452,29.6602,131.0214,1.6063,-1.6063,1.5971,-1.5708,5.0000,0.2500
19.3000,-0.7382,-20.4724,31.7860,99.5883,1.6046,-1.6046,1.5454,-1.5982,5.0000,0.2500
19.3100,-1.0348,-34.9377,33.7251,112.5888,1.5984,-1.5984,1.5205,-1.6092,5.0000,0.2500
19.3200,-1.0348,-34.9377,33.7251,112.5888,1.5984,-1.5984,1.5299,-1.6214,5.0000,0.2500
19.3300,-1.0348,-34.9377,35.8510,99.7104,1.5863,-1.5863,1.5487,-1.6336,5.0000,0.2500
19.3400,-2.9135,-56.1780,35.8510,99.7104,1.5526,-1.5526,1.5477,-1.5970,5.0000,0.2500
19.3500,-3.6441,-66.6760,36.7848,92.2031,1.5281,-1.5281,1.5284,-1.5860,5.0000,0.2500
19.3600,-4.3472,-53.6755,37.6417,84.0854,1.4861,-1.4861,1.4988,-1.5250,5.0000,0.2500
19.3700,-4.8251,-36.2195,39.0645,62.2958,1.4509,-1.4509,1.5040,-1.5433,5.0000,0.2500
19.3800,-5.2206,-35.7312,39.5863,49.7836,1.4098,-1.4098,1.3997,-1.4298,5.0000,0.2500
19.3900,-5.5392,-33.6560,40.0258,43.0698,1.3401,-1.3401,1.4504,-1.3975,5.0000,0.2500
19.4000,-5.8359,-39.5154,40.4048,36.4780,1.3047,-1.3047,1.3466,-1.3310,5.0000,0.2500
19.4100,-6.0556,-28.2849,40.4048,36.4780,1.2562,-1.2562,1.2906,-1.2560,5.0000,0.2500
19.4200,-6.0171,-8.6316,40.9871,26.5292,1.1190,-1.1190,1.3179,-1.2670,5.0000,0.2500
19.4300,-5.7754,7.1155,41.2068,22.4399,1.0389,-1.0389,1.2173,-1.1883,5.0000,0.2500
19.4400,-5.5502,10.7166,41.3771,16.5195,0.9566,-0.9566,1.0613,-1.0687,5.0000,0.2500
19.4500,-5.3085,17.9187,41.4430,5.2280,0.8718,-0.8718,0.9842,-0.9980,5.0000,0.2500
19.4600,-4.6493,27.6843,41.3881,-7.2232,0.7162,-0.7162,0.8540,-0.8723,5.0000,0.2500
19.4700,-4.6493,27.6843,41.2068,-19.1861,0.6623,-0.6623,0.7901,-0.8119,5.0000,0.2500
19.4800,-4.2099,30.1257,41.2068,-19.1861,0.5744,-0.5744,0.6472,-0.7064,5.0000,0.2500
19.4900,-3.8528,17.4304,40.5311,-38.2291,0.3566,-0.3566,0.5654,-0.6204,5.0000,0.2500
19.5000,-3.6770,0.6458,40.0203,-51.8399,0.2419,-0.2419,0.5015,-0.5203,5.0000,0.2500
19.5100,-3.6770,0.6458,39.3941,-62.3380,0.1877,-0.1877,0.2529,-0.3404,5.0000,0.2500
19.5201,-3.5727,4.3689,38.6909,-68.6856,-0.0255,0.0255,0.1842,-0.1976,5.0000,0.2500
19.5300,-2.7981,9.8010,37.8944,-79.7940,-0.1464,0.1464,0.1819,-0.1427,5.0000,0.2500
19.5400,-2.7981,9.8010,36.9771,-91.3297,-0.2020,0.2020,-0.0212,0.0702,5.0000,0.2500
19.5500,-2.4795,15.4773,36.9771,-91.3297,-0.3061,0.3061,-0.1321,0.0689,5.0000,0.2500
19.5600,-2.2049,11.8762,34.9556,-104.2691,-0.5271,0.5271,-0.2839,0.2574,5.0000,0.2500
19.5700,-1.9192,7.6648,33.7196,-120.1993,-0.6404,0.6404,-0.4315,0.3880,5.0000,0.2500
19.5800,-1.7215,1.2561,33.7196,-120.1993,-0.6931,0.6931,-0.4813,0.5252,5.0000,0.2500
19.5900,-0.8700,29.4543,32.2859,-136.8008,-0.9096,0.9096,-0.6636,0.6692,5.0000,0.2500
19.6000,-0.5240,16.9421,30.3962,-51.1075,-1.0343,1.0343,-0.8023,0.7198,5.0000,0.2500
19.6100,-0.5240,16.9421,30.2974,3.7021,-1.0751,1.0751,-0.8460,0.9455,5.0000,0.2500
19.6201,-0.0021,35.4968,30.2974,3.7021,-1.1804,1.1804,-1.0020,1.0730,5.0000,0.2500
19.6300,0.5966,37.9993,29.2317,-106.6495,-1.3884,1.3884,-1.0895,1.1407,5.0000,0.2500
19.6400,1.2229,43.1873,27.6661,-167.0743,-1.4928,1.4928,-1.1712,1.2346,5.0000,0.2500
19.6500,1.9535,55.6384,25.7820,-188.4976,-1.5937,1.5937,-1.3513,1.4603,5.0000,0.2500
19.6600,2.7390,60.4602,24.0626,-162.0694,-1.7230,1.7230,-1.5557,1.6171,5.0000,0.2500
19.6700,4.6231,95.7385,22.6509,-134.0543,-1.8262,1.8262,-1.5830,1.6305,5.0000,0.2500
19.6800,4.6231,95.7385,21.4039,-121.2369,-1.8693,1.8693,-1.7451,1.7568,5.0000,0.2500
19.6900,4.6231,95.7385,21.4039,-121.2369,-1.8693,1.8693,-1.8161,1.9581,5.0000,0.2500
19.7000,7.7982,185.5212,18.8606,-128.3170,-2.1178,2.1178,-1.8565,1.9008,5.0000,0.2500
19.7100,10.1328,222.1423,18.8606,-128.3170,-2.1451,2.1451,-1.9026,1.9978,5.0000,0.2500
19.7200,12.1378,167.3938,17.6466,-116.9644,-2.2447,2.2447,-2.0788,2.1344,5.0000,0.2500
19.7300,14.8349,136.0828,15.6581,-88.5831,-2.3385,2.3385,-2.1535,2.2326,5.0000,0.2500
19.7400,16.5323,169.4080,14.8066,-84.4937,-2.3884,2.3884,-2.2776,2.3217,5.0000,0.2500
19.7500,16.5323,169.4080,13.9497,-84.7989,-2.4133,2.4133,-2.3406,2.3528,5.0000,0.2500
19.7600,18.3505,175.3284,13.9497,-84.7989,-2.4622,2.4622,-2.4280,2.3247,5.0000,0.2500
19.7700,19.9930,149.9377,12.2963,-79.4888,-2.5476,2.5476,-2.3890,2.3723,5.0000,0.2500
19.7800,21.3169,126.0730,11.5217,-73.1412,-2.5817,2.5817,-2.4351,2.4571,5.0000,0.2500
19.7900,21.3169,126.0730,10.8406,-64.1080,-2.5961,2.5961,-2.5535,2.4998,5.0000,0.2500
19.8000,22.5144,114.1101,10.1979,-62.5211,-2.6418,2.6418,-2.5841,2.6444,5.0000,0.2500
19.8100,24.3546,91.2830,9.5387,-65.7559,-2.6567,2.6567,-2.6184,2.5797,5.0000,0.2500
19.8200,24.3546,91.2830,8.8466,-67.7090,-2.6649,2.6649,-2.6644,2.6090,5.0000,0.2500
19.8300,25.4093,105.6873,8.1599,-68.5635,-2.6831,2.6831,-2.6870,2.5663,5.0000,0.2500
19.8400,25.4093,105.6873,7.4678,-69.7842,-2.6845,2.6845,-2.7180,2.6462,5.0000,0.2500
19.8500,28.1778,79.5642,6.7592,-71.4932,-2.6804,2.6804,-2.7166,2.6462,5.0000,0.2500
19.8600,28.9304,73.2776,6.7592,-71.4932,-2.6763,2.6763,-2.7063,2.7182,5.0000,0.2500
19.8700,30.0894,45.7507,5.3145,-71.9205,-2.6592,2.6592,-2.6823,2.6474,5.0000,0.2500
19.8800,30.3641,20.7874,4.6443,-62.4600,-2.6484,2.6484,-2.6447,2.6645,5.0000,0.2500
19.8900,30.3641,20.7874,4.1060,-51.1685,-2.6390,2.6390,-2.6790,2.6889,5.0000,0.2500
19.9000,30.4849,12.3645,4.1060,-51.1685,-2.6175,2.6175,-2.6160,2.6627,5.0000,0.2500
19.9100,30.7047,23.9001,3.2875,-36.0928,-2.5512,2.5512,-2.5982,2.6169,5.0000,0.2500
19.9200,30.9299,20.1770,3.0128,-25.8389,-2.5052,2.5052,-2.5441,2.5413,5.0000,0.2500
19.9300,31.0343,7.2375,3.0128,-25.8389,-2.4809,2.4809,-2.5488,2.4614,5.0000,0.2500
19.9400,31.0507,-3.5046,2.5953,-23.3365,-2.3446,2.3446,-2.5131,2.4614,5.0000,0.2500
19.9500,30.9189,-15.9558,2.3976,-24.1910,-2.2890,2.2890,-2.4515,2.4266,5.0000,0.2500
19.9600,30.9189,-15.9558,2.1724,-26.7545,-2.2547,2.2547,-2.3430,2.2991,5.0000,0.2500
19.9700,30.6278,-32.6184,1.9417,-26.6324,-2.1011,2.1011,-2.3072,2.2527,5.0000,0.2500
19.9800,30.2268,-40.3699,1.7439,-22.2379,-2.0069,2.0069,-2.2292,2.2113,5.0000,0.2500
19.9900,29.7928,-42.6282,1.5901,-19.4913,-1.9128,1.9128,-2.0412,2.1039,5.0000,0.2500
20.0000,29.3314,-45.8630,1.4638,-15.9512,-1.8178,1.8178,-1.9759,1.9502,5.0000,0.2500
20.0100,28.0954,-69.2395,1.3978,-9.4205,-1.6657,1.6657,-1.8838,1.9148,5.0000,0.2500
20.0201,27.3264,-75.7092,1.3978,-1.3638,-1.5619,1.5619,-1.7592,1.8087,5.0000,0.2500
20.0300,27.3264,-75.7092,1.4747,4.8007,-1.5088,1.5088,-1.6267,1.6080,5.0000,0.2500
20.0400,26.5683,-73.5120,1.5791,6.4487,-1.3048,1.3048,-1.5158,1.5250,5.0000,0.2500
20.0500,25.7828,-77.4182,1.7439,13.7729,-1.1983,1.1983,-1.4612,1.3713,5.0000,0.2500
20.0600,24.9094,-87.3669,1.9307,12.4301,-1.0894,1.0894,-1.2967,1.2670,5.0000,0.2500
20.0700,23.9096,-99.8181,1.9307,12.4301,-1.0352,1.0352,-1.2079,1.1639,5.0000,0.2500
20.0800,21.4487,-124.7205,2.1724,9.5615,-0.8123,0.8123,-1.0270,1.0504,5.0000,0.2500
20.0900,20.0205,-127.8333,2.2767,9.9277,-0.7171,0.7171,-1.0434,1.0028,5.0000,0.2500
20.1000,20.0205,-127.8333,2.4251,11.1484,-0.6652,0.6652,-0.7915,0.7320,5.0000,0.2500
20.1100,18.7461,-122.7063,2.4251,11.1484,-0.5588,0.5588,-0.6519,0.6972,5.0000,0.2500
20.1200,17.7298,-84.9866,2.4251,11.1484,-0.5046,0.5046,-0.6340,0.5740,5.0000,0.2500
20.1300,17.3398,-27.0642,2.6777,6.3876,-0.2198,0.2198,-0.5725,0.4819,5.0000,0.2500
20.1400,16.9004,-52.9431,2.8096,1.9931,-0.1262,0.1262,-0.4907,0.4233,5.0000,0.2500
20.1500,14.2362,-167.2009,2.8865,7.6083,0.0253,-0.0253,-0.1974,0.1903,5.0000,0.2500
20.1600,14.2362,-167.2009,3.0897,22.0737,0.0795,-0.0795,-0.0907,0.0824,5.0000,0.2500
20.1700,14.2362,-167.2009,3.5182,46.4877,0.1258,-0.1258,0.0024,-0.0397,5.0000,0.2500
20.1800,11.1600,-114.6497,3.5182,46.4877,0.2813,-0.2813,0.1029,-0.0964,5.0000,0.2500
20.1900,10.2591,-76.1365,5.2376,110.9409,0.4481,-0.4481,0.2425,-0.1086,5.0000,0.2500
20.2000,10.2591,-76.1365,6.7317,159.3417,0.4921,-0.4921,0.3337,-0.2867,5.0000,0.2500
20.2100,8.8309,-64.4788,8.6323,191.3852,0.6210,-0.6210,0.4766,-0.4392,5.0000,0.2500
20.2201,7.0676,-90.1135,10.4670,174.6005,0.7258,-0.7258,0.5786,-0.4740,5.0000,0.2500
20.2300,6.0788,-92.7380,12.1754,169.7177,0.8012,-0.8012,0.6378,-0.5789,5.0000,0.2500
20.2400,6.0788,-92.7380,13.9717,179.1782,0.8359,-0.8359,0.7558,-0.7552,5.0000,0.2500
20.2500,5.1450,-90.9680,13.9717,179.1782,0.8988,-0.8988,0.8977,-0.8229,5.0000,0.2500
20.2600,5.1450,-90.9680,15.7899,180.0327,0.9836,-0.9836,0.8860,-0.9138,5.0000,0.2500
20.2700,3.5794,-79.1272,19.5637,192.6059,1.0747,-1.0747,0.9062,-0.9242,5.0000,0.2500
20.2800,2.9367,-67.7136,21.4973,191.3242,1.1129,-1.1129,1.0011,-1.0425,5.0000,0.2500
20.2900,1.9809,-22.8528,23.3485,178.6899,1.1776,-1.1776,1.0777,-1.1053,5.0000,0.2500
20.3000,1.8161,-2.7722,23.3485,178.6899,1.1967,-1.1967,1.0589,-1.1334,5.0000,0.2500
20.3100,1.8161,-2.7722,26.5400,149.3930,1.2365,-1.2365,1.1332,-1.1718,5.0000,0.2500
20.3201,1.6953,3.7585,26.5400,149.3930,1.2648,-1.2648,1.1985,-1.2389,5.0000,0.2500
20.3300,1.5525,2.2327,29.0834,122.8427,1.2951,-1.2951,1.2469,-1.2194,5.0000,0.2500
20.3400,1.3931,-1.4905,30.0557,109.5981,1.3059,-1.3059,1.3357,-1.3219,5.0000,0.2500
20.3500,1.0855,-23.8904,30.9346,102.8842,1.3121,-1.3121,1.3263,-1.3268,5.0000,0.2500
20.3600,0.0638,-43.4216,31.9014,102.9453,1.3131,-1.3131,1.3108,-1.3268,5.0000,0.2500
20.3700,-0.5899,-52.8821,31.9014,102.9453,1.3118,-1.3118,1.2779,-1.3420,5.0000,0.2500
20.3800,-0.5899,-52.8821,32.7913,91.2875,1.3093,-1.3093,1.2789,-1.3219,5.0000,0.2500
20.3900,-1.4029,-65.1501,33.5328,76.3339,1.3043,-1.3043,1.3169,-1.3402,5.0000,0.2500
20.4000,-2.3147,-69.7888,34.9226,61.7465,1.2835,-1.2835,1.2742,-1.3036,5.0000,0.2500
20.4100,-3.2541,-62.7087,35.4774,50.2109,1.2683,-1.2683,1.2563,-1.2853,5.0000,0.2500
20.4200,-4.7043,-43.4216,35.9059,37.7597,1.2303,-1.2303,1.2446,-1.2731,5.0000,0.2500
20.4300,-5.2371,-38.4167,36.2025,25.8578,1.1977,-1.1977,1.2587,-1.2066,5.0000,0.2500
20.4400,-5.6106,-30.0549,36.4222,19.0829,1.1629,-1.1629,1.1938,-1.2023,5.0000,0.2500
20.4500,-5.6106,-30.0549,36.5870,14.2612,1.1450,-1.1450,1.1628,-1.1346,5.0000,0.2500
20.4600,-5.7699,-16.5662,36.5870,14.2612,1.0979,-1.0979,1.1680,-1.1236,5.0000,0.2500
20.4700,-5.7644,-19.3738,36.7354,3.2138,0.9852,-0.9852,1.0411,-1.0870,5.0000,0.2500
20.4800,-5.9128,-21.6321,36.7518,0.8334,0.9203,-0.9203,1.0044,-0.9687,5.0000,0.2500
20.4900,-5.8468,6.6882,36.6914,-6.9180,0.8515,-0.8515,0.9536,-0.9040,5.0000,0.2500
20.5000,-5.3305,27.8064,36.5651,-13.2047,0.7389,-0.7389,0.8756,-0.8412,5.0000,0.2500
20.5100,-4.9350,36.1682,36.3453,-22.1158,0.6550,-0.6550,0.7323,-0.7448,5.0000,0.2500
20.5200,-4.9350,36.1682,36.0487,-29.8062,0.6124,-0.6124,0.6293,-0.7448,5.0000,0.2500
20.5300,-4.5559,26.0974,36.0487,-29.8062,0.5234,-0.5234,0.5678,-0.6015,5.0000,0.2500
20.5400,-4.3857,3.4534,35.1204,-52.3892,0.3247,-0.3247,0.5725,-0.5466,5.0000,0.2500
20.5500,-4.3088,2.9041,34.4941,-62.6431,0.2285,-0.2285,0.4874,-0.4959,5.0000,0.2500
20.5600,-4.1934,1.5002,33.7306,-76.1929,0.1292,-0.1292,0.2919,-0.2855,5.0000,0.2500
20.5700,-4.1495,-3.9929,32.8956,-80.5875,-0.0234,0.0234,0.1795,-0.2300,5.0000,0.2500
20.5800,-4.0396,4.0637,31.9948,-89.8038,-0.1264,0.1264,0.0978,-0.0702,5.0000,0.2500
20.5900,-4.0396,4.0637,30.9675,-102.4991,-0.1737,0.1737,0.0212,0.0183,5.0000,0.2500
20.6000,-3.8034,11.4490,30.9675,-102.4991,-0.2682,0.2682,-0.1570,0.1470,5.0000,0.2500
20.6100,-3.6056,0.8899,28.7758,-104.2691,-0.4705,0.4705,-0.2092,0.1580,5.0000,0.2500
20.6200,-3.4024,0.8899,27.7156,-100.4849,-0.5721,0.5721,-0.2792,0.3270,5.0000,0.2500
20.6300,-3.1882,0.2795,27.7156,-100.4849,-0.6225,0.6225,-0.4197,0.4868,5.0000,0.2500
20.6400,-2.6938,20.2380,25.4469,-98.4097,-0.8245,0.8245,-0.5297,0.5740,5.0000,0.2500
20.6500,-2.4026,4.3689,24.6339,-79.1226,-0.9197,0.9197,-0.5913,0.6972,5.0000,0.2500
20.6600,-2.4026,4.3689,23.8759,-71.7984,-0.9706,0.9706,-0.7901,0.8461,5.0000,0.2500
20.6700,-2.1829,10.5945,23.8759,-71.7984,-1.0673,1.0673,-0.8954,0.9675,5.0000,0.2500
20.6800,-1.8643,15.6604,23.0299,-10.2139,-1.2652,1.2652,-0.9583,1.0748,5.0000,0.2500
20.6900,-1.4908,23.8391,23.3430,44.2905,-1.3634,1.3634,-1.0965,1.1395,5.0000,0.2500
20.7000,-1.0129,36.9617,23.6891,23.1113,-1.4545,1.4545,-1.2953,1.3743,5.0000,0.2500
20.7100,0.0363,44.7742,23.3101,-57.8214,-1.5823,1.5823,-1.4081,1.4847,5.0000,0.2500
20.7200,0.6900,61.1316,22.3268,-106.5884,-1.6708,1.6708,-1.4941,1.5726,5.0000,0.2500
20.7300,0.6900,61.1316,21.2172,-108.2974,-1.7120,1.7120,-1.6337,1.6464,5.0000,0.2500
20.7400,1.4646,72.6672,21.2172,-108.2974,-1.7897,1.7897,-1.7310,1.6891,5.0000,0.2500
20.7500,2.3215,82.1277,20.3053,-82.8458,-1.9293,1.9293,-1.8184,1.8105,5.0000,0.2500
20.7600,3.3487,105.5652,18.9265,-68.6246,-1.9993,1.9993,-1.8861,1.8318,5.0000,0.2500
20.7700,4.8429,155.8582,18.1959,-72.4698,-2.0559,2.0559,-2.0149,1.9715,5.0000,0.2500
20.7800,8.2431,129.6130,17.5093,-65.7559,-2.1353,2.1353,-2.0882,2.0411,5.0000,0.2500
20.7900,9.2813,84.8743,17.5093,-65.7559,-2.1609,2.1609,-2.0953,2.0069,5.0000,0.2500
20.8000,9.2813,84.8743,16.2239,-67.4039,-2.2155,2.2155,-2.2043,2.1252,5.0000,0.2500
20.8100,10.1438,70.4700,16.2239,-67.4039,-2.2568,2.2568,-2.2090,2.1899,5.0000,0.2500
20.8200,10.8084,52.1594,14.8066,-69.1739,-2.3229,2.3229,-2.1864,2.2619,5.0000,0.2500
20.8300,11.4237,53.0750,14.1035,-69.2349,-2.3536,2.3536,-2.2621,2.2851,5.0000,0.2500
20.8400,12.1213,60.7043,13.4389,-63.4366,-2.3784,2.3784,-2.3430,2.3479,5.0000,0.2500
20.8500,13.8077,91.1609,12.8731,-54.0372,-2.4046,2.4046,-2.3509,2.3741,5.0000,0.2500
20.8600,14.7141,87.9260,12.4171,-45.9195,-2.4191,2.4191,-2.4055,2.4327,5.0000,0.2500
20.8700,14.7141,87.9260,11.9941,-39.6939,-2.4235,2.4235,-2.4196,2.4168,5.0000,0.2500
20.8800,14.7141,87.9260,11.9941,-39.6939,-2.4235,2.4235,-2.4172,2.3943,5.0000,0.2500
20.8900,16.1753,70.1648,11.3130,-30.5386,-2.4285,2.4285,-2.4459,2.4077,5.0000,0.2500
20.9000,16.8839,68.0286,11.0438,-24.3741,-2.4235,2.4235,-2.4351,2.4644,5.0000,0.2500
20.9100,17.4222,45.9338,10.8735,-15.2798,-2.4153,2.4153,-2.4290,2.4077,5.0000,0.2500
20.9200,17.7243,31.1633,10.7417,-15.3409,-2.3983,2.3983,-2.4172,2.3912,5.0000,0.2500
20.9300,17.9550,33.1775,10.5934,-14.8526,-2.3866,2.3866,-2.3923,2.3985,5.0000,0.2500
20.9400,18.2681,35.8630,10.4451,-15.2188,-2.3784,2.3784,-2.3759,2.3833,5.0000,0.2500
20.9500,18.6032,28.2947,10.4451,-15.2188,-2.3681,2.3681,-2.3392,2.3186,5.0000,0.2500
20.9600,18.8285,16.3318,10.0001,-26.0220,-2.3367,2.3367,-2.3556,2.3369,5.0000,0.2500
20.9700,18.9328,4.9792,9.6980,-29.8672,-2.3153,2.3153,-2.3237,2.3204,5.0000,0.2500
20.9800,19.0262,8.8245,9.3684,-31.9424,-2.2904,2.2904,-2.3415,2.2924,5.0000,0.2500
20.9900,19.1745,-3.0774,9.0333,-33.3463,-2.2456,2.2456,-2.2433,2.2649,5.0000,0.2500
21.0000,19.0866,-10.8899,8.7257,-28.2193,-2.2133,2.2133,-2.2424,2.1112,5.0000,0.2500
