elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm
0.8200,-0.1085,0.6610,0.1089,0.5981,-0.0390,0.0256
0.8300,-0.1030,0.6610,0.1089,0.4150,-0.0390,0.0256
0.8401,-0.1030,0.6610,0.1089,0.3540,-0.0390,0.0256
0.8500,-0.1030,0.6000,0.1089,0.1709,-0.0508,0.0519
0.8600,-0.0865,0.9052,0.1034,0.2930,-0.0508,0.0519
0.8700,-0.0810,0.8441,0.1089,0.5981,-0.0141,0.0256
0.8800,-0.0810,0.8441,0.1089,0.5981,-0.0141,0.0256
0.8902,-0.0645,0.7831,0.1199,0.5981,-0.0141,0.0256
0.9001,-0.0590,0.6610,0.1254,0.5981,-0.0141,0.0256
0.9101,-0.0590,0.6610,0.1254,0.5981,-0.0291,0.0256
0.9201,-0.0590,0.6610,0.1308,0.5371,-0.0291,0.0256
0.9300,-0.0535,0.6000,0.1363,0.4761,-0.0080,0.0256
0.9400,-0.0535,0.6000,0.1363,0.3540,-0.0080,0.0256
0.9500,-0.0480,0.6000,0.1363,0.2319,-0.0141,0.0256
0.9606,-0.0371,0.7831,0.1363,0.3540,-0.0141,0.0256
0.9700,-0.0151,1.2103,0.1363,0.5981,-0.0508,0.0031
0.9800,-0.0151,1.2103,0.1418,0.7202,-0.0390,0.0073
0.9900,-0.0041,1.0272,0.1473,0.8423,-0.0390,0.0073
1.0000,0.0014,0.9052,0.1473,0.8423,-0.0390,0.0073
1.0100,0.0069,0.9052,0.1583,0.6592,-0.0235,0.0336
1.0200,0.0069,0.9052,0.1638,0.7202,-0.0235,0.0336
1.0300,0.0234,0.9052,0.1693,0.5981,-0.0353,0.0031
1.0400,0.0344,0.8441,0.1693,0.4150,-0.0353,0.0031
1.0500,0.0344,0.8441,0.1693,0.3540,-0.0235,0.0519
1.0600,0.0453,1.0272,0.1693,0.4150,-0.0235,0.0519
1.0700,0.0508,1.0272,0.1693,0.5371,-0.0353,0.0348
1.0801,0.0618,0.9662,0.1693,0.4761,-0.0353,0.0348
