timestamp,loop_index,left_raw_angle_deg,right_raw_angle_deg,left_calibrated_angle_rad,right_calibrated_angle_rad,left_angular_velocity_rad_s,right_angular_velocity_rad_s,left_filtered_angle_rad,right_filtered_angle_rad,left_filtered_angular_velocity_rad_s,right_filtered_angular_velocity_rad_s,left_actual_torque_nm,right_actual_torque_nm,left_action_norm,right_action_norm,left_raw_tcn_command_nm,right_raw_tcn_command_nm,left_command_nm,right_command_nm,history_ready,inference_time_ms,loop_time_ms,overrun,enabled
16.480001,1648,90.043945,76.069336,0.200754447,0.337293465,-0.333070905,1.895259895,0.214664938,0.317565000,-0.496875501,1.957387829,-4.601770,2.796240,-0.577455163,0.588959634,-6.929462,7.067515,-6.801908,7.212279,1,3.337227,3.931891,0,1
16.490001,1649,90.433960,76.069336,0.193947407,0.337293465,-0.346919343,1.895259895,0.204999963,0.326768564,-0.426919167,1.928404408,-4.607881,2.754760,-0.604532063,0.553996980,-7.254385,6.647964,-6.923895,7.060142,1,4.181251,4.791785,0,1
16.500001,1650,90.796509,73.168945,0.187619737,0.387914831,-0.390595184,2.991417000,0.196891880,0.355294026,-0.409973597,2.424312441,-4.555710,2.770620,-0.567035198,0.549001455,-6.804422,6.588017,-6.891685,6.932858,1,3.425428,4.092477,0,1
16.510001,1651,91.159058,69.395142,0.181292066,0.453780131,-0.497121628,3.233232027,0.189614381,0.401238967,-0.450629191,2.801683061,-4.593310,2.759640,-0.533674717,0.534817636,-6.404097,6.417811,-6.760233,6.794003,1,3.312709,3.886559,0,1
16.520001,1652,91.587524,67.670288,0.173813909,0.483884504,-0.700587135,2.940284307,0.182243273,0.439794094,-0.567237549,2.866342193,-4.546310,2.773670,-0.532092392,0.528202116,-6.385109,6.338426,-6.659101,6.671180,1,3.183585,3.716120,0,1
16.530001,1653,92.164307,66.203613,0.163747161,0.509482808,-0.987143269,2.712317717,0.173614616,0.472304709,-0.763128568,2.794487941,-4.540200,2.750490,-0.534446120,0.505222261,-6.413353,6.062667,-6.592848,6.507127,1,3.117699,3.663511,0,1
16.540001,1654,92.164307,66.203613,0.163747161,0.509482808,-0.987143269,2.712317717,0.169011331,0.489648735,-0.867634093,2.756154553,-4.546310,2.753540,-0.514767051,0.539067566,-6.177205,6.468811,-6.480792,6.496797,1,3.224695,3.966908,0,1
16.550001,1655,93.598022,64.692993,0.138724099,0.535848103,-1.263046758,2.629227091,0.154881976,0.511201290,-1.052098810,2.696941381,-4.237520,2.330810,-0.534055829,0.546419442,-6.408670,6.557034,-6.461348,6.513037,1,3.200251,3.752397,0,1
16.560001,1656,94.350586,63.204346,0.125589388,0.561829903,-1.287547840,2.598334423,0.141216635,0.534820141,-1.161938586,2.650940061,-3.681040,1.776930,-0.549682140,0.536128640,-6.596186,6.433544,-6.497700,6.491606,1,3.340227,4.002333,0,1
16.570001,1657,95.081177,61.814575,0.112838173,0.586085974,-1.319505773,2.358649925,0.127977745,0.558736263,-1.235445555,2.514583231,-3.171090,1.305400,-0.465200633,0.511900663,-5.582407,6.142808,-6.250939,6.397571,1,3.187474,3.735008,0,1
16.580001,1658,95.778809,59.545898,0.100662201,0.625681853,-1.340811061,1.754644989,0.115234718,0.589967178,-1.284599819,2.160062991,-2.649390,0.784460,-0.434666038,0.502016842,-5.215992,6.024202,-5.971920,6.296912,1,3.150308,3.778600,0,1
16.590000,1659,96.454468,58.612061,0.088869723,0.641980399,-1.356790028,1.552244747,0.102935134,0.614231965,-1.318277411,1.876508542,-2.162940,0.320860,-0.427178591,0.465847433,-5.126143,5.590169,-5.743901,6.106376,1,3.121127,3.666737,0,1
16.600000,1660,97.190552,57.766113,0.076022634,0.656744964,-1.540015511,1.370084528,0.090380132,0.634064785,-1.421720875,1.640255708,-1.639830,-0.019520,-0.427325159,0.427052319,-5.127902,5.124628,-5.577829,5.841699,1,3.354767,3.958448,0,1
16.610001,1661,98.003540,57.766113,0.061833312,0.656744964,-1.656129334,1.370084528,0.077062701,0.644645359,-1.531075213,1.514217635,-1.180640,-0.013420,-0.372144669,0.382884115,-4.465736,4.594609,-5.278012,5.505487,1,3.116961,3.765678,0,1
16.620000,1662,98.679199,56.997070,0.050040835,0.670167296,-1.598605055,1.230534887,0.064456678,0.656551646,-1.562578688,1.381876255,-0.711110,-0.056730,-0.328158826,0.400067300,-3.937906,4.800807,-4.916723,5.315507,1,3.140941,3.746975,0,1
16.630001,1663,99.294434,56.299438,0.039302969,0.682343268,-1.546407098,1.098442097,0.052722173,0.668583745,-1.555034449,1.249650845,-0.215260,-0.039650,-0.297548920,0.372621626,-3.570587,4.471459,-4.553808,5.087955,1,2.968892,3.506798,0,1
16.640001,1664,99.849243,55.689697,0.029619715,0.692985260,-1.450533298,0.962088249,0.041944602,0.679967342,-1.506283418,1.115499469,-0.055460,-0.045750,-0.312928081,0.368014902,-3.755137,4.416179,-4.338489,4.906846,1,3.111017,3.638534,0,1
16.650001,1665,100.349121,54.816284,0.020895200,0.708229194,-1.337615268,0.549830912,0.032124805,0.693151833,-1.427597717,0.851608351,-0.021150,-0.048800,-0.273680747,0.323046058,-3.284169,3.876553,-4.054247,4.629081,1,2.920949,3.443930,0,1
16.660001,1666,100.777588,54.613037,0.013417043,0.711776525,-1.147998198,0.281384274,0.023397411,0.701840473,-1.297161212,0.585592029,-0.347800,0.366610,-0.250151485,0.309428096,-3.001818,3.713137,-3.770515,4.382145,1,2.961670,3.470800,0,1
16.670000,1667,101.167603,54.596558,0.006610004,0.712064146,-0.973294831,-0.023281354,0.015565886,0.706609938,-1.146073688,0.301545344,-0.949870,0.849120,-0.274930447,0.271431595,-3.299165,3.257179,-3.643440,4.078857,1,3.133867,3.786011,0,1
16.680001,1668,101.167603,54.596558,0.006610004,0.712064146,-0.973294831,-0.023281354,0.011387860,0.709154391,-1.065470294,0.150009821,-1.319290,1.495720,-0.218377903,0.190524668,-2.620535,2.286296,-3.367668,3.595588,1,3.437949,4.313972,0,1
16.690001,1669,101.804810,54.777832,-0.004511357,0.708900311,-0.671824996,-0.331142776,0.003970686,0.709035860,-0.881830074,-0.074453596,-1.991390,1.980670,-0.222649440,0.241125077,-2.671793,2.893501,-3.180062,3.406307,1,3.204587,3.846138,0,1
16.700001,1670,101.964111,55.140381,-0.007291697,0.702572640,-0.492860570,-0.593197828,-0.001283350,0.706020691,-0.700371168,-0.316453957,-2.485830,2.513810,-0.152105898,0.085560538,-1.825271,1.026726,-2.814814,2.906307,1,3.213735,3.816842,0,1
16.710001,1671,102.030029,55.629272,-0.008442183,0.694039872,-0.400182564,-0.793467542,-0.004623031,0.700431496,-0.560329610,-0.538986475,-3.168740,2.991440,-0.126830116,0.049071893,-1.521961,0.588863,-2.466264,2.406307,1,3.009909,3.568666,0,1
16.720001,1672,101.920166,56.920166,-0.006524707,0.671509529,0.014205301,-1.233421754,-0.005510185,0.686939054,-0.292302232,-0.862948802,-2.921520,2.977410,-0.089265481,0.034177437,-1.071186,0.410129,-2.090155,1.906307,1,2.899617,3.417302,0,1
16.730000,1673,101.090698,57.821045,0.007952237,0.655786226,1.531141858,-1.647809619,0.000770195,0.672405889,0.558356151,-1.229095720,-2.441180,2.466230,-0.046700209,0.041459724,-0.560403,0.497517,-1.677738,1.406307,1,2.986854,3.498688,0,1
16.740001,1674,99.986572,58.980103,0.027222870,0.635556854,1.521554478,-2.155940755,0.013110683,0.655215375,1.007699642,-1.661479967,-2.024290,1.947120,0.107853055,-0.086016372,1.294237,-1.032197,-1.177738,0.906307,1,3.017464,3.555630,0,1
16.750001,1675,99.986572,58.980103,0.027222870,0.635556854,1.521554478,-2.155940755,0.019694187,0.646044441,1.247419042,-1.892151813,-1.658630,1.483520,0.201066002,-0.197077736,2.412792,-2.364933,-0.677738,0.406307,1,3.106942,3.801102,0,1
16.760001,1676,99.656982,60.529175,0.032975298,0.608520443,-0.485403719,-2.849427903,0.025889983,0.628539049,0.439036588,-2.338732509,-1.257720,0.956480,0.130511925,-0.235208884,1.566143,-2.822507,-0.177738,-0.093693,1,3.003039,3.531038,0,1
16.770001,1677,99.997559,62.248535,0.027031123,0.578511944,-0.827353603,-2.839840523,0.026422339,0.605200809,-0.151749518,-2.572505365,-0.772680,0.544730,0.102248743,-0.270908058,1.226985,-3.250897,0.322262,-0.593693,1,3.190791,3.810047,0,1
16.780001,1678,100.634766,63.473511,0.015909762,0.557132087,-1.483556496,-1.583893753,0.021518096,0.582776177,-0.773053333,-2.111306275,-0.343100,0.025620,0.043629676,-0.303323299,0.523556,-3.639880,0.612021,-1.093693,1,2.906820,3.479188,0,1
16.790001,1679,101.486206,64.193115,0.001049323,0.544572619,-1.626301930,-0.685875833,0.011969170,0.564953762,-1.171103965,-1.446325999,0.170140,-0.454450,0.046514563,-0.346953958,0.558175,-4.163447,0.597504,-1.593693,1,2.992725,3.546260,0,1
16.800000,1680,102.013550,65.198364,-0.008154561,0.527027714,-0.902987378,-1.932235224,0.002581210,0.547260809,-1.046024384,-1.673008439,0.436630,-1.004060,0.003634789,-0.409352034,0.043617,-4.912224,0.448178,-2.093693,1,3.017612,3.524835,0,1
16.810001,1681,102.200317,66.763916,-0.011414271,0.499703681,-0.341593020,-2.727987757,-0.003947849,0.525074842,-0.717398764,-2.165168855,0.739310,-1.528050,0.129814252,-0.380844086,1.557771,-4.570129,0.747321,-2.593693,1,3.168885,3.792233,0,1
16.820001,1682,102.200317,66.763916,-0.011414271,0.499703681,-0.341593020,-2.727987757,-0.007431023,0.513238893,-0.542080909,-2.427730575,0.713460,-2.028250,0.134613708,-0.371811181,1.615365,-4.461734,0.981343,-3.093693,1,3.127979,3.728605,0,1
16.830001,1683,102.321167,68.609619,-0.013523494,0.467490084,-0.300047707,-2.785512037,-0.010273234,0.491896529,-0.429169538,-2.594639888,1.017550,-2.555290,0.192529857,-0.440632045,2.310358,-5.287584,1.339642,-3.593693,1,3.075073,3.629497,0,1
16.840001,1684,102.535400,68.609619,-0.017262572,0.467490084,-0.454511051,-2.785512037,-0.013533843,0.480510632,-0.440991656,-2.683684018,1.015200,-2.957890,0.167523488,-0.407469332,2.010282,-4.889632,1.520445,-4.093693,1,3.223975,3.944356,0,1
16.850001,1685,102.216797,69.296265,-0.011701892,0.455505859,0.963355914,1.801516625,-0.012679216,0.468845608,0.214153210,-0.591284505,1.327280,-3.481270,0.198577300,-0.328121960,2.382928,-3.937464,1.752968,-4.279407,1,3.024798,3.582814,0,1
16.860001,1686,102.216797,71.378174,-0.011701892,0.419169689,0.963355914,-5.696879741,-0.012223283,0.445671200,0.563665193,-2.973105484,1.523740,-3.988180,0.270723522,-0.456093460,3.248682,-5.473122,2.156209,-4.601229,1,3.216087,3.728549,0,1
16.870001,1687,102.178345,79.491577,-0.011030775,0.277564088,-1.259850964,-4.800992350,-0.011666964,0.367247230,-0.287026810,-3.825836475,1.822190,-4.270610,0.261454850,-0.525280356,3.137458,-6.303364,2.420751,-5.060120,1,3.454744,4.100684,0,1
16.880001,1688,102.694702,79.491577,-0.020042913,0.277564088,-0.549319585,-4.800992350,-0.015574444,0.325408976,-0.409389513,-4.280758304,2.140380,-4.637830,0.661178291,-0.307364702,7.934139,-3.688376,2.920751,-4.690302,1,3.394581,4.056890,0,1
16.890001,1689,102.062988,81.546021,-0.009017426,0.241707287,1.420354357,-2.658745569,-0.012515517,0.286361142,0.444207792,-3.524070047,2.256470,-4.545720,0.189161137,-0.452922106,2.269934,-5.435065,3.420751,-4.891088,1,3.110350,3.726753,0,1
16.900001,1690,100.437012,82.661133,0.019361219,0.222244906,3.099211108,-1.535956853,0.002355360,0.256450154,1.682798457,-2.596591566,2.545050,-4.599401,0.288338572,-0.514485121,3.460063,-6.173821,3.464222,-5.236909,1,3.419338,4.071963,0,1
16.910001,1691,100.437012,83.298340,0.019361219,0.211123545,3.099211108,-0.989476198,0.010288796,0.235304751,2.343571827,-1.846853108,2.941730,-4.853160,0.557894945,-0.407306910,6.694739,-4.887683,3.964222,-5.142759,1,3.176773,3.713236,0,1
16.920001,1692,95.273438,83.715820,0.109482590,0.203837136,4.099494413,-0.775358046,0.056563882,0.220624734,3.162730625,-1.346987901,3.424420,-4.894640,0.762200952,-0.105915710,9.146412,-1.270988,4.464222,-4.642759,1,3.079721,3.658311,0,1
16.930001,1693,92.801514,84.248657,0.152625800,0.194537378,2.984162549,-0.616633645,0.101377911,0.208454672,3.079426491,-1.006268943,3.465780,-4.868411,0.756040394,-0.283047289,9.072485,-3.396567,4.964222,-4.142759,1,3.059759,3.648071,0,1
16.940001,1694,90.791016,84.248657,0.187715610,0.194537378,2.014771912,-0.616633645,0.141655476,0.201962088,2.582752451,-0.824499436,3.844600,-4.747020,0.565089524,-0.133442432,6.781075,-1.601309,5.464222,-3.642759,1,3.196532,3.699069,0,1
16.950001,1695,89.022217,84.314575,0.218586974,0.193386892,1.715432606,-0.501585086,0.177544936,0.197961657,2.178137414,-0.673856046,4.224360,-4.210830,0.426120698,-0.137942716,5.113448,-1.655313,5.964222,-3.142759,1,3.318601,3.942376,0,1
16.960001,1696,87.407227,84.314575,0.246773871,0.193386892,1.374547986,-0.501585086,0.209841058,0.195827475,1.803253376,-0.593489592,4.595660,-4.272440,0.199740753,-0.333040744,2.396889,-3.996489,5.464222,-3.157122,1,3.140126,3.693810,0,1
16.970000,1697,86.083374,84.314575,0.269879456,0.193386892,0.923941130,-0.501585086,0.237849686,0.194688914,1.393043741,-0.550615045,4.561350,-4.209610,0.233115137,-0.267333776,2.797382,-3.208005,4.964222,-3.170840,1,3.151793,3.698940,0,1
16.980000,1698,84.765015,85.968018,0.292889168,0.164528879,0.980400145,-0.963909851,0.263526260,0.180618898,1.200540589,-0.743421994,4.683550,-4.212660,0.361376375,-0.203394592,4.336516,-2.440735,4.485818,-2.974005,1,3.320175,3.862008,0,1
16.990001,1699,83.358765,86.369019,0.317432861,0.157530091,1.152972983,-0.318359603,0.288674331,0.169847695,1.178349735,-0.545125327,4.720210,-3.756380,0.326644629,-0.096004859,3.919735,-1.152058,4.333204,-2.482813,1,3.396377,4.033557,0,1
17.000001,1700,81.996460,86.671143,0.341209563,0.152257032,1.328741615,0.003350257,0.313182642,0.161641441,1.248509338,-0.289254935,4.537850,-3.220190,0.376556218,-0.094617523,4.518675,-1.135410,4.383206,-2.119557,1,3.428839,4.099795,0,1
17.010001,1701,80.452881,86.731567,0.368150101,0.151202421,2.076557249,0.166335715,0.338825616,0.156771514,1.634803550,-0.076716471,4.278880,-2.751710,0.327669322,-0.159788013,3.932032,-1.917456,4.261571,-2.065071,1,3.445689,4.099906,0,1
17.020001,1702,78.574219,86.764526,0.400938940,0.150627178,2.700802209,0.107746171,0.367802221,0.153905108,2.132104619,0.009337548,4.208850,-2.226500,0.464028716,-0.161726639,5.568345,-1.940720,4.613873,-2.031546,1,2.926227,3.454689,0,1
17.030001,1703,78.574219,86.764526,0.400938940,0.150627178,2.700802209,0.107746171,0.383260895,0.152375914,2.397408817,0.055246343,4.283580,-2.027030,0.450087994,-0.086610310,5.401056,-1.039324,4.826096,-1.764046,1,2.893765,3.445356,0,1
17.040001,1704,74.888306,87.055664,0.465270259,0.145545866,2.543143072,-0.454713451,0.421519240,0.149189616,2.465395583,-0.182655974,4.617280,-1.979450,0.315167189,-0.224995852,3.782006,-2.699950,4.544612,-2.016363,1,3.209865,3.824583,0,1
17.050001,1705,73.333740,87.665405,0.492402544,0.134903875,2.388679729,-0.936212976,0.454587146,0.142525147,2.429606724,-0.534199289,4.830190,-1.745820,0.503087699,-0.214430556,6.037052,-2.573167,4.946970,-2.166476,1,3.061129,3.589203,0,1
17.060001,1706,71.883545,88.346558,0.517713227,0.123015524,2.102123596,-1.008650958,0.484036215,0.133423676,2.276831945,-0.755536643,4.645480,-2.028250,0.468076289,-0.269767970,5.616916,-3.237216,5.127585,-2.455144,1,3.182310,3.801361,0,1
17.070001,1707,70.598145,89.445190,0.540147696,0.103840764,2.022228763,-0.448321864,0.510212889,0.119622895,2.158056528,-0.612217290,4.816090,-2.120360,0.487559795,-0.346870899,5.850718,-4.162451,5.322540,-2.915430,1,3.157292,3.838101,0,1
17.080001,1708,69.340210,89.928589,0.562102796,0.095403869,2.111710976,-0.974562496,0.534420149,0.108324431,2.136435776,-0.781255644,4.857450,-2.097790,0.372828901,-0.267763704,4.473947,-3.213164,5.093761,-2.995698,1,3.009557,3.530705,0,1
17.090001,1709,68.104248,90.823975,0.583674401,0.079776440,2.043534052,-1.664853850,0.557397844,0.095006453,2.093096015,-1.193464730,4.823140,-2.155740,0.484847963,-0.282808185,5.818175,-3.393698,5.289062,-3.102998,1,3.035500,3.701569,0,1
17.100001,1710,68.104248,90.823975,0.583674401,0.079776440,2.043534052,-1.664853850,0.569656171,0.087901471,2.069974769,-1.413373368,4.798230,-2.142320,0.451638073,-0.396320403,5.419657,-4.755845,5.324270,-3.548601,1,2.912764,3.483837,0,1
17.110001,1711,65.956421,91.796265,0.621161057,0.062806778,1.622754600,-1.726639187,0.593683814,0.076194498,1.861341234,-1.559515603,4.743710,-2.142320,0.447156549,-0.281439811,5.365879,-3.377278,5.335487,-3.502413,1,2.964910,3.507724,0,1
17.120001,1712,64.984131,92.977295,0.638130719,0.042193911,1.648320946,-2.257140877,0.614418824,0.060332819,1.761964733,-1.884966101,4.766270,-2.157570,0.333513677,-0.196568072,4.002164,-2.358817,4.976027,-3.194102,1,3.318676,3.871766,0,1
17.130001,1713,64.077759,94.328613,0.653949896,0.018608956,1.489596545,-2.458475855,0.632860540,0.040868140,1.634901730,-2.152515231,4.759220,-2.194170,0.193155527,-0.186616316,2.317866,-2.239396,4.476027,-2.936716,1,4.241012,4.930876,0,1
17.140001,1714,63.336182,96.377563,0.666892859,-0.017151971,1.225410965,-1.241943869,0.648737022,0.013801067,1.443869411,-1.727722847,4.682140,-2.619950,0.230951816,-0.400220007,2.771422,-4.802640,3.976027,-3.436716,1,3.267400,3.865303,0,1
17.150001,1715,62.737427,96.696167,0.677343103,-0.022712651,1.007031756,-0.383340734,0.662082100,-0.003233017,1.240079443,-1.100552581,4.664280,-2.937760,0.285103112,-0.267714530,3.421237,-3.212574,3.740426,-3.378515,1,3.235863,3.787566,0,1
17.160001,1716,62.369385,96.756592,0.683766648,-0.023767263,0.535119610,-0.044586643,0.672198199,-0.012812487,0.911207286,-0.607931895,4.185350,-3.364760,0.229443029,-0.366786778,2.753316,-4.401442,3.474304,-3.654293,1,3.224086,3.771770,0,1
17.170001,1717,62.369385,96.756592,0.683766648,-0.023767263,0.535119610,-0.044586643,0.677595018,-0.017923021,0.735757906,-0.345124626,3.822980,-3.418440,0.123040661,-0.286630839,1.476488,-3.439570,2.974304,-3.596404,1,3.181977,3.911821,0,1
17.180001,1718,62.704468,96.597290,0.677918346,-0.020986923,-0.513100595,0.419868651,0.677745854,-0.019352368,0.153150543,0.011753848,3.574820,-3.665490,0.010884491,-0.367430270,0.130614,-4.409163,2.474304,-3.815522,1,3.551556,4.187681,0,1
17.190001,1719,63.253784,96.157837,0.668330966,-0.013317019,-0.718696631,0.806559641,0.673353697,-0.016536806,-0.253576546,0.382540216,3.069570,-3.550810,0.054772444,-0.379830807,0.657269,-4.557970,1.974304,-4.015684,1,3.295158,3.873711,0,1
17.200001,1720,63.901978,95.971069,0.657017858,-0.010057310,-0.881682089,-0.121285682,0.665732833,-0.013514044,-0.546595262,0.147499434,2.539410,-3.856420,0.036534645,-0.263234437,0.438416,-3.158813,1.474304,-3.784674,1,3.629127,4.388563,0,1
17.210001,1721,64.572144,96.817017,0.645321254,-0.024821875,-1.025492788,-1.190811176,0.656210589,-0.018789282,-0.770006661,-0.476838403,2.056250,-4.034540,-0.170268744,-0.277861267,-2.043225,-3.334335,0.974304,-3.663264,1,3.298047,3.970485,0,1
17.220001,1722,65.308228,97.448730,0.632474165,-0.035847362,-1.208718271,-1.124764781,0.645137264,-0.026747079,-0.974670852,-0.779103775,1.655340,-3.773460,-0.288496315,-0.151754737,-3.461956,-1.821057,0.474304,-3.166610,1,3.167033,3.802824,0,1
17.230001,1723,66.132202,98.069458,0.618093095,-0.046681101,-1.288613104,-1.309055529,0.632520837,-0.036046538,-1.121128651,-1.026332579,1.056560,-3.641090,-0.295620710,-0.138200983,-3.547449,-1.658412,-0.025696,-2.760004,1,3.088128,3.661441,0,1
17.240000,1724,66.132202,98.069458,0.618093095,-0.046681101,-1.288613104,-1.309055529,0.625790124,-0.041007688,-1.199262143,-1.158226202,0.505250,-3.228120,-0.358936012,-0.170865670,-4.307232,-2.050388,-0.525696,-2.568693,1,3.121571,3.771085,0,1
17.250001,1725,67.928467,99.091187,0.586742363,-0.064513628,-1.293939426,-2.159136548,0.607573878,-0.051973489,-1.243430223,-1.625162798,0.148990,-2.787090,-0.366387546,-0.093344621,-4.396650,-1.120135,-1.025696,-2.178166,1,3.215106,3.751827,0,1
17.260001,1726,68.977661,100.442505,0.568430467,-0.088098582,-1.591148204,-2.737575137,0.589313011,-0.068826275,-1.405644802,-2.144116402,-0.274480,-2.591890,-0.341067612,-0.071622662,-4.092812,-0.859472,-1.525696,-1.822650,1,3.235123,3.772881,0,1
17.270001,1727,70.230103,101.865234,0.546571241,-0.112929896,-1.843615875,-2.792968888,0.569373466,-0.089401140,-1.609963523,-2.446813814,-0.876550,-2.213080,-0.353494257,-0.017558191,-4.241931,-0.210698,-2.025696,-1.388072,1,3.187292,3.854896,0,1
17.280001,1728,71.707764,103.128662,0.520781189,-0.134980870,-2.194087875,-0.450452393,0.546704590,-0.110664627,-1.882464490,-1.515487437,-1.523740,-1.805600,-0.493489593,0.076588869,-5.921875,0.919066,-2.525696,-0.888072,1,3.086128,3.618757,0,1
17.290001,1729,73.427124,102.738647,0.490772690,-0.128173830,-2.562669370,0.526395095,0.520611693,-0.118832879,-2.199788167,-0.562924919,-1.876710,-1.415810,-0.422805607,0.128510267,-5.073668,1.542123,-3.025696,-0.388072,1,3.110646,3.656164,0,1
17.300001,1730,75.108032,101.964111,0.461435307,-0.114655625,-2.167456264,1.021743057,0.493005204,-0.116884140,-2.184704949,0.176341564,-2.353290,-0.887550,-0.417254031,0.049616378,-5.007049,0.595397,-3.525696,0.055493,1,3.097666,3.621053,0,1
17.310001,1731,75.108032,101.964111,0.461435307,-0.114655625,-2.167456264,1.021743057,0.478277471,-0.115844511,-2.176658232,0.570731428,-3.052650,-0.359290,-0.386067539,0.099961035,-4.632811,1.199532,-4.025696,0.363923,1,3.242642,3.903191,0,1
17.320001,1732,75.108032,100.788574,0.461435307,-0.094138632,-2.167456264,1.954914703,0.470420401,-0.105718460,-2.172365404,1.216469410,-3.545210,0.114680,-0.413354725,0.138284102,-4.960257,1.659409,-4.525696,0.713182,1,3.281770,3.919894,0,1
17.330001,1733,76.646118,99.310913,0.434590643,-0.068348580,0.285847732,2.553593317,0.453705392,-0.088284966,-1.025579701,1.840253636,-4.101220,0.426390,-0.414444417,0.245576337,-4.973333,2.946916,-4.751520,1.213182,1,3.232957,3.785844,0,1
17.340001,1734,77.321777,98.492432,0.422798166,-0.054063384,-0.228674990,0.768210122,0.439286803,-0.072320190,-0.653814163,1.340132570,-4.490380,0.767380,-0.452596426,0.165790349,-5.431157,1.989484,-4.934748,1.497125,1,2.960763,3.546909,0,1
17.350001,1735,80.974731,98.607788,0.359042090,-0.056076733,-2.145085711,0.121594609,0.401851689,-0.064742424,-1.349510100,0.771670100,-4.693890,1.137650,-0.439203620,0.227877274,-5.270443,2.734527,-5.025251,1.830725,1,2.891710,3.415376,0,1
17.360001,1736,82.595215,97.772827,0.330759319,-0.041503916,-1.658259863,1.616160613,0.368686252,-0.053901383,-1.493545541,1.165634981,-4.721150,1.463390,-0.361959249,0.265902311,-4.343511,3.190828,-4.841455,2.197405,1,2.878099,3.401191,0,1
17.370001,1737,83.748779,96.097412,0.310625821,-0.012262407,-1.370638466,2.952002216,0.341600369,-0.034476305,-1.436207927,1.998996570,-4.748410,1.454240,-0.519421279,0.551710963,-6.233055,6.620532,-5.216627,2.697405,1,2.903728,3.405024,0,1
17.380000,1738,85.050659,96.097412,0.287903731,-0.012262407,-1.804201091,2.952002216,0.316550248,-0.024113257,-1.607881120,2.443585053,-4.651590,1.875140,-0.562297702,0.342727214,-6.747572,4.112727,-5.629366,3.197405,1,3.288158,3.913136,0,1
17.390001,1739,86.253662,96.097412,0.266907369,-0.012262407,-1.668912508,2.952002216,0.293391253,-0.018584695,-1.636352989,2.680767714,-4.784131,2.181970,-0.518224657,0.645898759,-6.218696,7.750785,-5.788248,3.697405,1,3.223216,3.791769,0,1
17.400001,1740,87.121582,93.779297,0.251759308,0.028196336,-1.512318636,3.976786603,0.273969455,0.003239213,-1.578489486,3.285375960,-4.795880,2.188070,-0.384442359,0.690082729,-4.613308,8.280993,-5.471487,4.197405,1,3.089314,3.681959,0,1
17.410001,1741,87.791748,88.720093,0.240062705,0.116496105,-0.876355767,3.734971576,0.258151552,0.056074902,-1.250935745,3.495117669,-4.852750,2.189900,-0.554499090,0.633973598,-6.653989,7.607683,-5.790287,4.697405,1,3.179255,3.815121,0,1
17.420001,1742,88.132324,86.605225,0.234118529,0.153407518,-0.646258649,3.028701255,0.246939861,0.101481727,-0.968846679,3.277528857,-4.740420,2.163670,-0.497812837,0.690876663,-5.973754,8.290520,-5.839749,5.197405,1,3.161033,3.709476,0,1
17.430001,1743,88.555298,83.380737,0.226736247,0.209685438,-1.037210697,1.833474558,0.237514634,0.151960047,-1.000739307,2.603860329,-4.724910,2.154520,-0.516112983,0.640814364,-6.193356,7.689773,-5.935080,5.697405,1,3.108628,3.660867,0,1
17.440001,1744,89.071655,82.199707,0.217724110,0.230298305,-1.007383293,1.471284650,0.228282119,0.188505777,-1.003838806,2.075500287,-4.768620,2.163670,-0.651899815,0.605172217,-7.822798,7.262067,-6.435080,6.197405,1,3.226438,3.774715,0,1
17.450001,1745,89.071655,82.199707,0.217724110,0.230298305,-1.007383293,1.471284650,0.223356682,0.208002489,-1.005492351,1.793626497,-4.748410,2.154520,-0.637144446,0.592683136,-7.645733,7.112198,-6.767987,6.697405,1,3.063870,3.660329,0,1
17.460001,1746,90.313110,81.145020,0.196056631,0.248706074,-0.634540740,1.448914096,0.210620883,0.226991196,-0.832439007,1.632814057,-4.770970,2.163670,-0.524052739,0.556308270,-6.288633,6.675699,-6.638754,6.976135,1,3.312861,3.886359,0,1
17.470001,1747,91.082153,80.018921,0.182634299,0.268360203,-0.550384850,1.819626120,0.197564808,0.246290331,-0.700857384,1.719964109,-4.763920,2.191120,-0.527482092,0.561344564,-6.329785,6.736135,-6.555457,6.911432,1,3.052926,3.599758,0,1
17.480000,1748,91.082153,78.656616,0.182634299,0.292136905,-0.550384850,2.352258338,0.190599548,0.267678304,-0.630660155,2.014936897,-4.775670,2.208200,-0.600554168,0.619091272,-7.206650,7.429095,-6.731017,7.050992,1,3.078610,3.592795,0,1
17.490001,1749,92.340088,75.283813,0.160679199,0.351003418,-0.375681482,3.136292963,0.176641349,0.306550462,-0.511709568,2.538062856,-4.731960,2.152690,-0.564640820,0.583602548,-6.775690,7.003231,-6.743061,7.038116,1,2.987317,3.534723,0,1
17.500001,1750,92.828979,73.366699,0.152146431,0.384463374,-0.442793142,3.345084792,0.165214178,0.342897763,-0.479559234,2.914548200,-4.665690,2.200270,-0.535630345,0.580682695,-6.427564,6.968192,-6.658004,7.019265,1,3.077203,3.599314,0,1
17.510001,1751,93.279419,71.433105,0.144284779,0.418210951,-0.497121628,3.358933230,0.155450364,0.378032262,-0.487752300,3.121859109,-4.664280,2.186850,-0.498727798,0.591287255,-5.984734,7.095447,-6.476492,7.039803,1,3.176569,3.827454,0,1
