elapsed_s,left_position_rad,right_position_rad,left_command_torque_nm,right_command_torque_nm,left_actual_torque_nm,right_actual_torque_nm
23.6500,-0.3685389,0.2803350,0.5946,-0.5946,0.3831,-0.3575
23.6600,-0.3558835,0.2776505,0.7034,-0.7034,0.5311,-0.4575
23.6700,-0.3493641,0.2772670,0.8167,-0.8167,0.6303,-0.5728
23.6800,-0.3420777,0.2780340,0.9269,-0.9269,0.7027,-0.6783
23.6900,-0.3363253,0.2788010,1.0338,-1.0338,0.7807,-0.7985
23.7000,-0.3252039,0.2811020,1.1343,-1.1343,0.9203,-0.9303
23.7100,-0.3163835,0.2841699,1.2355,-1.2355,1.0458,-1.0211
23.7200,-0.3025777,0.2910729,1.3293,-1.3293,1.1238,-1.0669
23.7300,-0.2933738,0.2983593,1.4227,-1.4227,1.2483,-1.2285
23.7400,-0.2811020,0.3113981,1.5078,-1.5078,1.3959,-1.3499
23.7500,-0.2753496,0.3198350,1.5945,-1.5945,1.4161,-1.5030
23.7600,-0.2688302,0.3355583,1.6768,-1.6768,1.5463,-1.4664
23.7700,-0.2653787,0.3489806,1.7526,-1.7526,1.6365,-1.5677
23.7800,-0.2607767,0.3712234,1.8260,-1.8260,1.6600,-1.6751
23.7900,-0.2580923,0.3892476,1.8965,-1.8965,1.7240,-1.7196
23.8000,-0.2531068,0.4187768,1.9609,-1.9609,1.7973,-1.8056
23.8100,-0.2500389,0.4391020,2.0229,-2.0229,1.8847,-1.8318
23.8200,-0.2423690,0.4713156,2.0797,-2.0797,1.9782,-1.9947
23.8300,-0.2370000,0.4931749,2.1345,-2.1345,2.0092,-2.0423
23.8400,-0.2293301,0.5246214,2.1831,-2.1831,2.0929,-2.1051
23.8500,-0.2231942,0.5464807,2.2301,-2.2301,2.1249,-2.1686
23.8600,-0.2116894,0.5786943,2.2728,-2.2728,2.1737,-2.2204
23.8700,-0.2024855,0.5986360,2.3100,-2.3100,2.2151,-2.2448
23.8800,-0.1875292,0.6312331,2.3451,-2.3451,2.2400,-2.2820
23.8900,-0.1760243,0.6496409,2.3756,-2.3756,2.3204,-2.2991
23.9000,-0.1583835,0.6749516,2.4040,-2.4040,2.3368,-2.3619
23.9100,-0.1464952,0.6914418,2.4287,-2.4287,2.4243,-2.3912
23.9200,-0.1288544,0.7159855,2.4499,-2.4499,2.3961,-2.3973
23.9300,-0.1173495,0.7317089,2.4690,-2.4690,2.4647,-2.4833
23.9400,-0.1012427,0.7562525,2.4852,-2.4852,2.4755,-2.4431
23.9500,-0.0912719,0.7731264,2.4977,-2.4977,2.5051,-2.4906
23.9600,-0.0774660,0.7965195,2.5069,-2.5069,2.4976,-2.4632
23.9700,-0.0690291,0.8130099,2.5106,-2.5106,2.5131,-2.4632
23.9800,-0.0552233,0.8379371,2.5102,-2.5102,2.5286,-2.5461
23.9900,-0.0467864,0.8532768,2.5034,-2.5034,2.4858,-2.4967
24.0000,-0.0341311,0.8751361,2.4941,-2.4941,2.4811,-2.4815
24.0100,-0.0256942,0.8881749,2.4793,-2.4793,2.4990,-2.5260
24.0200,-0.0118884,0.9088836,2.4615,-2.4615,2.4990,-2.5352
24.0300,-0.0026845,0.9211555,2.4378,-2.4378,2.4586,-2.4845
24.0400,0.0111214,0.9368788,2.4096,-2.4096,2.4708,-2.4803
24.0500,0.0210922,0.9456992,2.3755,-2.3755,2.4116,-2.4266
24.0600,0.0368155,0.9587380,2.3359,-2.3359,2.3900,-2.4046
24.0700,0.0467864,0.9675584,2.2882,-2.2882,2.3556,-2.4034
24.0800,0.0605922,0.9771458,2.2386,-2.2386,2.3603,-2.3497
24.0900,0.0697961,0.9832817,2.1795,-2.1795,2.2917,-2.2576
24.1000,0.0839854,0.9921021,2.1180,-2.1180,2.2527,-2.2326
24.1100,0.0928058,0.9974710,2.0471,-2.0471,2.2128,-2.2064
24.1200,0.1043107,1.0020729,1.9743,-1.9743,2.0732,-2.1191
24.1300,0.1123641,1.0047574,1.8917,-1.8917,2.0506,-2.0533
24.1400,0.1227185,1.0082089,1.8055,-1.8055,1.9688,-1.9917
24.1500,0.1303884,1.0108933,1.7172,-1.7172,1.9190,-1.9148
24.1600,0.1403593,1.0135778,1.6223,-1.6223,1.8006,-1.7983
24.1700,0.1461117,1.0131943,1.5223,-1.5223,1.6826,-1.6769
24.1800,0.1549321,1.0131943,1.4252,-1.4252,1.6351,-1.6275
24.1900,0.1603010,1.0131943,1.3186,-1.3186,1.5477,-1.5634
24.2000,0.1679709,1.0112768,1.2133,-1.2133,1.4410,-1.4329
24.2100,0.1725728,1.0105098,1.1015,-1.1015,1.3348,-1.3402
24.2200,0.1790923,1.0074419,0.9924,-0.9924,1.1820,-1.2054
24.2300,0.1829272,1.0028399,0.8766,-0.8766,1.1017,-1.1053
24.2400,0.1894466,0.9955536,0.7600,-0.7600,0.9405,-1.0041
24.2500,0.1948156,0.9905681,0.6476,-0.6476,0.8766,-0.8723
24.2600,0.2028690,0.9821312,0.5261,-0.5261,0.7572,-0.7479
24.2700,0.2078544,0.9744613,0.4127,-0.4127,0.6293,-0.5356
24.2800,0.2151408,0.9606555,0.2909,-0.2909,0.4742,-0.5283
24.2900,0.2212767,0.9529856,0.1778,-0.1778,0.3962,-0.4191
24.3000,0.2316311,0.9422477,0.0615,-0.0615,0.3854,-0.2672
24.3100,0.2370000,0.9341943,-0.0619,0.0619,0.2035,-0.1781
24.3200,0.2412185,0.9230730,-0.1735,0.1735,0.0517,-0.0244
24.3300,0.2439030,0.9177040,-0.2932,0.2932,-0.0188,0.0397
24.3400,0.2454369,0.9104176,-0.4025,0.4025,-0.1866,0.1562
24.3500,0.2473544,0.9038982,-0.5203,0.5203,-0.2966,0.3392
24.3600,0.2504224,0.8954613,-0.6278,0.6278,-0.4023,0.4264
24.3700,0.2527233,0.8931603,-0.7404,0.7404,-0.4766,0.5185
24.3800,0.2538738,0.8935438,-0.8424,0.8424,-0.5950,0.6185
24.3900,0.2542573,0.8927768,-0.9480,0.9480,-0.7431,0.7351
24.4000,0.2546408,0.8893254,-1.0513,1.0513,-0.8117,0.8564
24.4100,0.2538738,0.8862574,-1.1525,1.1525,-0.9546,0.9443
24.4200,0.2519563,0.8782040,-1.2449,1.2449,-1.0364,1.0730
24.4300,0.2492719,0.8716846,-1.3417,1.3417,-1.1383,1.1761
24.4400,0.2442864,0.8609467,-1.4283,1.4283,-1.2023,1.2743
24.4500,0.2389175,0.8574953,-1.5187,1.5187,-1.3014,1.3329
24.4600,0.2270292,0.8525099,-1.5994,1.5994,-1.4081,1.4250
24.4700,0.2162913,0.8494419,-1.6807,1.6807,-1.4434,1.5506
24.4800,0.1963495,0.8436894,-1.7590,1.7590,-1.5618,1.5756
24.4900,0.1798593,0.8387040,-1.8325,1.8325,-1.6586,1.6940
24.5000,0.1503301,0.8295001,-1.9006,1.9006,-1.6953,1.7397
24.5100,0.1315389,0.8233642,-1.9675,1.9675,-1.8208,1.8440
24.5200,0.1004757,0.8126264,-2.0275,2.0275,-1.8518,1.9331
24.5300,0.0778495,0.8041894,-2.0870,2.0870,-1.9829,1.9807
